group,B7,CD107a,CD11b,CD138,CD154,CD16,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD35,CD38,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,ITGB7,Mac,NLRP2,Podoplanin
healthy,0.162222274516054,0.060729160618836,0.183151747687441,0.0994806484207323,0.0751892401694105,-0.412912076768035,0.10204640983298,0.0436115754047712,0.081239944788314,0.368713702466496,0.132152258725216,0.0201478621973802,0.0918906643934757,0.0837488949999488,0.116404489710616,0.0029835562670576,0.0850539969942656,0.46155191484071,0.149272159086612,-0.0298636177702216,0.119691819569146,0.126193513536101,0.515284746331599,0.568653493647332,-0.193031999613148,-0.0816395044376784,0.514175080579758,0.0906269438552453,0.111643678825235,0.232742167579175,0.0618026505161317,0.715317225542209,0.0511864177490771,0.367964646379826,-0.0546866738585332,0.242975902723303,0.178931621526272,0.050190343943399
healthy,0.78005521710635,0.774804273956483,0.726732030060218,0.78498918359957,0.765893349932303,-0.0991349721197918,0.753135650131108,0.81637364606709,0.746588501282339,0.750436998846079,0.780775507560626,0.77792121167759,0.774601122471739,0.776299826040092,0.755542801081894,0.714848789132817,0.79349188383272,0.0986505374495513,0.753166950488585,0.711341674027764,0.221179796355211,0.51504515367387,0.669755602465592,0.259927195371734,0.581227294990799,0.75310711929981,0.401602113150208,0.737169067592035,0.771822922401693,0.745057341897199,0.723643377010756,0.498278280327328,0.703668636972616,0.708075863785147,0.712514261710843,0.718145313102288,0.761054642889079,0.781908807834144
healthy,-0.0202598122214799,-0.0482382172443917,-0.185979064216601,0.0030527782265439,-0.0604977638771818,-0.468296695539408,-0.0618870972573318,0.0943638915112663,-0.0555427558854779,0.117992059869822,-0.129728566753536,0.0261106644339137,-0.145784165191843,-0.0138104648824192,-0.0142847401181205,-0.0727513992844033,-0.144052539349096,-0.075142498523225,-0.110466732944677,-0.0507423611305965,-0.118733301640154,0.0167878773376969,-0.0165074983083136,0.051397584076086,-0.208085557487254,-0.175790528693736,0.0416368148764456,-0.0829106378678704,-0.0713331334732416,-0.0237193694038931,-0.0818952728172859,-0.158218725306105,-0.146140818557731,0.0035272056078441,-0.1950561658889,0.0099816043333941,-0.093977844388422,-0.0807533440677825
healthy,-0.213235936563469,-0.234183540591526,0.193256005062717,-0.135103552077044,-0.179904431407451,-0.374302974225211,-0.18906978679632,-0.073561301993644,-0.139634703187259,0.258644836630831,-0.107041360842027,-0.0711685932083558,-0.203945285594421,-0.143807104978886,-0.181265347744222,-0.146948468793936,-0.0905065003195432,0.673650982109214,-0.0507216762849431,-0.115488002045492,0.251911959363717,-0.169700774152272,0.457192310729708,0.553935901255492,-0.72842065654529,-0.215293611265711,0.444191643075055,-0.123596140386352,-0.0672986995265371,0.0051664529600387,-0.105314251411097,0.588664548550694,-0.414745102307087,0.0418284688946953,-0.14903439793106,-0.0239510903537305,-0.12831713499095,-0.230397211429017
healthy,-0.0166769877640044,0.0728451158609005,-0.0882793167035978,0.0203145395625438,-0.135891178544602,-0.0958072811947466,0.0028120481579339,-0.0016055957426959,0.0602461391185583,0.227563586401126,0.0629413959208124,-0.0378405717317671,0.108510560891695,0.0569614079475835,0.259802053589367,0.136187785689845,-0.0807046823232983,0.0761594730277657,-0.231755219345154,0.0700969113675588,-0.290681346556487,0.0153772101976472,0.101258468168984,-0.153054420061987,-0.179366007559713,-0.0191250874254308,0.0773482152143987,0.144316477035877,0.20994579762228,-0.0577194265956445,0.119463954481395,0.265610456788517,0.0222942496777148,0.122042710775301,-0.0806029545602968,0.1324382506155,-0.0404650730222284,0.0500145481641225
healthy,-0.189744201940521,-0.101961915069537,-0.117511094235826,0.0374250013365644,0.005588095707744,-0.0942140478777526,0.151438908006585,0.0115145346467924,-0.149123609878555,0.0601783898906499,0.113896438048447,0.0887666144640753,0.0489383980471868,-0.207436084605138,-0.175788201082302,0.0402600791876377,-0.126441107904895,0.0511624008958605,-0.0694804486695525,0.0802573409878529,-0.027794567027473,-0.184309072138783,-0.222483752326513,-0.373619265623391,-0.154219694340686,-0.0742206106091095,-0.126106167844237,0.126913867507681,0.0463823522993506,0.0550471992753499,-0.0278894853647438,-0.447296601068882,-0.0681549988993278,-0.087905766586136,-0.12112909115424,0.0760182685175035,-0.0032379552226904,-0.0515533170800724
healthy,-0.07065975833175,-0.094604152619363,-0.0403335498072265,-0.0193372588253174,0.0275123555470119,-0.209473308492079,0.0144130662414775,-0.106926120098708,-0.0861992480028687,0.0031176835261212,-0.0205895779909702,-0.0250093494863868,-0.0313171433165089,0.0991181335585065,-0.0451765917333175,-0.0244880153837008,0.0173765978086216,0.0828871536328488,-0.149845915211095,0.0674928277575342,0.088801799053236,0.032797810235274,-0.144843952784806,-0.155811073460046,-0.2149414924259,-0.018500130659975,-0.0609833803739139,-0.0220936643820517,-0.151268458054998,-0.068205761534728,0.0127890096902673,-0.36870654308603,-0.247144069149523,-0.135471311129982,0.0299547467246206,0.0654520591082398,-0.0326837186589886,-0.135110103708937
healthy,0.017857243074821,0.0515428162066547,0.0372712525583766,0.100801109966886,-0.127551212452937,-0.0727769551010332,0.153559794468777,-0.224351073659792,0.0268037409096797,0.293747705595233,-0.0624279376271422,-0.159214975304631,-0.0811786041237721,0.0015824803255669,0.100658551177524,-0.0043318159664693,0.0784526476373142,0.215895643359984,0.051131640054533,-0.0237595106996713,-0.0235714427181238,0.052724030866678,0.0351644859623863,0.1221896423651,-0.0407571838611781,0.0057615782664522,-0.162834573750202,-0.0799292764944846,-0.024874031129985,0.17607434144764,0.0884288570792814,0.356121322538583,0.0416713488318424,0.0871339997512655,-0.0210125165669788,0.138248375060421,0.0698330446058534,-0.223218523113669
healthy,0.0401906467861858,-0.117701000090164,-0.140241919756219,-0.0353444286298727,-0.0265146029188791,-0.36959200839773,0.0459794550614269,-0.0466454628923309,-0.0799791983709502,0.133482699128155,-0.0640878551251007,-0.0098364830620615,0.0564574974464259,0.0452050721101862,0.0411067303091066,0.0123131006227019,-0.0098158545467732,0.106716398487175,0.0240197839411145,-0.0441966151273716,0.158533615229698,-0.0526063958472384,0.088141122174215,0.108523613176118,-0.31565784338133,-0.057504404020377,0.001780934672371,-0.06359917312727,0.0040320109655544,0.0681604584681162,-0.0977086584653782,0.172512841551836,-0.0640362722545901,0.0720719868962786,0.157120367649741,-0.0150938778427411,-0.0483202760715504,0.0169672241253599
healthy,-0.138698515416096,-0.0671829765479503,-0.0257292332490625,-0.129627630735366,-0.253343363175089,0.309112039187167,0.108900928630072,0.0420430990812237,0.258749171122765,0.0680609912873066,0.0378657321107973,0.0085968421839769,0.0323519056470021,-0.0998812391407739,-0.0955827732796619,-0.0580410337260618,0.103414174731231,0.107335221774677,-0.0690579899131876,0.0713201704837697,0.182717302488339,0.138462576468578,-0.0970518283960278,-0.0282356802472289,-0.0140487389051111,-0.0410329213933551,-0.110540897792575,0.124572368837399,-0.0683496117994912,-0.0540101143456502,0.0512457343612349,-0.267144049551525,-0.146473386887157,-0.0569102616959599,0.130382893052339,-0.0298174387363762,-0.0679320309171516,0.0344887208092508
healthy,-0.0809412298297847,-0.137041804035068,-0.0459861134262694,-0.243826018040486,0.0262728359607003,-0.751130640432562,-0.166184797226178,-0.0014536433481571,-0.189889880562634,0.162517026601671,-0.257040174017513,-0.155624360484752,-0.0826273544417552,-0.212677638839854,-0.126049743080048,-0.153679000376849,-0.295425023007817,0.0914104747517287,0.0259016563906988,0.136758095298769,-0.0993863507733136,-0.215492754402979,0.129252329425893,0.180885470206069,-0.479215279022351,-0.330755251754285,0.218782010446627,-0.232595178735874,-0.262734090098135,-0.121473184229679,-0.265576639606415,0.0631846652545729,-0.317527203906689,-0.0382018252464324,-0.14867012145513,-0.202564799149446,-0.245344128790727,-0.176287545086909
