group,B7,CD107a,CD11a,CD122,CD138,CD158b,CD16,CD197,CD1c,CD2,CD223,CD226,CD254,CD257,CD269,CD326,CD335,CD337,CD38,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD88,CD94,CD95,CD96,CD99,KLRG1
healthy,0.118352885208971,0.0863678420820589,0.0049182279505647,0.0051166471147548,0.143342790636872,-0.519748358608453,-0.503180400428006,0.0709453030021938,0.12605771031545,0.423721434161748,0.112631660329749,0.068695174991329,0.0708882738231867,0.0311907055972954,0.120572250241917,0.0796610167777928,0.502139455069079,0.0236272909600102,-0.15278063738413,0.217949903262576,0.579721687415168,0.642616599667076,-0.132290489796533,-0.124385540245399,0.638733498571937,0.0488941318874078,0.106039712819416,0.670634750514685,-0.0246516204861555,0.403672736944612,-0.451706049322273,-0.267947958172942
healthy,-0.605288346302754,-0.624694554665683,-0.241155803546568,-0.258462049596757,-0.645396929133893,-0.250209506041688,-0.0429320577300232,-0.605823155019236,-0.638827637292529,-0.178585221880653,-0.590643049327994,-0.250732279818861,-0.6326007220328,-0.6086210358672,-0.623669148989629,-0.654543026745846,0.106235100210108,-0.155521922193753,-0.329961335024875,-0.325858873816559,-0.360478591244434,0.132995708722167,-0.47785765112396,-0.613525341156596,-0.120680665147543,-0.603259850928937,-0.600705308938062,0.0084019643866924,-0.5292329774189,-0.467859252700219,-0.134832245795432,-0.326638392881818
healthy,0.0040241071259288,-0.0442579424037856,-0.185054047714094,0.306682585649491,0.025097783287103,-0.0046438831919168,-0.28118462197279,0.0270524628011837,0.164506953577825,0.24261133236462,-0.012535739469876,0.224702469899221,0.109529125057766,0.0182280258255552,0.0399099214970178,-0.0319347751687698,0.11826528358281,-0.169894786937438,0.0329596800484778,0.094454776913756,0.250011686407959,0.668820881940689,-0.102214397627093,-0.0493093385908423,0.267342512228295,-0.0685178784681385,-0.039169189545416,0.317138050133861,0.0159697289501851,0.128904448126525,-0.18600685919348,-0.290736590387303
healthy,0.325925915855187,0.322203062763524,0.196954101535049,-0.367926295066863,0.330641948774596,0.159657920966092,0.275490597924707,0.297415647291069,0.189008931831078,0.118504034369414,0.201080541127372,0.104268258382807,0.168782049217482,0.0542624711978494,0.241261224832889,0.201105291338293,-0.573382963116575,-0.332500268504802,-0.242242731045215,0.271061357924327,-0.188589778503307,-0.383008784796033,0.590752584474321,0.291543536964325,-0.335542712267328,0.299417227416923,0.181899664694544,-0.222585973632783,0.506438770403579,0.0760387893664725,0.34912274405371,0.520291369148224
healthy,0.014566543707315,0.0715601490684362,-0.159649938263304,0.188564866633694,-0.123634157022614,0.0231852386193659,-0.119773344478429,0.0133970023923907,-0.0585156170968094,0.101008532940007,0.0956819604546819,0.151336632116695,0.189955945833315,-0.0502290935715354,0.034033375246296,0.116022496549947,0.403978467036998,0.321117866735425,-0.0990250175500727,0.0578104833889418,0.209615347823035,0.284602665156836,-0.0953379984472899,-0.0150564167130402,0.313477966043238,0.132409965210495,-0.035089751072676,0.248878278685351,0.105032871246131,0.102369488163469,-0.195773972979966,-0.142411172947755
healthy,0.148473831135128,0.214955699220013,-0.287989570685868,0.0017739262306568,0.152730741650814,-0.236196289584707,-0.536017253207206,0.117676209667651,0.293608697209882,0.459837888396247,0.165816015880891,-0.0324910870818209,0.0245983090633553,0.0721741228634729,0.0632635471402072,0.0763641282503096,0.0583279822887096,-0.362066124884398,-0.357000770770145,0.143369286098361,0.377916991487203,0.525510825433713,0.0047132141071497,-0.158925552361924,0.428301462192015,-0.171177348723099,0.202292604202085,0.492335793474173,0.0429090432777247,0.375796394608622,-0.399381861891645,-0.312055864392422
healthy,-0.0625976756415116,-0.0686094066307154,-0.0126567414096225,0.0006006904974775,-0.0772422614450418,0.354039497453796,0.096444681153227,0.0288786298769123,-0.0116940470086973,-0.296768848743067,0.0370045107541781,-0.0416566292575809,0.0614489145607621,0.07815327638827,-0.0019154641593682,0.0468148241683673,0.0297065998847017,-0.136925727441214,0.0323739380452921,-0.0103964697938688,-0.156565467706492,-0.309192883062485,0.357324274379349,0.0253795286430039,-0.275052493350105,-0.0396498174728946,0.0317242878211479,-0.0182164255162358,0.112661088486341,0.0144904330250311,0.0337913158405338,-0.184607806769397
healthy,0.0388243418775778,0.0272412917633449,0.108571306112179,0.322397422881367,0.0618687328056026,-0.0138292211523655,0.0275978260489665,0.0789664240436704,0.137258009656949,0.280546658109136,0.185693488348784,0.0984294902647578,-0.0145258315751704,-0.0242474246282319,-0.0824895464151389,0.0016600442323513,0.432757168489404,0.0679125870549666,0.100777816494621,0.0696353584536212,0.405290423350225,0.415182618904806,-0.104889811407444,0.0434706197510379,0.384836864904061,0.100835052042551,-0.0716743151378778,0.41298672075103,0.0702762993991606,0.13391009744158,0.125457655309608,-0.0926689298600259
healthy,0.0711077814860784,-0.0951286212279004,-0.0707506218778433,0.381297826320274,0.005454423781531,-0.435340836946777,0.020011215721575,-0.0850756104525677,-0.0083002899612308,0.0307408020505884,-0.0593747517271734,-0.458756919159864,-0.0621053253369382,-0.0626194961146741,-0.0218462955848461,-0.0571161264773781,0.630354804685258,0.369625729102524,0.162867385836192,-0.170843767126763,0.250641936769446,-0.128579069752631,-0.326492193893949,-0.0755475793338045,0.372252715741491,-0.0455841038345928,-0.0664497300372587,0.062639674807144,-0.118802739708661,0.0933965813751294,0.0639963229148342,0.0371091159231697
healthy,0.132235212792772,0.155915209724488,-0.199895256421524,-0.163904788761528,0.0344727036995858,-0.0321834136613209,-0.0022322865012965,0.238838448254808,-0.089607224889649,-0.599557862984836,-0.11338700107035,-0.14603813515072,-0.151956716301875,0.135039891720228,0.131295031562376,0.0456378563717539,-0.220468649298954,0.0758941868817788,-0.118697504537454,-0.254030376684995,-0.280399520781999,-0.319611858368149,0.330491245075981,0.0560851561866313,-0.289535822416461,-0.0440434598752069,-0.0394718774103609,-0.388973150149714,-0.0015407439013375,-0.15061004385913,-0.0455050871655376,-0.159558226713719
healthy,0.28026305766105,0.223840314463859,0.402467136989871,0.0389627030096817,0.248386527352031,0.267273325552924,0.336735919068262,0.0688729425925448,0.151570273725155,0.0958486277836041,0.439643899684313,0.223538520325813,0.229441832588695,0.225067511917216,0.0636750661502198,0.223223482989025,-0.160118600943468,0.0920803052210943,0.127429068495581,0.122639470044183,0.0149367453342956,-0.166202909138452,0.273501103395809,0.284780662154058,-0.117631996040307,0.127812665634595,0.225721421308061,-0.103829637194696,0.494095422166364,0.161394055663478,0.391426974695734,0.282474878943399
healthy,-0.0269300803475474,0.119689535030755,-0.18528395895781,-0.0484767339449107,-0.061197767815153,0.222789912841763,0.277523643984546,0.248654229040856,0.0248027264494943,-0.240935063031152,0.0476457277032016,-0.158603813254903,0.149707308581069,0.233068204801196,0.1895557677546,0.0571632057238844,-0.313182846600859,-0.0937036876707655,-0.262363224258293,-0.0410819688909484,-0.146504885574855,-0.419285828685446,0.146823776984057,0.106430305604131,0.0235843959003284,0.0719079869377543,-0.17999479276823,-0.483738504118723,0.0472019939142247,-0.0819474755045175,0.112936915053443,-0.0421786256461707
healthy,0.15878678847353,0.151419972194347,0.0456516835772041,0.377674586780087,0.142497996584917,-0.120143874430502,0.204000570274962,0.230018237224602,0.122758391432736,0.163320483137782,0.0891039047581691,0.0730707208474991,0.211526584264719,0.150070102986489,0.236910626333353,0.161859144955601,0.525596939778318,0.414693542931326,0.132997169936363,0.152153407686912,0.105497826655216,0.183708305480059,0.104336209625421,0.106315166091494,0.144989519553397,0.163089637528025,0.057307115795845,0.101515699011878,0.183909874371688,0.166662644398347,0.0484905641306954,0.0894721981083243
healthy,0.136850955135644,0.115127429159819,0.0126367109602158,0.214977305312472,0.147568216456692,-0.146324609883165,-0.206786602601945,0.0965775040945581,0.0460924028253225,0.355954138055866,0.151530269558037,0.198844020212102,0.174470025569786,0.134446712727312,0.130770654571555,0.126819267500364,0.352558364623005,0.191478194358946,-0.213124651308643,0.181104448358819,0.445219141163788,0.39878310952399,-0.0163869776299668,0.110437166905392,0.381991872627915,0.0870840565134712,0.0958675631010136,0.473693961605007,0.112461501788895,0.272801589485591,-0.12392678397278,0.207476358189193
healthy,-0.0234357131197386,0.0672630116091628,-0.120135633581391,-0.33377202572205,0.0122496235764296,0.121564764372231,-0.171496773749995,0.0043241796898979,0.0412516084945933,0.0999748699424966,0.138545421885774,0.280748599712107,0.0926741865135109,0.0297967570831842,0.0068913739384764,0.0881182948077186,-0.38860547373219,0.136744780154077,-0.425851399332494,0.024145046712809,0.0461830427959906,0.118737019920781,0.0278460743172564,0.0378802400540317,-0.0106881448601708,0.367358761601852,0.126636379604369,0.177574482739599,0.0840092204513263,0.103676598046185,-0.0517556079679499,0.143192533123943
