group,B7,CD101,CD11a,CD11b,CD11c,CD122,CD154,CD158b,CD16,CD1c,CD2,CD226,CD244,CD254,CD257,CD319,CD335,CD337,CD366,CD38,CD4,CD41,CD47,CD49d,CD49f,CD52,CD54,CD56,CD57,CD62L,CD94,CD95,CD96,CD99,CX3CR1,Ig,KLRG1,TIGIT
healthy,0.0724475107199218,-0.0659672772532998,-0.23257048968572,-0.0996840923177163,0.0991538264481339,0.0356725138579774,0.0713868853120392,-0.0704891375003392,-0.130025426901023,0.0489911890762214,-0.164413250069039,-0.227203405259043,-0.117211412576356,-0.192281046135689,-0.122628094743497,0.10242734938323,-0.186041889188273,-0.204656225560055,-0.076419533195397,0.272897642036113,-0.059592161906823,0.0359056452834307,0.0214023024436303,-0.103768347896406,-0.166560494525986,-0.108332028293728,-0.100532463137629,-0.223292656306761,-0.0842137565556833,-0.141073478874513,-0.227069492811057,-0.0582542006850218,-0.04005292411275,-0.0898876295649309,-0.14922015490882,0.075540439017896,-0.386544401964834,-0.231371625585601
healthy,0.301226712510473,0.268334508782736,0.204812104629218,0.168146695298828,0.0798452246885042,0.0413553485389598,0.286887610063783,0.217113422028275,0.273814188848073,0.315253021518368,-0.290474162209696,0.105214469936761,0.297553973598495,0.311034009325182,0.293400887117501,0.288658925124005,-0.275688515196986,-0.0139211158921355,0.252166438950179,0.331682970635065,0.126874167749735,0.318741689357737,0.144590899157583,0.150748585156038,-0.0838928006142852,0.0896574957804474,0.0490558003667795,-0.462344560785412,0.240868496305502,-0.249331156295802,-0.311856709164443,0.302402777971286,0.16035198431823,0.201678801563544,0.413746443766233,0.249938723018894,0.241566389596685,0.31558439498444
healthy,-0.0488498639295039,-0.223454975413374,-0.102482758530007,-0.292541233824854,-0.0941471620549611,0.123203958436,-0.226616751647318,-0.119898902289453,-0.107625390339617,-0.0516114543721793,-0.522117537465368,-0.308497151154752,-0.112369580990236,-0.199510251072561,-0.0717740137051673,0.067218800395561,0.0353203332069269,0.0482048512749827,-0.148366851555984,0.232342554598216,-0.135045248761074,-0.0706120804050933,-0.206623668729297,-0.211073105283422,-0.227152808948308,-0.190364353146436,-0.349033268946469,-0.375128101429897,0.0605779631834006,-0.0625683014351565,-0.209156205265651,-0.168999834144812,-0.311682515070532,-0.168244849792279,0.0922197300552927,0.0662023825783756,-0.273235334338493,-0.0408244991590105
healthy,-0.11224130481486,-0.0406389494860442,-0.0359162703559923,0.118862272862243,0.243659420327417,0.273374287362753,-0.108438347946369,-0.109473967388675,-0.488843278712308,-0.0251984347626666,0.200655187224195,-0.0335236511033862,-0.0337864158224847,-0.0899953175446648,-0.0271069237727682,-0.150731731011915,0.669304180492037,0.437466766198056,-0.0641177885424033,0.10472967048144,0.0091554185636078,-0.0704408609539359,0.0125770273704129,0.122329991720813,0.323136984354226,-0.0953033321641917,0.49358236960004,0.408652858822844,-0.599247783998065,0.431040389343295,0.265263747856864,-0.243510904337161,0.181524949699498,-0.295497784039158,-0.266431595525737,-0.058119681841289,-0.158618636941839,-0.0035792352862311
healthy,0.0789450423611377,-0.0208007449140697,-0.098276976106922,0.05441194440582,0.123698765777084,0.222934264762614,0.0397180925238904,-0.321032788557919,-0.367113237057464,-0.0417892665797428,0.28013908830437,-0.0736245512157241,0.012467364669284,0.176161031497074,-0.0565840403278437,0.167038129996586,0.211444460871325,0.191538791968438,-0.214898204801498,-0.469600550951458,-0.0057825166898437,0.10069859112049,-0.127754382002555,0.189954295700844,0.208168063688453,0.0026879834987325,0.337406736570592,0.563665377312061,-0.192886357169995,0.39919777852897,0.728824321234986,-0.109216953980716,0.350505421266728,-0.376551612269046,-0.311502348360631,-0.268466096728755,0.0373613803854245,-0.0074100251841731
healthy,-0.092854385750058,0.0422220244815605,0.228239529574728,-0.0985318705233042,-0.0179189254463423,-0.196364613769831,-0.0980804451944404,-0.0717599610127231,0.325177599848108,-0.335847225133292,0.0001950054656385,0.227564644641834,-0.0306896363044617,-0.149211462652779,-0.101966648964167,0.0459999134004478,-0.0958106368891307,0.266725828676594,0.071607040355472,0.263384467953455,0.138425078496302,0.24083656860043,0.124949854023135,0.262664920135757,-0.064457996022111,0.0777177543228716,-0.2296992797536,0.203686888496812,0.101534585123686,-0.203028191436966,0.12931571577721,0.140555495731425,-0.0174463099317366,0.306492980515972,0.0337294744204629,-0.0926641304147867,0.0801589450888357,-0.095383378196309
healthy,-0.129156189325765,-0.0652566201061057,-0.081775668018149,-0.0464108829494092,0.111503854361707,-0.0569138070937284,-0.0763405205401174,0.479235755125831,0.137344571051142,-0.20137481156656,-0.35706091496612,-0.179417974284269,-0.0284223539534102,-0.143426705601995,-0.0345250178689905,-0.147045629988833,-0.160326810193356,-0.137458340793893,0.0085119606335694,0.164649900025475,-0.0205750507927088,-0.0624253988970282,-0.067360151898518,0.0250320144117345,-0.198570020935928,-0.170466402885935,-0.237462073454718,-0.0526711389028794,-0.0880896534068849,-0.500531181750942,-0.64418633160158,-0.0552540651184617,-0.287046961841721,0.0899511810372646,0.123018345122937,-0.0489353983815898,-0.220993563413704,-0.024752799898432
healthy,-0.106040015598548,-0.0549561108660642,0.492338266906065,0.153669927399305,-0.037439533250469,0.260022262042847,0.127035312604802,0.031170625454538,0.442695178588284,-0.0941006929749699,-0.273082639379648,0.0893871993934031,0.22082892952284,0.147443102066804,-0.243816213722544,0.0346565090974016,0.101672021089149,0.230164682609606,0.078542546890044,0.52490863571218,0.192056820166268,-0.058984221695108,0.146660415913761,0.12395031593586,0.111919183049804,0.0085119859096748,-0.229252984498527,-0.0954058046493919,0.0796870190915644,-0.0467723777896041,-0.307264471968027,0.146184525878883,-0.202591171242404,0.261609199688388,0.208155908233867,0.0580396762124249,0.534100251659121,0.065980383636367
healthy,-0.0522993209012924,0.0174707211818971,0.213553314479906,-0.0772158455451948,0.0199387510315101,-0.0244606931997191,-0.0248231431311021,0.266240811189483,0.406706179867151,0.0150366289866373,-0.351128060134612,-0.0596613183569203,0.236783788639817,0.0267497194056125,-0.0203731881894696,0.0009093791484126,-0.42847622505553,-0.0673509987965357,0.182088195613776,0.284497515646889,0.0646574865997756,-0.0675635872416692,0.21599013485223,-0.0933504963713455,-0.113557889468731,0.0181139050000939,-0.432202380946182,-0.311752791471148,0.123753392109241,-0.605524149323769,-0.506433784103976,0.138517955745886,-0.197887605338248,0.295363375579941,0.177330043342993,0.158279337828817,-0.234519662029311,-0.153616818055258
healthy,0.341866538090939,0.19245794291096,0.173205498334184,0.299719103972988,0.164413520388958,0.240307745039625,0.112043853115759,-0.0397713023961454,0.47897881772285,0.100382304130938,-0.140784845409231,0.255884099592599,0.25372859325243,0.114142961860413,0.191874570603186,0.247176748448632,0.174647430410522,0.189521993456467,0.474477116347272,0.315846374124232,0.174238013096688,0.062219236043329,0.193211588739355,-0.0096718552445175,0.108030099979406,0.132605372611742,0.0069310510492666,-0.188758381006029,0.237581682432392,0.118855959443142,0.002879130918765,0.102022925333568,0.189977828740923,0.442145553973648,0.449057648337941,0.371167329760074,0.226704613289367,0.336251561096317
healthy,-0.136151571274572,-0.143978152396829,-0.438006040067322,0.191720329382274,0.234486228542226,0.221754097896401,-0.11692220752959,-0.367833209005617,-0.447181440558514,0.0355583526703056,0.0918799315922753,0.0016726437047749,-0.0622562999032054,-0.171538972549535,-0.0463264738017438,-0.375192617066504,0.410052501434348,0.138926160502326,0.0095474981200996,0.123129030988292,-0.0946627463638696,-0.213006678845272,-0.12835931438592,-0.0196401585299983,0.169665906144225,-0.159762268676164,0.245754340030214,0.688630524806133,-0.55060151269087,0.394333738556652,0.376098103837129,-0.425902125210986,-0.0111489314767534,-0.576361041991254,-0.279518458651707,0.0748149069259411,-0.607586600089144,-0.383273105571251
healthy,0.077884819862807,0.018941614898474,-0.436957489922858,-0.352302775230113,-0.255675608166811,-0.205774107854813,0.212525713181787,-0.0327637692746906,-0.577245094370574,0.0756958363458608,-0.0199953962302996,-0.194313579999731,-0.422849857283596,0.189088559563032,0.0846693087754343,-0.340776180924891,-0.0775393733124309,-0.260545220908585,-0.15222600330929,-0.238240500448821,0.122390703508624,-0.0950928857840578,-0.330213694958763,-0.402839409774901,0.228868429606299,-0.233783267579485,-0.199650380589451,-0.173501355751612,-0.429237743826096,-0.0073655160825407,-0.164575400608011,-0.0273277917134775,0.0243569841088796,-0.580782366989918,0.0398332867069908,-0.393494621822182,-0.0741715092422245,-0.22996217677138
healthy,-0.165584420372396,0.0395247826292731,-0.398519444496675,-0.214815660614686,0.0643007631881538,-0.302891181622114,0.0291209642963106,-0.0750150348613298,-0.666421281616442,-0.0006480865363804,-0.0625575321896522,-0.129139528888737,-0.39626271944088,0.0195052999083106,-0.116142466182897,0.116279947466253,-0.161638886491761,-0.0506711105126328,0.0821118689915231,-0.379397543954255,-0.1470976751444,-0.0161256821159952,-0.443056971992594,-0.325413094064454,-0.145362695941727,-0.0087857610737849,-0.091664061650556,-0.0695191585343754,0.025419907433317,-0.0894668356944615,-0.15816350230111,-0.310812393433998,-0.209877250062555,-0.527518813928642,-0.135730051950254,-0.500712525601444,-0.140095481929684,-0.111119574828123
healthy,-0.121880152198597,-0.0485398220347957,-0.161535741867275,-0.193024397708505,-0.0536628620013482,-0.178333288371469,-0.15177227680818,-0.0970943178782283,-0.493080057986597,-0.0861233897277636,0.143852572617422,0.0191002935989253,-0.285069569018603,-0.175491320007832,-0.166791487195138,-0.155772576478864,0.0471222145468725,-0.245525527074547,-0.122604284673886,-0.22407361092391,-0.0819372698645876,-0.171387110235132,-0.182088202816001,0.0022217346654534,-0.167667564236352,0.123752043348299,0.096078776540939,0.148659488423376,-0.130947789133364,0.228709628815365,0.21978522674029,-0.110891456510207,0.0476486966052583,-0.415881494055519,-0.281590889776787,-0.209703783421263,-0.367098993450223,-0.164546089970441
