group,B7,CD107a,CD11c,CD138,CD154,CD158b,CD16,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD38,CD47,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD94,CD95,ITGB7,NLRP2,Podoplanin,TIGIT
healthy,-0.0093627824274841,-0.175616670700133,-0.0307752975904155,-0.0028333516898896,-0.0188870945457685,-0.248026960899639,-0.418428134519187,-0.112408541511615,0.0199111011037229,-0.0014560415574674,0.173210527585007,-0.167871960804352,-0.0219416230759278,-0.0667495744905794,-0.0003480299207094,-0.022388523094707,0.0099098146670076,0.0896993024704513,-0.166915766649413,-0.0684944668875858,-0.0512802189501663,-0.094545769116983,0.02900292666853,-0.190623544257435,-0.0602616998866323,0.0700972543730879,-0.0458838745052563,-0.0319283892054838,-0.0454970703537019,-0.102781330371164,-0.100513689128339,-0.144978583607118,-0.0362929240616884,-0.143396690642698,-0.316707000378888
healthy,0.754037509528113,0.76613232812551,0.458741009855208,0.768229120175802,0.726666490199202,0.273140176047697,-0.0400058992582258,0.732314968562501,0.799144013370907,0.741352392831675,0.730319362174886,0.776080155180859,0.752118618709304,0.729881848089456,0.744057754344748,0.724441914573997,0.702699173082606,0.768543891969413,0.0062973470612231,0.713796116403643,0.160072163426093,0.304215789746732,0.0440340402252343,0.564103321816338,0.735039552386472,0.283122694076369,0.711342224365391,0.763015832071183,0.712610364443102,0.255730949639137,0.719482448595983,0.704761900156602,0.721254074339504,0.749632105821958,0.727614942672307
healthy,-0.0006676596280587,0.0160240294928567,0.348915131203382,0.0138396202781283,0.111802578808214,-0.297728380683775,-0.550387464449088,0.0088774483218825,0.0965981797331387,0.106188083788137,0.275146328668271,0.0450956889558966,-0.0039363883101157,0.0153379830632857,0.0075442118976413,0.0778143143143449,-0.0329132155717951,0.0444060164189079,0.438761514971418,0.0569440014949671,-0.118114732054234,-0.110320100902777,0.590106430250156,-0.360452406251152,-0.167320443729261,0.597859115006595,-0.0491103698138319,-0.0026385241719012,0.193016641474579,0.560941173674204,0.0151463121828582,0.0548603546589159,-0.016157032554915,0.0738894148395284,-0.0549069318369137
healthy,0.115094465840527,0.119968761261122,-0.212122625099383,0.0177447824407369,0.0917141174048503,0.139982063283376,0.307134417576627,0.0781915504180236,-0.0125953634453695,0.0605792495448369,-0.30882487355784,-0.0116855966887773,-0.0214880964941531,0.108091424581334,0.0805389481353311,0.0959122917922547,0.0725732253214104,-0.0245407537407009,-0.618436291133624,0.0074455557349315,-0.19213079736824,-0.1003174246483,-0.62602322881358,0.515478881063615,0.0930037328835349,-0.467881939609808,0.0690123199516732,-0.0427972142372642,-0.0775989287454286,-0.659386100149387,0.248558681833197,0.0486819185105079,0.0456455542797858,0.129226757686616,0.0330511092123048
healthy,-0.0218747028729618,-0.0867666141403421,0.0054038536775481,-0.0203056059892658,0.0562302516264314,-0.258822224575625,-0.245654240284907,-0.101563080104707,0.134376904319536,-0.04313947785214,0.0654568858223333,0.0772237485865303,-0.0879263678950703,-0.187969922536878,0.163281827309805,-0.0997094081864411,-0.143258726775669,-0.0975927145905065,0.237250005284752,-0.0808485056852766,-0.22405789137967,0.132172286713297,0.217824742870482,-0.432416543759061,-0.136599197706229,0.145752765987207,0.0483368575682467,0.0003273395023579,0.140187059835853,0.304756234725438,-0.164840264574611,0.0404594575359112,-0.0741553025138165,-0.221706680499532,0.151855975335584
healthy,-0.0469010203240002,-0.0707781900993057,-0.016117990550768,0.0238479149621134,-0.0541171168121469,0.0654113077455364,-0.1263162789833,-0.0423386146465144,0.2247045123401,-0.0466574270924886,0.0076723101951083,0.0908335648374536,-0.0001688189552386,-0.157936136399808,-0.13859447665511,-0.0693205461385557,-0.13131054044429,-0.0149992733291009,0.156549608946385,-0.148685109419641,-0.280533828338017,-0.447156103339577,-0.148943371497338,-0.176953576189779,-0.139300454468739,0.304622168596228,0.121802339192587,-0.174291934247254,-0.0364825707518293,-0.333771518485558,-0.0587180364712285,-0.151843851266377,0.0769731633950961,0.0097974629744934,-0.0521182784817604
healthy,0.0269824106372373,0.0436004690115122,0.003665069964414,0.182438603067141,0.0093617775070901,0.414719757227163,-0.0330330917755638,0.0531564094661511,-0.0382002355701595,0.0509835483783173,0.107299995027635,0.0354407239794309,0.1332214099165,0.126005208704426,0.189222454797266,0.0937707422517301,0.0634740146212664,0.072417067148115,0.359336151460697,0.0454980151148402,0.180277495089072,0.130543703610243,0.280111677505032,-0.305436902442357,0.0317244432359994,-0.0575255571433011,0.27730349969817,0.0297670246769642,0.0932801347394739,-0.0998030945152957,0.0937651512753076,0.112345914556593,0.0725632325625936,0.0981991322158447,0.162028399303062
healthy,0.138968097970288,-0.0121714648084157,0.389799689290199,0.0035310760681163,-0.0868721744275656,-0.0368895638315203,-0.258093914948325,0.102543611070185,0.124484033001729,0.110247892057482,0.401863738570495,-0.0056884375399268,0.229665661839912,0.0445038289801424,0.170415692814867,0.0637200199051411,0.131594714787861,0.243190593357799,0.519795108407394,0.209383610156851,-0.211019765218061,-0.356046338623767,0.268468737226422,0.038301227301394,-0.0198790725837424,0.450384632308752,-0.104093700519273,0.161955189176983,0.157227308442742,0.213453536996754,-0.0364585419061132,-0.139002751674277,-0.0010458745635143,-0.0263907828167063,0.155137656499754
healthy,0.0218274700985692,-0.0743836746750445,0.174637693266436,-0.1018666887425,-0.053902842523967,-0.0298443757666475,-0.533846384584785,-0.098124855378351,0.0032794003312268,-0.111591716765486,0.207828176489896,-0.0484272753618424,-0.0129584122744077,-0.0041831143113304,-0.203197276883111,0.0303746511560253,-0.0949818463106344,0.0450427906360683,0.125241760696619,-0.0179058030371143,-0.482364239370881,-0.376389144655132,0.247803847181333,-0.229180369858397,-0.165688202813355,0.451989081478344,-0.137097266139384,-0.0650287315314929,0.0365645022281766,0.17019255318725,-0.149415456614479,-0.0717993478434399,0.0198317738331726,0.0581477054524105,-0.1931932696089
healthy,-0.257327228278808,-0.245923611119492,0.100816259748334,-0.173911796257141,-0.14357894905962,-0.22090827100413,-0.367040725913561,-0.177147948587097,0.133284206155132,-0.165866854066131,0.101198169753949,0.124659776955931,-0.141561334629487,-0.251248451015143,-0.180013155714851,-0.155395625061951,-0.119831666832462,-0.0432653780159444,-0.0370640467828421,-0.0783337959639028,-0.179019747131165,-0.258282937874533,0.246253700892952,-0.291744054551672,-0.320639068441001,0.20862220894087,-0.1009068367836,-0.0683066462401503,0.216625308497746,0.321300758435952,-0.181953295059624,-0.061837489277281,-0.0136669026651972,0.0288806592952652,-0.240616221209107
