group,B7,CD107a,CD11a,CD11b,CD11c,CD122,CD158b,CD16,CD169,CD2,CD224,CD226,CD244,CD269,CD305,CD319,CD335,CD337,CD366,CD38,CD4,CD45,CD45RA,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD94,CD95,CD96,CD99,CX3CR1,Ig,KLRG1,Mac,TIGIT
healthy,0.0228507220727806,-0.0288115368969528,-0.0518961780642329,0.0299291349250719,0.0134735316219046,-0.0729517849596513,-0.53625034499494,-0.621552755543373,-0.0330694774325993,0.374586483872104,0.363586088915576,-0.0675798758316809,-0.248401554549906,-0.022051129302151,-0.0522046781502609,-0.0072487890422663,0.411612414748931,-0.0349682525578826,-0.0755092399374177,-0.22614304058213,-0.0361917991557903,-0.11267830067627,-0.359271177896435,0.114671552397402,-0.0191130564235035,0.0257267223380255,0.539567743000753,0.491752673813241,-0.302522797276066,-0.219040348665092,0.493389567908805,-0.0115560457864044,0.74799454041212,-0.131127693830705,0.339433264454598,-0.529662564571615,-0.293075759882446,-0.114034268939911,-0.0629315461964398,0.127567068160974,0.168024702907862
healthy,-0.474070490734632,-0.519568151846706,-0.301238279580917,-0.316056788925266,-0.164748353636615,0.105811773940671,-0.404722373337085,-0.244038822523505,-0.422698670529413,0.0908381236593024,-0.381776042682677,-0.431394056670336,-0.23981534775347,-0.450820800622913,-0.149475712261695,-0.514267886071074,0.411195617002143,0.11435121932029,-0.407883719137313,-0.005027625717627,-0.294187829006642,-0.448119438904431,-0.424804463704631,0.11807892781873,-0.424138566785368,-0.341265786596218,-0.205349752392124,0.14914417020015,-0.705255108534395,-0.487383860547238,0.0651226922778354,-0.463268382004242,0.123587601673094,-0.478655825350406,-0.374377713097126,-0.354916948244953,-0.514628923103723,-0.425332769862046,-0.46495030417677,-0.369627479383842,-0.473934875695267
healthy,-0.0720791477812259,-0.135114732547933,-0.157116009818388,-0.247894731967292,-0.123126957883665,0.0506582086075085,-0.335058039011097,-0.2135423018477,-0.0395459389365175,-0.358536613787394,-0.064706370967857,-0.381010731305769,-0.226588259980177,-0.190225996777957,-0.239721051768734,0.0402287641613534,0.300266901341729,-0.0939589599397075,-0.194055868533988,0.204330599521481,-0.150247073503452,-0.222634724180447,-0.128534731097208,-0.156105668710304,-0.238035316378803,-0.246559967336884,-0.0329261090451486,-0.288397082511356,-0.412044446981007,-0.19093145045955,0.0234534500165886,-0.177185720228918,-0.152943698504812,-0.238323114256586,-0.0993629289327818,-0.245961031630386,0.0192675695512366,0.0270547904300384,-0.108221527083696,-0.0559622307457534,-0.0991462262995267
healthy,-0.0985293505618383,-0.114390155403789,-0.0547325570440222,0.294222246365936,0.233771035295616,0.473181706942539,-0.133890386341052,-0.357044395716442,-0.0385291490743249,0.38751532528025,0.323792985729897,0.066588725481178,0.202293658931614,-0.100336151365214,0.0697980428313615,-0.0336179441643438,0.692534515437683,0.456027390637866,-0.0542330189305596,0.189382535716302,-0.0051197704682184,-0.0863168917417989,-0.2532054452003,0.317016157147454,-0.0409667890890367,-0.0221134964851546,0.508817057162193,0.657752693206799,-0.618668562707668,-0.0943689808012716,0.526154922717231,-0.0317113715727765,0.664674159967591,-0.30745233876497,0.182598171266692,-0.305423116198824,-0.310829239333358,-0.106450888723027,-0.185966224813474,0.0522303985501129,-0.0570329092185526
healthy,-0.001217404344808,0.0346945132743005,-0.0289017608817194,-0.0283203298461018,0.198314712015722,0.157989357670057,-0.376910518523494,-0.686503908669452,0.161744233903944,0.202883248355623,0.327133367736628,-0.064053507006835,-0.204475810812983,0.103792000724154,-0.142864481095903,0.0897032273399066,0.230297845004671,0.0645186100202891,-0.218584618973959,-0.396871545473648,0.0922734651850647,-0.0727793734928163,-0.162726260329277,0.312265062820679,0.0315577668600161,0.108699865030733,0.411336200629968,0.355762908545521,-0.353119719233265,-0.114768641530821,0.370994786801478,0.162303583618142,0.475314622264197,-0.116289100725369,0.345308728555596,-0.3757347611716,-0.214913293982211,-0.457141336255849,0.234571402123071,0.0657423422333305,-0.119257224692498
healthy,0.257256716294769,0.289711837918735,-0.166208081777405,0.233742942411407,0.17600936104948,0.0799469465646884,-0.325869076686265,-0.499339704116989,0.285872814765468,0.692164400073986,0.329702426032723,0.173358033397232,-0.143902625699095,0.238189794902932,-0.0212755723147556,0.146200722869191,-0.103709997776754,-0.252489426830364,0.0580847801224501,-0.180480888946544,0.326176525077547,0.213769477473002,-0.052396362408303,0.409381224880998,0.509402533273334,0.432935760104988,0.582399350180784,0.556601491526224,0.155921898472482,0.103197822459854,0.415520431667261,0.028390840658018,0.544537593171009,0.286801926303211,0.568016398172619,-0.0807456653347633,-0.225436175128594,0.250968089567759,0.0358473827011965,0.197673510838037,0.140442208913258
healthy,0.0281289300869801,-0.0907217388639492,-0.237783924901755,-0.0219087563169436,-0.043838264868512,0.116216918225679,-0.236406867898799,0.0295671214975247,-0.105326768697119,0.058758009566218,-0.063842596526467,-0.0370993974157032,0.0330407256077504,-0.0302118588783705,-0.26026439384938,-0.10133325538382,-0.0582603411502104,-0.108393211827589,-0.131714634897595,-0.206244789447632,0.0611629940130668,0.0535657902834738,0.008527741348148,0.266876553789052,-0.0128870752350096,-0.0153172415466951,-0.0394416010837155,-0.358142807950967,-0.549155989295196,-0.158546194998793,0.0939899461151062,-0.0636839689114217,-0.0987552984170324,-0.226036581837124,-0.170373154271562,-0.0736023296139239,0.0015947172118047,-0.0176246273095066,0.12568106379102,-0.149392768512341,-0.467281690384209
healthy,-0.226212522909801,0.0683119114829112,0.304849126679464,0.0804956197859967,-0.0136244793807967,0.294807724383689,0.181555922141733,-0.0204585951879845,-0.0247931363426593,-0.141963310794164,-0.145344602457699,-0.0935477824723012,0.0754243290858928,-0.0801055612583767,0.0451367957509849,0.118499959952907,-0.0808699096923603,0.357492480372219,-0.21001373799939,0.352529228666736,0.240705882829707,0.20706948398314,0.212634451356196,0.0013626039048228,0.0080033072993398,-0.115843981616902,-0.117407868586993,-0.190380055097463,-0.275146725880621,-0.0292847677255017,-0.364561723872193,0.179182493876369,-0.123449544972671,0.158957867472645,-0.132589810958557,0.124735160617558,0.207469973199538,-0.0078753422276409,0.117056002600462,-0.208540075456397,-0.149480683180288
healthy,0.0193959792507967,0.0066204120169905,-0.120633560800519,0.117556788248173,0.217305139171253,0.0085307666137003,-0.222808536351409,-0.48211490011006,-0.0451866879896912,0.198329977457814,0.254833414588157,-0.0124534916607428,-0.181472177789787,0.0511884589505274,-0.112303732360372,-0.244710887364535,0.310931925646416,-0.0969345074389947,-0.0085279123131339,-0.00933294995058,-0.0258928610363823,-0.097288840559901,-0.177044290187583,-0.041644773795736,0.0231184163299024,0.0456458809597525,0.383987053323056,0.367852330862286,-0.0732166730197473,-0.0068536865959189,0.380098064591949,-0.110939819360989,0.688983368720563,-0.0205838496786663,0.225989424979348,-0.387185224012378,0.0646440771595734,-0.09461763571691,-0.0443585335729198,0.0130143572582298,-0.0908112302595225
healthy,0.121658117021713,0.0038456344301414,0.0115704077834576,0.136926642772051,0.0485190165317965,0.0534880457126248,-0.329534888681618,-0.177356014545757,-0.176789766985874,0.252570904795981,-0.0678654392684584,0.0820628503454722,0.115610858699576,-0.250210376079241,-0.0667224764142189,0.281967527257013,0.0694672939587047,0.124933376267699,0.0115711437751501,-0.226601221611934,-0.128515643788965,0.109168389490977,0.163463708253706,0.0835215752858057,-0.0131950936695377,0.135439225654241,0.324989282532281,0.360826223914874,-0.0555031940087033,-0.0249902956550875,0.307830692158585,-0.142889020989292,0.402950177399268,0.156094476582176,0.125589743676424,0.0024958799212846,-0.0224550161128409,-0.0276330037544933,0.0932160909456791,-0.219813916297797,0.154490490434463
