group,CD101,CD11a,CD11b,CD11c,CD122,CD158b,CD16,CD169,CD2,CD226,CD254,CD32,CD335,CD337,CD38,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD56,CD57,CD62L,CD69,CD94,CD96,CD99,KLRG1,TIGIT
healthy,-0.0388745946747542,-0.001714478415984,-0.0175458238147809,-0.0965332149820744,0.238006573520139,0.0245186358664882,0.56803478041619,-0.0035665326303307,-0.320568523768232,-0.153147251652205,-0.0162887553025116,-0.0782859158802946,-0.100698224005073,0.017929379236323,0.441323550927322,0.0290724190910196,0.021173541728146,0.341548594062482,0.184754754701393,0.0089816847812524,0.0695509107352732,-0.132397076276355,-0.272812982526204,-0.420549852194155,0.0785812254959384,-0.240044624814812,0.0357637437478461,-0.334054120218221,-0.295624133894571,0.422282445340657,0.0331095401313518,0.079327744312218
healthy,-0.56248132080956,-0.514257078468749,-0.479186933181374,-0.210821509493091,0.0694352745121735,-0.208447222656893,-0.0590753182616742,-0.471544436558847,-0.0660174157574484,-0.618769745564606,-0.439261756697434,-0.415678368996074,0.165462796581974,-0.052317489592668,0.274766180599799,-0.366986770350251,-0.557331553396929,-0.563754604652505,-0.269714023583877,-0.587002130798855,-0.0634083286704358,-0.525169502609588,-0.495263611463768,-0.239299885418419,-0.609839578675792,-0.286138480069601,-0.447555288900596,-0.389784866780888,-0.560564497903716,-0.460591993825533,-0.719096557457305,-0.473662002922543
healthy,-0.0115993445333692,-0.0224199582122414,-0.0411234559330115,0.0726730666935971,0.212101698041975,-0.048231034508942,-0.203991712406425,-0.0241485340254511,0.0312459451486866,-0.276494303181478,-0.137552249856743,0.0814587714984361,0.132446631508312,0.413333433840047,0.211249263668895,0.0858496121335442,0.110283568008332,-0.212790838075138,0.143579200177053,0.0762262365693217,0.0658322572677552,-0.0376324902984599,-0.0586669261458867,0.021961247860199,-0.457929446508976,-0.0281004075123777,0.0691282158054243,-0.128789016634518,-0.0486729671320685,0.0610183593353076,0.0979922642397445,-0.0093100501146918
healthy,-0.179482866981339,-0.0945791090494135,0.125335466895597,0.0222390014822279,0.518181836576984,-0.149574950275702,-0.0569044708948392,-0.201692070438306,0.154015082798727,-0.069290056709381,-0.196202326716352,-0.202947094162072,0.497661009095267,0.380904690561794,0.329001119319869,-0.146419070226637,-0.253603778649108,-0.116500768406969,0.0447673952939615,-0.14310721827342,0.285005928839805,-0.286578453915284,0.206172170067448,0.3869910978442,-0.62839072653256,0.240722419006068,-0.169956253450205,0.371370504756107,-0.213585410170164,-0.198766044651446,-0.314163677259454,-0.024192411169298
healthy,-0.0461427408643596,-0.043584341839314,0.0874543248524239,-0.179444235411446,0.0283648111895706,-0.290893045246312,-0.117902832183243,-0.0670713099749679,-0.0245839066151866,-0.0052986053129611,0.0561172593081342,-0.0162096994507231,0.296036311910213,0.0289460891309548,-0.195856139819419,-0.0214731608247278,-0.0740833792938656,-0.0003477278130001,-0.225212214494322,0.111840363012155,0.0602539999154966,-0.0619791436372325,0.130734340114296,0.361776927971241,-0.0349651141599412,0.156717119304382,0.0826479682461038,0.655007343925584,0.0934361240130199,-0.286396605786366,-0.114066397509855,0.013387829915443
healthy,0.0860802008759969,0.167592135167023,-0.135772144721543,-0.0316632988753282,-0.229227348856406,-0.104062033015206,0.39285480341478,-0.0283167903229062,-0.353417405629091,0.0837908370396638,-0.142834703551642,0.0715675405389607,-0.13305369002187,0.432436343513968,0.248320637834382,0.0270467911835127,0.0708526237558372,-0.188936085029598,0.0657872222933384,-0.231706366653932,-0.366344382963508,-0.142645065409455,-0.425978092741696,-0.279726202295152,0.0708268225860929,-0.20576698369227,-0.0396395657988022,-0.38220509889749,-0.272686657534863,0.212088064173321,0.212538098124658,-0.166716903811079
healthy,0.163763001277562,-0.162713651065527,0.0028049924282904,-0.117209451409202,0.159529006474003,-0.232226456471644,-0.0947932452295372,-0.0478197135756895,0.208550265841904,-0.188706374183478,-0.0332130855071037,0.0774763733598482,0.293205244648816,0.0121246139204545,0.0915774711100862,0.0239978520613141,0.260033289980438,0.155563329473438,0.231962257478225,0.139405057051067,0.369489021649726,0.180555557847593,0.189843548748146,-0.0244413374051915,-0.491013418566007,0.0646192883603675,0.200239443221055,0.118533869199965,0.0907380828456259,0.0822561199949604,0.133657447512072,0.0356244029748952
healthy,-0.0391678466447891,0.376651231987282,-0.0384615520412789,0.116282054945557,0.188696115037583,0.170121371318782,0.293517653354498,-0.0248314672632172,0.141289901921339,-0.0291595731489272,0.0455358092884367,0.195264234582361,-0.202990749853235,-0.0137108286038833,0.38267029186132,0.204973838563491,0.108435895481329,-0.156397481286868,0.300868183138758,-0.202337359671238,0.0138859670442907,-0.0530127327534257,-0.256268142870973,0.0675067145033036,0.0575216862775346,-0.288038576935353,0.0577093348145768,-0.416921969369222,-0.163414492032434,0.2040112132451,-0.107146422490623,-0.0694645235907999
healthy,-0.102383722536517,-0.21957974269157,-0.262819774112196,0.0303020061255873,-0.209329159484862,-0.0212687882550175,-0.262418360037153,-0.0693548168826286,-0.0709074811630965,-0.111020374876507,-0.0008279795857461,-0.0178856082817512,-0.301760496464024,-0.0425633545300408,-0.145393492322511,-0.0473012748398936,-0.125148564638654,-0.372620071763187,-0.131783047455614,-0.140322113783147,-0.324528663925089,-0.0713603676534382,-0.181848680290862,-0.200018359010865,-0.0352060693513088,-0.332174364162147,-0.0213729281990032,-0.106360688954497,-0.136856269793168,-0.207050330897722,-0.0329041062801627,-0.0933032606800061
healthy,-0.128552471476455,0.0220034436266345,-0.171448546972187,-0.201805832647344,0.0135833169559116,0.269265868547577,0.118277103858772,0.134559363804727,0.23971124723659,-0.148866713464123,-0.0375625290396745,-0.0930241654772424,-0.0104675572824639,0.328066455895358,-0.0999877036423778,0.0695649432061537,0.0078562343117041,0.0228910484061148,0.0217874348892904,0.11938296168983,0.146727322035609,0.0162266357742256,-0.0086509785318624,-0.20771869575651,-0.126481351480058,-0.231122297557368,0.3027205103508,0.150235956102324,-0.120673053397454,0.0176841184866447,0.199830658111728,-0.0269453190696265
