group,CD107a,CD11a,CD11c,CD122,CD158b,CD16,CD1c,CD2,CD224,CD226,CD244,CD269,CD307d,CD319,CD335,CD337,CD35,CD38,CD41,CD45RA,CD47,CD49f,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD94,CD95,CD96,CD99,CX3CR1,Ig,KLRG1,Mac,NLRP2,Podoplanin,TIGIT
healthy,-0.162855323009127,-0.297114700283525,0.130786854532578,-0.19537386334326,-0.467261246104373,-0.523631211192827,0.0673053618245503,0.15447275588523,0.286235377901142,-0.270528870627614,-0.230144741181165,-0.0992702647417833,-0.0912580728100527,-0.0530213127551852,0.210793155393218,0.0348236498022416,-0.0554826958261562,0.0622798793008356,-0.114108148599696,-0.359905814977683,-0.205876350361981,-0.0651318334383243,-0.0181408364483645,0.293753962607302,0.384401367359064,-0.370727934047111,-0.189756917622112,0.409046145978561,0.104234701257964,0.358663823892997,-0.144880974450034,0.187820944757075,-0.52081232529169,-0.377672547017786,-0.0549751428337763,-0.421600383714855,0.0033763598124072,-0.0062465526248425,-0.100713263622008,-0.0146599223728005
healthy,0.260899406728398,0.0063467909923996,0.323824064296557,0.422361760828059,-0.0909159589189284,0.221698825862794,0.342606411933965,0.177600127613909,0.274684824247922,-0.104101525048532,0.389759897253914,0.318531067842173,0.28675189147141,0.211165328569101,0.287065843521743,0.293861586683557,0.30910606176441,0.62132977414684,0.26096938678823,0.0764530898938061,0.156147052703427,0.0839369260863482,-0.0626430884323493,0.162914749441393,0.001490370411066,-0.0922619882308771,0.282093442962122,-0.104992643542823,0.29413904064555,0.0065458395794428,0.196236294824777,0.155486268778473,-0.0185114695529662,0.295431748023048,0.282275929264396,-0.0982536400558022,0.264580566569885,0.247713774556857,0.273004888395418,0.16964931963566
healthy,-0.0545242354357078,0.0409685983044078,-0.378012990311279,-0.13380179961358,0.230071909369406,0.553116215005016,-0.13017400022554,-0.479613069557125,-0.278115105329237,-0.164934429503696,0.233853749036115,-0.0695430708670456,-0.0272638697760997,0.0910830934242007,-0.461637779648984,0.0356878726152468,-0.0919431730418077,0.0541427962642028,-0.0834052925489771,0.135591706874247,0.11571792102928,-0.221323667151037,-0.207837179676703,-0.561535002307787,-0.589689236324062,0.125646178769335,0.152096368854158,-0.704593084766007,0.0027597898499285,-0.70991209096564,-0.0402758764574879,-0.492255649645716,0.292826373006798,0.327447266547525,0.0584793700047136,0.342722889529727,-0.241547491557496,-0.0717996745116959,-0.0930258631312353,0.0447331398395714
healthy,-0.0290193882931948,-0.290543739353442,0.132741602722489,0.280899609073813,-0.0437756678242065,-0.0793772959633247,0.120013492881107,-0.22875041770912,0.06284055823637,-0.386601617533593,0.141314023602416,0.0236887053017637,0.0064158060035391,0.0140391797758933,0.223807581844881,0.37339222429949,0.0927487683340973,0.440960911637218,0.0352949243831449,0.0481409385485836,0.193723847455137,0.406452519961081,-0.201939008723497,0.0818775920307766,-0.227256706808138,-0.597016763856949,0.0021098398843079,-0.137874892731418,0.161398984583364,-0.221698932800316,-0.139032841992467,-0.104374865108051,-0.154450015694878,0.0782740044661181,0.14248214810467,-0.295400254935662,-0.0131916417017181,0.0207779307964316,-0.0380038271195299,0.0414663198493272
healthy,-0.0059682301323995,0.0996792995482244,-0.159744255797994,-0.114647740244576,0.0884397320214764,-0.0668810734861318,-0.0369003756134105,-0.222101646911916,-0.147633443835746,-0.0839105245710822,-0.0763492204497166,-0.0667176577040518,0.051033379551455,-0.0685962172836092,-0.192032830083509,-0.0388220365849135,0.0311306931245502,-0.118513847903567,0.025680749213702,0.0304076620529727,-0.0196100341090358,0.0614864907656702,-0.0629020548451694,-0.0457628138247427,-0.438671459671757,0.219116976708471,0.0530042393271112,-0.446683365351533,-0.143910488251111,-0.403612015025648,0.0007994321627867,-0.022481265731189,0.21576629395889,-0.116360313519725,0.0628318462289038,0.116497908525741,-0.0653459387211798,-0.0869490659272667,0.0615556903329575,-0.0809458351689335
healthy,-0.023659543123273,-0.198482381697944,-0.0648336562406767,-0.372599674803648,-0.0786984647057119,-0.163473861435842,0.119577686342329,-0.123138451340558,-0.0365158927516913,-0.0808690304506592,-0.102296290152543,-0.111029674394184,0.120619100563963,-0.0956728537872676,-0.159095374540501,-0.0649206983874805,-0.133531765252893,-0.149685558947144,-0.0508901939092203,0.122678883306898,-0.170073767725538,-0.317868079280715,-0.0878707602818815,-0.341996539077873,0.0009877179119642,0.236076799700815,-0.0026493882155799,0.0144547369029953,-0.260687944069832,-0.0531438545180626,-0.13354020770348,-0.0288852712851548,-0.124232717614113,-0.0280877010834075,-0.388125450567958,0.0244280700886759,-0.0314524055832787,-0.110631503001088,-0.124755866861848,-0.0078138925641044
healthy,0.0321249773525545,0.0386830393371732,-0.200343939783771,-0.210382206189584,-0.298990413904257,-0.157052469591207,0.0667814595136656,0.0892232183560512,0.0107880016164447,-0.114143613636983,0.0071944107598559,-0.0549416871601956,0.0542049710067379,0.134443700717164,-0.246672802803405,0.0577341950267764,0.17489915115509,0.0357768557189876,-0.0794092454750273,-0.0296070814743088,0.101932782153399,0.0537242041354551,0.0942253639910473,-0.0248646525159528,-0.130791591909359,-0.167229485626662,0.0326673134492913,0.170552280228879,0.0707891051998358,0.374893056428277,0.127395185393241,0.16606359394913,-0.110853771584472,0.0740708840422439,-0.0961886778181173,0.0386522643947083,0.0820155211206248,-0.0071953729561631,0.0133989164825324,0.324721066977135
healthy,-0.0897117613658258,-0.0781836845091756,-0.201052598079482,-0.23900169358831,-0.0914098879633508,-0.0221656273581764,-0.0626899647626553,-0.181426362653211,-0.0192861633142621,-0.0893936524109741,-0.0787265947619909,0.123617865358247,0.0719642629311614,-0.0072322809081862,-0.308218382690947,-0.001924667893349,0.011818397852995,-0.0597536476940138,0.0926470452334168,-0.291206546131292,0.0532447240668622,-0.17343170837878,-0.0527664765194688,-0.284592754793875,-0.461879369580354,0.0696292922276869,0.0184777395646985,-0.353846887474338,0.0799499992192968,-0.390955500154342,-0.0236409962335208,0.0153231762081592,-0.129939380196236,-0.0664276512839507,-0.0265503202448973,0.0516047588859579,-0.0753908025234897,-0.0021144097425715,-0.07675519413509,-0.21770831228323
healthy,-0.0877973529437776,0.0628691204725149,-0.0661673212066874,-0.0325276844296584,0.0821250850353464,0.191352268974078,-0.0033011945981816,-0.365465360262308,-0.209309091755809,-0.291254485883794,0.0812219451977188,-0.0367154652635856,-0.0114010243766143,-0.0432262448125854,-0.27412731390404,-0.109287195180589,-0.0103772058922834,0.260966759066161,-0.0742210823258929,-0.143055384182332,0.0425318509062148,-0.180361853197613,-0.11695034402101,-0.457718618535293,-0.50354309093712,-0.108402916483009,-0.0301483430684003,-0.560031700684138,0.0403844428055403,-0.530871207424396,0.0357552281323215,-0.349327688010943,0.0701490537884092,0.022425596901385,-0.033530930547631,-0.148863117512922,-0.0304900639503488,-0.0557838609484228,-0.074593822778992,0.0918705219368237
healthy,-0.0533849429912511,0.0360281803338559,0.112012289282015,0.0029625461871158,-0.0051656679602066,0.0922138809295125,0.135238457395127,-0.325657486012035,-0.0704165042416146,0.0417896886362688,-0.0092209161958529,0.0341706815677564,-0.0325282066059277,0.230670111578485,-0.006379736709737,-0.175270486041336,-0.0268349830178663,0.434945229936021,0.106896484832151,0.0542013035335563,0.0631459081100053,-0.156604018878405,-0.204692047726239,-0.262404458613348,-0.199271030768672,0.0013579024230472,0.0629154385658831,0.0266619547189716,0.0249092553480633,-0.501609536004308,-0.244764288104152,0.004462710166104,0.0423532934082839,0.207676893604621,0.12535194999245,-0.326705500941786,0.113857833620781,0.0157668108852018,-0.0615171763017318,-0.0821455613440932
