group,B7,CD11a,CD122,CD138,CD158b,CD16,CD2,CD224,CD254,CD269,CD30,CD326,CD335,CD336,CD337,CD38,CD4,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD70,CD94,CD96,CD99,KLRG1,Podoplanin,TCR
healthy,-0.06049032854834,0.106400725852118,0.16941272194827,-0.0449351422254234,0.21033106137095,0.478490047455092,-0.037876831552549,-0.284235927526055,0.018225009975506,0.0706765379688978,0.103049507135772,-0.144411315930033,-0.101943455083619,0.0149640674336435,0.0441537974526401,0.0301091714687684,-0.012724851352126,0.114619908152784,0.0679471839527463,-0.0575808864016677,-0.169264298583181,-0.212992797452362,0.176332350448373,0.0257756848110526,-0.212425080776967,0.0003100784944631,-0.0979977744106469,-0.0375132564073262,0.396083166361893,0.361709059859553,0.0027629927346591,0.0263433059122871
healthy,0.0617345217815498,0.196176852195867,-0.0815632572423317,0.0417320240359004,0.154059139179762,0.268046882121539,-0.140938119144129,-0.034682982038293,-0.0014280260749474,0.0261202018044781,0.020796080247355,0.0142295315490823,-0.3827322535242,0.0272583138282215,-0.271873435783253,-0.12716357867552,-0.0476876256085662,-0.0028132963048902,0.039438495059867,0.0660603522695359,0.0364226084769297,0.0201559977513199,0.329805700137546,0.0729574477349968,-0.14752459688307,0.0552316286747038,-0.361785868579459,0.0580103240943281,0.327530902232577,0.193995503896699,0.0807629790087658,0.0409164157852826
healthy,-0.0396433261130234,0.0322087862140816,0.032301718443909,-0.0838919764805571,0.229453932817773,0.523634547669378,-0.453136103541335,-0.257479430609131,-0.065324627270213,0.0414160222917006,-0.14218288353996,0.016506489785582,-0.275149559814459,-0.109529842401694,-0.176955585862117,-0.022891082036082,-0.0738878209106744,-0.0188337862855647,-0.0336940443300503,-0.270944908844104,-0.481498254584973,-0.52440237665541,0.289858264461789,0.153576357634183,-0.521707614847168,-0.0500845421309147,-0.575231532027476,-0.349033703434513,0.27489494006921,0.414603976287861,-0.0851099520760334,-0.152006151991167
healthy,-0.172240085697892,0.262462552350384,0.0719058185606514,-0.0010602575431346,-0.0997298898326235,0.203335932120807,0.323041375319124,-0.0814681129072491,-0.0933452420046363,-0.0895550469863683,-0.15427382685789,-0.0803993403152339,-0.0793578608280012,-0.100828565310585,-0.0272012281197122,-0.252529946149119,-0.0117531438710833,0.0715781015164473,-0.0572683825731238,0.168207473013709,0.0021575331860125,-0.0069579849563691,0.289894389292097,0.0354866871197849,-0.004002766706172,-0.0320045802188143,0.196272901449022,0.0011168272949084,0.299025998772182,0.419685842204867,-0.103630732989227,-0.0875014507511144
healthy,-0.0082700537740317,0.127714052044742,0.271186139669228,0.0369642837235652,-0.223873663675608,-0.131544225364745,0.279935304306627,0.271014066909809,0.226746480183707,-0.0029107921538588,0.024743721258185,-0.0924820619738614,0.26292332280882,-0.0604722118069891,0.182564726228004,-0.324152517689493,0.0222704863349693,0.0412754761928166,0.0258867316122348,0.0089730439357085,0.254703968416424,0.4850852761036,-0.134479612091344,-0.107467499301531,0.421333488431101,0.0671916174287347,0.547551209713166,0.278002714826422,-0.172110805292753,0.0509667703955037,-0.0941079886068428,-0.0781332948330712
healthy,0.170901663719766,-0.170542754481153,-0.116380084022289,0.0590151708192736,-0.0702387678093385,-0.557611253990587,0.116650769502966,0.233562668506965,0.0428276928819628,-0.120267168244676,0.182470552348892,0.140241668816301,-0.266489244882858,0.025984620045792,-0.295860091377749,-0.335627836502595,-0.21440806085125,0.307026566078621,-0.133521145575786,-0.0380737723462871,0.428747537915993,0.0988989972911489,-0.230841576326581,-0.0390614929220117,0.275461638833501,-0.039809923187403,0.325793959007397,0.0323472615755602,-0.318165702946441,-0.144878670895473,-0.0052072537468121,-0.337895627857064
healthy,0.0396106667418648,0.1642521469363,-0.0587127729050022,0.201739129579404,0.123561036271925,0.214798961033901,0.407240029531511,0.0583818960841416,0.391666869828451,0.170853042429024,0.319698145419484,0.114722272475174,-0.0724427518390436,0.205086311442518,-0.156813867059691,-0.154401474172897,0.213507637786645,0.0347110939340163,0.282425969985221,0.248168061935963,0.0867375248043901,0.0762960526152246,0.437950124841836,0.167548088793554,0.0459337159560737,0.289608349780657,0.0591473155133949,0.180288799069743,0.348000988562473,0.403349484228532,0.244417285267752,0.250578322810813
healthy,0.135157429683945,-0.0472064693072686,0.0197171053821364,0.108775250980385,0.0102871046234407,-0.2380898835677,0.192154072826295,0.276071999318648,0.0508395778963603,0.070073858191192,0.414477836126178,0.178881118921946,0.251638130650118,0.343589038821948,0.0242446591110851,-0.19853344595579,0.177363668530036,0.251000034458305,0.269296197739501,0.336430774120789,0.352057095000859,0.461462362149864,-0.0737485421189649,0.134207339625251,0.458520091677093,0.0088768422575028,0.409696248732682,0.311329115241881,0.102818413151107,0.216693594459484,0.0545855089879847,0.221134906059645
healthy,-0.0968103139977869,0.106547357853275,0.176023110774766,0.0506644315437173,-0.098031604420148,0.0453919625298161,0.555221415823676,0.179206995462023,0.124004889930516,0.0524270624812036,0.104816873049269,-0.0356297954455077,0.178528722011699,0.0357672300256627,0.13829781514123,0.0567557811786554,0.111493697260998,0.26233065911722,0.171800867681043,0.130118876673069,0.164982370125757,0.140838543510797,0.105921696647871,0.0329296466176694,-0.0756705420367379,0.0613292764170826,0.23657547142681,0.190730412327121,0.179093851340831,0.199035890670865,-0.0107087116077309,0.0475438470835878
healthy,-0.172830949775753,0.129865641241381,0.30586795302482,-0.319467013664623,-0.48044184747878,-0.0635605240445499,0.191207786495516,-0.148246207743202,0.0713913288320935,-0.216931924208458,0.102466139675422,-0.119736825819201,0.100322642549497,0.0099107825981276,-0.0808040830853142,-0.143051841439671,-0.0727712813752813,0.102320534073734,-0.0436857483640869,0.214787110844197,0.318605870084438,0.436983203729476,-0.0495591683078174,-0.125352757365219,0.0836101558878189,-0.240504014966578,0.156788755552451,0.117135434782097,0.15558787290875,0.0093002194454293,-0.0429008130802292,0.035097322416947
