group,B7,CD101,CD107a,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD337,CD35,CD38,CD41,CD45,CD5,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.0166107000608304,0.0271729391786436,0.0246926844982155,-0.0980975312889938,0.0662194951077412,0.137845148392976,-0.533467616746597,-0.465929709119545,0.0410085315933965,0.0839458740464791,0.0873116668851631,0.295281557467464,0.0671843816284548,0.412223056232914,0.0306724149136219,-0.0025226946044743,0.0520610919198111,-0.0632973034093688,0.0385201297124041,-0.0034856995693707,0.0261124069394375,0.0876768307240626,-0.0802440784180897,0.170742378972778,0.000996323886071,0.0622286293332318,-0.0985107197886652,0.038399018752485,0.034965190292278,0.135878064369626,0.370949649506005,-0.149703010439591,-0.0189758194061362,0.351673558508348,0.0284681942297398,0.0927574237942503,0.0798476459603984,-0.0069643023945544,0.451425037953134,-0.0211399709024792,0.265841232587716,-0.33073822626808,-0.0837851933957813,0.0076020050208459,0.0410124063403879,0.0582410730008621,0.0521710030913293,0.227676810501422,-0.0649086738777842
healthy,0.683682284117531,0.634183252923276,0.687018157423055,0.100531288103739,0.682747965321096,0.665877736526791,0.245995381744451,0.0203690705892521,0.608258216188119,0.64916061451035,0.708129682013112,0.0086123197117615,0.645391874216903,0.637735555724156,0.686269671859567,0.655215162540838,0.652444063128833,0.694056088207168,0.633115694164283,0.642644015312298,0.655191773785138,0.682512266298382,-0.348270590265515,0.635602248870582,0.0147491389837443,0.60008015208249,0.160613902260594,0.617192962537092,0.669049056930453,0.632410409136413,-0.0006432819214265,0.728250598933433,0.717828064904318,0.0258078901142386,0.64584005736493,0.694112178327229,0.626715795003807,0.612333264782248,0.152630518070127,0.723826670334795,0.626255895853323,0.398671250292372,0.689773308433223,0.615435140238635,0.545751913570888,0.64989868213972,0.696053902952389,0.659036601172192,0.731183694501163
healthy,0.0023284047565452,0.108016722667374,-0.0202264289490229,0.0577693835533048,0.0153467396182934,0.278376952372944,-0.17606841385392,-0.329391823374351,0.0730715899561922,0.0538340223006818,0.0835859017555702,0.482714232319141,0.0310797668384654,0.215254181300509,0.160491730771336,-0.0657653953488503,0.124675970880117,-0.0175115647028033,0.0364459173254201,0.0912587186273915,-0.191873517256979,0.135989169365794,0.139182905601192,0.0680152138609236,0.0211530855158876,0.0348599285391225,-0.0931618270089302,0.111989501158246,-0.0249729938850872,0.113473960043248,0.621333945151983,-0.216210374813114,-0.0344624874925515,0.358351329250307,-0.0392413853500323,0.11462026709609,0.221230255891483,0.0501616193857971,0.42155613650016,0.0827710999676915,0.503280997672103,-0.0963764811319719,-0.176588922471546,-0.0300255848128787,-0.21507481172236,0.099721431712545,0.204525171552179,0.0861677591448267,-0.18596652129508
healthy,0.0495575111610189,0.018212977611862,0.0825054678834604,-0.454253173659571,0.0034015841475501,0.0481147159828979,0.204186456087219,0.448410360683614,-0.0503827461823083,0.0620492460954832,-0.1243468935146,-0.184259547224287,0.0088424049741397,-0.337986433900664,-0.0208874991974521,-0.0750140972508706,0.0664125552103461,-0.0245096307256589,0.0625624388737875,0.0447460772750888,0.036899613511017,-0.02453992921834,-0.641852148281544,-0.0569758246525059,-0.487990084802222,0.0283857091011814,-0.264542347399495,0.0720745363466894,0.19066461436,0.033444457446188,-0.417848936658663,0.799417485313006,0.147417824182836,-0.429982452823697,-0.0306999034528017,-0.0488652146564776,-0.139372183670312,0.0027313824669256,-0.49621299594446,0.416702125739616,-0.147967250771992,0.44848834389344,0.227540426791475,0.0067640942515441,0.429997284325539,0.0047858033344089,0.104473088359065,-0.0262064005488074,0.0637096294329336
healthy,0.064443620453528,-0.257806754714547,0.0968967430959258,0.0611401988517082,0.0472228683472393,0.0128267211182718,-0.110592956285108,-0.252857405843364,0.148995053510899,0.048032096640331,-0.0286758283754307,0.148964896526998,0.0639822918601221,0.375972672297166,0.0844898565920704,-0.0352260225289344,0.115456389189863,0.0737250888689833,0.142308798919397,0.0186053712792572,0.24053759550758,-0.102842112401117,0.0585093937781385,-0.0672016535374886,-0.105309707977065,0.0058482960351899,-0.461167803382516,0.010899846561105,0.0624962190911718,-0.0337019906235057,0.237243110151643,-0.174857096068122,-0.102825526877836,0.439158234931,0.164627792435805,0.175089223532682,0.127275999596109,0.0594181933123134,0.268012170470358,-0.148788645478658,0.291714989662929,-0.260054054875174,-0.253839552721382,0.0078985665162318,-0.059251792869247,-0.0047331273261291,-0.0068095337702209,-0.0345663223379237,-0.18430813352517
healthy,0.28158775579944,0.177518605409801,0.111714056500277,0.0957844998189003,0.0293047709852157,0.15406286211015,0.0172453637649006,-0.12639878471745,0.245525223877654,0.0661491132630152,0.205049432466169,0.0331134281074773,0.160307681330932,0.0082847707716325,0.0614487695200505,0.0976577461066462,0.145596032516623,0.124993345054875,0.174039644705488,-0.0198279077207878,0.0976043593576873,-0.0475489259018833,-0.280490955650494,0.0240321507966806,0.0957311583493055,0.035324723589865,-0.138222644394383,-0.0879020713464162,0.131929617319552,0.0629482660696135,-0.147042762787952,0.0929025188375583,0.122890853384207,0.219202281255791,0.124576688442556,-0.0616184379679564,-0.0080599194354452,0.181803868757126,0.145166161975619,0.158612105477572,0.244445301292782,0.155494404174538,-0.139537336253132,0.236586886272897,0.313506425724282,0.0480201055557479,0.100683605682582,0.0983875464581895,0.637929268300012
healthy,-0.0330578205636516,-0.0642740772749127,0.128990830343124,-0.294400975000707,0.0020861057360437,0.193090442065513,0.0409807352518485,0.101558485812323,0.0512213219224617,0.117082912462651,0.0417782020621915,0.171868552514537,-0.0376313510178897,0.0446177204378277,0.240549256105383,0.0181658406116272,0.029659282915412,-0.0700909615326771,0.0744975587567417,0.039914038690008,0.0402275295353194,0.0206557321065597,-0.264475344797081,0.207488995050954,-0.0928126060123906,-0.0687719780253783,0.13806236113798,0.0357948646230501,0.1374511878682,0.0925017581993972,0.112925014538764,0.622626717890803,0.1168855498673,-0.08537145400247,-0.0426743670683185,0.206462383990824,-0.0467001452937008,0.0335085972627958,0.276953284038464,0.292964976019723,-0.0103243630955527,0.312986967832967,0.0852213619505199,-0.165101703782259,0.140302730226709,0.0315797158791856,0.094449700228185,0.0556443497569134,-0.023324318433389
healthy,0.0764812243729998,0.1130426968184,0.0979050171022841,-0.13440080603916,0.157866262368403,-0.027041192039924,-0.0442382084049094,-0.436523104764238,0.0963186341036468,0.174062854694123,0.0229146136266439,0.0247756329181774,0.193482638979427,0.338158366389009,0.0875280017487222,0.0245494975061092,-0.0086209428348509,0.297975667152794,0.170957219841785,0.0825400599288671,0.0694312479153947,0.138932415166314,0.355797783477665,0.127657528577064,0.202984418933917,0.145217147676442,-0.196101151043841,-0.0630192119851962,-0.0161066818467338,0.177392775999375,0.162049410750053,-0.0409277364000519,0.0493819339498387,0.257025801981378,0.16594585340256,0.108444153688497,0.106606888547481,0.113413415039567,0.508291848346627,0.160069518195814,0.271846496041421,-0.0877702033932375,-0.156041216389391,0.0202350280458789,0.0874927193295794,0.0766573761327845,-0.148989174125223,0.03847612171063,0.103579991744528
healthy,0.0194562411440533,0.120314111596909,0.108471450934897,0.340866236509911,0.0888655698497165,-0.027997121299615,-0.0033812872610398,0.181238503773263,0.0369242883260218,0.0985740513504763,0.0409386199381083,0.23209137796107,0.0395162925876974,0.0785876166078307,0.0933612804426165,0.0424291954295756,0.0662846378132171,0.138795337722769,0.113378072462115,0.0980345067546615,-0.0379469736961995,-0.0100081716060861,0.38183113547258,0.152326316848069,0.347553220711952,0.0731228733127961,0.326579321300149,0.128692039427871,0.170944152092558,0.0561743175226695,0.216778196198002,0.110411497756286,0.166566488185723,0.144761650541681,0.0084223160409346,0.0813948574611797,0.0261295922723283,0.0334859803299067,0.395478924187598,0.0896130481111802,0.215359671438181,0.0997790033833456,0.227747254363877,0.015869341704724,0.0393626517323819,-0.0448458147653832,0.0224114327787733,-0.0030611194407047,0.169907690060273
healthy,0.0819057936966358,0.212166522525739,0.202559586353777,0.154086552118348,0.227032265233426,-0.0115257347946995,0.346282071026557,0.392166729319375,0.255149272311486,0.136049972802821,-0.0807757179198314,-0.1864047818649,0.198448927014776,0.0564700898064854,-0.0546805081407807,0.0791343664874565,0.184408435927423,-0.0648955061619292,0.204338924427969,0.261003219539197,0.100791440292832,0.102646354463351,0.268846894026813,0.0144757491281744,0.24645971151764,0.134644058149084,0.13242884175301,0.096873797322675,0.350681486198122,0.051965538216486,-0.210270061242736,0.25546500113592,0.312963538617317,-0.119081393857026,-0.0738319373776919,0.223524025915057,-0.0951978110607579,0.0475262858995324,-0.188493369319623,0.22614696596299,0.11382052339192,0.373376821534976,0.541199173976189,0.1470648793688,0.424379194767933,0.138366452463142,0.161459006493631,0.0635073372402296,0.403820286870025
