group,B7,CD101,CD11a,CD122,CD138,CD154,CD158b,CD16,CD2,CD244,CD30,CD303,CD32,CD335,CD337,CD38,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD69,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,KLRG1,TCR
healthy,-0.0986913834172685,-0.0158216813794645,0.0133977802163614,0.0875292276753777,-0.148607869346682,-0.0477387599874474,0.486929858182417,0.680881229935959,-0.435104190596872,0.261931359261849,-0.100426787945561,-0.101312579314986,-0.019227029287096,-0.370766806335302,-0.0413712843770725,0.326243200922204,-0.184104561772818,-0.0888791837401301,-0.171343779182402,-0.578197373460729,-0.55632847970109,0.199856654188026,-0.515368818879765,-0.0825754132381837,-0.684945719332047,0.0933523526996852,-0.388841037253101,0.52658422047425,-0.153783353168706,0.330106488485066,0.0995967842491725,-0.10879187066998
healthy,-0.302477700738005,-0.245565010940244,-0.0798540791025763,-0.11821861493064,-0.276429523517389,-0.280264237744369,0.194388677328183,0.516022115526673,-0.305286820029238,-0.118388143051528,-0.322461206471355,-0.292154210791964,-0.166133705543257,-0.185895358106475,-0.147968655628917,0.196690307701174,-0.143376569800439,-0.292108651019865,-0.300680021700658,-0.392643316689513,-0.315803097367127,-0.099308573806699,-0.42975826621073,-0.271700534699466,-0.503849238893135,-0.29632381616115,-0.377992180832847,0.100144345891217,-0.244377586437304,-0.132703035715841,-0.26777537475223,-0.305634670414745
healthy,0.0856188841741855,0.140177728222887,0.296250021964,-0.0443676614508678,-0.0383740800184762,-0.0559576936312029,0.371716699826143,0.519194317923955,-0.198937944710148,0.379625222279483,-0.0886123932104446,-0.0449466459998452,0.0774601808486588,-0.275483791199022,0.228367991840941,0.260958637653376,-0.129660953851192,0.128344031284381,0.0557602385273045,-0.435044300125047,-0.294860501943771,0.383993443304386,-0.282535470029029,0.114489167832941,-0.203664930066435,0.146974064210316,-0.294947215627621,0.38349167526556,-0.0685408256709879,0.275351750377198,0.254920836736481,0.0755206470680805
healthy,-0.0895037752604619,-0.043209598537854,0.0849248228950406,-0.299082437970508,-0.187094537897747,-0.0197326675168299,0.0640249182911212,0.551466673536714,-0.23203232328997,0.0642851178901942,-0.0993037525146311,-0.0560030631933807,-0.204463396983435,-0.464352221555813,-0.261676200479202,-0.0825369884897652,-0.261049803544924,-0.107075444781037,0.0206081420869651,-0.422617445234657,-0.281350788307247,0.602243983400999,-0.342604960783505,-0.119656642038333,-0.470694084113344,0.160134666925529,-0.273099418519999,0.433239958304776,-0.181643943517341,0.163817063808293,0.155795453548299,-0.126092109671822
healthy,-0.0256368348686719,-0.0114259841115754,0.119934409236987,-0.277851892337635,0.035108130839315,-0.0992348344999504,0.520473768826315,0.509113606232037,-0.328335410563258,-0.0382521415989396,-0.104738180397307,-0.155936950050331,-0.0711746111658522,-0.42203326506348,-0.227931351930329,0.397496149096413,-0.405193037553776,-0.0296702516353304,-0.101465198968884,-0.468734542570223,-0.312045045616443,0.49919863483165,-0.462949168637114,-0.161517557661071,-0.58595508241005,0.0426161923085544,-0.393956766252677,0.41144419026024,-0.166872444188341,0.313854646344467,-0.143907127098159,0.0033349006280032
healthy,-0.214825468239397,0.116003946050348,0.0874311089034967,0.049782684006951,0.174627046113781,0.12407757760016,-0.0425701261253284,-0.239694158747659,-0.317041386077276,0.0377626384215057,0.226896396927955,-0.138850919042329,-0.0304256136916257,-0.135045377221973,0.130532922102233,0.188080321172949,-0.149439298264611,0.000150684060011,-0.100493416339029,-0.134258211057753,-0.161955806716322,0.0435159029603938,-0.201856596972197,0.0320311231587352,-0.106721353318912,0.0425230889202002,-0.106102048156276,-0.066481493970594,0.0325425290350145,-0.045308362249131,-0.018201458414146,0.106164768261201
healthy,0.122523725609224,-0.0225329289643402,0.0524839644708911,-0.309300480360373,0.0259120795480872,0.0104368422113503,0.168819790696809,0.223731301269489,0.0662083675144313,-0.0392917781453884,0.0033185722999705,0.0077373155927288,0.0558998763191317,-0.39704066690361,-0.310757377116678,-0.0925784970314716,-0.407246701933225,-0.148028546514078,-0.0160728110564364,-0.297526927999041,-0.235756314094316,0.35686183178135,-0.378638372559831,0.0523368248828415,0.0154860908311183,0.133807550423095,-0.04316374478079,0.178158784902854,0.0420352503992211,0.273773752954624,-0.118415325226692,-0.118857491500755
healthy,0.0392286568151209,0.0095508010000764,0.331983426027359,0.215631653185882,0.005919696755686,0.168739450328416,0.108111050545506,0.488483616573621,0.122707369788014,0.0812331532150604,-0.115948056398005,-0.0941186697567234,0.135996385569115,0.0683523412575836,-0.0721782861822294,0.318746995746822,0.0113060605989034,0.0827938468874831,-0.0770160044639088,-0.329463363122856,-0.0699295600006089,0.280784705522823,0.163920712941291,0.12439679015405,-0.157249156608328,0.0172805204463166,-0.0558692231830482,0.258790180220297,-0.0270305274258075,0.210632804909141,0.0712909046075178,0.155554121367431
healthy,-0.0415331091934672,-0.126330714006517,0.0634875228166821,0.0867701437850106,-0.0101695059481777,-0.036535504022812,0.139435596923503,0.723069627039772,-0.505698347470356,0.200954517296758,0.0250163952474916,-0.0698441857075925,0.108435175993054,-0.22716391595069,-0.0637367588935057,0.412179426045435,-0.108069151953572,-0.164430752332848,-0.159245558697113,-0.498126967168224,-0.293709698983854,0.0447179867160924,-0.432240842261698,0.0632563610670409,-0.43439195512721,0.0500349649901168,-0.385071426945696,0.302941574453393,-0.0947806447053854,0.204988935055397,-0.0384107030680521,-0.0642851881947838
healthy,-0.0386507218127132,0.007736912940344,0.151706603162261,0.224794931143402,-0.0185536710482386,0.0487251509610863,0.21312070098681,0.300438498506557,-0.198808240059734,0.265131167993697,-0.254719340473627,0.114273206836885,0.162251451413795,0.159484865817541,0.0147980002099598,0.16218861177553,0.26650890169251,0.0995414735588429,0.0369779061138168,0.0444785226593681,-0.100885599142637,0.110049878134505,-0.0866882026927734,-0.0054706430216242,-0.382266569226181,0.053754842779999,-0.0196410641283618,0.325503629870745,-0.0463802998586898,0.48425509662732,0.0629796829234643,-0.0583571386575263
