group,CD101,CD11a,CD11b,CD122,CD154,CD158b,CD16,CD169,CD197,CD2,CD223,CD224,CD244,CD254,CD30,CD326,CD335,CD336,CD337,CD366,CD38,CD4,CD45,CD47,CD49d,CD49f,CD5,CD54,CD56,CD57,CD62L,CD94,CD96,CD99,CX3CR1,Ig,KLRG1,Mac,TCR,TIGIT
healthy,0.0705237568616623,-0.0475704087111729,0.113939140291063,-0.0062350379444248,0.0709483370548083,-0.361280197459546,-0.66866782483598,0.0459702817077461,0.0616135556410453,0.476522172302412,0.0963484097239646,0.50272680216281,-0.139378810506831,0.0426075212804989,0.135555465248912,0.10591027970936,0.392063636487914,0.186449116502212,0.122786814023231,0.0065822762437949,-0.341547780995495,0.0996939833199287,-0.0044170091378802,-0.182202049004473,0.0713810018879948,0.290370899904667,0.103966915476801,0.591716945291158,0.595620775003842,-0.219936914093555,0.521137872483387,0.722333989819061,0.390789055970108,-0.479741524037291,-0.379901356617605,-0.0093468682576505,-0.0652790043237465,0.119678597643045,0.166329441457312,0.0547471786207201
healthy,0.0200337008091525,8.22436518566924e-05,-0.020682439698478,-0.20579325188989,-0.127960182999444,0.0139423320734847,-0.366656709256511,-0.131133989324988,-0.141462778582681,0.0394761311352242,-0.113037906221186,-0.0810008244356199,-0.245453776812747,-0.113241740274669,-0.126159282135112,-0.146181733456979,0.05339934514788,-0.0891539440724596,-0.0928016107688929,-0.0993797690546111,-0.507606090031022,-0.114952133102926,-0.0488664163645437,-0.169437271000232,0.0810315285321085,-0.110248846345858,-0.0480230809313491,0.128964851681388,0.363681075588576,0.0932931934050926,0.441993407497758,0.460605792188443,0.0446364584796448,-0.118284186401413,-0.204858364066851,-0.145618884007817,0.096610503123968,-0.0436641160383295,-0.104609117714029,-0.0690137493158849
healthy,0.0181174852374266,-0.104522839292297,0.0453077629555063,0.0751981779327753,0.0930267083569126,-0.308143783681751,-0.701751173026322,0.0622406800294364,0.028252321827679,0.476986106321765,0.0604206712472122,0.324507300700619,-0.173528382734042,-0.005552128844548,0.0764192480871375,-0.0203763434080275,0.322605138687863,0.0759917553345311,-0.10848379804805,-0.0545871465516587,-0.187580300701394,0.121058288312231,-0.0349054912294043,-0.0584660800060648,0.143302983800444,0.108869330359128,0.0717331606314815,0.544990624312746,0.402295616328831,-0.395767949822244,0.522907003094676,0.437262638812192,0.403781747194527,-0.322849604253984,-0.37317241696359,-0.149515278807477,-0.292932205825083,0.139851614767211,0.193762297251021,-0.0741105824161673
healthy,-0.0669111329795165,-0.0057935843571388,0.171147500658628,0.388630538946895,-0.108808793533484,-0.123059862307795,-0.520693938641769,-0.0636185069653543,-0.0629205514416085,0.331002697227106,-0.0670346587017923,0.362011786366673,0.0676392223663969,-0.0589305305291824,-0.051911214850165,-0.0545815663419805,0.578307182065963,-0.0365305701103236,0.406372335523121,-0.159887109385897,0.0423155935821896,0.019454581105484,-0.127663323885976,0.0597132952401841,0.0189159434659571,0.265225711628424,0.0092636000318963,0.514686478877041,0.615289330195676,-0.684920763910963,0.549259491961094,0.600583887626195,0.159303112898489,-0.313865762536569,-0.365379538104218,-0.193710864468566,-0.226042686662913,0.0270467280649818,-0.0131802444782823,-0.162963232392585
healthy,0.0607465182615482,0.144328211329293,0.126274841259088,0.115835033611362,-0.070849977356002,-0.184227077980838,0.191292252603166,0.0682147265496739,-0.094650524397739,0.128364625417969,-0.112097481315294,0.0442331776331955,0.0389763006187095,0.121969768008437,-0.0093066249142388,-0.0294471326271324,0.0601158098169571,0.0980228221500798,0.203960327772506,0.0603286715408086,-0.207714429173784,-0.0126168994939183,0.0612702615194671,-0.0213554088465405,0.141643960833553,0.0503621536359549,0.0476305512470484,0.0353793588531728,0.375139775062282,0.202516329036096,0.0195999198718401,0.478566793216893,0.0345288584774252,0.04382691178566,-0.0604002558377334,0.217956652317687,-0.044289270528585,0.133703974355529,-0.108819752918279,0.183149200388628
healthy,0.0090182212069889,-0.0303579183041453,0.348433710537804,0.408574297430444,-0.0472880892363424,0.0253402847400542,-0.412873694728029,0.0489710103531298,0.208248386997709,0.262567359272155,0.127951198062794,0.382415418085199,-0.0974485863710521,0.294482495541588,0.0747158508338503,0.0572308338909545,0.150641935258864,0.308528275524633,-0.369297074502177,0.0420478268854549,-0.236535141262139,-0.0267127672341613,0.0087220595786527,-0.0309348076939987,0.0332668666800313,0.350115782456026,0.0270477887719823,0.361689539763213,0.231440265280717,0.248378061559925,0.339115735500534,0.214736162860618,0.156289544160511,-0.184903988903385,0.0566297731738261,0.217901902704651,-0.0107403264571816,0.359663728161014,0.0918698552105929,-0.131265696660635
healthy,-0.0298656245279708,0.220212895477467,0.0555208215784054,0.066070649183885,0.0924466367856089,-0.104411252056222,0.0847073823392528,0.0855600781740272,-0.0372498323392252,0.122318109493437,0.0450210697225208,-0.0020706251190708,-0.114360961138292,0.175706672514874,0.177153205425341,-0.0239163708240735,0.0760428860526939,-0.072949771299863,-0.118898270838461,-0.218752520828476,-0.202122574816049,0.010782896725332,0.0260806986169754,0.0542964495819491,-0.0611066468263717,0.046771911832026,0.0840507545158484,0.169425032810342,0.229674893404235,0.215609936860126,0.181775800853586,0.256816501190411,-0.0115657187964192,0.140336146690489,-0.279876685165989,-0.0913717795327161,0.128602058650437,0.111554462661644,-0.0007681727598294,-0.0228047382508023
healthy,-0.0781360542031547,0.147697257087364,0.0627543353737173,-0.161347678648958,0.0116345465751556,-0.249863893288266,0.0502518677107956,-0.0362296891854714,0.063589128874661,-0.0605099051912468,-0.0658095690457243,0.0813674015405539,0.176417814007927,0.0414193521459604,0.0496419677824614,-0.0096743408556079,-0.418212220703008,0.057906644525367,0.0859798398719944,-0.157201362062751,0.0253136446550547,0.151032884578993,0.196114154936975,0.0340254757954518,-0.0282959061125819,0.0768999398039363,0.131140023295116,-0.168326212387898,0.176158162148304,0.151336952827433,-0.293221756913221,-0.15298745938417,-0.0862898017026417,0.0537242537417118,0.0730954636820957,-0.0046369960120039,0.33944488855866,-0.030490650488695,0.0723026753236303,-0.0583027083594654
healthy,0.0904177628995253,-0.0299000645157806,-0.146966059537533,-0.222475507144171,0.0848709585996104,-0.0540581956701436,-0.626880074533952,0.0188796111012212,0.059767664737723,0.201690058395284,-0.0019733651701811,0.188807270990822,-0.382721720082263,-0.090103184886549,-0.154717133499433,0.0665755008173204,0.0471710018562682,0.169890397334905,-0.214399831541928,-0.17933412099836,-0.38280678866711,0.129942295159637,-0.0679965484271813,-0.22016137945123,-0.0694343264827052,-0.106432275657531,0.178511872996422,0.284607169860875,0.181431711750829,-0.0511918353901665,0.19189695327564,0.187271138744845,0.280662703574867,-0.232023865929094,-0.253909328563455,-0.10153120266701,-0.0667110499935481,0.139554745803679,0.109713520455694,-0.272368035044415
healthy,0.0206555920532049,-0.198569747769318,-0.125240073323489,-0.029779138618617,-0.154307737136173,-0.219076412282107,-0.435440710770082,-0.104131192015508,-0.0774418213189304,0.423507945941855,0.0143489437812685,0.229080301352549,-0.134708893075644,0.0055269588393247,0.033177155707078,-0.0610115161173995,-0.0009920234025864,0.149202327113631,-0.0281187620838994,-0.135016751232124,-0.192597375348039,-0.149635114541221,-0.174005780373999,-0.171278676083718,0.0875418142387705,0.05122418008805,-0.174681661679663,0.342693411693927,0.14152825402857,-0.265363170370585,0.259344952064767,0.49181023878228,-0.0061073173674321,-0.290305760127578,-0.432739141759548,-0.209923349751313,0.0923605049801382,0.0301718936474204,0.0512104651525401,0.0447833257218189
