group,B7,CD107a,CD11a,CD11b,CD138,CD154,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD337,CD35,CD38,CD4,CD47,CD49f,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TCR
healthy,0.117602960049979,0.0766461840598058,0.0282136269741155,0.121376643245381,0.163074761200913,0.0967476123147073,-0.632868019160333,0.0596647667262698,0.117354963533829,0.132504434454107,0.506334452801573,0.0942684862810946,0.513097254402566,0.0435412614526253,0.0650124646930572,0.141188691420099,0.0663571576650823,0.0977037556905236,0.0242574570913411,0.0300794334693982,0.125803335139848,0.36415549617819,0.226047124807701,0.055635456078457,0.0900224924625908,-0.343403743314483,0.127407188427385,-0.150733001753064,0.267769599501643,0.591664476647419,0.596190773777794,-0.244859567158349,-0.0914112851124177,0.595033153782361,0.0629065305162592,0.0929222511059289,0.197390298316782,0.0972143742797361,0.69414411939664,-0.297211946803317,-0.0257640380430924,-0.0846665681186897,0.0839913952339375,0.0496489099203292,0.216888186863002
healthy,0.666393782689894,0.683069381620502,0.272664925243584,0.586534296433495,0.69570046437375,0.65791710110168,0.126301721858082,0.623674483722712,0.655208386676682,0.708288174236302,0.354216890490655,0.637899508997926,0.627480628525166,0.673015218234466,0.687325157185548,0.661539683484988,0.684675290211485,0.654575617492223,0.620287217484473,0.615084478522407,0.686571098290117,0.0696225900347466,0.662895486005352,0.229866388234611,0.638036606935635,0.329526979512406,0.600647518463309,0.429759373601145,0.199501436156227,0.489183712390294,-0.0051465597874966,0.353858812839962,0.666849760209994,0.117936138852277,0.652767063278353,0.67127865193394,0.612955603343673,0.655381905957031,0.0152456139015635,0.60798629587019,0.626865037302132,0.369757782363713,0.649865717601822,0.66988669177919,0.649541689485209
healthy,0.0193740446615036,0.0237190054966788,0.0896589790635122,0.29947204619805,0.0815072170550541,0.0590187197000054,-0.162984244975309,0.113265620165407,0.144700308223855,0.0784147569120588,0.41540625546121,0.0832745887826182,0.25759548516191,0.142475353478586,0.0249519616649553,0.211592348694016,0.0989116126116256,0.172913975844602,0.017007733999296,0.276220835927545,0.0758494098859686,0.344321508120648,0.199354894830124,0.0549977927492073,0.211307398452872,0.0513693271307081,0.163587555471375,0.210705993920375,0.224668550122177,0.494935857664269,0.54648376913958,-0.0608116745191739,0.109511355150465,0.479313658219881,0.0268424891854952,0.0766956716683083,0.273385496424021,0.0425174979507866,0.534209777036606,-0.175150723578596,0.0782308795774431,0.130980210471825,0.0870609442997086,0.170331696982539,0.109469329486092
healthy,-0.0780129187723149,-0.184556063960466,-0.22106825696679,0.146052075660849,-0.0553156728922095,-0.0865789006276904,-0.481798285951926,-0.0094747371666134,-0.0983956460636746,0.0555942525303494,0.122213073752427,-0.0531651980502272,0.283582026278854,-0.0300034462929993,0.0095390457137085,-0.118865254930176,-0.0718625994331475,-0.133473219713139,-0.0678064810211464,-0.105441388847401,-0.0280914768356543,0.568378789023375,-0.0150052838963964,0.417938933192332,-0.0779405080148184,0.253687296270261,-0.0280715260291365,-0.0012244708203072,0.317759874038443,0.421965107588699,0.430784590235836,-0.818076310643008,-0.18661673651997,0.373180994154294,-0.0390283399947047,-0.0148814204738206,0.0882317148343275,-0.0537295117719296,0.529011576632464,-0.28235421740911,-0.035074960953611,-0.4050692629812,-0.085170723665332,-0.14177460229541,-0.0268220949780916
healthy,0.0408649662863681,0.0425096526146247,-0.0684302326469237,-0.0177582788748324,-0.0542702394490033,-0.0186819247652974,-0.250455421045137,-0.031467919624842,0.0203289800337341,0.0741616991069619,0.218745441031943,-0.0661460065562053,0.0793138619556766,-0.0413106032291973,0.0870548514941261,0.0013935728593057,0.0585343869898024,0.310731435215584,-0.0785054460467613,-0.044641850156054,-0.0485264385477016,0.0668634002286975,-0.115866827918898,0.170481446462222,0.0214712991472697,-0.264579699956612,-0.0734180572225741,-0.0099295722503334,0.14734430108793,0.114880608349144,-0.0722719850196364,-0.428729284516446,-0.127318473654969,-0.0380673393077508,0.162618081972539,0.196479741771241,-0.0274183625979042,-0.008560746218398,0.395222379761498,-0.150538244331435,-0.0892191263060953,0.254620935075952,-0.0828575601347093,0.0055708551477005,-0.0353595516915944
healthy,0.149642605509257,0.245314539500055,-0.279069270542891,0.127812391457798,0.159373870722416,-0.0337158847171149,-0.45376653678117,0.109892077643215,0.0928871974093765,0.280789128919639,0.43165959861147,0.194768651315697,0.413377783176785,0.257577198090166,0.168111523426258,0.169377499341533,0.248013546987235,0.163610477338006,0.0095795945875728,0.135094565839278,0.0620410516696518,-0.0940286009732498,0.0836053433935932,-0.319071289319227,-0.0490361757814572,-0.354855225245217,0.0856733795978505,0.0549367294633822,0.2270058733965,0.24835186725184,0.403542628729035,0.0425777993499819,0.125170383985647,0.490563339462601,-0.0960765552383269,0.292327552179656,0.283958374943875,0.162416678228562,0.269764127021133,-0.281172351988632,0.236815370141957,0.154816559169072,0.265438552065666,0.249586983055298,0.0891535182296388
healthy,0.0680139545622731,0.0844337728722597,0.222165536534724,-0.0691862453588595,0.164519158862932,0.0626497021168147,-0.343171189000926,0.0847576769973274,0.0901913222712316,0.0199913827287701,0.223312754018368,0.005443150749317,0.20761568539243,-0.0348474803624982,0.0739589383488168,0.0934959854448053,-0.0056518175035892,0.132991782484626,0.117877694930156,0.0833140989211876,0.058925333896327,0.236385483423307,0.068400851821154,0.305653054803552,0.157599772818662,0.271191159345448,0.0557226504378908,0.313477730459788,0.455200555651221,0.336464529873679,0.0988580020413106,-0.22058923670915,0.091590863976015,0.173467095209107,0.0761544660487311,-0.0549676000745615,0.233637131149959,0.108526951531473,0.24355323493918,-0.124422208316691,0.115268663939142,0.11992253476521,0.0984657024753107,0.0432175453089963,0.144147434104777
healthy,-0.0890705807407485,-0.12183555119084,-0.0321304148030686,-0.0413273274267446,-0.0924582225481381,0.0710836290752165,-0.204265178129261,-0.220549147631707,-0.136157505697264,0.0433975081178513,0.044740510363584,-0.126922990862396,-0.192964210024001,-0.138812196982073,-0.0322297872286909,-0.0900307918551966,-0.10070833083222,-0.245572547351064,-0.177538637349463,0.131388688493395,-0.0266212564434218,-0.316032949624206,-0.13103094039457,0.169017594816108,-0.0849999563155583,-0.220377232022171,-0.0608147461361466,-0.0516986271909936,0.0705696437010803,0.0189256453274024,0.123075379077924,0.0521306017392256,-0.0627930652819197,-0.149118606124194,-0.0103147362752848,0.0458509927571424,-0.0826312579095588,-0.14132139032555,-0.100677724553492,0.141135635273479,-0.119873823855584,-0.0666175537650809,-0.062632198236057,-0.0603412563099465,-0.138167993189134
healthy,0.0718551403008308,-0.0046708573779367,-0.0765898764766253,0.141642559347116,0.0557210181591772,0.0990153536402059,-0.0111932966537372,-0.0590068198621401,0.0353382675141998,0.0530524820527783,0.345324766189329,0.0414438044390714,0.147351490991707,0.0196409291249113,0.0460210439239863,0.0172164528163846,-0.0001847025059024,-0.0337789058077443,0.0367522093048057,-0.0503397308933931,0.094191768103243,0.63606308635571,0.047826050299008,0.330109245849487,0.0883292001922727,0.0076245108716107,0.1596309255919,-0.0465204306890202,0.310856006151561,0.393136598830153,0.0900287830479534,-0.247718967635705,-0.0581381667606652,0.480196876339333,-0.0320966657218637,0.0675452989699562,0.228225280625578,0.0168120181146407,0.362680883589235,-0.110951089821519,0.0472951626628389,0.211169713247362,-0.0063188159642171,0.0656882598808335,0.0932847153790659
healthy,0.265701121025138,0.0949760360709103,-0.37253634461993,-0.102353519129482,0.240316659487882,0.120176137368673,-0.539770284084494,-0.0087472290183538,0.0015760028849478,-0.11813074981877,0.155383225075045,-0.007222157202294,0.119908942466471,0.153879890067283,0.0023272259649553,0.0840068576227645,0.213881324436141,0.303723875803841,0.150649226716484,-0.0653276255848843,0.0829677249011639,-0.0643617942057382,0.108949962466171,-0.166816925621336,-0.0493955514913171,-0.197550220861113,-0.0054916334493247,-0.288020304818871,0.0471933969934488,0.211927581897762,0.194228030760781,-0.188603252267765,-0.0790092914219951,0.366400286996521,-0.0842078946508202,0.248959637044865,0.186372555359756,0.070071595251318,0.183717600228853,-0.23861548479012,0.0541286556005165,0.0766861700914292,0.0518327345637823,0.218388548376429,0.0889314736399209
