group,CD11a,CD11b,CD11c,CD122,CD158b,CD16,CD1c,CD2,CD224,CD244,CD305,CD319,CD335,CD337,CD38,CD4,CD45,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD56,CD57,CD58,CD62L,CD82,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,Ig,KLRG1,NLRP2,TIGIT
healthy,0.006140755768405,0.0688857846986771,0.0101906724255714,0.231281173978566,-0.457543652604619,-0.376570820342188,-0.0454226143119723,0.127160426991491,0.294034809930115,-0.0909133104228775,0.0477775730327297,0.287300830234872,0.429356617935619,0.0667328092651303,-0.108748941124108,-0.0209113083493672,-0.036592046047862,-0.073052926244079,-0.152352107576417,0.0889786565741247,0.21357490976273,0.0541684613557762,0.488873320095404,0.299570845400148,-0.266962496361064,-0.141751952106348,0.349960870719772,-0.0245129305587791,0.633435911635332,-0.100654753120286,0.215158314739886,-0.27308381336912,-0.308995034953228,-0.0825988650468004,-0.123287602741013,0.0492933426093377,-0.0265132666414075,0.123799835695739
healthy,-0.0470676345586904,0.113880229316462,0.0791114830211782,0.326779450519687,-0.127894354837772,-0.0086912380774322,-0.0066922595081075,0.402536564181847,0.0535871221552946,0.125163415475808,0.0934570018816937,-0.0574320916695579,0.582755028184466,0.312706578469176,0.172989201966608,0.130583747344528,-0.0063708674203236,0.0028809509329665,0.0877088431242754,0.109764983714289,0.342814615146542,0.0753791882044492,0.193101316448758,0.364337092249515,-0.291069298649404,-0.0298364350648241,0.44641710131939,0.0291165845329495,0.333020620995041,-0.0419626018238715,0.0747383022763565,-0.0362877043403244,-0.0780705663277323,0.0230367440420226,-0.0235830741252788,-0.158162172716474,0.0146493176971802,0.0145774404557593
healthy,-0.051853968761135,0.0546603455303388,0.107957760106339,0.233830300756295,-0.420746891980039,-0.429487740403689,0.0837067754923306,0.379577092993879,0.275514895728996,-0.143209322416452,-0.0293944849059814,-0.0419147750330117,0.604983159032925,0.0653317331877395,0.0851164150349209,0.165240060739043,-0.0272895226821667,-0.0151760219098135,0.0665673129829476,0.38849256404827,0.364091391284732,0.172144030928647,0.595457615541231,0.378687724668671,-0.550722402940909,-0.0859962476265097,0.490799574294321,0.248197592990861,0.423223702243731,0.0973397937075863,0.484889101738535,-0.161409082804196,-0.212851242973302,0.164851894117709,-0.0997832718964962,-0.124573653975911,0.0327491127503386,0.0081975524419418
healthy,-0.0269773826816247,0.277250864616367,0.378003105433086,0.292877587140925,-0.0326364202022074,-0.534341040728955,0.269815808615597,0.430300728814369,0.544741704556302,0.0421400162309968,-0.0670892572232151,0.150130665211112,0.543783798727903,0.321710021708502,0.151096474817564,0.182281014724472,0.0824147525386911,-0.321665644535069,0.172332550534131,0.0427176537808306,0.289734571068424,0.172443216481023,0.53285054087066,0.484718300380544,-0.509030019924076,0.0544563791785736,0.489639838090319,0.342665704940168,0.535072995445853,-0.124556934618303,0.39104900699842,-0.353590321156558,-0.140889041645389,0.191010197623363,0.0535466552597754,-0.0969240419388109,0.143772087406529,0.0696298317108137
healthy,0.130898873620019,0.0123142107325917,-0.23949247028451,0.201050480543816,-0.0195315384907539,0.067495414265509,0.0704809749451441,0.259993814208051,0.0690209382641767,0.0322518526790579,0.0801675882918349,0.120374618750354,0.283623060527938,0.107481158539892,-0.0769870860217557,-0.0169473422711477,0.244399825122256,0.16001254945875,0.178887293627482,0.168593716026378,0.311396454021447,0.0408160267516653,0.152061945435972,0.428961477939554,-0.0324566605236779,-0.0089308650715377,0.0035379105010491,0.0356013622879764,0.4072457144396,0.0666448848723153,0.117797207419234,0.0953694585835059,0.0483727632640606,0.0362823524682842,0.150709241247771,0.303839231875794,0.111427139890488,0.0855734462495362
healthy,-0.113667285794604,0.260809095896588,0.17450983785191,0.185751122932172,-0.158491257175083,-0.504132537218962,0.233784045188745,0.477733389973697,0.386181222981395,-0.162746481974906,-0.092366570292496,0.129189225037912,-0.018494238286664,-0.413607311505095,-0.302034295031874,0.05963444793356,-0.0626724004926832,0.0030693992231773,-0.0609672875019303,0.268435703131273,0.468354866743596,0.314331576379617,0.581965220937245,0.608808369342699,0.202176458747142,0.0530783416864902,0.376005745628231,0.233264478533854,0.629591685601718,0.102005466373977,0.461982529256198,-0.234604544101577,-0.164997258345991,0.0831028472322004,0.235272322615856,-0.126885537778988,0.19379366941677,0.124367915638529
healthy,-0.102185431745256,-0.0654518436882036,-0.0042126716197725,0.554385309012375,-0.280247782317784,0.0419773942777536,-0.0293937859699273,0.0435751594066379,0.0499494962205243,0.279521562870036,0.106289257983198,0.0261975590593826,0.421408438119423,0.282185161958506,0.345438474531992,-0.0212216148598111,0.125903151630748,0.135795890157718,0.0905845547159945,0.225037202312021,0.344625442647301,-0.0084655554686123,0.177021067198141,-0.0007992562064987,-0.729800041714973,-0.102598238044204,0.195955423900081,0.0248792446687873,-0.0381864900688507,-0.182614822926855,-0.0328729282976539,-0.0867092112005983,-0.0437942732884241,0.031846170769004,0.007874436790641,0.0793181959287028,-0.0330408339276817,0.106020700293893
healthy,0.105663943737419,0.13038469376503,-0.0229259323745723,-0.11585276940022,-0.248131083230454,0.352253100207617,0.0104579701823206,0.149853660320836,-0.165801851834391,0.347357676058534,0.163557954032646,-0.003806997003048,-0.155472932132354,-0.0003823414333589,-0.0814826876216912,0.0700120643620365,0.117596914906924,0.219632220588511,0.133364631039939,-0.0333946338780115,0.112852340700263,-0.042429327539787,-0.107079351631601,-0.009358422567977,0.0354992927341801,0.123091074212859,-0.215454516510125,0.0413043630255416,-0.167765349263216,-0.0141420308493873,-0.0728284421210985,0.363818007943077,0.095101045380074,0.0532096882642889,0.114486779405183,-0.0472785434410502,0.05301363850027,0.0750421240019541
healthy,-0.195363478965946,0.114124557612368,0.187069717530802,0.0592023474576648,-0.169778638036989,-0.57001796681195,-0.0444740321454465,0.360224068961787,0.298612277540025,-0.0284399872745139,-0.0260691004532461,-0.0445817304548108,0.348767423202618,0.0947940559256885,-0.150623825460769,0.0315654200377284,-0.0305866799316662,-0.0884150860549457,-0.0855977675713246,0.0537595915030799,0.225457620548131,0.0904972478689122,0.404905402389484,0.482437331105911,0.0546713118960153,-0.0042368619436569,0.325628456912737,0.172418358001134,0.251163037945885,0.0159117677578615,0.34575695847376,-0.250066129540284,-0.0070071032277666,0.0905248608865147,-0.0347696185617265,0.0069460302291748,0.0361192523285235,0.085212824245375
healthy,-0.343084397534765,-0.145036387824012,-0.337830658955543,-0.288545168547419,-0.0530197213999694,-0.475298101048956,0.250037369034232,0.0231628771702274,0.0639099552508468,-0.350019842879918,-0.349790894669034,-0.188777941163135,-0.313924095363306,-0.159089175944467,-0.227549093770471,-0.179472672363808,-0.2652609320207,-0.239491954187143,-0.319229564458008,-0.238911043890831,-0.0160549584571429,-0.120684240056065,-0.104111232242503,-0.359648670613539,-0.152375440452883,-0.251516610762973,0.0963818824897849,0.198681012919413,0.353193327337287,-0.0356853406926459,-0.124707480438212,-0.383513671727224,-0.308737268288068,-0.125878756746894,-0.286364368517235,-0.335860270773073,0.0480703990029406,-0.154473371426159
