group,CD11a,CD11b,CD11c,CD122,CD138,CD158b,CD16,CD1c,CD2,CD224,CD226,CD244,CD254,CD269,CD303,CD307d,CD335,CD337,CD366,CD38,CD4,CD41,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD69,CD88,CD94,CD96,CD99,CLEC12A,CX3CR1,Ig,KLRG1,TCR,TIGIT
healthy,-0.21053185144982,-0.134534494265185,-0.160077897557745,0.0628059160269144,-0.100566207858647,-0.160296519802241,0.020056083862165,-0.0963060803825756,-0.170412259271539,-0.193371414916405,-0.274899899145694,-0.0390440528805318,-0.0706177614634696,-0.0645995561320505,-0.106041090136995,-0.0807839040746665,-0.312028349634242,-0.0983138876015272,0.0926199919338655,0.16301061764555,-0.0495572882730757,-0.0155876446725356,0.127907724859734,-0.145015223624071,-0.116328659379451,-0.137852109140362,-0.223887152330142,-0.597089496261617,0.0155760552325787,-0.336139240373366,-0.0174495549451107,-0.0794006020088434,-0.239258736985492,-0.230251911367919,0.0491023723851031,-0.0028339526032027,0.0532859140633087,-0.0063155587087794,-0.199231994694223,-0.0864964349877904,0.0138363343412231
healthy,-0.108867169621819,-0.0557352458721041,0.021170863161399,0.265310436273836,0.0169727310122989,0.0453493907102503,0.484502407373976,-0.0215805031469489,-0.178737267878086,-0.091824668745476,-0.230955096793903,0.182365174702551,-0.0132590320992116,-0.0079511305707211,-0.0549678590857919,-0.0386485988091055,-0.0409448350126454,0.143856440449531,0.0952670030782909,0.582474143157739,-0.0540113444997749,-0.0021391108836248,0.0706004852164993,0.0413072644893342,-0.140297175199671,-0.258036557196346,-0.262903454429672,-0.394907722329343,-0.132727787206258,-0.410999349476308,-0.0035892032349677,0.0239517512447683,-0.542827809175885,-0.231878317442591,0.0321253476966094,-0.0119953096316595,0.0939761045397832,0.0037308662126224,-0.265933845212094,-0.0826877303591913,-0.148390165811032
healthy,-0.0074475513566093,-0.182115887512653,-0.261143234570025,-0.205977348239113,-0.0570146815715657,0.237385821469904,0.410380710823117,-0.154688123838527,-0.555759787150224,-0.303893416814263,-0.284716384680796,0.170181565701862,-0.176713140503485,-0.158730691290883,-0.169593395827993,-0.032975892986504,-0.404714472904237,0.0632101491187401,0.0065154961616959,0.108102085819565,-0.151448895516301,-0.0999922195156404,-0.0432626273781081,-0.304146332598584,-0.210414068889103,-0.300742304019094,-0.560077276241404,-0.659419339279213,0.15335489240525,-0.613268463919719,0.0096669020385303,-0.0146047860389355,-0.713732705767074,-0.547087407642969,0.169917250679149,-0.159319163288788,0.270393643450668,0.0963142495011426,0.178915117067115,-0.174797601109997,-0.0018876266430289
healthy,-0.0162364421693806,-0.127828036238865,-0.0398474555046176,-0.174162519235329,-0.0343231004560093,-0.010806182695333,0.447351958015388,0.0027948042893939,-0.49008169751854,-0.388282107156351,-0.299519750992537,0.0817901381065617,0.0407069815238286,0.0842552548531294,0.0136618513323107,0.0224745259235275,-0.396685050513064,-0.176698734330035,0.134384935986043,0.252625717923192,0.0025794459040885,0.0778710273377817,0.0708673065482942,-0.159325536474129,-0.0133213393900725,-0.141110605200637,-0.481094000887988,-0.636561064164371,0.273639652684141,-0.594172160255049,0.115957307967445,0.0270676515750212,-0.645604958955786,-0.332805422238131,0.24071664849575,-0.0721307886251607,0.395423142128041,0.213218952815789,-0.117837569733144,-0.0013587795956767,0.112575872276576
healthy,-0.174108696925744,-0.083263909058774,-0.130388451526632,-0.3032827305162,-0.0494205273736148,0.439245826984573,0.477271072644667,-0.0489374080110716,-0.358814181302479,-0.454295505231986,0.0597264720724087,-0.0354909856013732,-0.173593173608426,-0.0992721726159045,0.0603460368403426,-0.0217740494891868,-0.507644750200562,-0.299464239130728,0.144305589276252,0.376542593314454,-0.182869607506577,-0.142860479175416,-0.0669670409553502,-0.436822447448828,-0.174854898812847,-0.177019209302436,-0.530862228138127,-0.466272261318546,0.41538372057156,-0.583539403684611,-0.200160388330667,-0.125794110914972,-0.600817531600051,-0.423907748981859,0.235268265084297,-0.192160634134104,0.132432410557845,0.199073327789947,-0.157495483756112,-0.111366715101589,-0.0278550026048629
healthy,0.405831830716187,-0.0447436882241199,-0.368566224319384,0.0647032075995522,-0.140615449807096,-0.0661175760185364,0.0903212773301406,-0.317735904569298,-0.293903237558234,-0.0406955223617557,0.0737625392329012,0.178780618130069,-0.120782397814908,-0.0531585729027411,0.112078578072898,-0.0682898601549765,-0.056111668712656,0.216665408245818,-0.213548346999988,0.140465714715899,-0.0304669939805839,0.0584982414965072,0.16674267394614,0.153958465948575,-0.129995138571527,0.0854544668216667,-0.0800070255893585,-0.251104830982551,-0.0897326364765699,-0.237833676348125,0.0726795432302534,-0.160539972074703,0.247805277735884,-0.116222877539167,0.0926499004941799,0.131926067025961,-0.0810294962503262,0.0157450214507053,0.0354924581199965,-0.241799516505713,0.0202776285850749
healthy,-0.22536778958031,-0.251329565465601,-0.0383711184703727,-0.0434941588062634,-0.116419314002239,0.167539482986235,-0.200922603149052,-0.0839614225239476,-0.355379596097822,-0.0800046030440549,-0.28360924348978,-0.175301928057824,-0.0996073013208499,-0.120911173891943,-0.0789145392194687,-0.025892109262013,0.045674671881113,-0.0235869914786867,-0.0836642639661263,0.137435763770015,-0.0739620670710062,-0.050224865558889,-0.131415937291448,-0.105227537118426,-0.195270096009721,-0.18326850808597,-0.229775404786717,-0.403590049309159,-0.318271807603867,-0.30691346324448,-0.0976484684129764,-0.121686657154792,-0.488103682716707,-0.129760131407521,-0.218465058509167,0.0220861095041923,-0.0674932735786671,-0.179188749390779,-0.385579991003393,-0.114976349966086,-0.10870292543009
healthy,0.024977328826286,-0.0243283629365469,0.195585481533325,-0.0419002657447272,-0.0924368220871192,0.162564856057075,0.359882357300646,0.0516586909341287,-0.12916369754234,0.0407213122934499,0.0713010043963008,0.131772666956828,0.164263625366219,0.150813263374709,-0.0044245331777323,0.153672946744912,0.101323590585073,0.0885379632756966,0.128825257191021,0.294002233356888,0.249959594868577,0.0267849991802039,0.0178643876967499,-0.104323150618298,0.232060015093582,-0.0191968627372203,-0.112936327203582,-0.215592841563417,0.07923058801134,0.0356667266903074,0.0148167482407406,0.0654209484109072,-0.263694139867227,-0.28282107067353,0.179015799780603,0.155176524422831,0.0474686688673247,-0.14956114080168,-0.130751629522605,0.269372324784578,0.166398687866478
healthy,-0.0730723910944738,-0.255056264798058,-0.100842472312568,0.0107477148767341,-0.0700607643284035,0.0016829530089568,0.124143350576831,-0.104918237965628,-0.359432783029437,-0.200695460020824,-0.27592998737768,0.0167176431816345,-0.0578470172769899,-0.0517385406285626,-0.130791888126335,-0.0651513488427338,-0.219525439800095,-0.0808577772388008,-0.0146702899745619,0.399185242898075,-0.0576714301429496,-0.0634692456764964,0.0677261974680941,-0.18663025328215,-0.139323850398723,-0.123771047414643,-0.390249740200186,-0.469930143066951,-0.10976586340207,-0.45376484806766,0.0206189633122277,-0.102409689726886,-0.350334755520694,-0.310487053096083,-0.0125578135420333,-0.107779337856802,0.11647170853047,-0.0191120379993033,0.0052309041950833,0.0095218998276301,-0.0213322011460336
healthy,-0.331676471457062,-0.0998608395977219,-0.232750895700576,-0.451954776678247,0.0802367148144206,0.0398928475246208,-0.0561820503417911,0.497298206252076,-0.278815279560761,0.136593085165475,-0.0576791421136677,-0.437064610000474,0.125491419665296,0.134169040682436,-0.08001029898129,-0.0470687037421233,-0.266435250927421,-0.130167752568163,0.0438757124559597,-0.149080649943516,-0.0757502783763882,0.182500622608737,-0.278487232365348,-0.32210473448147,0.105508179262,-0.190238535855988,-0.431000136173472,-0.218350807448274,-0.0969234880450491,-0.0805321090828645,0.281577214348307,-0.0199689537979349,0.0377618951363249,-0.0800975101021856,-0.321772587531077,-0.15082801767602,-0.105378975273754,0.0421441900836685,-0.463103015568313,-0.0486221149214388,-0.207764844274791
