group,B7,CD107a,CD122,CD138,CD154,CD16,CD1c,CD2,CD224,CD244,CD254,CD257,CD30,CD303,CD326,CD335,CD336,CD49d,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD70,CD82,CD94,CD95,CD96,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.125076234459928,0.0745512841350388,0.0625747468552611,0.1676809316513,0.0912011557539016,-0.586667805582145,0.109197758338376,0.509574759622041,0.512629140415576,-0.213056199569911,5.25866295956543e-05,0.0117526324449247,0.115931356748111,0.126616484454194,0.0985126052759275,0.490505281120853,0.220484079245154,0.15407408735209,0.244936489958452,0.102223444660976,0.630800184423736,0.668587671838458,-0.228632799418464,-0.125847610231498,0.626742866683712,0.0563865460930488,0.172832121903439,0.745014028935423,-0.0566506754761673,0.454463527027136,0.0386303958438908,0.0150290829511804,0.120109481549078,0.059006600822157
healthy,0.683410951403387,0.676305619331988,0.17608756370363,0.668336151984176,0.653758062359804,-0.293261256693134,0.710748846994857,0.438331544212935,0.683948384243303,0.42265374711894,0.674284066026185,0.665903522749059,0.679257600148398,0.661239996707196,0.670961695493123,-0.0174745800092152,0.684124487798484,0.690747816573551,0.185431536996246,0.660870194863968,0.687743500434155,0.289492922590395,0.488976906994971,0.661013583091262,0.362956000632859,0.718586957293386,0.664931211211188,0.523667039681698,0.686978028343786,0.732023742791971,0.673381753202872,0.695424519427047,0.675145768556706,0.686302111910772
healthy,0.0419538182427433,0.0626640802651145,-0.0125629471954892,0.0463813053776594,0.148859372618053,-0.58622966563368,0.159629266025045,0.339272877350054,0.311694453683034,-0.359253733588054,0.0429296932628084,0.0329700005201399,0.0652593254020294,0.114987528205726,0.0368936012933316,0.287706345672925,0.0691782292228183,0.11184688510405,0.145463754857094,0.0826573610209756,0.389646534734181,0.425315958621765,-0.105532030114401,-0.0820358531877278,0.515727633584848,0.0700659221187743,0.185406906104858,0.36371297340817,0.0290081643061627,0.34056080097671,0.0672056006693648,0.0986553284981548,0.106555271591675,-0.157602198882113
healthy,0.209148125204318,0.182161892382116,0.0725122101875055,0.294870482834907,0.150256153722794,-0.452968429857405,0.29655161347001,0.496194797738148,0.496682219215373,-0.139324886513225,0.233340239202662,0.235965671483916,0.217184397571723,0.221046374624092,0.264784802314848,0.335896320343306,0.233957398460779,0.20478795916876,0.225142621630173,0.309570407074434,0.494274649585748,0.434914031485271,-0.163469645805337,0.0941749444936877,0.438215993984334,0.26941211711447,0.359677510395834,0.386620963540226,0.0965730890267258,0.510657077501462,0.21287189793636,0.149472232926944,0.286532255837293,0.0364594806262415
healthy,0.0374541601782397,0.142021005971836,0.209073426136052,0.0965097981931975,0.175737871078423,-0.423259283111481,0.0238551784470798,0.418799829868613,0.412921288622528,0.0339631379564612,0.175652702953477,0.0123151971425735,0.0934970368503931,-0.0156733451437286,-0.0079043832774299,0.302708746004901,0.095639037440346,0.387622134061911,0.389303122335853,0.226238245911418,0.529686086656281,0.538922940813333,-0.199355821113855,-0.0618163375413211,0.511476992842796,0.182277273698126,0.325809796272525,0.565890117507773,-0.0497469025734112,0.45744392191465,0.0287335969160161,0.0895627017828235,0.136975528540108,0.0127937447091494
healthy,0.134906571846253,0.115106105693577,-0.271628695751048,0.0924910309105073,-0.10012525116571,-0.493646808460655,0.381499530087438,-0.0016425460374943,0.122020355131048,-0.451106184810236,-0.106626619318894,0.0402593013254926,0.0876994338232221,0.0652638953443487,0.0488244788591736,-0.341918781927333,-0.185919308146837,0.055376886235399,-0.0427300772237116,-0.0208998791235318,0.110006853315259,0.23573534165547,0.077726423333638,-0.189948303262304,0.345133470705939,-0.152169352341305,0.075685955794489,0.23064642206355,-0.0965415635086303,0.244596810714681,0.112844788849509,-0.0660839630122896,-0.214833422566297,0.14401427408542
healthy,0.156484909356913,0.131696646904374,0.528021311058133,0.160403954887449,0.129189917888845,-0.077869725024242,0.0883440947797144,0.360598305581174,0.1894080835975,0.259384993547659,-0.0196015071482538,0.0751657068197139,0.0353269470763533,0.194781968470299,0.07003549694591,0.335978233350091,0.101751037630636,0.228719412913815,0.634730847248512,0.246022751725379,0.466859770575872,0.369131031844188,-0.23565477761883,0.0950338710564726,0.413504441048731,0.045400092183176,0.242252433726643,0.172958230896545,0.0522278154526443,0.257247741906732,0.194310823572119,0.203295037387651,0.191532742054244,0.326670055264581
healthy,0.287211854466045,0.0084731547094645,-0.119721059188996,0.193675818410238,0.0019731494191669,-0.322898272208216,-0.0079789140485735,0.355881247838831,0.357911254513553,-0.272685475909621,0.066885767631353,0.171126021368517,0.150946784504648,0.0183420076343177,0.0275530340571225,0.26095500026839,0.173564110130968,0.207099425029189,0.106497827703364,0.175630579896768,0.447134739029262,0.393478836824875,0.155134589359692,0.014314429619618,0.628601021349857,0.0933657726214818,0.170339116855659,0.47103123183876,-0.0373982878782767,0.194952487736543,0.067326431901964,-0.0087861125974478,0.108319969900919,0.183285274109795
healthy,0.0329151017659233,0.0060583648226442,-0.170837523506102,-0.0228824172144634,4.19115506749059e-05,-0.612346481369801,-0.0469662914844505,0.400561682809807,0.318879869757682,-0.281285118803546,0.0195312266292841,0.0909042622710098,-0.0063731692945741,0.0978812317297721,0.123030146376758,0.1696485195579,0.125870099006442,0.0927006553013047,-0.0487102311017519,0.133842889893749,0.496112224509086,0.180009241289659,-0.110303416828138,-0.0324443274126655,0.42569182091096,0.0220802988641126,0.148034982178819,0.263173156346958,-0.038050621706585,0.341492254742937,0.0968274309215599,0.115881571325105,-0.0056429856028586,-0.0780256182141956
healthy,-0.097362639916995,-0.302169226493076,-0.133186514463998,-0.172987962014075,-0.204018359845505,-0.460464472046066,-0.0838299029178578,0.12545482525309,-0.148041766996224,-0.104012275573369,-0.290979655884139,-0.250463352638835,-0.189653213814362,-0.296994280403487,-0.347701800633421,-0.261201472286189,-0.0862624220424049,-0.184618899711545,0.0319224386308161,-0.248621499313945,0.114353785459753,-0.233360345542827,-0.172556090928735,-0.332096867132196,0.221983533240687,-0.24747302869167,-0.0212141449948296,0.236618427080465,-0.151429446436459,-0.135902801334753,-0.193174057005264,-0.198280132091573,0.0211396658806328,-0.0779257257972934
