group,B7,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD224,CD244,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD337,CD38,CD45,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD94,CD95,CD96,CD99,CX3CR1,Ig,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,-0.037661317330352,-0.0356314998995155,-0.0593817552933969,-0.071035320881433,-0.0535027042239836,0.052835822473908,0.108638291392469,0.129149781869999,0.023904431980026,-0.0578735805623761,0.0350304819004121,0.0431392868003926,0.0113672351049964,-0.0478654862764989,0.0149649196521213,0.042916726935745,0.0124918183490981,-0.0704813487066132,0.0949981401901093,0.0603472880881775,0.0563382121155467,0.0192880638821239,-0.323616417332451,-0.237161326404702,0.456675494535932,0.0181484777451997,-0.0169574648690347,0.0541030089939296,-0.295829923530603,-0.316659866233873,0.0095521865810272,0.0118291272222774,-0.0219005589280419,-0.112741148187155,0.0495895663966699,-0.0316677569082417,-0.433803004035564,0.0510631472645664,-0.195451760707196,0.0762399063477366,0.119976373666893,0.0702983502147731,-0.380598084738786,0.038146734031035,0.0167941669432363,-0.121811976043384
healthy,0.61918275641138,0.638417302757553,0.422943962490075,-0.051783793263386,0.620385205950322,0.572727923552984,0.18933226786942,-0.0361889430430225,0.593414289824472,0.677964094159168,0.106682954558108,0.599960856476629,0.557567760997006,0.317955563545607,0.632300857414554,0.586238788759334,0.585853160065497,0.594493225130663,0.561810105827366,0.558717096061129,0.631383550797881,0.634152965455915,-0.317053468954073,-0.0366943290707066,0.0702055713122035,0.519144166450655,-0.189973017667393,0.560917940907621,0.367718358201103,-0.0232255773339549,0.69024982457797,0.609332435080297,0.0739338646211107,0.572059797977106,0.596488026875381,0.55214414085624,0.293204230672766,0.614668678521196,0.551407528232855,0.203352056076757,0.585806751573284,0.46318070724052,0.533387860098225,0.573374542606037,0.599710352758366,0.605776281294059
healthy,0.0257427331452957,0.0340001687957516,-0.172614981182177,-0.073841983329781,0.0467127762451957,0.0131694469563968,-0.184573101434414,-0.635309671165887,-0.0556759936880609,0.0094701554986427,0.0681193984880964,0.0446424779475269,0.224226210239093,-0.274046362955332,-0.109853351888826,-0.0331938353162363,-0.0738275539992168,0.0305789633200484,-0.0202893199779672,-0.0519325078845461,-0.111902141794996,-0.0637218956751626,-0.0378405268140521,-0.293819342512984,-0.0587111076945514,-0.122506787027392,-0.193712627592087,-0.0615342501108981,0.017837876558488,0.0921954915087919,-0.197840708968408,-0.173997122491745,0.0755730438617836,0.0179738169003106,-0.0129231772361449,0.0345085609041948,0.0607585537969836,-0.0841936977712226,0.128484275848359,-0.345069073365637,-0.194863358097231,-0.0543371242070779,-0.431418110082638,-0.0514040952844472,-0.0180755832634152,-0.169059552035331
healthy,0.113726167790533,0.162170502067563,-0.24279116201594,-0.414978490294938,0.0477530842229925,0.102467675823121,0.157074482206552,0.3107978460804,0.100896265943718,-0.0170072442293977,-0.283371061026485,0.0987042496250551,-0.192619474981117,-0.134659605672481,0.0609410526777957,0.0378261519325142,0.157760485273793,0.0759033552660527,0.0493280381816013,0.138533986349202,0.103128614401285,0.0463186979545187,-0.554740937008943,-0.454628748829327,-0.116781383456646,0.136220235136541,-0.370857281921677,0.107972180056903,-0.441055443760813,-0.516975714378535,0.530443748667197,0.171825737516041,-0.537535067966695,0.0793240309008487,0.0181689869242269,0.0261050235799631,-0.660421169246571,0.344414714619643,-0.0764540200274,0.235781084060796,0.255792807056435,0.123227868743084,0.151807561272635,0.0769896329738791,0.160712963223126,0.156070953219624
healthy,-0.0348326966487041,-0.0466711415600442,0.0668762262250306,0.435039837002774,-0.144331215950059,0.0941746500836451,-0.543839558664974,-0.526401601977508,-0.0112246383708979,-0.0362673219591799,0.280146323239201,-0.01143439997084,0.338582906956239,0.0505320721731507,-0.0098298697737725,-0.0113825069942553,0.006157021171656,0.0399895800682039,-0.04353849356179,-0.14823334779174,-0.0492295138729756,-0.0948996662828646,0.49229959864236,0.391455367578828,-0.170567475698503,-0.111749454775555,0.523309470484174,-0.0161734464754767,0.427942455130531,0.248140253173178,-0.653407079141133,-0.152387942939538,0.474831798078216,0.188990638384464,0.129067729298682,0.135819982342071,0.588100182283744,-0.0880121462267988,0.327867436916683,-0.40419378962127,-0.257080532273391,-0.334772022757944,-0.0075351291464272,-0.0322765375431159,-0.0372775093652171,-0.103467471335341
healthy,-0.169251164772516,-0.313032176122678,-0.301887108275561,-0.311827668130509,-0.149784192465829,-0.150332261903025,-0.108416060500403,0.109942641015214,-0.236665059586463,-0.213778834337304,-0.527512285183058,-0.41137932385699,-0.252168227642459,0.0775857382648197,-0.214295141537606,-0.13127683519275,-0.188798118815704,-0.0727728320338167,-0.309626591844432,0.0691358293994635,-0.258354702056516,-0.160873353697774,-0.226123885124394,0.172069541216418,0.12853017999506,-0.0198221785419942,-0.408505823193873,-0.255944410131758,-0.389181896858331,-0.503990547291219,-0.119078635708727,-0.0844105652844169,-0.273696639380083,-0.0417917882472631,-0.165942344815992,-0.331868365717192,-0.343909822752088,-0.139927373933885,-0.402575684929373,-0.0680049970901179,-0.0842403846998718,-0.268748963635656,-0.0373210912883529,-0.239780830933968,-0.364703410539015,-0.193168662284244
healthy,-0.11767310778003,-0.10208259856793,-0.113677183143799,-0.068176948026505,-0.0548903198084951,0.107717272652356,-0.280696544623546,-0.320937194183476,0.012844273560126,0.127470247023628,-0.0801287120188574,0.0687436173194883,0.0842914178924716,-0.278993137985762,0.0576304686612848,0.105972854255064,-0.0579258623846143,-0.180732962860101,-0.210622996240241,-0.0525060269870367,-0.0815303581003802,-0.0444975921637811,0.195527610883118,-0.106222126332691,-0.228964356914506,-0.03085811743302,0.0715993462216872,0.067393018462097,0.126495632723546,-0.243144658087174,-0.13780210402112,-0.161073964138308,0.167097723409782,-0.0264115056694868,0.0141254666343392,-0.0460454883428917,0.123307277237767,0.0379146444887869,0.0327839511498772,-0.248669473028567,-0.102638084146582,-0.244389203210278,0.0458212144344122,-0.0364388483487506,0.107939744698834,0.0695120181802265
healthy,-0.15857231850441,-0.120510585638148,-0.290719327915749,0.0973970276620583,-0.203062389850983,0.0190614943888959,0.100712517006921,0.0643675246648754,-0.0342583621634026,0.125762131956115,-0.194892925220326,0.0050239849924841,-0.184419555804989,-0.0040156583588132,-0.0797530266685353,-0.115088030420232,-0.116351119255848,-0.332518067256185,-0.0983156555138867,-0.035203582374446,-0.222472865237129,-0.0838347565973186,0.0997499811922501,-0.0792467424269113,0.0930833606303091,-0.0839212212609529,-0.126237825267664,-0.0863296607341028,-0.146902905658698,-0.435961872883029,-0.238806040621329,-0.244762912197371,0.280585414899945,0.0743721324573397,0.0350620369585326,-0.282941212977532,-0.0928202202964497,-0.110775421547956,-0.233903393049788,0.0131113434070818,-0.0520557570921227,-0.217619611506362,-0.177970154226699,-0.212825014929536,0.0984576709313709,-0.0527449511753891
healthy,0.0029744045789362,0.0118667276936939,-0.0944083647044024,-0.361705020682918,-0.099401204727904,0.0677005769934572,0.138600654044423,-0.1131356735237,0.0341051192373187,-0.125126405914563,-0.259967199799583,-0.0640202225351324,0.0139987078175816,-0.36848160060656,0.0010013095288371,0.014721385725108,-0.0510293072537365,-0.0405233433323271,-0.0738213215258129,-0.0548703130272158,-0.0306297017813189,0.0482619932364047,-0.367603035342704,-0.420592404228537,-0.152860842376325,-0.0725272702277638,-0.339230439392448,-0.0544178931583379,-0.15065714107693,0.0611251868441861,-0.131695351108537,-0.0345385057315979,-0.153240155823894,-0.016562624833185,0.0039732528805856,-0.118395972964164,-0.253031767612126,-0.0089776371242688,-0.0447280857815528,-0.133293153914098,0.140726645358343,-0.0625058792076101,-0.139708198048269,0.0873955447649883,-0.0140175080298094,-0.219775110759285
healthy,-0.184148184062931,-0.124961706761167,-0.0330706866645217,0.038487487641263,-0.0854375594420504,-0.132824453024418,0.109989659475391,0.274835365161534,-0.0430135594013398,0.0430255641854839,-0.389594257331414,-0.0609765085278918,-0.118060087015542,0.0066216745694803,-0.211462484745953,-0.137028454205208,0.0343765807285966,-0.362833018610886,-0.193183559079636,-0.159055586617564,-0.0408826165659994,-0.0008627194021125,-0.0163769380685608,-0.139031182584285,0.412221916297592,-0.0295994930093523,-0.155036018689385,0.0186360984296857,-0.379214060926359,-0.271443101947597,0.0291906319621092,0.03112901194344,-0.31714286756287,0.130112590784577,-0.16279650434264,-0.0564026870894279,-0.597791304204477,-0.190547222153751,-0.212454127159075,0.110508703818517,0.168177914292486,0.025651866613808,-0.294535468637448,-0.0604073597954681,-0.255158223868739,-0.187222034310654
