group,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD2,CD223,CD226,CD244,CD254,CD269,CD30,CD305,CD307d,CD326,CD335,CD336,CD337,CD38,CD4,CD45,CD49d,CD49f,CD52,CD54,CD56,CD57,CD62L,CD70,CD94,CD96,CD99,CX3CR1,Ig,KLRG1,TCR
healthy,-0.0036663054226479,-0.103713637781716,-0.255007990672491,0.0232544034204252,-0.0502106563428458,-0.01760521327431,-0.0352108089247614,0.186042586185057,-0.259919892794877,-0.0430378596096287,-0.275138387945888,-0.0609672654572195,-0.0766764523288052,-0.002543136205124,-0.0690694380141333,-0.119351312095248,-0.0113218852565149,0.0150255308364454,-0.313065966714677,-0.106359917295014,-0.325739688153302,-0.0953831869162998,0.0248447911296127,-0.0315831311809095,-0.160246809300267,-0.122053502666779,-0.0523330546717783,-0.267591081607365,-0.61644015430584,0.149935901811087,-0.265867518653394,-0.0604503473029437,-0.605097940137832,-0.195709720032435,0.180231189586378,0.129219600470734,0.0769201447968008,-0.0904337755644267,-0.0132280068186677
healthy,-0.278868719223963,-0.288007644051886,-0.277104834476633,-0.408804098823858,-0.272686563809251,-0.303092660066559,-0.290135569079034,-0.446220426232904,0.0459575177996517,-0.233600805455783,-0.279276605591177,-0.465546778902748,-0.262548375474452,-0.271745552243573,-0.316836356021233,-0.383400631132326,-0.258890370096965,-0.270178775094533,0.252417896869763,-0.244940845873342,-0.183676238888253,-0.521601124132867,-0.151971033548397,-0.287974907527935,-0.0797054595549861,-0.115616787235576,-0.115612646598184,-0.0654862020069275,-0.0982572419327887,-0.31252836577701,0.32141644288359,-0.260862289118354,0.16186153667434,-0.132127646683094,-0.364121366677078,-0.424492833721605,-0.261727149924842,-0.13358163157337,-0.241567940744529
healthy,-0.0509728390351077,-0.0867463411562037,0.175466373479908,0.056269146202836,-0.0023561432354999,-0.0319607502309457,-0.123516484786088,-0.552824130157583,0.271045238494194,-0.0139332110003825,-0.0013067518118176,-0.116475890584818,-0.0703845165444612,-0.1337899451712,-0.0947125614982183,-0.228807625867368,-0.114754048422443,-0.118022943586943,0.168307857102527,-0.0310187833311469,-0.0815186650415017,-0.0282201108119798,0.0083737077557911,-0.158860042727977,-0.0789924086690526,-0.215595071883116,0.0875107379608001,0.15961603680088,0.273394737739572,-0.227545374598116,0.150821273912456,-0.103107865472317,0.140798539354819,0.0723416047408169,-0.325345112401339,-0.22059726408134,-0.0060350074734567,-0.415154494626287,0.0490224193461646
healthy,0.136645683004629,-0.200778888794258,-0.342675776141544,-0.456263721131652,-0.133099288244922,-0.0810727396825438,0.135186991130194,0.286948129491999,-0.168961536129218,-0.0489816329840021,0.201766344664238,-0.163453956154349,-0.113047557923216,-0.0444167150731082,-0.0756649645129045,0.105022451918977,-0.0560421499425232,-0.134912801110205,-0.451396040500534,-0.169015661610626,-0.365174058855258,-0.42457131969244,-0.0937507890823182,-0.0054106406306037,0.121864225433571,-0.290794436365998,0.0805369489487984,-0.271471103743916,0.000610315557183,0.738022656257608,-0.264108759188871,-0.128473671596174,-0.246575743814329,-0.0782726066642287,0.308796625708997,0.0584156053557238,-0.07106548563027,0.283856122898437,-0.0990300652587633
healthy,-0.0631910132903091,0.134036629614084,0.0704651541438384,0.207513876428481,0.0271426320474854,0.0067989551576015,-0.339057955398613,-0.250126736776015,0.24909961011574,-0.069438597785072,0.0004244144598603,0.0537472263199769,0.222885067467758,0.0997532919134511,0.0535887830597751,-0.095447049428394,-0.064715497722385,-0.0457028306032606,0.391057609085539,0.0521796192222829,0.217260361678395,-0.362500785480763,0.0127648115630147,-0.0048838179203202,0.279926809312046,0.276857184699295,-0.0123744470186562,0.433982619030166,0.587071409387941,-0.144901706208157,0.555416645781839,0.0898544900808063,0.72673629099514,0.301163631740159,-0.32676395982501,-0.141620936641047,-0.159773286142045,0.114437298752383,-0.0174656975286957
healthy,-0.246300665840345,-0.192792106541346,-0.139320022109934,0.0256317307056776,-0.0541476246331683,0.0011394720297913,0.206020783591038,-0.0431955020880485,-0.19495296416708,-0.193381603252465,-0.332256486871896,-0.194080480760369,0.0602893587743892,-0.0265558410355064,0.0742790481578737,-0.172783435768318,-0.10109735314118,-0.145774187667199,-0.0412863278998646,-0.0566216082242325,-0.33779508921308,-0.326700566661113,-0.151035429875312,-0.141328972292578,-0.356287387792417,-0.344983085384503,-0.230935151306399,-0.117035256068408,-0.208849959400261,-0.241274196316564,0.0104074105701566,0.0582020004575501,-0.306668750811392,-0.0291428373023841,-0.315499572487274,-0.0280801282332906,-0.0538187490254555,-0.152339802852437,-0.0669979205078903
healthy,-0.146927203782241,-0.13086616023758,0.0262246145775606,-0.486754443256304,-0.0433228009650406,-0.0004089456590696,-0.0199517750839141,-0.106970060871243,0.0080152717953416,-0.0535738398192702,0.121772474071213,-0.364557905820531,0.0872815520952075,0.0608338430817666,0.119741228596676,-0.167724163439633,0.0410104271795793,0.0534295042845376,-0.265685695053452,-0.0496626579263514,-0.473708420747453,-0.313003730741702,0.0297490491846094,-0.107558251259585,-0.247659122552309,-0.349765154387912,0.0954822160464553,-0.336296227590843,-0.302240309249397,0.487454128876005,-0.18218632345289,0.0873185337784056,-0.315818647909404,-0.0752893436619928,0.106162832101485,-0.100855228319422,-0.183002715384575,-0.174967773234066,0.0573622083395957
healthy,0.0535019645947367,0.126498430643543,0.103937322128479,0.132436705782238,0.0747090094169349,0.0757401277044898,0.0978572052321965,-0.169408838518091,0.283023898423078,0.0688768260261033,0.0601840683758716,-0.135394506730613,0.0414210173794322,-0.108452192860659,0.0977291608681248,0.0714567456170418,-0.0198110000097866,-0.0070656999190557,0.452518850194954,0.103790018332124,0.225309270424111,0.0151804293075994,-0.136584106132338,-0.0409565745612049,0.183495649571556,0.222456388679551,0.111676145017861,0.491974631781133,0.523990848413207,-0.22751221392809,0.493431243277947,-0.0157505179481316,0.470042141286354,0.223489981074032,-0.0075329747914488,0.0008545539091165,0.10739399460962,-0.180104874708701,0.0122217688480675
healthy,-0.334588927145349,-0.115161021664922,9.9068009262312e-05,-0.298250328843849,-0.119298797499687,-0.0427137596693599,0.327108950165847,-0.101007033247319,-0.0404990669438196,-0.0420704896913999,0.120126798201281,-0.273715625997961,0.0419050506124478,-0.0990767003528726,-0.138955253312295,-0.0503278069127181,-0.0854682892875559,0.0240696224505822,-0.504796122726722,-0.0525686224680749,-0.411401644348524,-0.478974357758293,-0.0964524354252057,-0.0765331721532832,-0.286210404832211,-0.222848422732923,-0.0178126389526605,-0.169070322797151,0.0229111878323023,0.158034673298052,-0.250895259375796,-0.058405333143847,-0.351242659758711,-0.0784688407753751,-0.15548027433699,-0.0705959483733327,-0.0575297566755433,0.0498746177577276,-0.115181456312251
healthy,0.13676683790158,0.0275475234554495,0.0656510214761369,-0.116580888141403,0.115633252757072,0.0403015098434733,-0.167862504219487,0.115848853275301,-0.0474103037731746,0.0782125811787448,0.0467226610563299,0.0073630975907735,-0.130065454566806,0.226557709977733,-0.0203294322576413,0.0635089947782837,0.150355479299591,-0.0171767432960609,-0.123831886805619,0.222816702792711,-0.256202653375438,0.102344574955496,0.112154954188637,-0.0251467738880607,0.161843515958347,-0.248758116943981,0.02541854203165,-0.179394426231945,-0.0133626700716713,0.0214104488967255,-0.121500478529089,-0.156411822224584,-0.16147909049133,0.0326351741513557,0.13344865135442,0.14118239321118,0.195806675580023,-0.0222709026830291,0.0021819880787782
