group,CD107a,CD138,CD154,CD16,CD1c,CD2,CD223,CD244,CD269,CD30,CD335,CD336,CD49d,CD52,CD54,CD56,CD57,CD62L,CD94,CD99,CD16,CD335,CD45RA,CD56,CD57,CD62L,CD94,CD16,CD335,CD57,CD62L,CD94,CD158b,CD16,CD335,CD49f,CD56,CD57,CD94
healthy,-0.0899882979252652,-0.137008959959816,-0.062199723724592,0.411878053101085,-0.0643505968691337,-0.510168519766818,-0.122943551587359,0.119189142044232,-0.108583607749838,-0.113957819155283,-0.587530494650626,-0.19723257904832,-0.204908182585693,-0.16605965488261,-0.617170591838615,-0.681241138195774,0.183746104612034,-0.65687646701647,-0.81216807767375,0.401919962033703,0.276445527168205,0.188235151725905,0.0586937201648884,0.0623519696431628,-0.134730798212044,0.29380137652086,0.104074178434161,-0.652091643951526,0.451562076367049,-0.248594747959029,0.591184967494246,0.643476783849782,-0.0352108089247614,0.186042586185057,-0.313065966714677,-0.122053502666779,-0.61644015430584,0.149935901811087,-0.605097940137832
healthy,0.710689053030126,0.68710421257812,0.646125001523981,0.105954770628672,0.727886134310717,0.0112330402754178,0.644698220102464,0.396244184374922,0.651325866192245,0.660979800687125,-0.300518435104557,0.618422420330641,0.515576318064355,0.468136669554349,0.417471579400014,0.0265919118624394,0.728576975852305,0.0260261709874989,0.0301759115584362,0.356835205082896,0.14421759346837,0.610551109767275,-0.278338901994316,0.0742902592263433,-0.520636785182776,0.0536021437834022,0.0723571737158917,-0.0724557593929505,0.234166176181761,0.0617992644313528,0.209919120616686,0.140469409454688,-0.290135569079034,-0.446220426232904,0.252417896869763,-0.115616787235576,-0.0982572419327887,-0.31252836577701,0.16186153667434
healthy,0.0122905081477785,-0.0744470952746842,-0.209592702482564,0.341686765232947,-0.137660668271905,-0.538513056608216,-0.0877626515714645,0.142577426408019,-0.109416523714535,-0.0643039977465183,-0.608396043728076,-0.165262011364085,-0.321646211594148,-0.231850976254273,-0.561472984222352,-0.62427108975942,0.310413499997052,-0.733219554366869,-0.632664615696806,0.173500806081226,0.56391712861729,-0.252911071649868,0.222000746305024,-0.283622086494381,0.206383738658798,-0.43128679410886,-0.247599962339911,-0.56876548205426,0.412002948815419,-0.402646331772353,0.412255354773885,0.293369822643102,-0.123516484786088,-0.552824130157583,0.168307857102527,-0.215595071883116,0.273394737739572,-0.227545374598116,0.140798539354819
healthy,0.329479770093857,0.169290971182604,0.304854946831561,0.209786057405923,0.201835181076462,-0.137809028841821,0.147778610939291,-0.219820809388457,0.273829536942955,0.228488092450168,-0.49333998357168,0.142819012210226,-0.056005682445922,0.134635072907365,-0.192183295401791,-0.325407851746601,0.350108868044381,-0.177040567432229,-0.129033561589491,0.234747511211156,0.0425913495676475,0.53767108843138,-0.0496832130227568,0.145170960136621,-0.588452691747876,0.263634930586951,0.0622137963974906,-0.395135275157945,0.563405316391967,-0.844579513759522,0.371290213991609,0.379736359224248,0.135186991130194,0.286948129491999,-0.451396040500534,-0.290794436365998,0.000610315557183,0.738022656257608,-0.246575743814329
healthy,-0.0150154620335364,-0.0026260644722044,-0.0808972126366394,0.483028824229336,-0.0194598547365882,-0.349432078589864,-0.0887393489731147,-0.0233533290950639,-0.0860546543397951,-0.0957737700174644,-0.415557362728357,0.101913611223161,-0.299548979237176,-0.161871703195788,-0.520612253035717,-0.348467952064758,0.474443717098281,-0.478359679351175,-0.571787046946602,0.333388466748514,-0.0322102615636126,0.13016632017521,0.168871841574156,0.32595897497322,-0.246883555210673,0.0924125169747906,0.278023700783195,-0.435920997968413,0.612671483274409,-0.386913609813436,0.596302599352019,0.605782988833262,-0.339057955398613,-0.250126736776015,0.391057609085539,0.276857184699295,0.587071409387941,-0.144901706208157,0.72673629099514
healthy,-0.169895409368097,-0.19731930152542,-0.0312340209809939,0.411508599853914,-0.0241908675371451,-0.203165694354551,-0.126069914482779,0.199467650805025,-0.152207639790324,0.116837184743106,-0.0101306495554075,-0.0658119419944641,-0.181858871184171,-0.304308150826991,-0.283396576187136,-0.340223924402963,-0.359626558262392,-0.230712816484334,-0.471057317115365,0.326776482832769,0.299405808708234,0.213125505502674,0.200907488812453,-0.0085677046151445,0.225977055185494,-0.329971212470323,0.203640850521732,-0.289085091418226,-0.0117404719163924,-0.222625604383781,0.207745000321101,-0.204171690936867,0.206020783591038,-0.0431955020880485,-0.0412863278998646,-0.344983085384503,-0.208849959400261,-0.241274196316564,-0.306668750811392
healthy,-0.0676824347318186,-0.0182380542314248,-0.127425148808129,-0.13270205397086,-0.133768865342039,0.0800224922116408,-0.0043072475780575,-0.0368788267784127,-0.147458274777129,-0.0074708829122387,-0.0697053868624889,0.013600287157086,-0.0894822881793035,0.0667993495964411,-0.124038263798814,-0.205492875398083,-0.0857502908931866,-0.213179865105133,-0.170454617608552,-0.0499364260176383,0.0580247106110827,-0.0958830263910074,-0.168782589758667,0.0130369633165974,0.181732220770162,-0.381784449475377,-0.35068767616911,-0.149626989067904,0.15177634343115,-0.422410174956412,-0.0594898463724352,-0.176644485962935,-0.0199517750839141,-0.106970060871243,-0.265685695053452,-0.349765154387912,-0.302240309249397,0.487454128876005,-0.315818647909404
healthy,0.0203630643379332,-0.190090418094919,-0.166314051042377,-0.0488607735060027,-0.172169922522087,-0.0247869371438603,-0.0421383093834937,-0.0328660977333255,0.0204077780307056,-0.0447087361187217,-0.102239233537643,-0.0695370412386951,-0.104175058870514,0.0063358299415895,-0.201288876454331,-0.0989406699613377,-0.242087146607284,-0.47754136887517,-0.371914288928719,0.0115292735568546,-0.360493278162311,0.0972736937028225,-0.122977851410854,0.489920694819012,0.205910516647291,0.378149048325643,0.377140714869017,-0.398528340568211,-0.0997807727251683,-0.214074298174721,-0.0914815796345149,0.0211493221238538,0.0978572052321965,-0.169408838518091,0.452518850194954,0.222456388679551,0.523990848413207,-0.22751221392809,0.470042141286354
healthy,-0.0098306104715629,0.0570869684900986,0.0465714028875257,0.606217477609256,0.0116548380570873,-0.14462245595344,-0.0468046706434948,0.222312650933291,-0.0817156075312281,0.0009071878130815,-0.207255012108878,-0.164645121418103,-0.136536011029005,-0.088990717233044,-0.374775270509077,-0.246842713123919,0.0059992871999939,-0.411821149792707,-0.582287268453764,0.447545348029564,-0.470151591699372,0.203867693193995,0.0225681112711419,0.591126307797107,0.0876019130195735,0.36704679966787,0.59903110753813,-0.612547316771592,0.325216633012945,-0.128137300430998,0.453431904255439,0.411554134616301,0.327108950165847,-0.101007033247319,-0.504796122726722,-0.222848422732923,0.0229111878323023,0.158034673298052,-0.351242659758711
healthy,-0.233273272470675,-0.158001317626563,-0.121967125154615,-0.309640290191291,0.0902372840325985,0.319167404486077,0.0426566787938615,-0.212720230281594,-0.0724936628791217,-0.167711417856891,-0.14600703062378,-0.0902353158458102,0.136558401011956,0.129194412718644,0.165540880986559,0.086388040744317,-0.0777420487861558,0.080332686332121,0.534330816178997,-0.161022587549636,0.137532704976826,-0.0606246025942703,-0.202656860675332,-0.192137447001164,-0.0274227967321044,-0.0752864236828717,-0.566317362647413,-0.470347877929669,-0.159886806334106,-0.179806777451799,0.153425459756814,0.293004967329276,-0.167862504219487,0.115848853275301,-0.123831886805619,-0.248758116943981,-0.0133626700716713,0.0214104488967255,-0.16147909049133
