group,CD107a,CD11a,CD11b,CD11c,CD122,CD154,CD158b,CD16,CD1c,CD2,CD224,CD226,CD244,CD254,CD269,CD30,CD303,CD319,CD326,CD335,CD337,CD35,CD366,CD38,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD94,CD95,CD96,CD99,CX3CR1,Ig,KLRG1,NLRP2,TCR,TIGIT
healthy,-0.0590374725152197,-0.0235221582155695,-0.099975778632289,-0.108643898078001,0.0280294207707162,-0.0644103841868482,0.440729606008849,0.564010445230788,-0.0450857614686376,-0.453090193963537,-0.467558362642675,-0.0305422124477458,0.192148993485641,-0.0128880284946389,-0.0525042276196542,-0.105513624640417,-0.0725454751476994,-0.0852832409877931,-0.0573836428040075,-0.522946327055993,-0.05001420561467,-0.0629840242652069,-0.0154709355470889,0.252141365093456,0.0342285077440261,0.279052743627663,0.211307345286704,-0.135854126780671,-0.24026309425479,-0.0806798790928065,-0.589312646851586,-0.665333804491866,0.288629766714482,0.171542767751014,-0.625634999031,-0.0134651323529291,-0.0463947790972552,-0.105614243640844,-0.73946558621077,0.0741207813293593,-0.38659549995331,0.469850165209755,0.327661144619268,0.0533122220716527,-0.0217922059293853,0.0236912575523197,-0.0956069145069454,-0.115216991908936
healthy,-0.490063909571019,-0.230667191691748,-0.384595058122102,-0.338149190208929,0.0462151954145621,-0.458325407330711,-0.0677480764020356,0.422417691996886,-0.518509744349264,-0.399325565346456,-0.508440790944115,-0.315768968540226,-0.121855376026783,-0.484673530210463,-0.447562752674401,-0.452976963100795,-0.452511269704345,-0.409824215988714,-0.457731158698134,0.0248339972458644,-0.010665053819987,-0.42906822957518,-0.297082905136367,0.292434506023083,-0.419160275480972,-0.278765680488838,-0.157807237161985,-0.526880344292199,-0.0418163402883681,-0.488865610035173,-0.53243310360262,-0.267283511512713,-0.364891193588225,-0.440589616510096,-0.431708921682752,-0.439291193507342,-0.505711850662614,-0.501134492108014,-0.513674711969904,-0.500170276596127,-0.588121667489194,-0.0607871268882924,-0.330062426454532,-0.33935282507262,-0.520077399273468,-0.4751104824297,-0.486576652336753,-0.528713243878168
healthy,-0.0410497597153821,0.134860972202461,0.0148330514700612,-0.222108117400771,-0.0187037806303452,-0.11700798391631,0.379832357872928,0.68857885149119,-0.0961118301431911,-0.414826635914401,-0.283010371243614,-0.086532848296513,0.37561352049494,0.0105707228528316,0.0248643874547865,0.0244840939970833,-0.0732280879921412,0.14157765173559,-7.13483442021129e-05,-0.339328168139415,0.144174731891302,-0.0746536782927646,0.0486166509028848,0.224386514247548,0.103759270919688,0.221080985129323,0.148537487738122,-0.0679407842807555,-0.147202826279092,-0.0033162710594474,-0.438956482240108,-0.495204146608457,0.316226486324748,0.190227304467475,-0.486709873127151,0.0165167533664403,0.0228680332402596,-0.137223063441307,-0.570191623466858,0.0311466706824525,-0.392225827786583,0.389762447023793,0.302564845094926,0.157756143061093,0.449189534943405,0.0049209281562605,-0.070223134060537,0.139806136334326
healthy,-0.0640190183526297,0.0587668818056959,-0.30237775126357,-0.273695623288781,-0.356946860259055,-0.0751451117078209,0.0076505510767038,0.439874569042986,-0.239099063089473,-0.453990586852037,-0.477903409575893,-0.0632735945443411,-0.0508572310286406,-0.17161006576124,-0.0932833180010543,-0.133996120506254,-0.0788556053838731,-0.13210908376465,-0.198702468274176,-0.482891307468023,-0.368130472322629,-0.110776815017875,-0.0268313560862017,-0.130579637095517,-0.0249072611823724,0.345053021385826,-0.115108882434971,-0.0260207019101255,-0.335931049487409,-0.11951456762174,-0.514815846779066,-0.532492813805407,0.501539521416743,-0.0551780381029241,-0.429762218066824,-0.158297867924236,-0.227264229717504,-0.27072244408388,-0.695383413612098,0.133844442971816,-0.34724379934996,0.355828304010165,0.144360493832973,0.0047986727297715,0.032413488579719,-0.15887114003737,-0.159341092057094,-0.046059358439607
healthy,-0.137920998691128,0.19658869719107,0.0623888612599858,-0.0420977897545199,-0.0274588137875106,0.097458264394713,-0.27980432797593,0.0188118955386733,0.0624491335314013,-0.465885589630931,-0.232610862344035,-0.192675796040786,-0.137039501212554,-0.113040635114093,0.0193488307830111,-0.0778111304096741,-0.0957310346267906,0.0229850718454176,-0.133340679846233,0.108102113491421,0.166519536941074,-0.0065180729554211,-0.0704520080338592,0.0781744315666277,-0.228897045290444,0.16825565036372,-0.056110313469284,-0.0623361226007565,0.262099213975364,-0.13497573264143,0.0487449299435116,-0.049470108302428,-0.280283579462656,-0.0570737152385345,-0.0231302081595408,-0.0317353031766774,-0.295556666527176,-0.0087741686040087,-0.0828048460080949,-0.219412239644842,-0.374396348816372,0.0378506234490021,-0.191865347541914,0.0446010117685195,0.0206686953026357,-0.129770292196949,-0.115441122007489,-0.0131064211335144
healthy,-0.269166812691129,-0.0867542915865957,-0.1674166525276,-0.0301487050928577,-0.117928511155829,-0.107851808080049,0.261668514551585,0.486693825228215,-0.131808397988576,-0.525389725691684,-0.219823688006555,-0.139051092092577,0.126115224188647,-0.105036346471805,-0.234180628790155,-0.0885579770139346,-0.201713463629187,0.0424060464784372,-0.14813319223279,0.0988805306937997,0.257878814435299,0.0320562438271017,0.0799533527183526,0.325230192804869,-0.186037993825603,-0.0635014637340081,-0.231086171621771,-0.395807821927719,-0.302724378300013,-0.423829055593063,-0.462901533403339,-0.299061528692997,-0.264862962907404,-0.027663839914816,-0.325163110511011,0.0299629718996672,-0.191764790662584,-0.194621029185829,-0.517636694387105,-0.120296675827639,-0.43050644685656,0.0467655712473444,0.220528968252874,-0.108885278687255,0.0774892949780707,-0.148806585208858,-0.110079935529838,-0.240329160656366
healthy,0.0221098201142666,-0.0105043346685257,0.0089471920681712,-0.0795585112950073,-0.292771268812592,-0.0560767234688544,0.323539863807078,0.185182189698652,-0.027079695737569,-0.315057498952292,-0.160224266962849,-0.153762575624416,-0.0078334931223334,-0.076573484754007,0.0456092489483776,0.108834376581722,0.003877161518263,-0.0737188127423052,0.0801420105348977,-0.120465108538084,0.13360828429254,0.0279873753282647,0.102320501890798,-0.0100137597578092,-0.181062750892446,-0.144004729189967,-0.079191673677163,-0.0925206071772178,-0.155012891864404,-0.129514479105267,-0.24325799952772,0.145689614009112,0.116288872909503,0.149103482136233,-0.32170651837364,0.0161590024101806,-0.0408994445610116,-0.0072415634754649,-0.561609804983089,-0.0057881214630875,-0.142834399431047,0.0529891983609583,0.121914081359959,0.015775508352006,-0.217805623733034,0.0033616976140831,-0.163214729823786,0.0173159858659377
healthy,-0.0946406332218395,0.171695178365058,-0.145439718067118,-0.220255334193323,0.0131512137565666,-0.133350060745938,0.061536375603912,0.467502756585691,-0.146269571557557,-0.193437909885997,-0.282554858221908,-0.0398344774657434,0.240466596424641,-0.0202625608857816,0.0408787740906904,-0.283417174106152,-0.166694498163124,0.0025638959408282,-0.105593613977186,-0.331718804735573,0.122397861399431,-0.220892652395204,-0.0266935367240446,0.359978030825655,-0.0545483079957149,0.0218658113048451,0.153844742382026,-0.260401053436342,-0.15517055581071,-0.0509144140608771,-0.576125613405171,-0.430673313532006,0.181953570020138,-0.0110658109134489,-0.441270507792218,0.0488192858701324,0.0172487540993886,-0.119600838008371,-0.515070935318288,-0.0909949148655876,-0.332452062927503,0.0901408891015291,0.200769419272308,-0.0140963305857143,-0.033183873024551,-0.0658761525072241,-0.0481601178050213,-0.0735141955169537
healthy,-0.0093912274696679,0.0567763751173531,-0.103413042362819,-0.107564472617229,0.137478855782149,0.0660200059909046,0.347368021062369,0.548388145538317,0.0864177357453251,-0.40219782925414,-0.295771429921536,0.0438912869571827,0.214039941536482,-0.0757754218811011,-0.0420705519585624,0.056951605107319,-0.0734395609882223,0.0815493782395569,-0.0978668736617241,-0.251467972099283,-0.0564643181612,-0.0790320660913595,-0.0500810628189956,0.325638270573847,-0.0581849550386898,0.206753404055941,0.144240668531298,-0.156095715969607,-0.0788018591269811,-0.117983234252601,-0.530147896210323,-0.0686495577720733,0.0927915878682303,0.0107370386771978,-0.478290980068983,0.0446050946513825,-0.0605204886592763,-0.150280586561696,-0.395161397046358,0.010820807687199,-0.328195531681709,0.276840200230108,0.0821640351567469,0.0088640953328378,-0.153720246173528,-0.078940389382403,0.0213146081300318,0.0832976017929961
healthy,0.295283057045784,0.0261510029577335,0.212475320361369,0.124568827048504,-0.0502608340159971,0.144435881014617,0.361944029010107,0.510000783948883,0.159928232623928,-0.312901118874808,0.135988651652671,0.105637176228562,0.0307733164355129,0.221684759715237,0.147466694820027,0.0422115110410445,0.222769528046954,0.245442386707441,0.359089696741306,0.280494617081319,0.361487905879076,-0.045965594454457,0.323071496050716,0.296368028235747,0.0508821255910048,0.106887320114235,0.0458426114304511,0.0111486698581993,0.020545915520261,0.180403040276083,-0.162409072734668,0.0426649746860515,0.118692628147863,0.290406531059838,-0.136925394771382,0.301824681684302,0.206372174626173,-0.0384052232278996,-0.28708438060315,0.0148253802062036,0.121135599172827,0.140689258634597,0.332293271507924,0.292642257638367,0.174471090093097,0.0604948559713016,0.0019611390829504,0.123607799455043
