group,B7,CD107a,CD11b,CD122,CD138,CD154,CD16,CD169,CD197,CD1c,CD2,CD223,CD244,CD254,CD257,CD269,CD30,CD303,CD326,CD335,CD336,CD366,CD38,CD4,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD96,CD99,Mac,Podoplanin,TCR
healthy,0.115309288827288,0.257701664050854,0.219315236117773,0.400310185936539,0.134015290857402,0.0804863372480403,0.273644312332576,0.224148922291824,0.132553644336192,0.0799509650901247,0.223873722986843,0.0775598313883449,0.382875939772011,0.192101765028384,0.126511401820765,0.212980889782324,0.214077071227513,0.0688765184472651,-0.0041081833500674,0.015974864519544,0.181965637565901,-0.0215689799576959,-0.12544925122864,0.141614822705952,0.355510326410863,0.244232454953765,0.23420729563494,0.21992511686594,0.307880204856791,0.269272220934979,0.206944204526534,0.19712614694682,0.159842469130539,0.167811019891158,0.180172226471661,-0.0215189116067337,0.105539412955735,0.175873419427726,0.197557770443127,0.22910258673495,0.35338560451552,0.158839041294704,0.163634523202236,0.233166785311851
healthy,-0.683639723621395,-0.688277931793705,-0.503362597595555,-0.0476738816422426,-0.699613740852467,-0.64599305503959,0.126934578508221,-0.614645915314211,-0.652997554360151,-0.733254385550999,-0.182608997881314,-0.653256093930712,-0.319479602237131,-0.695849798267426,-0.686462148102157,-0.665118616182193,-0.676391965919817,-0.656768113375414,-0.701233481793767,0.143802421080406,-0.626475836415726,-0.449006922260169,-0.0573368819157373,-0.465876326245029,-0.508166170340033,-0.41776379511464,-0.182548544976839,-0.544518864328392,0.0857819682719064,-0.558394809365448,-0.399373370185048,-0.483316690997695,-0.0102916989666015,-0.550885563162518,-0.650031323615095,-0.241069477583401,-0.647816619905818,-0.670724075178623,-0.305515346317356,-0.600160841709471,-0.124595476658649,-0.600991082894971,-0.67434855061967,-0.578076771830594
healthy,0.118287412170617,0.0990977063205922,0.307796576169844,0.25568593329516,0.10784965075681,0.269594109161304,-0.179500390448227,0.0767784444040653,0.239234674615947,0.206318255731434,0.49983846830411,0.0715704548318116,0.166873749029817,0.186470307287986,0.103268353624823,0.257890271248641,0.0692244650688812,0.152561490958248,0.0792039440886178,0.0591719232151267,0.227316464469067,0.083364499331697,-0.025870060536956,0.276793022176203,0.273353869188801,0.192591332101514,0.284419419269265,0.172493571613596,0.202117926389659,0.343229092103302,0.370641648551386,0.271181379235892,0.476135177318172,0.0490061670127969,0.168560684493452,0.245270088765241,0.117645777116876,0.107124343949646,0.334005576130663,0.364644731345244,0.128892894516935,0.183123297780061,0.236456892722018,0.31758620780657
healthy,-0.229442983148047,-0.188282764351803,0.132002755104622,0.403916343604356,-0.162496035979157,-0.107150845943953,-0.0583073384558498,-0.213315594381511,-0.188257362373357,-0.186095881779158,0.19439739441981,-0.236336863864082,0.398530577960741,-0.116411502295231,-0.187388440358085,-0.262194560632978,-0.200418395443034,-0.153279213743026,-0.153945910384607,0.440135663717193,-0.177446324679968,-0.0806384517955923,0.143709106082332,-0.0152369931539549,-0.0204611942873683,0.103063180467782,0.134841512875305,0.0434387409963133,0.388357511212627,-0.0624672285812333,-0.0551086431845317,0.256494828566057,0.330240472127016,-0.41970953498868,-0.149546368321438,0.168904998350937,-0.151091294649483,-0.103349983246009,0.292498852303859,-0.0824006697905578,0.0804252604135646,-0.130925924480451,-0.230950103156695,0.0320642320501208
healthy,0.136041513526902,0.0974304039456191,0.175767168075373,0.265311381636676,0.173582171291141,0.179589708436564,0.302348491859303,0.0806947418882684,0.0795534828985532,0.0594169138248665,0.145334567005091,0.0645298781178231,0.15556550315541,0.113833644026586,0.0673707317826073,0.106261256762707,0.0430803812218037,0.109096303099653,0.00478363960786,0.104261907023842,0.274347214965308,0.0526834917225999,0.0507154195220092,0.125461130037079,0.326851175343849,0.377471087891523,0.205934594573476,0.225125263651119,0.287217848314205,0.33885890960989,0.0465586290266514,0.0959760223290097,0.126039018620727,0.257994416584277,0.102046899413185,-0.189216632345656,0.0667396298077209,-0.0014362274811533,0.0536729929141031,0.0232866141093232,0.394235302352261,0.11184154738868,0.0391787091231526,0.189397040706092
healthy,0.0659015010277457,0.216574631789543,0.142235703762781,0.0277589388551518,-0.035871366311754,0.0749085790543677,0.307618879516779,0.188681709799165,0.0323545933422349,0.0470448713419743,0.293963239239969,0.0733302019176153,0.260284979389818,0.125427874653943,0.281790992284843,0.200223851480186,0.104508805767699,0.104346073206546,0.0007607213419984,-0.0608587727910952,0.291314513433834,0.256228704027546,0.224697131337887,0.242139603292239,0.390957478145459,0.178697286161043,0.333222168925511,0.14049782129605,-0.0773570772922351,0.344207598283227,0.259412351203441,-0.1766307222245,0.0861709051074276,0.269477827442494,0.263240495778775,-0.0486135625316525,0.121676232408497,0.161147076023359,-0.123169929562544,0.0778682673852889,0.584397873083231,-0.0332885956440879,0.200253521257464,0.544124787472518
healthy,0.145148151935673,0.154831279340471,0.34740045941512,0.265568607542074,0.172723103749653,0.248146467017432,0.321428418873294,0.0691909257451054,0.25903773111265,0.133618333737351,0.206688515271918,0.0375828624045149,0.42940718150749,0.224147012708755,0.0278929226791766,0.228836150093254,0.237820050862564,0.186421939384205,0.136101313887612,-0.0425263140566342,0.183534038055417,0.156934529074873,0.0858618607300479,0.177136292040652,0.299463868099288,0.414382544394075,0.436006953913646,0.161383603597472,0.187264194840989,0.24152110573579,0.221700343524762,0.150416858883634,0.309454009565351,0.312718507635289,0.340466957283075,0.159478361251594,0.0257542815931556,0.268891308267767,0.151460732548962,0.126826506359986,0.375915598589271,0.232943702954333,0.135796471959859,0.146745611299135
healthy,0.212357997716656,0.132908950797463,0.251711143774985,-0.172387444149114,0.225806141346133,0.0617538818216005,-0.352506172965615,0.0716265520060946,0.182149506777803,0.0671466554924892,0.21706697134205,0.0689351845808503,0.0459379695371955,0.171848763830612,0.225473098621098,0.0411632552224464,0.310452978556029,0.0429946637324182,0.108587412086189,0.111959634297844,0.183876638345565,0.0758501056586535,-0.363163448281769,0.0567082512092025,0.0897753993100121,0.133457571270633,-0.177242017640847,0.213422823291387,0.155905134930016,0.279959115823331,0.247908732700342,0.441054671370907,0.381768686305878,0.189712898383953,0.118916371316404,0.303050746654475,0.0323153624509299,0.0236108773361628,0.435336269341596,0.228545353109395,0.0095843436492358,0.291543226884165,0.0105608554300933,0.184602820249757
healthy,0.12672143693,0.279764375747479,0.227997394979556,0.281952333910593,0.200652011583162,0.253009964434294,0.366081966780587,0.222304003959556,0.195471534799545,0.20078959080561,0.188067594335686,0.261617573857644,0.370689504063664,0.147431720743581,0.18498464264455,0.156846722387774,0.193019382556236,0.0894415700088393,0.14078975634519,0.0229251382111664,0.156806948937152,0.156737458428314,0.121638182569945,0.25296057825208,0.400332388622909,0.458165843812099,0.392601011891394,0.0944239591872594,0.33248770559398,0.25424272733447,0.2109563727488,0.061926649464215,0.0751060166802472,0.36024129254944,0.296156829510904,-0.163398619386474,0.155522897203331,0.183809996246682,-0.0522123387870369,0.190608037263423,0.51546515150146,0.160879668326164,0.169685219262819,0.303586456694176
healthy,0.033977521646981,0.0083165056384573,-0.102455958014349,-0.110109389553986,0.13017508806459,0.0372679707227866,-0.0503201682315163,-0.275498547381049,0.0268094634406327,-0.0493902294261264,-0.189477671924272,-0.0840388592579064,0.0805253577953922,-0.291845950373061,0.0049670643729644,0.0997924599538396,-0.0123102688828268,-0.0733066865747607,-0.146507008866753,-0.199413807771645,-0.132667194588443,-0.15180996509762,-0.181368079055467,0.0160180573573893,0.117007563576163,0.154780603242833,0.0105770893649501,-0.0841357504765794,0.0168133933311799,0.0264778041629102,-0.0747138033149888,-0.110468974130904,-0.361816051327591,-0.0351175771293719,0.0456689755582723,-0.0893934156593812,-0.178687378186439,-0.100444884627138,-0.116480922689741,-0.136305387472578,0.0708301759231458,0.0802278432802468,-0.207695501422393,0.0897530319044002
