group,B7,CD107a,CD122,CD138,CD154,CD16,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD337,CD5,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CX3CR1,ITGB7,KLRG1,Mac,NLRP2,Podoplanin,TIGIT
healthy,0.0637898096334518,-0.0393248533197838,-0.130375875896952,0.0622599505343665,-0.010292303195669,0.0510697467893059,-0.0187099579225885,0.137016590584473,0.181987256600553,0.0534269154560847,0.193772519885793,-0.0653331794711675,0.0212023512223057,-0.0075348055596033,-0.166953309227718,0.0666964380619686,0.0867571807852975,0.011054739858449,0.0422857981629597,0.134548182735419,0.0355254802686912,0.257977038408614,0.115413188362684,0.364488306907225,-0.0496410825119105,-0.0058348773322754,0.0449406985838281,-0.051675271547549,-0.0467880561395179,-0.0741327761679187,-0.0912958288099042,0.0769264537652707,-0.0103365603150196,0.177616945619443,-0.269769005838207,0.198951602198337,-0.120140411984546,0.125984707851218,-0.0803662662882654,0.0513466436952657,-0.0562234126064529
healthy,-0.715106983080376,-0.751514329528589,-0.0809546450862672,-0.725020704503639,-0.686625926529074,0.134893827747295,-0.688217990389914,-0.753547282877006,-0.168168443263922,-0.678090426180924,-0.667298771246623,-0.697365781917222,-0.699301854062226,-0.698333382011207,-0.689140539111578,-0.70012830406111,-0.661803213176163,-0.69257479374449,-0.718703101059831,0.268454629013055,-0.683558349250877,-0.0141670365550789,-0.621343000414317,-0.0599941442512651,-0.699100449328126,-0.702630392955935,-0.134436950477576,-0.684848667174498,-0.700671296161306,-0.677741833329506,-0.650826853205454,-0.247940920699517,-0.70111977719168,-0.675295907091626,-0.655065903206252,-0.65924651251511,-0.678334579411529,-0.655724808719568,-0.706640308140849,-0.731944028890252,-0.653697688997704
healthy,0.0281000190534625,-0.0029852061304546,-0.0935588268108688,0.0188208373949641,-0.0782111980397726,0.570905562378381,0.0548948528818804,-0.0869437774252235,-0.382757454165828,-0.0825683758449413,-0.242784818596168,-0.0224805135300134,-0.0039166643338616,0.0601021228632445,-0.0444645221037565,-0.0368153576817843,0.0504987418825212,0.178587689978144,-0.0122081587562071,-0.34767204015281,0.0017488981666295,0.0602795590186682,0.0325108361525952,-0.534680839570417,0.38986775440306,0.188214028091469,-0.581089560938084,0.0462073443415315,-0.0007583652569241,-0.112614910714964,0.06778019802304,-0.489412317470048,0.0223204841064232,-0.330339582331166,0.42877316952711,-0.0424562683274951,0.447892405548989,-0.14585632015571,0.0438403907966729,-0.0005781609010275,0.114310188933444
healthy,0.21008298930653,0.238681731033386,-0.5128258367169,0.120995161557815,0.234656754525304,0.219581445026863,0.206436351212258,0.0913102537171682,-0.201472958707806,0.0688767491311296,-0.27829158140777,0.0879721107137258,0.0390917222557844,0.223541522424716,0.206419687251284,0.223180782616852,0.191468013472726,0.0083735212708773,0.0426327531923787,-0.585897338644137,0.0821980601013834,-0.48982588394872,0.23133665717663,-0.514205957351361,0.631747579567328,0.153987571519165,-0.462117456785971,0.160562065081852,0.0780752236638859,0.009312764052129,0.0912625860648588,-0.541036373752763,0.387909422543362,-0.0458200200600063,0.364593945056423,0.152919456833334,0.302371266661709,0.0768298440947185,0.151882919012543,0.213293952965675,0.102762909402395
healthy,-0.0194353315094809,-0.0198971062116065,-0.0300573954559577,-0.138465512950061,0.0177200952980539,-0.0238206453949189,0.0205327037283501,-0.16902275054605,-0.237629022881886,0.110905773836528,0.0335762956287593,-0.127656411981655,0.0266151890886435,0.0361631136804737,-0.0914373079586624,-0.0309168192742587,0.0893266689260627,0.0537637452918294,0.0792185944197956,-0.119825293235304,-0.0801763752294855,-0.0526316719596867,-0.093637572585693,-0.414285371082735,0.0100852925149988,0.0865915065794265,-0.199070148359577,0.0653369231613305,0.0751079471578096,-0.120027081210372,0.04086998133238,-0.299418827151337,0.140949958411333,-0.162381841543598,0.147670791885507,-0.0336015971113147,-0.191040541597865,-0.0177083297917754,-0.0682472854258823,0.128542294716817,-0.0926387152203509
healthy,-0.275135805369282,-0.254195541024334,-0.0850281928864004,-0.173945895782707,0.0885354157942016,0.549210670149883,-0.0397451557260402,-0.121614812029667,-0.184887682056041,-0.11199217379504,-0.48937255363146,-0.174256301530342,-0.0111420510457533,-0.05236924390198,-0.19718628388093,-0.0108410495362427,-0.15853463641688,0.0224181302271671,-0.267919909408688,0.14351379159534,-0.218112170258163,0.179029893967004,-0.176255144994918,-0.519891309131553,-0.245412443694752,-0.314024210634677,-0.437103636190312,0.124702795226645,-0.206855333029177,-0.0926180957435114,-0.172004198797191,-0.479453567625183,-0.210927840253394,-0.300662872288621,0.0562132664173992,-0.126204697102633,0.0791713288628879,-0.197252717282435,-0.121697932243195,-0.18475968388075,-0.0448817671416046
healthy,0.0027570262427832,-0.0170107474780014,-0.143899407235241,0.049344662136445,0.0047538433799187,0.289052480001705,-0.0060778391506581,0.0939411207821496,-0.170523703922562,0.081528133225837,-0.141314990610416,0.253186802517117,0.0057737145777334,0.104879580330636,0.23107044974615,0.0817300077107633,0.0185964828739425,-0.141917022252408,0.101974193667731,-0.121598627865137,0.0248781951822653,-0.204271208846766,-0.0291944713623471,-0.1219025772678,0.145392647633028,0.0842864738605227,-0.350449633147965,0.184242548756123,0.147899174409895,-0.0233914786656203,0.0235139234425776,-0.534274714555538,0.0167802646855828,-0.0677784405999674,0.14289612729567,0.0135253460305963,-0.145422687903568,-0.0543790024787319,0.0120038308113294,0.0473523000378982,0.0474076872532628
healthy,0.248249371651473,0.0828004098015968,-0.19555670266213,0.257651673531546,0.0839241752953637,-0.236270016409866,0.0811246409094962,0.0686982571037807,0.396962418859918,0.0016117259678656,0.385986546947452,0.0704243887590885,0.180531945807248,0.0931401207163191,0.146556257216206,0.118575803626779,0.12982284444252,0.0337478292448551,0.128783775958605,0.270258905030696,0.215440832162338,-0.161539255594139,0.127230558608222,0.49320179979535,0.250364629827297,0.0455831984487371,0.477129385044068,-0.0041859904120693,-0.0290641258248264,0.205450685240176,-0.0090539210253826,0.514841934057386,-0.0781069701044882,0.312405631358149,-0.0297194859503867,0.0787058913570873,-0.093415108751911,0.290630669124775,0.122545122606977,-0.0024836666149727,0.217982810257808
healthy,0.0337533405259333,-0.0080770069693184,-0.197483990685174,-0.0381516194862779,0.0136281707448643,0.242579392454536,0.0607605169544778,-0.0630480546364178,-0.293886274003788,-0.0630534701159671,-0.202626755283299,0.0532941580162825,-0.0212246170147958,-0.0128380097744464,-0.0578295416938165,-0.0045349773089289,-0.041437794247574,0.0082129751177699,0.0350006167210514,-0.392709368616607,-0.03572865388618,-0.106677206391495,-0.0624012273269697,-0.420653602929459,0.0114720942960061,0.0844458743545336,-0.325012659939449,0.0953040430828848,0.0407188107096068,-0.108210614251703,0.0061370184491469,-0.424721671359468,0.0198039800584728,-0.133524709542564,0.310790327320656,-0.104426671285124,0.0568584580540332,-0.186732645847254,0.0443321709138068,-0.0028478784517739,0.0355610706018995
healthy,0.291012137024067,0.306914174097304,0.205107232274557,0.259836934883032,0.113603469273852,0.630356811114206,0.221197664581303,0.0914226495388255,-0.234581156269122,0.255853372196515,-0.0506835277942043,0.214667774354966,0.280917014799651,0.315566201382572,0.106509845462296,0.209085151299775,0.145137142834789,0.362619662555113,0.246220117362922,0.307980506873671,0.0650765153456281,0.206736516493558,0.22760222327595,0.0416922132632095,0.235198947991951,0.382871478768959,-0.0574771049860367,0.179731062069738,0.118017798397562,-0.0480729893888683,0.0986840900370864,-0.390058163878744,0.0944647205286735,0.179013780732069,0.566069533897443,-0.0469466214916401,0.0618759770279166,0.218335579961491,0.25832370953091,0.216905070330681,0.200951478970019
healthy,0.0907522879909707,0.2605105571417,-0.191043672397324,0.24090084287601,0.217877370513143,0.272885678955632,0.312362202606905,0.171585824442088,0.0194973737306561,-0.0139536434291089,-0.0699739066520994,0.387239957207905,0.340208587004364,0.106040364245811,0.20703315732571,0.0593596937234423,0.0459007850571618,0.22784654340614,0.187472300810578,-0.17808166085295,-0.0769899635192809,0.0385816478876385,0.255639907115627,-0.248130679359012,0.438607725287188,0.377694343234238,-0.109926436830067,-0.0730926487414102,0.19926941079304,0.181471230638432,0.350716559846822,-0.177560397486305,0.464605804756267,0.0494200047447806,0.120112050589647,-0.0020129416831448,0.551796825607837,-0.0738787521577961,0.442035586339458,0.15798748172108,0.257599956498999
