group,CD158b,CD16,CD244,CD335,CD337,CD38,CD54,CD56,CD57,CD62L,CD94,CD99,KLRG1,TIGIT,CD11c,CD122,CD158b,CD16,CD2,CD335,CD337,CD38,CD4,CD49f,CD56,CD57,CD62L,CD69,CD94,KLRG1
healthy,0.224532694592681,0.51243114025174,0.284512940426723,-0.446304242806695,-0.03127270751014,0.156369489279279,-0.463600499738826,-0.544993435067628,0.27343549315577,-0.53772553722518,-0.726514083749051,0.493510189948938,0.132679371409008,0.0313029021353815,-0.213585863984679,0.143886711854023,0.180837099942257,0.562253192253752,-0.271562037772609,-0.396875897074138,0.026671487791232,0.0312304103421651,0.0149510700197191,-0.164119328263689,-0.424461347826354,0.110526386141329,-0.383953925023464,-0.258308413155504,-0.510496701643671,0.117467970224331
healthy,0.270054809586914,0.0040040090625671,0.192174215833086,-0.456538778765703,-0.175867096391784,-0.174841342195539,0.337165381091909,-0.0293596882658327,0.682497878858298,-0.0232233400881169,0.217989652330995,0.333824121037349,0.689697833719579,0.610152719201688,-0.102840503978912,0.12380569486123,-0.121938151839924,0.21527955480113,-0.0565818654001656,0.408565224135395,0.12128733580541,0.460202482654844,-0.351353094607121,0.0140291406918104,-0.0493887952461542,-0.596685823938936,-0.152971017877466,-0.406468034576413,-0.341407891229241,-0.72369042475395
healthy,-0.0438767273328433,0.666629882850638,0.181873257479733,-0.157621877322372,0.160113780807343,0.0342833932547724,-0.34491659273174,-0.452298739869557,0.016771685278764,-0.500211073399805,-0.445615714362991,0.255875459876899,0.252162394932283,0.0581083073093113,-0.0245399492498256,-0.179424258646779,-0.38587251198402,-0.227473338902039,0.0237685176021633,0.0852369950613563,-0.0641572165328469,0.037792174602308,0.15191415070201,-0.14123922135955,-0.187862906703147,-0.178824537071879,0.108752509667156,0.0820783520924224,0.223889929444196,0.060928157453583
healthy,0.118850353607775,0.463998889494393,0.292325938571298,-0.252142075858227,0.0015536830193075,0.365923403097942,-0.369242674507537,-0.540584703373309,0.294671759561018,-0.46273330441861,-0.680054425672295,0.396773727204225,-0.0591845513018912,0.102911343268288,0.0465350858379734,0.0173797127329659,0.193664141389086,0.323151470394541,-0.577833390030333,-0.207529732474195,-0.042668714986452,0.379715023894352,-0.0029969679777088,-0.0263355665503745,-0.617433105984522,-0.0545719268728253,-0.365287845242884,0.103223118076791,-0.607862588978085,-0.285186515026307
healthy,-0.347301759934082,-0.120262586032952,0.279366322420448,0.36787650718737,0.339025278478668,-0.135207726710595,0.307586374663556,0.355390199757543,-0.0420602948237594,0.358869048871473,0.672176922858809,-0.117151357198563,0.0444429965315158,0.175250669050544,0.108506776591272,0.298469444008662,0.0618712097587585,0.233562643232962,-0.283218758897466,-0.20409722754492,0.14137651003796,0.449887422044613,-0.153088146302895,-0.0365493984588229,-0.171845088281595,0.0075217694225146,-0.38496550153093,-0.0528163697936591,-0.248100854582289,-0.027760105626199
healthy,0.05782086410824,0.604827035488115,0.0719662980235242,-0.0601399683880508,0.259735409607432,0.228087993496165,-0.440738487022004,-0.361040827668755,-0.072733291213704,-0.205538751004328,-0.577606708046275,0.2940361020681,0.232058950090656,0.0726653516380113,-0.239079758856833,-0.121679312804548,0.0834948800102612,0.34350887387193,-0.471688220538901,0.0765376938325019,0.349626185573147,0.176309828415566,0.0280363728178359,-0.3375982865367,-0.539181739260673,0.122498174675712,-0.389714922417282,0.201131913503827,-0.405061143250573,0.2662320146588
healthy,-0.0301960515207525,0.215429230994652,-0.21483936838125,-0.33654578237248,-0.253251387861072,-0.166004610536102,-0.379843081815438,-0.22083221806793,0.322938308912062,-0.217188535973768,-0.114029636366716,0.0646006475155304,-0.301671974544063,-0.409558251567014,0.129080197822398,0.445174678077719,-0.259473794840616,0.0665045427401559,-0.0821867691827386,0.173974298692798,0.238158233836131,0.230246722850061,-0.0691981983214231,0.266833493420055,0.114895532182241,-0.686929271073147,0.0145802157547913,0.0467016504708371,-0.0792136431065645,-0.0810575426506077
healthy,0.140726793025226,0.222820085882877,0.175502670000914,-0.262001912387612,0.178710598188084,0.230853069642937,-0.237167903736843,-0.37708785871402,0.0027272163120882,-0.395318840875641,-0.243860356901745,0.273922250969208,0.0822305360137637,-0.221691840119124,-0.0975157075067001,-0.236446582124649,-0.0304189650455831,-0.546143907187345,0.108276718259085,0.119960571035608,-0.0467412402281267,-0.217676657405648,-0.190428235203564,-0.14495748436295,0.384109100101808,-0.0839150977457429,0.24160653361492,-0.0831551139902542,0.342035308809495,-0.256857484379213
healthy,0.384708983329485,0.437974651302856,0.415984914030226,-0.369740305303487,0.0044024107607292,0.16242204184725,-0.424512005964524,-0.175195561000454,0.298728391594378,-0.599540039205466,-0.353651903591258,0.289732351890564,-0.0275940939372449,0.0605135495539429,-0.242500627475191,0.231387314843117,-0.232688534950457,0.358667392493061,-0.163317332038404,0.356750166468076,0.163115586941143,0.394818205155012,-0.149816070415094,0.293830529185491,-0.0431557731368284,-0.124705101042799,0.0638775728216887,-0.0338475930958657,0.0867972008778536,-0.0635417711008933
healthy,0.0776152463264658,0.414830401431775,0.289887879221935,0.099433242257523,0.0515923354117583,0.344615575044137,-0.193196630358448,-0.10405987325928,0.191173872578062,-0.382041967098318,-0.483693994352527,0.358997827312695,0.0374318859924136,0.0452455389460119,0.14191747343119,0.207309932321461,0.172941354230783,0.501702131077651,-0.303811561724395,0.152309800000558,0.0954483821967286,0.494755109200793,0.0925202231557821,-0.0533631368676375,-0.264326584169963,0.14877144785838,-0.165503542008368,-0.0009914996891338,-0.549768767425906,-0.0925829573311788
healthy,0.386423723214852,0.477762465959705,0.0887571372651748,-0.502965677465506,-0.162153417494347,0.179838665425821,-0.341496806271616,-0.667389139437151,0.44899033845811,-0.313250769586063,-0.606825525104918,0.498671321698996,0.41583679723572,0.21183979222976,0.0766364015206176,0.0911888158344587,-0.120468381878254,-0.229736794129609,0.19241254383425,0.223047106829711,-0.0196131050120931,0.0852147217842367,0.16185123282302,0.0730521947874741,-0.0068579987431817,0.0885982990585376,0.0224881274836606,-0.220541796058376,0.123336466576926,0.320750607797518
