group,CD11a,CD11b,CD122,CD138,CD158b,CD16,CD2,CD226,CD244,CD269,CD30,CD32,CD335,CD337,CD38,CD45RA,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD88,CD94,CD95,CD99,Ig,KLRG1,Podoplanin
healthy,-0.173909968075031,-0.0389170760637423,-0.347255183274472,0.049907752475865,-0.327054807982823,-0.488336988430264,0.253531026348323,-0.0740122904790059,-0.412939418079357,-0.015023152588849,-0.0499383719010041,-0.0254951664868821,0.218770170720275,-0.185255295290981,-0.0059108424220765,-0.429597802988809,-0.0062606620479161,-0.0039261295781624,0.122954332411677,0.257501216174425,0.277180013028983,-0.216324231059985,-0.186221819120553,0.398778015667173,-0.0196966462522786,0.362566749470726,-0.0749751448436578,-0.554801109230947,-0.0023794701458958,-0.525339001958546,-0.0241067485359547
healthy,-0.0313237806623825,0.203354104553148,0.0809188757753406,0.320653775196195,-0.076126912087771,-0.206152762738699,0.0850397485731746,-0.0368903747585794,0.121664652761427,0.312377395831611,0.312693832396295,0.213481159119828,-0.0559850911603122,0.128928923471947,0.162179678504063,-0.0054164205376463,-0.0606530562220967,0.151164104552628,0.0508887169302049,0.187168285490789,-0.167065677791165,0.0861586942575337,0.282636359073541,0.121449454085851,0.331439178977855,0.104538279725139,0.240929622089242,-0.202055669808919,0.214848768922121,0.0245890971585565,0.296315976268818
healthy,-0.0846689661157241,-0.268664789097421,-0.292141224549712,-0.0706064487201508,0.170510075957663,0.213840612437901,-0.403302619351381,-0.26061656692018,0.0260920675276766,-0.128667227408088,-0.149310672503135,0.0600673746130485,-0.409719574693724,-0.158117707086557,-0.0332516122292914,-0.135126915195094,-0.210462385888618,-0.14832537698768,-0.189160964708075,-0.493867400454523,-0.660251092380876,0.12079196573218,-0.0150812882403566,-0.472415566870491,-0.025006196501732,-0.63564393742904,-0.111440739179264,0.0203096651826523,0.115713414571118,0.0194423536238074,-0.0993331619295157
healthy,-0.194974832407035,0.0699905533573676,0.318617200700167,-0.0131892481670355,-0.0660870752997642,-0.457674933551739,-0.0063580763927189,-0.351120190363749,-0.0167217389312053,-0.0184185052451312,0.0684370350383529,0.121601611976644,0.463430849344164,0.33947417916894,0.288989548721368,-0.279514008801889,0.259780843674606,0.0693998389175046,-0.119301860725763,0.297494265785519,0.14229493488065,-0.767148179028132,-0.0776249323577212,0.186357469271897,0.0704627993297459,0.11717388532221,-0.28784204271352,-0.396615956914394,-0.0016423742480509,-0.399840963135315,-0.0385334323866098
healthy,-0.15902937680959,-0.127390396277971,-0.126451752394015,-0.0241198357074375,-0.0484324542317996,-0.44109628118768,0.127317971512406,-0.141514924344189,-0.1083620846664,0.035794622818994,0.159349581006925,0.0936598254385409,0.237771276638855,0.0625100384079597,-0.266847031062634,-0.144451231934935,-0.0582506536679337,-0.0619269933986409,0.114860553058649,0.183968829489361,0.0404145617011503,-0.17094636656838,-0.0681552669264972,0.336125567747085,0.176167262649837,-0.0435313597996239,-0.0225638023186544,-0.305949605189212,-0.172048613707845,0.0004705463524612,0.0828035468074501
healthy,0.0391413340459509,-0.309959076105995,-0.219049822939841,-0.144235495948649,0.051790419623394,0.323790003410135,-0.170232271292279,-0.0989379008655265,-0.0567638390240728,0.057706983580394,-0.154372090554608,-0.0008913754011218,-0.140878175450844,0.223700926792846,-0.0315455207423817,-0.154052474880056,-0.469125519510895,-0.0420860579610845,-0.207343894967708,-0.508290494313983,-0.476566409811302,-0.113881239092978,-0.0955817748543835,-0.0824148236158672,-0.0853085340808648,-0.527812381781461,0.0178295777711322,0.119721953475915,-0.201171791277885,0.145488215284925,-0.231376644807775
healthy,-0.0367638012943269,-0.0844648202719274,-0.280756423635988,-0.0612043279428708,0.0049423481207614,-0.040633118490038,-0.418372329958791,-0.0894262603256033,-0.238484642865248,-0.0749588508025344,0.0208737495627466,0.0289506682343858,-0.263390239480283,-0.103392401414171,-0.0689222099321651,-0.204855100388922,-0.118459597053139,-0.0600367943919992,-0.136411219782219,-0.144800126766625,-0.312879633025343,-0.115586073390785,-0.0827238883185441,-0.0863269446990682,-0.0134999101924935,-0.387190724378608,-0.0633124584502776,-0.234631276433829,0.146324638490083,-0.229761594452463,-0.031430883288562
healthy,0.323487106148942,0.119718898806144,0.184406830964553,-0.039441049657809,0.267524586967693,0.0663260176646706,-0.125962986784693,0.110559550043833,-0.117109380706901,0.0295560923203323,0.162892799732666,0.108602656541475,0.146120409160177,0.25640529361009,0.293493148375317,0.228826570068443,-0.200167159402319,0.0116092826574523,-0.0808181554389055,0.163709176165547,0.0206644961194449,-0.251454541766196,0.0733901376245386,-0.0209167285000684,0.132589081342179,-0.233102170006613,0.251118460268861,0.167125278877723,0.0413399692572768,-0.1548661847547,0.0330841913427532
healthy,-0.0972359223185059,0.034669313149343,-0.190570050826792,-0.0360424820735455,-0.283505848247036,-0.465341027231139,0.317687046226388,-0.0086548902101474,-0.327354482734494,0.0528352974842736,-0.0533637655933131,-0.0263612905443826,0.251269945850174,0.137255921237195,-0.132825049315758,-0.320765219237865,-0.0751724386104929,0.0332872276388644,0.103403458621133,0.327539337190216,0.105703231847091,-0.0718511401152889,-0.0978940202879817,0.492719009067513,-0.0214357145485973,0.427912234070542,-0.0254508656596579,-0.386738319462599,-0.0623615194636987,-0.0055458718207207,0.0539006519351997
healthy,0.0195918730464904,-0.0715194147845541,0.0277130401250088,-0.0610586002500356,0.0314975518649237,0.15205108741274,-0.199591525761142,-0.143601468290379,-0.0768182426889264,-0.049604539499063,-0.155213466426994,0.0258160087138394,0.0066106387086148,-0.0320381400968085,0.371514649813416,-0.245527563454504,-0.22503359234489,-0.0123539721607225,-0.150840226383685,-0.326837562812086,-0.203861782044891,-0.0363986171511146,-0.0705995062425413,-0.108841469134065,-0.0234070255438585,-0.479900718008516,-0.194647312868977,-0.0486824360073095,0.167110204269491,-0.0535169021445821,-0.0395479811964855
healthy,-0.0047446623680847,-0.0230276674357335,-0.215570636474806,0.0284225681335689,0.0685351792489721,-0.0532583147107145,-0.0341953939276123,-0.079897378062332,0.177858739487394,0.138513492355088,0.230184709552424,0.127976137321818,-0.221914301249834,0.132779800128818,0.0793426275538525,-0.0748483118814414,0.109601279026645,0.277960315130553,0.216835099989422,-0.092520364012124,-0.274181869215663,-0.033708884094928,0.17106129766838,0.105689543246189,0.15431903080408,-0.254944380241724,0.105973260998385,0.0258202048862799,-0.0779828900973986,0.164840805598406,0.0602798569663374
healthy,-0.327528863772057,-0.129480925854672,-0.236172418419696,0.258086510330861,-0.0987251008729138,-0.710690256372234,0.0541768007009599,-0.30995379819681,-0.448834539762577,0.119063594255185,-0.106082288473589,-0.154519889965922,-0.025446376959549,-0.136658046215297,-0.413735423739702,-0.395291408922989,0.0478715005087437,0.135331024059929,-0.0087463254163171,0.0620716774508696,-0.13438243271705,-0.277758221607277,-0.17024012529465,0.088459915171479,-0.0162943194936547,0.0722514302086378,-0.0314028279470767,-0.578114423904857,-0.63542801923893,0.051095791074007,0.148292499164011
