group,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD197,CD2,CD223,CD224,CD244,CD254,CD269,CD30,CD326,CD335,CD336,CD337,CD366,CD38,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD56,CD57,CD62L,CD70,CD94,CD95,CD96,CD99,Ig,KLRG1,Mac,Podoplanin
healthy,0.0112863093291549,-0.123737210510817,0.151879687508659,-0.110361915749578,-0.0455763869892132,0.379907353372548,0.57481380163089,-0.0091753181497462,-0.397070195280361,-0.142223090808853,-0.332489918375935,0.158759021259041,0.0128969176935919,-0.07901724916398,0.0161120707160315,-0.124142154642574,-0.135755912856191,-0.176295624581366,-0.0344654128246991,0.0504937553240055,0.434595846003182,-0.0901746868502565,0.130214994245124,0.310070902031631,0.273016143935758,-0.0538744806232323,-0.127848821934104,-0.0633016297103623,-0.4523084850861,-0.48148627514389,-0.0358796505916642,-0.366812326455316,-0.0212935648435671,-0.510821273216413,0.141096185355292,-0.319152185463957,0.41732623541575,-0.0454503946737558,-0.0240828442789015,-0.0814500119627178,-0.0126403286871191
healthy,0.0311944274960708,0.0025378647488207,0.13148951230993,0.0809445930905708,0.0390472475175673,0.200411247895882,0.434007806315097,0.0378282194864258,-0.20709692394469,0.0191530015504884,-0.0602813784493529,0.280462651708475,0.0683561860526971,0.0428267492292499,0.0237687912611126,0.0840211282075208,-0.313502540517419,-0.0342847815106429,-0.0002495454017993,0.189689612876974,0.491102433306562,0.0459613591504534,0.0150160868828765,0.0218562611285154,0.10409959389881,-0.183959459516676,-0.222595791801394,-0.187815208321549,-0.196280240826677,-0.168226390951306,0.129283201253315,-0.492301024137933,0.0378437996529516,-0.466445121715203,0.0148205160489796,-0.119069435380162,0.115626822343762,0.017156764698417,-0.173970659017017,-0.0068875154487068,0.0294455393815193
healthy,-0.0512547128953088,-0.0383271588607957,-0.218195651422534,-0.0771880185703876,-0.0575603570727641,0.409861986806903,0.605788999176764,-0.0018163117749921,-0.340897702476274,-0.0846734197990199,-0.280289536728459,0.252519967645563,-0.0172956372507785,0.0074273964483097,-0.0703847112634944,-0.0582148260848914,-0.430308092269602,-0.0433875653046028,0.0521252129198338,-0.0224573970371352,0.0987229044413722,-0.0262914183113466,0.0838970682296687,0.187995750298217,0.129477454692277,-0.20016669530226,-0.0943277603507753,-0.15091366821086,-0.571940718814794,-0.400742844926171,0.378348103099066,-0.636383395859506,-0.0256413950637483,-0.491749158796303,0.0163632653250573,-0.39741184091685,0.362107243592553,0.224632641050594,0.430272399822708,-0.232005117171742,-0.0440843170151489
healthy,0.179250155546819,0.319151812001628,0.143533173782627,0.244594614667457,0.303949191582668,0.0487784984391065,0.0166106295582199,0.249791234995316,0.27027169897355,0.119757964109214,-0.0067296035920435,0.127547560215043,0.30607737882844,0.196312844294047,0.252907186796899,0.211350311481343,0.128855841110507,0.082153970461166,0.237907303467512,0.223338499737678,0.214506934075791,-0.0048062507053694,0.131376981304117,0.020714455530272,0.136562672284605,-0.0122098809636676,0.040252726662449,0.222157700219024,0.189061001086431,0.284453885188887,0.0733510776095126,0.254822463502916,0.232150619673918,0.366673590491771,0.0468282652425301,0.176731736517577,-0.0032986573481268,0.20989384903442,0.056277458950398,0.229342076449255,0.194564199914153
healthy,-0.0901694193432252,-0.0769258004005055,-0.003680889931589,-0.0070656443198325,-0.187502923105128,0.261736075048814,0.513264589747168,-0.160366912135613,-0.181983933273576,-0.0449861251254511,-0.437594923214675,-0.0053412722401904,-0.137249935607437,-0.134308185787622,-0.233046487502487,0.0073285293307958,-0.403415397517262,-0.0763929968345693,-0.289103686482466,0.0747757891157003,0.263810619329731,-0.143303731411361,-0.0291027838569352,0.13955914373417,0.0384278811527241,-0.40499341969161,-0.350739604805591,-0.193030840322843,-0.434829456882708,-0.229129710711411,0.320038140097689,-0.504867330362324,-0.200651795552847,-0.34612174205724,-0.0883157940678573,-0.301675686661924,0.210687385720012,0.29713431621891,-0.0415860775463008,-0.0504490621757464,-0.131842905442739
healthy,-0.0640403469289764,0.0197572447082261,0.0864112540153871,-0.122354498234694,0.192016646225735,0.358613536508099,0.640792035056129,0.0774855517957628,0.027113259933982,-0.0232689269917947,-0.315061307656082,0.505165199931499,-0.0134193959953909,0.0122541373583502,-0.170051800406042,-0.0571155730815608,0.303859586295304,0.176065439905227,0.48834466290798,0.237846760995435,0.386115673505266,0.0898768875263698,0.234276476913751,0.246403304062079,0.266427347159397,-0.0379136671051785,-0.0754566326039453,-0.0782360759484066,-0.18942256493497,-0.351522818698917,0.0213115957300816,-0.330001643495382,-0.0831282059706941,-0.234093146449147,0.0948312559635217,-0.246460376604046,0.512143497194049,-0.0130688603490734,0.217128970424961,-0.180099641797709,0.0222211276218733
healthy,0.0491621681881054,0.246375725221918,0.131508645235032,0.138636702147954,0.0716355800786994,0.44800918357885,0.239870842819524,0.196207943978237,-0.0186886200543817,0.0558926490516343,-0.0660710914293999,0.279613798905419,0.138191801988344,0.151414029608361,0.329321823078852,0.0849367255373177,-0.0576372738878005,0.0702128367637062,-0.0259636353535703,0.17915564817237,0.275314022225911,0.0352171379879417,0.0594394941912976,0.324362005910672,0.27971210079881,0.0688706355927115,-0.0785307607704514,0.0660337544357865,-0.138726852016439,0.0209103856079091,0.195476827981716,-0.212640645892106,0.164477610079866,-0.381438556069214,0.0376076543642773,0.0137817608377318,0.294336728397024,0.118997230553599,0.0599441870547302,0.138775019569834,0.0153732269655025
healthy,-0.049124754072992,-0.0617354648924287,0.160329196322821,-0.0589319310780877,0.139621258899895,0.0816116951988321,0.275090087944079,-0.0462151500466045,-0.12389915815287,-0.105524281979137,-0.290569531887121,0.296161260004854,0.0261774701778835,0.0611268434158488,-0.105302575979257,-0.0908180429729243,-0.292182476468508,-0.0619199270856531,-0.11162425745097,-0.104090010542121,0.0130535853845928,0.0357261708457403,-0.0328497930083445,0.0941271729603172,-0.0481688588517465,-0.101740355372955,-0.049538078454484,-0.238773122199663,-0.14407060612734,-0.304788791375819,-0.174943048517474,0.143886574308645,0.11356795577484,-0.123443048483,-0.113065847706591,-0.1817921600173,0.121583922608033,0.0949932051267402,-0.0106654917698794,-0.154496193684207,0.260236673660412
healthy,-0.0576622626468634,-0.0514996377794822,-0.042305554765469,-0.0440000349669536,-0.156334466924659,0.0600179509713541,-0.0330856728344022,-0.168895782722224,-0.0754542920835735,-0.0098016695392268,-0.0112462762002918,-0.104246168325837,0.114496837506388,-0.0342537918438721,-0.0130797625933098,-0.157050272517479,0.0128645724913294,-0.0093383931501715,-0.0947002814839235,0.137989976057141,0.0558276676721304,-0.0291673752335124,-0.150996357694908,-0.1864265490571,0.0116663388472173,-0.0144158214527046,-0.379002850200437,-0.0863765829757803,-0.101977513884926,0.292892016782794,0.0977439488261881,0.0038204060124601,-0.112130757637823,0.240525014423561,-0.0611520084266659,-0.126528217851348,-0.316124632570527,0.0009488781958806,-0.0855260230484895,0.0269849404797024,-0.10292786276533
healthy,0.193874790558312,0.294673988893295,0.195553661140889,0.248365993031631,0.288306186938936,0.4415821335462,0.516314235465908,0.0276018184822363,-0.10606204849184,0.314965818541342,-0.0776430402108689,0.275340648217941,0.221710748549905,0.25498037330537,0.0592735607746923,0.301770619664949,0.157363988198218,0.227064181049052,0.104849766057759,0.276726699384,0.46396207313158,0.148750570047201,0.263026042346795,0.406377827356899,0.23623877751522,0.0572287004053357,0.13891288631098,0.123681750265152,-0.0952206618225178,0.0961753859372972,0.329244366121485,0.146757803438476,0.262897664495051,-0.335645152538642,0.19209652574343,0.249697627739152,0.371085382289838,0.34179332670013,0.245031264671253,0.194595746163262,0.20001228564788
