group,CD101,CD11a,CD11b,CD11c,CD122,CD154,CD158b,CD16,CD197,CD2,CD224,CD244,CD30,CD335,CD337,CD366,CD38,CD45,CD45RA,CD47,CD49d,CD49f,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,Ig,KLRG1,Mac,TCR,TIGIT
healthy,-0.0733407822329352,0.0030462778734565,-0.182271164724726,-0.163552522081231,-0.112655384934074,-0.0832365535338702,0.422587856673962,0.63224408141949,-0.0631595976804038,-0.459970595776221,-0.466973884554297,0.142235118696691,-0.110159678157394,-0.478593382688244,-0.0699098916689041,-0.0142933529441984,0.274785210232398,-9.93014671990659e-05,0.246964719381005,0.200809274975404,-0.105125899689677,-0.219645876782084,-0.647454712329473,-0.62629671092481,0.235750229117259,0.123657422827777,-0.604234398093872,-0.0935934667936555,-0.0515975047117682,-0.723607169624229,0.0599104643824133,-0.437428230174619,0.467322932927097,-0.131810570341622,0.27861176262448,0.066783505248856,-0.0126113500067437,-0.0960304307642337,-0.0999284243121194,-0.111923747997067
healthy,0.320014233745013,0.352545281574865,0.301177558610191,0.0285555615777848,0.0876057539717403,0.295082856624976,0.0511587296841345,0.547372461258242,0.336801958717375,-0.0893061165316006,0.271983353135932,0.312647981483889,0.351796191590615,-0.106541155415782,-0.123953458865592,0.336033814422309,0.0903017597904578,0.438209637224993,0.451458193836257,0.283462340356979,0.307029298961277,0.100156315468049,0.209530628487635,-0.127270251015002,0.381231188431952,0.374453761066417,0.0852404943092292,0.3449705659978,0.329500782279505,-0.195108171417253,0.330317976771542,0.28232199807975,0.45909289850617,0.229027154870688,0.36124290848877,0.312164820162732,0.426191324998462,0.267309677082143,0.386161997648666,0.356988633537883
healthy,0.08039610631775,-0.357022917962346,-0.166538738943395,-0.194282718079733,-0.1364481786786,-0.0703948255915759,0.150263284862516,0.190906176225294,0.0457269844016179,-0.335845773874971,-0.0765743772276893,-0.0896165153936719,-0.153860363687884,-0.317562112606376,0.112233419700911,-0.122238659096925,0.034237573285445,0.0514390278945763,0.0705585109964178,0.0104216440514944,-0.0917360112197413,-0.239743385231217,-0.421145550432331,-0.358898565141839,0.29403301408554,0.0049149101942284,-0.33859326097705,-0.0133784241531924,-0.135479559124756,-0.339007971443892,0.0245056205430076,-0.281636804391483,0.0333586539500447,-0.0524049678643273,0.32786563517958,0.0367375464345546,-0.185923171449493,-0.136096021915991,-0.0931931639621983,0.167730358349757
healthy,-0.232149717344073,-0.24533039208412,-0.163548463601304,0.143220254271913,0.272168640036186,-0.316898998737473,-0.252833991271579,-0.270811522348299,-0.294249309108415,-0.177260043435656,0.0079156214674143,-0.0066040191341067,-0.299231851128615,0.267871403390155,0.122170020902094,-0.155106848073725,0.217298551868694,-0.36827221373651,-0.159522541446637,-0.0586831383698299,-0.239078726272316,-0.04931656402341,-0.0202181008580117,0.0864115741917998,-0.615047348625236,-0.386454778494419,-0.0356765731775815,-0.208853362127573,-0.26791093921432,-0.170950231881696,-0.535568186731436,-0.298648307262484,-0.317156192599643,-0.15121812957884,-0.255941885828297,-0.0985112010025504,-0.642935395061924,-0.282498181221806,-0.284302176335935,-0.266657151987163
healthy,-0.0917642453611589,-0.0736997528557704,-0.086551503581328,-0.273785558392705,-0.193757622199061,-0.0799563371646242,0.527656834948434,0.426358875370596,0.0571480088172631,-0.35596522474233,-0.355783568525531,0.0099304102225403,-0.106504007394792,-0.319718187985107,-0.0774602296019381,0.286774014768196,0.46994258628993,0.0037723310849875,0.007679487095811,0.0380702355261542,-0.181592152443217,-0.296772545105758,-0.493230896043295,-0.445629222441769,0.138048751340904,0.130510282620715,-0.526804862717395,-0.0858985176712608,-0.101613094291596,-0.533446629297145,0.150657864685174,-0.354083359709055,0.289695504191132,-0.131253558760577,0.369853220247923,0.210318752589454,-0.150524584398836,-0.148422591416033,0.107212130575026,0.0305882818417475
healthy,-0.104938596383647,0.125142761426106,0.0848865792140257,0.0538396645559781,0.273688254171387,-0.0038320600453943,0.270733584253387,0.465752369796746,0.0187747332893224,-0.0409061465228043,-0.0760940883860041,0.335323238078584,-0.180022951147299,0.15005790668139,0.197746177281213,0.153357704331266,0.263909601473542,0.222002379266829,-0.0561229565989734,0.182360465774151,-0.0767627291011334,0.147291945408157,0.0949246045957756,-0.297003783043072,-0.185933648653963,0.0920568053481846,-0.04496183952458,0.186638040452473,0.0630968515094552,-0.0823774604783362,0.0159300769135115,-0.11152608546028,0.27817374605894,0.13637338188652,0.208942507574089,0.14239475603959,-0.0034180780319909,-0.108495880218067,-0.0644257466627969,0.145884989251013
healthy,0.0373418241096641,-0.111916016900282,-0.07388152232643,-0.159926685161432,-0.179041742388403,0.109453392884359,0.158723286942977,-0.209594860555939,0.0492741339135318,-0.155663256045396,-0.0436502261645396,-0.285027126669182,0.0434218661493638,-0.109983080638483,0.0658987127687113,0.134047706246937,-0.25195826330764,-0.082608100683949,-0.073607750769188,-0.0354553478251166,0.0454745693842774,0.172789256073878,-0.08861776471456,-0.348713856501949,-0.204558794006927,-0.0787544410446993,-0.0304274072083263,0.0315981356397644,-0.0285800742193222,-0.356411843031051,-0.003493555411844,-0.0573567137035339,-0.115150227858544,0.0272913092900682,0.104483911455308,-0.312256330274646,-0.0407880817575831,0.0936057335911486,0.08358564669631,0.0255013924927066
healthy,-0.108028232706468,-0.254866857205455,-0.162919007212781,0.0026510203401694,-0.22815785235121,-0.0576266830365179,0.272313927626521,-0.267035281754798,-0.136955179986408,-0.0925767636749027,0.0023968797949291,-0.233159970463891,-0.20958493292267,-0.0607241441288299,-0.196312884939968,-0.138907378273402,-0.124565822347762,-0.112639891668149,-0.302315242713957,-0.280217903901528,-0.211986722297169,-0.111924026428613,-0.15695983224807,0.267212866011341,0.0297963406962159,-0.224909880645341,-0.161373903803564,-0.234503534656337,0.0539795446937964,-0.222311500663126,-0.191544459510872,-0.0729642336676794,-0.472318003237253,-0.122948515172551,0.0394993806880539,-0.0186114810326359,-0.0375409089019496,5.11560407614626e-05,-0.109885724704224,-0.0552997666616723
healthy,-0.0718771886004265,-0.0775696436794121,-0.0884818452907487,0.0664993001275216,-0.283481329934607,-0.140393353839118,0.0903178429337695,-0.162527152210086,-0.120785942709186,-0.120246353746342,0.0307121456003904,-0.210926969226489,0.0441391680745001,0.0205160610405491,-0.0272000416609194,0.0129458761173008,-0.257177935839644,-0.10755294943102,-0.274473944960786,-0.156501032830162,0.0540844788389039,-0.17909626047957,0.0262728739235782,-0.281340071146788,-0.0487971466048644,-0.15179426051666,-0.0059602574272782,0.0290701671797894,-0.0900760087137722,-0.167120930186326,-0.0261284999345669,-0.0382368282818894,-0.195321146009924,0.0812107586538366,-0.287921344979561,-0.0408825195605757,-0.0218860992456533,-0.0700446353497104,-0.133972189808366,-0.214153604926629
healthy,0.248930260111785,-0.209926363834677,-0.0079475501509214,0.0208929003140135,-0.232427542933838,0.214147295553561,0.056501121151302,0.0086309397931808,0.277829282060314,-0.061087677174695,0.130619859862475,-0.145276301654995,0.402962959584426,-0.0986977766314675,0.0170864387883033,0.0360469088608767,-0.14230891461271,-0.13492080142044,-0.326774185242515,-0.12869647812256,-0.0688383412990195,-0.300791862347014,-0.167731435392253,0.117115355513211,0.115165497954664,0.113852269409153,0.0533759327642242,0.158231174073784,0.114589146762159,0.121102910307105,0.136561267788552,0.0556425436449361,-0.120909623217454,0.0412542052478068,0.0209870333034875,0.210497965285625,0.153252558147683,0.0672081092306723,0.0980127843483583,0.180460026030793
