group,B7,CD107a,CD11c,CD122,CD138,CD158b,CD16,CD1c,CD2,CD257,CD335,CD337,CD366,CD38,CD45RA,CD49f,CD5,CD54,CD56,CD57,CD62L,CD70,CD94,CD95,CD96,Ig,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,-0.0558102646357642,-0.0940369457784497,-0.159905444767085,0.0353891978547428,-0.0918491332501347,0.392792399335093,0.438245069351521,-0.0831167917102994,-0.525223897260091,-0.0206823816885915,-0.28111297672274,-0.0675603693823692,0.0400532715182311,0.305241955790181,0.148929915217583,-0.210058472206952,-0.130565035128043,-0.495538653374268,-0.703527339663963,0.182637982166025,-0.517226169176798,-0.0697616591392082,-0.752759787671801,0.101988899301605,-0.343164746365909,0.0459355744400897,-0.0014649304248297,-0.0155583071248025,-0.0352650093724983,-0.120722999583542,-0.0123600080042869
healthy,0.576994072437497,0.564854650005449,0.253229404904124,-0.177571367258387,0.54674218314935,0.332230352206763,-0.0974025251419208,0.640622581490229,0.0632735679482962,0.524833598960953,-0.358883111859824,-0.0423395790491784,0.386814277041901,-0.204964381745692,0.445312654362335,-0.0862137042446909,0.556815549793109,0.413366417923055,0.124081517903503,0.628529963502249,0.118033575254632,0.57357213307117,0.362729081160998,0.611399156715106,0.576691646705562,0.427627158370979,0.600882013458728,0.554483659631964,0.580773381657277,0.538449077248623,0.679208209795283
healthy,-0.0668791201048502,-0.0750057824055308,-0.0078360046704003,-0.185102038125974,-0.150806244363126,0.391790545332211,0.610961391273445,-0.0233867027875896,-0.29395438855681,-0.0101417614131639,-0.19102624212314,-0.196154000765988,0.100914348262656,-0.0033384308675115,0.0963343174639855,-0.090632506190226,-0.0979641366185694,-0.164831727680072,-0.220718019922564,0.128217078707958,-0.275531833119571,-0.0476459576382575,-0.550591668760374,-0.104265195783338,-0.30467911007043,0.103088975581636,0.125655620806924,-0.0038685612349705,-0.156982052115453,-0.0230402962234284,-0.0980634482743238
healthy,0.241590187256503,0.239343384613537,-0.262564512078338,-0.527707001869413,0.193625190859117,0.192975727212302,0.420642134094723,0.0818987669146303,-0.138806212671066,0.0660238041846952,-0.651140079278936,-0.419694431458569,0.161101475129862,-0.205190540620891,0.329776883744428,-0.300847632269919,0.151893122158612,-0.432361597325015,-0.491243298830216,0.780932535034488,-0.444675997602855,0.111904494497206,-0.413378443019803,0.460789163314885,0.0031540934020689,0.134132210271418,0.386683513070898,0.210319037477548,0.264651756680684,0.125842272210689,0.151059660980561
healthy,0.0005300997453712,-0.0054526039043548,0.0102973069850065,-0.132884293877991,-0.0368412440552371,0.293019856540853,0.197568329320112,0.0189847426042267,-0.317881331673171,0.0169187311315996,-0.317662441665728,-0.11027509697294,-0.0645319894710031,0.332755684266051,-0.0314468623555127,-0.231147693997582,-0.0694010523992811,-0.308994307534961,-0.594548330758766,0.12399566459979,-0.43770600270356,-0.0408003275131594,-0.729298438193116,0.138567305603027,-0.308659535653898,0.100912869419724,-0.127614725790314,0.0626005910155286,0.153163531287567,0.070639739748522,0.0422608582292451
healthy,0.043860627526435,0.0993716229582889,0.200483990927411,0.241238934096193,-0.020526350426312,0.0717366774432835,-0.168251693495243,0.354268889063717,0.211153418235517,0.0074521510241077,-0.22941091775915,-0.198227238378446,0.0492293581329982,-0.259626012331116,-0.336745207718471,0.0214286361703222,-0.0113163729068294,0.278531334664722,0.146833246867233,-0.176461828329483,-0.131766338505199,0.0197019669882626,-0.161076421178551,0.0718858910220646,0.165175571754922,0.169895184537954,0.224451218850152,0.0452412022127301,0.10227889151253,-0.128737680323598,0.0404474793416794
healthy,-0.0481145460763736,-0.011874654141167,-0.233515712284411,-0.471681407961887,-0.058231380412066,0.318722215090748,0.0432619873589819,-0.0794933134114662,-0.150269277426928,-0.0852217458442921,-0.510188813462502,-0.40501528634648,-0.0444780827630339,-0.0140695937040208,-0.127401475201528,-0.244117452456854,-0.133887588746015,-0.409790644800915,-0.273375052599159,0.0620064240333997,-0.38273680441692,-0.051796252059592,-0.452030721255425,0.0321430222833434,-0.196833568980923,-0.106654278278624,-0.164900731501868,-0.149081759541824,-0.138044812704967,-0.124461493428401,-0.215428269115553
healthy,-0.0295385754786708,0.0135080238096936,-0.158338809195396,0.188691257411226,-0.0351049870175206,-0.0687619607298172,0.15749991153662,0.112092258777313,-0.164686419306201,0.0196972348988272,-0.211605896642369,-0.319929054635525,0.014477062167057,-0.0487347860929052,0.190697678574923,-0.136991740682386,-0.0762476146989099,-0.288695709251973,-0.159287140600023,0.151830743035221,-0.106282058057023,-0.214453052815117,-0.0213750751399201,-0.0495331261111615,-0.0067813971153982,-0.011223521065324,0.385782597744725,0.0724058960320987,0.123106155939795,-0.0209584174984423,-0.0251794015596341
healthy,-0.0409289593583015,0.184494937923165,-0.0947249890440187,-0.0612237780264456,0.0672690902683687,0.54171867140362,0.382864600272312,-0.0150260856561949,-0.106772413273844,0.032732912009175,-0.48465220307626,-0.0560044243563742,0.108976552835128,0.0650445786820611,0.149199189479876,-0.0992654154364243,-0.0258500456571487,-0.415915254730459,-0.0070899110602093,0.471740628162895,-0.406331055408516,0.0108584534392057,-0.428525282179707,0.0911108325989453,-0.153826530892894,0.110426408760368,0.0850525600860971,0.0646618031976506,0.0011043226416806,0.125507106625684,-0.0484741441457802
healthy,-0.213882818634947,-0.127659646283427,-0.191424374921841,-0.189261452092173,-0.102075129838004,0.164459240622175,0.0531573873343092,-0.099837676736185,-0.197999131752784,-0.247172238307798,0.0363456850085553,-0.0511824658156371,-0.199763537887722,-0.260630686042276,-0.399039752337906,-0.180737587005066,-0.132038553519212,-0.238684861689191,-0.189125299788329,-0.0830028531421123,-0.241882455543139,-0.324965711518904,-0.200795887192091,-0.302388110014176,-0.248018757887796,-0.0233705571790795,-0.278150997397341,-0.133099182677964,-0.0971292244173008,-0.229029242633216,-0.201516406244033
