group,B7,CD107a,CD11a,CD11c,CD122,CD138,CD158b,CD16,CD197,CD1c,CD2,CD269,CD30,CD319,CD326,CD335,CD337,CD38,CD45,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD70,CD94,CD96,CD99,CX3CR1,KLRG1,Mac,Podoplanin,TCR,TIGIT
healthy,0.123592785792071,0.0900181998613339,0.172008988439524,0.278878920462714,0.0761981292784049,0.0492957573763279,-0.140092894872013,0.225446793275554,0.0353196674568506,0.0632230004169201,0.31626642766938,0.104559512223171,0.206212105755212,0.28195401405476,-0.0572857738008517,0.223057870807783,0.259706639961952,0.16850623672262,0.182066970880347,0.0666808049236056,0.158272022859176,0.146822409133017,0.174175344898477,0.0502094314212013,0.189460913822306,0.372127900184384,-0.0963512284786749,-0.0045911696320775,0.409086945894577,0.0996279063142125,0.217630088610211,0.168331600351459,0.0993704226384122,0.0276419011716557,-0.104166223494499,0.185838669257346,-0.0385990266568862,0.112275186057643,0.0941200983106388
healthy,0.15532054458085,0.172365326932682,0.155825086565695,0.197025939103734,0.293322331915821,0.214971863802422,0.271498959760494,0.67517872982488,0.190305762308368,0.176105012685143,-0.174893591862006,0.177224007835047,0.236450853954546,0.226945335009035,0.208260388045788,-0.0878311673869278,0.143975520778847,0.601360892391184,0.166389703516839,0.157980408331429,0.221004291879973,-0.0251320005796959,0.0599618769177161,-0.0448639937818728,-0.0549097972232548,-0.172057949360106,0.153325220281164,0.22578076760488,-0.226441007111937,0.149094462020373,-0.359033071118478,-0.0126817507738659,0.274378736219159,0.311173034621371,-0.0552280866362349,0.11124324169137,0.162899731477821,0.10174527024843,0.153313572451735
healthy,0.0242084811480914,-0.0524334139149069,0.127915821384047,0.0116262378177775,0.263584693153133,-0.0332506281292861,0.014640922574408,0.464044588238095,0.0603873317915136,-0.122041285708947,0.0743615900067347,0.0798792503463582,-0.0383453532421687,0.167955477463847,0.0106457772080332,0.132171133768814,-0.0039789076304504,0.142800353945128,0.113237351624505,0.26832920744904,0.123625269289798,0.210277235884685,0.0321026948673322,-0.0628208727211551,0.0011900096466116,0.102610585058202,0.0898076063846684,0.134819034310534,-0.0199856650835599,-0.0006697091148723,0.0454080876779729,-0.0271137300713221,0.307074307163005,0.0789774402011825,0.200205042448282,0.0312282192315099,0.0100204769600362,-0.0375020411045756,0.180506296600449
healthy,0.37424509215921,0.313454349123343,0.0654989775021294,-0.0332186082467444,-0.0537173133582763,0.229239898733724,0.3952832719968,0.241292575126339,0.281056343611255,0.306977911683383,-0.0982593455322502,0.312343707305689,0.295175463115175,0.237253517484274,0.199181350861383,-0.26200693165101,0.101314361324396,0.27461423778838,0.309575911945909,0.313581954572036,0.342713987210652,0.187493955218997,0.296979571698429,0.189048047553197,-0.112336456013043,-0.420671989302104,0.150638376699924,0.341612548668399,-0.30151579458112,0.290485814233141,-0.187669040751337,-0.0386999206390863,0.335062475218223,0.503088286866456,0.268150369275343,0.101472261827538,0.359833062126422,0.29222792370948,0.325767640548664
healthy,0.0250980245641043,-0.0617312802699374,-0.0747376580475612,-0.131404336693424,-0.207359604425035,-0.0133215820434728,0.387631567856406,0.544746566651441,0.0180487622915623,-0.0076477173320232,-0.466200309296083,-0.0010487502923618,-0.150315519904199,0.0487360999955051,0.0330725158959915,-0.279324279954707,-0.250742871480151,0.579585466319255,-0.0130328535585532,0.0255012345609498,0.0310138432590375,-0.327469906238749,-0.119407471492866,-0.157675856157902,-0.491398545144802,-0.485442422104928,0.270006741012976,0.116800561289918,-0.531596025560578,-0.140960522373793,-0.545668709972846,-0.449788479252666,0.305081327155909,0.291362376640929,-0.177423654075101,-0.0607901472273246,0.0033453918768973,0.0143220836098896,0.0684180684571336
healthy,-0.207473245656194,-0.235562398069315,0.262392187666891,-0.032906622129595,-0.17730242342684,-0.0781868739579431,0.192221388103192,0.595083858337156,-0.158765827226698,-0.333268987935255,-0.507456723063149,-0.0728917979217681,-0.195288451564618,-0.0128318464329936,-0.0782313533624876,-0.042005132302909,0.439329047047755,0.361434398061167,0.108736012814455,0.0909766942499925,0.14480106751661,-0.455687729510232,-0.163665491780995,-0.216292565385034,-0.537818767861557,-0.507372732868551,0.0244814780910699,0.0018341918415553,-0.40637590863705,-0.115775866664308,-0.479094689598049,-0.387720186112119,0.326500161188542,0.262391683698837,0.0553219401566033,-0.308564088927077,-0.2576461864698,0.0888424293575184,0.0058815900679564
healthy,0.0118647615690041,-0.0958190926819736,0.0274962915226766,0.16434689232996,0.250846384815228,-0.0885193448669935,0.298643407349513,0.458165100978618,-0.0818345099575161,-0.0133296928419235,-0.277040616845272,-0.0832390094647471,0.011656345445548,0.013447757687112,-0.0268179310587786,0.24245381124128,0.100150627196042,0.306413373322215,0.0088534168722232,0.290494013711145,-0.105026047140358,-0.151950386226989,-0.150617561182804,-0.172455648271051,-0.0261585573544871,0.244627644934149,0.0078490431053359,-0.005112619029421,-0.205998724715904,0.0242948739586433,-0.213330769450701,-0.106255356710094,0.127398127084271,0.128129508825865,0.0358371158095451,-0.105062775142815,-0.109513996850994,-0.118271095057122,-0.0127603597758638
healthy,0.157575008325137,0.0775270469018832,0.253304352957121,-0.133085470554238,0.0323080728988886,0.0452488055404731,0.182991061373875,0.301735264311664,0.0143614677861746,-0.0109260804989476,0.103587079490059,0.0643642719678789,-0.0196595882258645,0.183215531012707,0.039095975867282,0.22049006419279,0.0847874530289768,0.301295885807138,0.0491459461778279,0.18124044908004,0.114921672499704,0.149166380547634,0.0299769137010138,-0.0156395905283247,-0.0867618056783427,0.36824180574087,0.129054669701033,0.177677959376289,0.189603752404357,-0.168736156332286,0.156251945443834,0.158357483954341,0.129334613433917,0.258586048406923,-0.11022197722761,-0.0167313257187248,0.146513618766341,0.176454974351046,0.0063746366987843
healthy,0.0312535853394948,-0.0069004873542551,0.0902465236780399,-0.344736184698958,0.270801934656122,0.0624388464869208,-0.113794860456363,0.478760178229691,-0.0453627450089252,0.0036145225659596,-0.376230734425395,-0.0716887781133692,0.0165567272985777,0.260253314536167,-0.136238547294797,-0.0865355553299577,0.0233659971266603,0.570950861697864,0.0364198086251316,0.13932834609831,0.239948542349125,0.075666670752207,-0.0988902855215177,-0.2216196544379,-0.254811571772402,-0.286477527637854,0.127192421151182,0.094927811053121,-0.272550852527243,-0.0268953443322391,-0.196878861155822,-0.197228864404705,0.254747917684687,0.288749317789844,-0.0702541044206804,0.0390929147144164,-0.0433992574033234,-0.0115307048625432,0.0685119304618407
healthy,0.0373942075876729,-0.0991642659959419,0.383200275518653,-0.11186497310394,0.222566618305254,-0.0340107865780529,0.228435387174717,0.453443845797714,-0.0153943265225848,0.0146622237842317,-0.165987708417193,0.0533193035258866,-0.194780359759323,0.152994865836162,0.0528156817973303,0.207948629804243,-0.0440012089335966,0.226234027892861,0.310726435692126,0.548261465804171,0.284922484147259,0.292440556992449,0.0576606317657552,0.0118608378100922,-0.0001369096503558,-0.155675959634465,0.246677066586765,0.243217817672182,-0.114338600611082,-0.0273260957408074,-0.309100761545754,0.0803801769649139,0.410176143241289,0.50474711247184,0.244141455267091,0.0985125295450875,0.0252105517601187,-0.0499383749365723,0.18586107315053
healthy,0.216306065308413,0.297433856701258,0.32302859083684,0.108238567093645,0.0736268659233101,0.127556063471397,0.356526291781343,0.291358364472205,0.0751383540086403,0.0400870107934105,-0.154271527530375,-0.0617336122276722,0.0937764062939351,0.188732262208745,-0.0491287431761186,-0.272497538163537,0.025414164241022,0.408457326230031,0.348799462318301,0.333966802417469,0.323185081270334,0.0162516997214425,0.0958115386598138,0.102967164035963,-0.119010647339973,-0.504454135740081,0.280653570246889,0.180660387804691,-0.230608065065364,0.159295653468291,-0.340944453713675,0.0130647934075412,0.425013860554905,0.394621053142532,0.314603293769432,0.199717967534343,0.10715652681926,0.0649318576935645,0.266691991154612
healthy,0.0134284172177253,-0.150886275639622,0.241395364166857,-0.240726610533727,0.497690846780206,-0.287087035443107,-0.0334144588479537,0.515349560039186,-0.155868252296486,0.058711027380447,-0.129250998156173,-0.26234289370732,-0.0283063067287352,0.0494636228011321,-0.258835526202642,0.252341691478027,0.416572219746226,0.264356389905057,0.158542857745208,0.294254089426004,0.125668615291497,0.243580925345134,-0.144814164880335,-0.018191866188497,0.0264775267036073,0.163384392897846,-0.176851198085319,-0.039851665693975,0.125126647189296,-0.0376713175298889,0.0531199800752414,-0.143191209061457,0.376889022930677,0.156268117785552,-0.0094864778632012,-0.132344918322896,-0.298514935170983,-0.136563274417697,-0.0001960461865058
healthy,-0.103833301122691,0.146843299448458,0.0897374671352568,0.0001092692707772,0.138615965160912,0.0892747938759702,0.079991788172438,0.480163871599561,0.0465713419046339,-0.276171276036268,-0.198295171109825,-0.0300103835979045,-0.0428830490523937,0.0925503851630892,0.0122963214112228,-0.006883516186562,-0.0755200888799206,0.499787872881039,0.153310753828212,0.204385089686376,0.386498290790838,0.0392221386908277,0.0592073688523002,-0.197540718846742,-0.184078529799986,-0.0908656197317693,-0.081843260974735,0.133560801533765,-0.294598631494111,-0.0545934840482833,-0.356537145722432,0.0189958939128243,0.29189793985904,0.15011531193044,0.0635295540734255,0.15769838844973,0.0283543146893025,0.0204811008645588,0.156828576547971
