group,B7,CD107a,CD11a,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD319,CD326,CD335,CD336,CD337,CD366,CD45,CD45RA,CD47,CD49d,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD70,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,Mac,Podoplanin,TCR
healthy,0.0067284688411696,0.0660141885242547,-0.110811210394467,0.218305681929016,-0.0590484307544505,-0.0289034424294681,0.368258697859443,0.458374244095867,-0.127418948584541,-0.0952941449358398,-0.306178791758731,-0.0523228243476189,0.0342968961902005,0.132418125599694,0.0021987199683962,-0.0323057875373243,-0.0686670191981442,0.206949389266484,-0.20140739391937,0.0261555641549844,-0.161709037246558,-0.13299461044851,-0.0263614138881354,-0.0494807558760525,0.0659199585633716,-0.0058225696676585,0.219104838194437,0.0904871487461174,0.0159871463174973,-0.0866863581661003,-0.163897984459514,-0.231919665960829,-0.25578032559872,0.0836663389708657,0.0597820322515072,-0.280504874714892,0.0305635082565084,-0.174962839594512,0.0339612019209175,-0.188416806073841,0.401097859039648,0.132185518936449,0.403548448927334,0.0719695905136551,-0.118707389959206,-0.0998155318203087
healthy,0.676265347196081,0.700950195075706,0.393711615832451,0.0198328499226019,0.68140093526058,0.645007785025405,0.203709642290886,-0.100504018768168,0.663033238625004,0.717997704252487,0.095136157269586,0.646443922261569,0.399773250959112,0.389854258545472,0.675135611338733,0.667102875433605,0.66057618929311,0.660072663189984,0.651391334656397,0.643916140068283,0.680808048311706,-0.305707383233991,0.626224337811042,-0.0302160017872916,0.462728255754137,0.581239282309807,0.453757894068081,0.312287700923301,0.53479287108537,0.609748563784116,0.469308204889099,0.455247345957701,-0.112792425005805,0.623612882210764,0.684641725153509,0.0449358833617964,0.663620844780811,0.178231633262759,0.673893191256796,0.611297566393979,0.258864318347831,0.648996780731545,0.604392297048392,0.60863892136457,0.681183774179455,0.603549378792572
healthy,-0.0724170414731474,-0.0605463838344114,-0.0046633800298434,-0.120205676511795,-0.0929156919867872,-0.180209703769097,0.175245569330098,0.503189133411672,-0.0869431644584075,-0.208589980555987,-0.568273364596552,-0.118040081822487,-0.289863610343094,0.0694216179282882,-0.155223713356625,-0.0487384303396188,-0.0965930890274413,-0.0904410659659265,-0.155921363148351,-0.045791351621275,-0.0442574321364109,-0.351328605388207,-0.201127280503402,-0.015393461554816,0.0387827482805262,-0.0399490480794386,-0.0132162340553696,-0.0257958242048678,-0.269201533837087,-0.180289878110012,-0.334806947209493,-0.58407692054063,-0.681963619791451,0.100847645308038,0.0578209242403369,-0.633178566256545,-0.067601930073212,-0.727788851632124,-0.150686944664821,-0.515652635317047,0.193166091578095,0.267629929913097,0.280821562134536,-0.209619763658935,-0.160257996095807,-0.205237493327194
healthy,0.137208138572865,0.178155248962841,0.103091534296545,-0.413610338445743,0.0585196628400762,0.12205143385316,0.233513140003235,0.287285011316886,0.0930874316030544,0.0772673869595722,-0.402490038881206,0.123144065535428,-0.0673093921033688,0.0454774826431921,0.0559596444055466,0.0751630177748538,0.1435334744995,0.143046990200405,0.0983509696611873,0.078553234988474,0.0243755194595778,-0.578044824119738,0.0626087697310347,-0.278013259200011,0.0690826768119967,0.185766838328835,0.228686293756305,0.101017052513332,-0.0058521306414022,0.092362102096628,0.0495007827024644,-0.418769235279063,-0.569345440438627,0.464692043089833,0.234523211136335,-0.569914435346705,0.0732861505402453,-0.588418318528666,0.333687092636309,-0.118758246936418,0.288648327253941,0.315866018625499,0.139441581222576,-0.0390618831023572,0.207275211458668,0.0626912394969794
healthy,-0.122864096617121,-0.134863720443922,0.160580376432512,-0.0689772166268028,0.058279789564752,-0.0096519854098607,-0.413528767858296,-0.0207138818426597,-0.0414220272304396,0.137772647039721,-0.0851921615176174,0.0267851235415907,-0.0787844746206745,-0.021540134021832,0.0295289320773089,-0.0519042486537349,-0.0089441668902675,0.0689574364968421,0.0372268297429989,0.0439902265835231,-0.17904924033951,0.11301942653494,-0.169280042505562,0.136540537237901,-0.0850264378359091,0.0015093326813249,0.337854414341914,0.0550918444565547,0.0944702784946737,0.0496898792732958,-0.160765315413567,0.0682821466010105,0.0742668150315249,-0.418081325818321,-0.110416943358425,-0.117710643078279,-0.0242898109737292,0.288199655495654,-0.0734835797761541,-0.0102737313610811,-0.0053575704727067,-0.159965089534952,0.182223226870206,-0.162489218305627,-0.270880782419452,-0.131129074119646
healthy,0.284809782452444,0.137223808274441,-0.124656061333054,-0.0608396564022741,0.128576691708442,0.0783894319672921,-0.328321612667232,-0.589360960595676,0.0115432788147487,0.124678458082891,0.402866291588909,-0.0276771889398805,0.137668651634864,-0.0861722429535192,0.137719195329231,0.0724233317973967,0.0209133109508579,0.298855872254781,0.0899224259382542,-0.0710303257515433,0.223083454554537,-0.0819362144012002,0.13090696168652,-0.1309688837216,-0.129606968873494,0.109676700862196,-0.170758669678713,0.0914434118538449,0.125358002378404,0.214091912463691,0.272187454797511,0.665018636218331,0.357127369578169,-0.0777491193887286,0.0946760011054673,0.369790208759943,0.0941128951857674,0.53258994551768,0.202641173165367,0.338047822142342,-0.202976918066364,-0.400172118724858,-0.0576598129414639,0.0055468241420279,0.203677365845325,-0.121362597794304
healthy,0.030307922242374,-0.0170859788302297,-0.0628644731211517,-0.534166418844479,-0.0136420387603267,-0.0780539881940689,0.0718543374867013,-0.0115685408163201,-0.0371773486277715,0.02129987133727,-0.0820260842981888,0.0592800986991001,0.0361138446923206,-0.167063936121102,0.143435663754425,0.0714515309941601,0.134380643653777,0.0461599548122831,0.0708137732136228,-0.016396999519028,0.0679176208760399,-0.504330060422616,-0.0517657136846537,-0.222626386521953,-0.233956040656702,-0.186913957618294,-0.0475375507911841,-0.119500673831287,-0.29300499130231,-0.072572876568741,-0.0516327532199632,-0.334256113478257,-0.288665990702236,0.471123368693612,0.0413473496492287,-0.298590908015174,0.168940448282066,0.009616755174775,0.0833104681226795,-0.0815519458260498,-0.0124324633110727,0.0526963977645376,-0.217293990275333,-0.106951249309334,0.0464564020440874,-0.170923440872349
healthy,0.0635128227513043,-0.0641763627515717,-0.427713610946885,-0.424218128945659,-0.0629585101282567,-0.227930582904409,-0.342642401863497,-0.255919423543614,-0.0658972219117248,-0.129634999706785,-0.2976386473417,-0.120580789103862,-0.200598504211906,-0.285302196725876,-0.14932148542308,0.0836203695903234,0.0166562870826954,-0.199945003853949,0.0557154073104549,-0.0247167675876687,-0.0042602756236534,-0.114492643032121,-0.0740310557041786,-0.211660005271362,-0.107448502935626,-0.20864193402066,-0.277451309030021,-0.255507904880178,-0.0319569064953512,-0.219209036849015,-0.0650234750253834,-0.162584016077747,-0.265596558141224,-0.0168668339396809,-0.190608959186166,-0.21055793397998,-0.0930429482573988,-0.0505979098023761,-0.157648116988794,0.023357782054654,-0.393443515739891,-0.181057381686728,-0.348574225088072,-0.0504118028781265,-0.155416533451495,-0.143376759430802
healthy,-0.0689804531503434,-0.059794899181111,-0.0059352839639892,-0.0622061981807435,-0.0522261633662341,-0.0577814415174702,0.246253566332988,0.275614411820924,-0.0948082804579881,-0.0376217164851736,-0.335469098997236,-0.0483863313987601,-0.108337418913571,0.0542529917477487,-0.0030988898092885,-0.0965955069093465,-0.0488019329287422,-0.0151810534396808,-0.129532675818858,0.0384559752936426,-0.0014116398575728,-0.347602516288245,-0.104209799009285,-0.0336239899619935,0.0195635544049317,-0.0178368507607625,-0.146444972175912,0.0227583513896319,-0.12776724008461,-0.182780557340907,-0.108233067319456,-0.437581443572571,-0.678690591924784,0.111983246419356,-0.0507242405560085,-0.377779781796771,-0.127079912355828,-0.428109491823486,0.0026319766059991,-0.353824299211378,0.0744237442475172,0.192563609756086,0.0115980636916912,-0.0341840623651512,-0.0531195876660268,0.0296856146736265
healthy,-0.249375042361429,-0.224203056743459,-0.173521910076969,-0.206541548584169,-0.127874056477694,-0.264209260364441,-0.0043843064200073,-0.018565466741699,-0.141848966843568,0.132141556523003,-0.379445973353823,-0.222993857434577,-0.218183921770889,-0.359598687430878,-0.2353808755851,-0.178032786319086,-0.104691144155494,-0.328640670944656,-0.315537476995709,-0.331634125178899,-0.104811780162654,-0.252324573218218,-0.306110180437755,-0.366312412583419,-0.123092881141151,-0.373414238033835,-0.169771728658664,-0.170636862408661,-0.392440008209142,-0.105061333460442,-0.379736307694789,-0.501328912190661,-0.276025320228879,-0.248820673556481,-0.276071475916383,-0.0809743073562523,-0.278829293898654,-0.516517795509486,-0.391545823771576,-0.332356270930906,-0.229135406152339,-0.204339793148475,-0.607928051955418,-0.240856434675396,-0.354028176859952,-0.0825975244395809
