group,CD122,CD158b,CD16,CD1c,CD2,CD244,CD254,CD305,CD32,CD326,CD335,CD337,CD38,CD41,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD94,CD95,CD96,CD99,ITGB7,Ig,KLRG1,TCR,TIGIT
healthy,-0.0557824179889807,0.290039341180117,0.515597899845471,-0.0299680025621701,-0.453823169314884,0.31316414256785,0.0876446945611415,-0.0405668664096849,0.0447046942185528,-0.0584293689361192,-0.520929699464398,-0.0012620042002982,0.0349864383103525,-0.116739346732869,0.32196980518907,-0.159787053455681,-0.126724538527981,0.0257519844583559,-0.0081358152885645,-0.512503091227627,-0.459737787892728,0.348828227365908,0.175908098810158,-0.575639109071215,-0.118048049594877,-0.543913887429051,0.0907408344664464,-0.288066484256436,0.510125076759629,0.199077045295546,0.126895305078478,0.226575055838527,0.0657396445192733,0.0983963284310876
healthy,-0.0348216402774092,-0.0515618483909218,0.404197514685515,-0.459889968330634,-0.264554058483309,-0.204051683825652,-0.456682240223238,-0.031422632519895,-0.320947834527462,-0.423685982815385,0.0700765761703901,0.008862409923744,0.411013307125767,-0.382728245434696,-0.478922441280686,-0.556854781793238,-0.0393014668547798,-0.510532557833227,-0.506289820163787,-0.545446287600839,-0.31081323575885,-0.491382410758196,-0.431208175133613,-0.284499382693084,-0.412081997793947,-0.42295861346049,-0.506196660528934,-0.592282350673687,-0.208912495201199,-0.411847719752852,-0.337910152973521,-0.608977786579907,-0.497629475513861,-0.553665226626385
healthy,-0.108002495926534,0.209561660571895,0.426941786656491,-0.122450152134305,-0.535084199944078,0.168259727146067,-0.144328449042135,-0.0271853675177943,0.0726063723351759,-0.0592270274587728,-0.372014157882184,0.0561407787556465,0.0901464042420236,-0.0986422571060495,0.0579482531228378,-0.269167325763019,-0.228729817714548,-0.09874496158347,-0.245633789251301,-0.583377485992153,-0.783164086368311,0.208062983951925,0.0929440085600623,-0.660920845720775,-0.0160090849193162,-0.660468800634471,-0.06898285019446,-0.472501529416375,0.224851744380733,-0.0371266210050254,0.145098699744373,0.265762537936222,-0.132145253407781,-0.0469749061147897
healthy,-0.369229412670974,-0.0107897265795533,0.0286312442523582,0.0055675360364497,-0.148353823932031,-0.110409869683653,0.0123944367655796,0.0002544190103367,0.0585636458106329,0.0221761885141295,-0.0852105116834607,-0.183922706187491,0.21986853565741,-0.0084505887167165,-0.0231938876996573,-0.135790070402269,-0.260315465992851,0.112345416235804,0.0895288435118855,-0.190757175991849,-0.183355169667162,0.207920528517166,0.0713160687073649,-0.258835108385683,0.102305229949123,-0.368051317609132,0.0518582014840013,-0.0757423355011864,0.0626083486953592,-0.0312283173840667,0.120431848510256,-0.313922787941806,0.103446881746784,-0.0835135108938487
healthy,-0.356611957515474,0.217380385279925,0.127709177153147,-0.0183388132824525,-0.35994001755036,-0.107487658653565,-0.216030209951961,-0.0572284035728429,0.0293642728244182,-0.003817743862262,-0.310499281030285,-0.201844917244628,0.281643551644344,-0.0156612639698319,-0.0217766036567522,-0.258237525260749,-0.228821163033723,-0.0851952979150758,-0.0690704401883044,-0.374781899215929,-0.579506298892765,0.0469247634566022,0.0620470270641986,-0.511728124714172,-0.0614789300614589,-0.557767472348832,0.170418239314056,-0.336171912213572,0.137258093143308,-0.0309851049092317,0.0783438356281957,-0.170227062802164,-0.0363774411803223,-0.100315936621709
healthy,0.50896649546711,-0.229482860396301,-0.0613092609945665,0.181081375551077,0.245181871989452,0.181567860489751,0.0452483545063503,0.162243106425631,-0.0103102421396427,-0.172722164903447,0.0685484823944977,-0.188207637712646,0.0901579234915441,0.080567039820874,0.166591456134837,0.0755406809373771,0.160288293532407,0.110684976281112,0.104731457865463,0.229160360692656,0.178313013955366,0.0393776555822061,-0.174572793874452,0.0159686803996774,-0.0446586158055646,0.25979030851704,-0.0331163974221029,-0.0043634713507078,-0.026877881015521,0.184672087167314,0.168319040576257,-0.231495700211795,0.19756419639688,0.0605788380166873
healthy,-0.33316466378849,0.307377680291315,0.285037017219109,0.0199821235620326,0.0029741546020619,-0.178302948561004,0.0466639519372736,-0.145108765512168,-0.0589686399459995,-0.0897212679705044,-0.2923397126557,-0.280410938689128,-0.128860208978652,0.0960945846501485,-0.2997647022222,-0.133776152247721,-0.461758127905516,-0.145001280371407,0.0227531496461822,-0.276391117586162,-0.0212990420093574,0.308621116958967,-0.0507021062645941,-0.0788603199433594,-0.218313792218236,-0.165745083840286,-0.0592683215116999,-0.162852161017521,0.221661466500497,-0.157043005201243,0.0469204779763335,-0.260155520319764,-0.110181061786965,-0.453146859006868
healthy,-0.116268906058116,-0.108629895783546,0.0774902337277009,-0.130744789333844,-0.0836399658278688,-0.171273962243643,0.00585995658753,-0.0626505135442606,-0.0890501378047617,0.0509265241249916,0.15437416058927,0.0490984723702335,0.087127874417331,-0.0004108353749908,-0.107667912871475,0.0708064472075735,0.0222569400851752,-0.032737687595098,-0.0217811499821407,-0.0828609273854392,-0.318546803966255,-0.162551188335865,-0.119573907367152,-0.371812964978523,-0.0772543180999733,-0.0074547218974419,-0.0154566928975533,-0.154687840111195,-0.0656825085219715,0.0270156087647516,0.0075612895739782,0.0010965585454659,-0.103025679237222,0.236066604534827
healthy,-0.21289672862431,0.0731643539181807,0.0936541784650332,0.0659794543024387,-0.410549230990626,0.0275707490126956,-0.0424066652737031,0.0633637231475444,0.103149386824503,0.0419153942698452,-0.412482269774325,-0.167574195860235,0.196322508128718,-0.0441973608366396,-0.07621404504573,-0.0815431357786134,-0.198468565924986,-0.0222652539361531,-0.035602499252954,-0.337011048395318,-0.334038073764994,0.0056629101763794,0.0832211320174748,-0.543762310195973,0.0473693862965272,-0.466141012636277,0.104063777418623,-0.201416512188826,0.057929137256657,0.136942450562172,0.0320288913995018,-0.0526423565278643,0.116473934938113,-0.123035339579436
healthy,0.0448906854520321,0.0405873911159091,0.246241649518973,-0.0620127702221656,-0.273099876201032,0.0947828372738228,0.129597655542788,0.213465773459453,0.174154698634552,0.189306518405557,0.097329468489969,-0.0867642701289103,0.225576494954057,0.201166393421735,-0.0087001307069725,-0.0397032645562673,-0.0435034835051564,0.0570210289517604,0.0380632115343481,-0.112753653921218,0.109239401186166,0.17754360674672,0.147090131037187,-0.0024190846720627,0.172016498699021,-0.55407464868127,0.0002396712735413,-0.0074178637309905,0.105218801323235,0.117449963660683,0.130334810073567,0.254220257941162,-0.0642228879867115,0.106300482060258
