group,CD107a,CD11b,CD122,CD154,CD158b,CD16,CD169,CD1c,CD2,CD223,CD244,CD254,CD257,CD269,CD30,CD335,CD336,CD337,CD366,CD38,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD94,CD96,CD99,Ig,Podoplanin
healthy,0.0086970059645431,-0.139094979456704,0.109221039951202,-0.1198479767193,0.32125418100166,0.570061177692382,-0.0256474635394568,-0.118860959962701,-0.39041337600493,-0.204726693216265,0.259914907551875,-0.0324696238008883,-0.0433874946395018,-0.1273441430399,-0.0429960140486968,-0.212897013473549,-0.182202223246858,0.235139067766769,-0.0500626316010151,0.0286907105630247,0.335301972586236,0.188399582387224,-0.109187187755845,-0.0882204476168093,-0.22542238641473,-0.398954319513702,-0.562635181985185,0.0860485838088021,-0.510652203198854,-0.387275247620311,-0.29662566074588,0.533033232042567,0.0254467888610677,-0.0034683546446801
healthy,-0.100109318444373,-0.118871114425353,0.122387404820516,-0.102688000769995,-0.0221102018783773,0.635892595548257,-0.101213110230656,-0.0865316774167668,-0.181401328418261,-0.117638988225682,0.159201883508979,-0.102493797737122,-0.0660840234312468,-0.121469932772294,-0.0888448468095209,-0.0891028892007451,-0.124348865049901,0.0618038906525604,0.030656923337597,0.400527684858157,0.0040886427301779,0.0062567737965143,-0.155025289371987,-0.156591032684529,-0.289294315874552,-0.284974873887162,-0.392087840039578,-0.0883510626977488,-0.338503191687442,-0.322468294064811,-0.280280726258603,0.0716418941410807,-0.0378819158403235,-0.119502393174759
healthy,-0.055974551178726,-0.140004407615467,-0.251088814680483,-0.225423958922653,0.274185034890678,0.459472117715573,0.024598684466579,-0.224007906891011,-0.526937054178425,-0.0968475360207729,0.3336559712029,-0.109783503896108,-0.0815675337670913,-0.143611209091506,0.0118714222599218,-0.27452399748698,-0.195320339889042,0.0921247486496956,-0.0794919974549127,0.0470911332289225,0.143740444490316,-0.0261476470176611,-0.119810101286112,-0.149140220040029,-0.287286539524431,-0.507247727122392,-0.674967378524158,0.188306099116132,-0.585821318309967,-0.556142950059538,-0.391291781228822,0.29308838673092,0.23593114943893,-0.19669432844205
healthy,-0.080503710561332,-0.0284506889024084,0.0858080642534985,0.0087756881032121,-0.0395944430731823,0.571597460018008,-0.164719105896061,-0.133247733801933,-0.234636143866933,-0.149630817186472,0.074833650470862,0.0203999734464892,-0.14583283735112,0.0292134964085299,-0.0868681900643738,-0.185736291612003,-0.0290290797572057,0.0152838251792996,0.0920330888385914,0.238342619678078,0.452335747529266,0.0241346388425796,0.0265504827817563,-0.0761228249442455,-0.0764414467860548,-0.329252306923866,-0.437768092487266,0.332760234776719,-0.26333728979053,-0.292062023797196,-0.289985736577617,0.374358085780276,0.139412227105883,-0.0509583762311354
healthy,0.123645775900714,-0.14113866396328,-0.28663898523006,0.0602595816500353,0.108534672385162,-0.131270122604556,0.0886006630026744,-0.150988232206546,-0.136687614059479,0.0563710093176692,-0.198407981675474,-0.0227387932640817,0.0813049382392425,0.108066168258083,0.0940582686868029,-0.252698446540722,0.0347481681036904,-0.209459911346129,-0.0568473267469036,-0.237437978570203,-0.25194094908482,-0.116668569075954,-0.234115407478835,-0.0228765713288744,0.0327553172302967,-0.0876239391386919,-0.132542268211395,0.413223242049968,-0.107780102592626,-0.0434527393949508,0.0402625843991893,-0.0443455663868202,-0.0587867352843517,0.16211056535346
healthy,-0.168291895203991,-0.171508743726161,-0.295666899503762,-0.0355655756147899,0.036982069459834,0.160248637282715,0.104756782905442,-0.335091260522757,-0.197818044469924,-0.183425149051454,0.0047577927376301,-0.121855636140284,0.122104338624782,0.151965370493061,-0.0862384041828868,-0.142959713201326,-0.0698465366537609,0.294492073882494,0.203728702232939,0.0743063930923402,-0.148414040783952,0.0352434233499688,-0.195334289280238,-0.0037294304852733,-0.0439811144020174,-0.222116987965592,-0.467205537782004,-0.0725895495314635,-0.0893835283543639,-0.4417788514017,-0.102367340906451,0.135942780807316,-0.0436723222720292,-0.195106466975933
healthy,-0.0666092310656732,-0.0980034771195044,-0.296742917401256,-0.176985125322776,-0.0074604464892546,0.0313587603308508,-0.0239241026719509,-0.0152069187527563,-0.347551983597368,-0.115329153918668,-0.254442378735416,-0.168792449579909,-0.139436972253903,-0.115244288746638,-0.187012196720333,-0.302887520460539,-0.154117191835704,-0.148296316455175,0.0723664793765598,-0.369584708135238,-0.151326484419356,-0.324269405763466,-0.285452405516227,-0.244872717157091,-0.318681980297424,-0.240292222859537,-0.368135704872561,0.0640773794075801,-0.283127454586514,-0.581490961714065,-0.229582663103836,-0.142811544914658,0.0013051037654667,-0.171740323442896
healthy,-0.0854735278041526,-0.128262855556378,-0.139729622152538,-0.189670244167049,-0.184387952399366,-0.350120518941173,0.000379824576437,-0.062384904106876,-0.353428230865639,-0.0588185574726502,-0.26698963252206,-0.139932899108646,-0.0525919296690526,-0.0505128690263565,-0.0416187436395508,-0.0051454272113433,-0.110914796706395,-0.199165864872786,-0.285139658354597,-0.251250407904538,-0.326043792775041,-0.245542548811293,-0.200795184187835,-0.135956692642242,-0.0137687167553122,-0.0212567959690795,-0.231431042382692,-0.113711438441959,-0.221741748019565,-0.174796175209627,-0.0755688136936659,-0.309572848430088,-0.148558918125511,-0.200974214410529
healthy,-0.0484130709649207,-0.152929293656413,-0.0051671871606741,-0.0291103797436857,0.145387457427356,0.423262618288442,0.0157946846162604,-0.0606737532292761,-0.401660293218146,-0.0880372571352953,0.168124985677549,-0.049504348176722,-0.101946730373469,-0.0577168124992872,-0.024025051855422,-0.273759069628261,-0.179355983840085,-0.0546968362006722,0.153405029491649,0.31358045171093,0.019099859589942,0.139901550058011,-0.0362399127658992,-0.12726855622397,-0.116537990293559,-0.534905181023745,-0.630120454537253,-0.039021392422229,-0.513504509056359,-0.53903569717582,-0.365724601765531,0.241406620690689,0.0206818230091271,-0.0540164608031875
healthy,0.221830582941345,0.0999462053351109,-0.119150704862792,-0.0100775197907558,0.116466278464154,0.339094543759925,0.368245286106998,0.0687618783296925,-0.271369761629788,0.118736426032913,-0.0656457647473707,0.0820987287151741,0.249690505210175,0.150109067384141,0.147723226593922,0.0773863773276276,0.0958128125460552,0.102689411728203,0.130646386148275,0.274251011203229,-0.137746394295033,0.083837980993864,-0.204624024667153,0.0758498843938829,0.0061156099093431,-0.240199424696252,0.0084220660030265,0.140871701057634,-0.217318774984164,-0.343402573530448,0.0439418486604868,0.0393122383506095,0.216544292922781,0.155739469750774
