group,B7,CD11a,CD11b,CD122,CD158b,CD16,CD2,CD223,CD226,CD244,CD254,CD257,CD269,CD307d,CD326,CD335,CD337,CD366,CD38,CD45,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD70,CD94,CD96,CD99,CX3CR1,KLRG1,Podoplanin,TCR
healthy,-0.0813845138946837,0.0587216845167494,-0.0694495063094238,0.0594955444679932,0.420723303813252,0.537292068732141,-0.371867231872562,-0.0242567027757723,-0.0542633015400765,0.287919864423604,-0.0296545548482455,-0.0056780251898612,-0.0042096486489222,0.0133366226422827,0.0067586092869982,-0.473905762966505,-0.047969057595819,-0.0212424157029627,0.220240801479089,0.0694527532350118,0.257482672488645,0.237097667064084,-0.179409201381638,-0.0593489006411867,-0.127172674143418,-0.536388397363527,-0.651499193602329,0.262527094297278,-0.657692465336791,-0.0494152280412362,-0.758586577031442,-0.39122118591537,0.487543412517321,0.346359488570488,0.0835111415796131,0.0480661798180213,-0.0627295168100514
healthy,0.0560560703324201,-0.163910019479671,0.0659778012143775,0.232964072988381,-0.0869640208901602,-0.405390770631985,0.431236530627451,0.0597701784761345,-0.0626813426047216,-0.0362192370018442,0.0147777373975067,0.0467401228162534,0.0944268087033915,0.058849265429434,0.054860033821999,0.330366997817705,0.168338232998401,-0.0523729093477989,0.0709144636704344,-0.0351356708101279,-0.164912427674044,0.0331914393256381,0.101986117530726,0.0860938420416417,0.115256428119917,0.107418594696955,0.0431996864751072,-0.101224816127906,0.370392158175806,0.0411607451962247,0.168977408031506,0.0641844645698438,-0.248759541682481,-0.0438456755635579,-0.168069860360019,0.0278738019936228,0.0713022152062185
healthy,-0.0284358610788753,0.0506226023819793,-0.0807640498127679,-0.0569444458236735,0.253938243795531,0.633926281119349,-0.307014960988396,-0.0781952295991187,-0.0709318332993683,0.2045825885684,0.0542247744094864,-0.049658101150449,0.0302818092300745,0.0040146575927911,-0.012535152633381,-0.373144497813914,0.0955201096916561,0.0230985877127112,0.0915777868151865,0.102515775103958,0.114296240265976,0.153316950324652,-0.130180832802123,0.0609735198988634,-0.150733454686851,-0.505870835308141,-0.649626347968209,0.230185424799965,-0.591603155576093,0.0073176841430859,-0.611541789200963,-0.311796726297659,0.35526359818493,0.291526023871251,0.475276780148366,-0.0203540491267616,-0.0242952711405777
healthy,0.0581571890399796,0.151468804843534,-0.145795380869915,-0.362319564675857,0.103700442018093,0.508050060303216,-0.196087681568103,-0.0035430651997549,0.0899659837119036,-0.0435368059346052,0.0385679435148109,-0.0378722342789572,0.126835442669136,0.0777167273006732,-0.0263484365647247,-0.619618051144216,-0.44355867554397,0.125034500442253,-0.137009611643312,0.18778691006025,0.472406742885105,0.017281898637702,-0.341522105758134,0.0492013539890132,0.126519971541146,-0.471949307313636,-0.522882806683252,0.7506750501941,-0.505945468902325,-0.0259786627543137,-0.447949976616912,-0.184407320843045,0.435647971716136,0.273670378948119,0.304102155753275,0.0992588617234231,0.0092556868929037
healthy,-0.0002260597505691,-0.039365251174514,0.0082503176369689,-0.317592761132019,0.575001878427671,0.414058514007112,-0.100356986864385,0.0080656626286303,0.126424898112195,0.177809414237846,-0.0111258822733231,0.0493336942692191,-0.0971244789238031,0.170555887667747,0.135319538291134,-0.401337144493311,-0.199399313992843,0.265955242533473,0.352464422987688,0.0781210743586247,0.139020623684713,0.110709944627906,-0.440440520297444,-0.0275466454080282,0.0422153176340499,-0.389437109640933,-0.471338147896046,0.322752505613735,-0.374937075779118,-0.0052333657085059,-0.547168084898515,-0.265768187789313,0.293357979072653,0.359884339469418,-0.0580492382092012,0.0251526129068793,-0.0073893648769865
healthy,0.105181796547459,0.107629162765173,-0.000538629920103,-0.176964174781164,-0.0074352198410327,-0.233881254750743,0.0449862608807811,0.225180078679073,0.0652138263484478,-0.129232140375819,0.0634855721813474,0.239304888549773,0.137257279607592,0.0282150885161311,0.110097125132867,-0.368529519931707,-0.211433868813412,-0.285548790248719,-0.223226757481643,0.131342627977762,-0.192856850460664,0.0480339211349692,-0.15312047458996,0.302603729314178,0.247429974801367,0.0874545876121307,-0.0272894486737399,0.215052687335214,0.181734081651974,-0.0382625680817929,0.0277906172261731,0.283610486853823,0.0724112070926623,-0.0506926586822134,-0.0851278892256352,0.313533865050109,0.188011491762742
healthy,0.0816916289972635,0.119975537971091,-0.064097771668662,0.114302783404763,-0.241729017739919,-0.266631976726481,0.269678409721273,0.13855965689579,-0.078852972617204,0.0663280151424877,0.12781211110042,0.141857761574534,0.0817821701034123,0.08878353501393,0.0507654801469959,0.0280767053927261,-0.161840655362997,-0.146174016202583,-0.077332979858086,0.0183548560206581,0.0538757021463135,0.0760767937584994,-0.0113251380180034,0.0522433638589232,0.0688177605114866,0.184472138602728,-0.0701703578814052,0.158816607389319,-0.0271415278799045,0.0042504421272373,0.532007113467511,0.209395202833458,-0.0488039438788942,-0.215383155736892,-0.0309305328346966,0.12495146581663,-0.001520945209018
healthy,-0.201962049885079,0.0947946314402738,0.0928482114305719,0.174628429108372,-0.0881787459841485,0.0493411281676809,-0.258127148801155,0.0404630755766387,-0.254926459142101,0.19206403270983,-0.0833799051702803,-0.0662668035715787,-0.0667299571687971,-0.0754820231182463,0.199615693690363,0.0973806537645386,0.120798831760764,-0.517136406654699,0.0573488272096416,0.190154715041944,0.0015401865906569,0.16479869288936,-0.0445784585544653,-0.146710983857318,0.0805585839468383,0.0869945974206461,0.204603564354492,-0.306997818592794,-0.301292080497988,0.0527395680338058,-0.247344099487805,0.0451956804132393,0.236857305640185,0.0313958522395349,0.074616267060484,-0.0894071313853662,-0.1588566798181
healthy,0.0026625875538984,-0.0041620532188595,0.0902936103398007,0.0003776655258656,0.0215088989884209,-0.327901503581353,0.224013617672784,0.122691634525649,-0.0446511391202908,0.0920380986696652,0.117207586173336,-0.0791686985067311,0.0936282074180411,0.154749649424722,0.0638170975076148,-0.119353353081763,-0.0131456470814258,0.0833757638454669,0.0236479836333983,0.0196719640756377,-0.166144230618419,0.0360347804376907,-0.282021273518325,-0.0110217733044039,0.193982469160125,0.0805277997563377,0.258487071677078,-0.0591316725552899,0.158448589681568,0.131592221531503,-0.0357021906368121,0.0284136743363919,-0.140974099313595,0.0041337975839652,-0.187989351685329,0.123419410965885,-0.0359053572716902
healthy,-0.170343740111118,0.210593393995143,-0.0503060290433728,0.12554536507648,-0.359382899517232,0.0961928038154112,0.0924965730476641,-0.0350443690416236,-0.0389440706944719,0.328356655292249,-0.18571621253518,-0.261760818983637,-0.215421997028964,-0.35478640219719,-0.333182233095867,-0.204895592263524,-0.0261291867527276,0.0652371622654004,0.102378732510758,0.136678004751831,0.109381584592848,0.365945042486537,-0.157132366768184,-0.0361331781495175,0.0641449957674339,0.079612961681947,0.149045822568252,0.0691932417077265,-0.0690089423116407,-0.104827371679909,-0.221112128512042,-0.151346690834725,0.277528217868441,0.141336019319135,0.22811633013251,-0.0371641263021614,0.0389047591050176
