group,CD11b,CD11c,CD122,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD226,CD244,CD254,CD269,CD30,CD335,CD336,CD337,CD366,CD38,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD70,CD94,CD96,CD99,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,TCR
healthy,0.17129104499733,0.175938295485708,0.0712975060816094,0.0350256704118641,-0.371960152676243,-0.537476557707931,0.0238497748686611,0.0835705841246486,0.52108069600434,0.0860505051427542,0.147838908790094,-0.133056680704189,0.0292493945170192,0.10993999077022,0.13339541791084,0.474067633042693,0.200575842586723,0.102676312945699,-0.0334933614282975,-0.257694671688688,0.0080082911760255,-0.231820529394941,-0.208764814075123,0.142522222022262,0.226050216930581,0.0943190691456176,0.172833067413488,0.607283701989413,0.702975517909456,-0.205542061327036,0.623882601747327,0.0645560709775456,0.828156105360268,0.420986322185272,-0.448014946984479,-0.292193323561334,-0.033226704436481,-0.0498093711828938,-0.0066552896457222,0.187327336573646,0.0274491697591639,0.0852427001216992
healthy,-0.126313475888433,-0.170521695317683,-0.0164283589408269,-0.284315697579153,-0.19539549398336,-0.248738376627893,-0.284107197511913,-0.315217001718088,0.173141476661071,-0.259409006996156,-0.0392231704159643,-0.215647232897764,-0.285795323408931,-0.291380507069517,-0.279768531758143,0.277709881139472,-0.213271654931164,0.0102894849271193,-0.266303105857819,-0.333861753112767,-0.175592301323167,-0.0818685489336881,-0.116671900086968,-0.0335353242908567,0.185817856390212,-0.166062840472843,-0.035776802737733,0.035948707942739,0.402349198869811,-0.26147398369208,0.268406424327198,-0.233811033155959,0.36010032261485,-0.096336361052139,-0.0888394881073668,-0.34946629591174,-0.253834858385367,-0.248848924114363,-0.0810940163150702,-0.217996553919781,-0.232191626589321,-0.201010318389068
healthy,0.250677060321255,0.32502949668455,0.178151162720674,0.217033595124553,-0.145532026892262,-0.405161438133306,0.133772890141456,0.182714192276863,0.554757267913029,0.091662456816482,0.277851715924487,-0.0746140762808549,0.170137911612454,0.150368328868322,0.0798905242338186,0.416264116232816,0.213777375260737,0.0386936923935464,0.0019330523071821,-0.061731823197189,0.0475231366474462,0.0310588660747284,0.0547921840945401,0.289420771046534,0.229425446283347,0.188534832115479,0.301198809220312,0.59518591009412,0.724374822610321,-0.159591057275248,0.615400877946789,0.0925822654018004,0.655288349485045,0.512402037407477,-0.142232709514194,-0.257395780100318,0.0746066634040938,-0.152934510890978,-0.198467939040918,0.271633205589184,0.0813785203201157,0.194304329816093
healthy,0.197866830792015,0.0495145108903338,0.217373639499401,-0.0693565877960931,-0.061593698602544,-0.348162203080588,0.0311040130565002,0.0265671075665424,0.509210347903249,0.0851765350196429,0.317064138935358,0.0441341608928501,0.0781908854109421,0.0032921598521841,-0.0094910132773206,0.422228010008475,0.0336505953280594,0.202877639023042,-0.0607706857742731,-0.190261306454077,0.055371903749825,-0.218274289711923,-0.0122404769110302,0.216418993890927,0.149964471097157,0.0511772058466247,0.187834740378114,0.44413989796483,0.655724552755065,-0.105710869890567,0.45737382683517,0.093532490193798,0.638220154555766,0.396504766908906,-0.156343581811481,-0.287232641193585,0.0517614889453128,-0.154153755226929,0.233033238831224,0.15433871436961,0.0320287637136077,0.0680747753431857
healthy,0.149663978883974,0.0802332177274356,0.254768793556978,0.228724362070985,-0.225572486511687,-0.257726315483292,0.0735855770209805,0.0295320602670849,0.366827675509549,0.0811867363868441,0.0820227768749708,0.103644260588925,0.261170685769906,0.197928561499835,0.157552753398678,0.379150356650693,0.159824241099363,0.242203821550577,-0.169672953424318,-0.408396978967703,0.211030004480488,0.179131206155422,0.132639669071872,0.376428568937104,0.478322955962621,0.244312952635705,0.150591490303745,0.526791491769087,0.487026633976742,-0.0533423503764855,0.297098230726554,0.215137280139801,0.581890766667965,0.412405246958792,-0.0835855144207901,-0.0955715841947244,0.0962773628178035,-0.15403268344154,0.265348966078266,0.235526361926831,0.0151690378324341,0.0225665407762873
healthy,0.279122513180093,0.331198709059329,0.0874485498621272,0.0832048719836022,0.0888889069304258,-0.336270870830609,0.0895220651291293,0.379287338911343,0.130826166812849,0.201974924012025,-0.103055331634175,-0.0927282565683639,0.205341043684289,-0.114163544981365,0.271510518522525,0.0604394702226527,0.195658773893381,-0.452302663513749,-0.131188294228753,-0.200450966524718,-0.126029621884122,-0.065435708013334,-0.172404781431211,0.0222986072349597,0.267281833069979,-0.0027951893132048,0.111949848738723,0.556591115151117,0.444181234637201,-0.0100165256466553,0.24258091625732,0.0458767808292008,0.445233052412862,0.335502463854429,-0.277187949922778,-0.0767962730350054,-0.121161731706963,0.316246718648055,-0.255808034023992,0.176105928415448,0.115869612842352,-0.141666837350263
healthy,0.261501096557918,-0.027001666283366,0.382998553067054,0.13595677595484,-0.177571174159801,0.25521264267638,0.157702571173887,0.179515462093695,0.304454103470301,0.0742425502340527,0.167888359256564,0.337244574253448,0.108697419370073,0.172246143411898,0.169486401160127,0.269586180314416,0.172656730886107,0.154385000965135,0.101067264687158,0.110734781328419,0.197842804174825,0.413414641118096,0.272920611598606,0.255333771844151,0.344014507351418,0.185047406859374,0.170280863242409,0.318652495052641,0.360225495110504,0.0428450364961392,0.391895299681347,0.167769815574093,0.451508758790219,0.207918889804221,0.249882782395761,0.0813113113733884,0.104273194936237,0.187441932621112,0.44612483625505,0.163763779260816,0.129598777933699,0.0839069471943813
healthy,0.118905419675845,0.162161704741423,-0.0324959011180171,0.0412719878508255,-0.144613143414004,-0.410131001154652,0.0239069146032378,0.119006966974978,0.193563871257892,-0.0449566842921575,-0.0294773842642987,-0.0850874105144358,-0.0379373489562686,-0.0904051091338229,0.148666774231251,0.338591799004332,0.171974379451367,0.0186213238772343,-0.0352276286715364,-0.402749249991589,0.0238863419705734,0.0524485948845603,-0.310256589010778,0.159200659026106,0.261989660975046,0.058116574798754,0.230901086132066,0.503295746859958,0.487171355131943,-0.021866459793527,0.478671474720172,-0.0645367291540902,0.575990143085423,0.305964531130568,-0.0952596349777994,-0.0557899284842584,-0.152238689155484,-0.0204649065296619,-0.0141692883056877,0.139350705229087,0.0198315248485047,0.118063175210561
healthy,0.202454591559027,0.0832910581246691,0.133065212612358,0.0882233347901954,-0.158557204473264,-0.321053734355295,0.0740518248231825,0.066985245570279,0.498457822599179,0.131829685288281,0.199036232108563,-0.0669698162053032,0.0620192774419307,0.0893705588788472,-0.0206793511965567,0.408696058091474,0.147289500454241,0.115979897041359,0.0056927562097261,-0.287007864333338,0.0929143916808236,0.131460527921682,-0.0507743851739292,0.132885560191291,0.21857144675866,0.221236324523614,0.148602984873801,0.528541631348533,0.511179999085036,0.0159991601170699,0.550615122069902,0.102670705957841,0.558475857604431,0.377676880102232,-0.100079334312905,-0.0925637603078727,0.0333920416931042,0.005693996062212,0.209766415626692,0.137950087574285,0.0479393896239007,0.0401526487360882
healthy,0.0393706780838343,-0.0424963845457993,0.0117562711805721,0.0847420010295784,-0.0968193766255869,-0.286840295239117,0.0550207858010256,-0.0830930540896626,0.400758230460282,0.068822909810096,0.100499728267773,0.0445535581071341,0.165211021982387,0.0588957391319729,0.323974200342503,0.0177281423582906,0.162339477033747,0.0751512982388091,-0.118774134542545,-0.410061450927234,0.117271997087198,0.0179706222332868,-0.0064266942662439,0.267585149598098,0.153519148941311,-0.0279410051209533,0.263634468303189,0.384835913444097,0.336839975146376,-0.0476376082752034,0.18371170620669,0.0476058397497085,0.599380379429671,0.196324984658549,-0.0664347013860029,-0.101709018250371,0.184046209034554,-0.0944427800572563,0.180443080132572,0.0044868804593155,-0.0087146191130194,0.0747706360274452
healthy,0.019681964251183,0.013432070374562,0.213639741458397,-0.00464453828329,-0.290950796386577,-0.372233803549735,-0.0027949790703772,0.0310296945472006,0.29068392219977,-0.0916821480366993,0.0848236574668061,-0.17425333960366,-0.136638618553328,0.179700050569132,0.0328343619786203,0.476240713172891,0.0364191588966281,0.0641799727391027,0.0473890417639982,-0.232618158055613,-0.270528008602573,-0.166410991359534,-0.213533820941735,-0.0096248262269816,0.0950506058672767,-0.175333928491714,-0.0152749670181469,0.206145497626018,0.603181701539577,-0.411728293411355,0.28673526523421,0.0095208545415924,0.477147615760624,0.074233879149563,-0.476402254130704,-0.392759741472786,-0.114977311853919,0.003374590769596,-0.39549266741447,-0.0344165740785222,-0.268396283449356,-0.0889273705145417
healthy,0.340345177415383,0.378395737384836,0.545225933296975,0.0700703649154942,-0.163013230711317,-0.037480951052463,0.143831976167085,0.0404385614176551,0.568664022632942,0.168733703126274,0.173171617711022,0.277105757015313,0.12072888726375,0.117773063963141,0.171478785690019,0.416168596872839,0.0766930730013922,0.213161763724879,0.064014096231119,0.055929071078977,0.324593450376604,0.292429704469536,0.20366564196373,0.486204728685921,0.323554064400256,0.094912407435769,0.256949376343461,0.485963979092542,0.638875570770881,0.0814602868729601,0.430906147886222,-0.0001217560359724,0.758099649351321,0.305784921641801,0.133571411796914,-0.091424919543151,0.217067036179594,0.129976111046904,0.0998338860841655,-0.0268623603837018,0.261104068543837,0.196431075683471
healthy,0.297946436039584,0.246376989617146,0.129345364186153,0.234891988616207,0.0361124859780241,-0.141237885900516,0.234144220161591,0.108360068882816,0.433054495243826,0.201400108474294,0.569868279900658,0.228629140606104,0.191818324374705,0.120049916009715,0.211718355689554,0.237248502130262,0.182824890763267,0.199546860041968,0.239518467654422,-0.0730271276338558,0.195919121149205,0.175678010137834,0.124227103353857,0.381361059674053,0.190719162100957,0.0823122626645348,0.258871755512506,0.425166755590676,0.481074917770286,0.168853762967487,0.277806084759173,0.192782715446585,0.624389309453299,0.279256488317997,0.115626214942092,0.0344765465664095,0.385107721296658,0.0566182455949382,0.219189755067177,0.178383137753334,0.198889975122644,0.0242980725959656
healthy,0.112878542554773,0.0969637642394964,0.174983913522087,0.043232568833992,-0.238541704056912,-0.514330440550152,0.0706001454628549,0.0819611129676921,0.452847745114715,0.13132339749948,0.253483780173843,-0.108035053519934,0.100266772786974,0.121396985562692,0.085703564623647,0.457321638216205,0.179300895179835,0.159531144072608,0.0341863666194554,-0.229999814654003,-0.0482589674318419,-0.167588033582617,-0.131788991939451,0.195935103896817,0.261270402644295,0.0613849589166768,0.284927089804503,0.521874393986266,0.608147586736795,-0.054140107285197,0.512387986430001,0.126665563118449,0.776403273859582,0.341702625477838,-0.390387274437985,-0.157843186417686,0.0076416777302667,-0.118935037904011,-0.174159985925141,0.108227322662625,0.119221621325546,0.0463073130028003
healthy,-0.0026691365919743,-0.0663865411702883,0.126936071796378,0.0211433827247071,-0.273384035075828,-0.522116648338694,0.0893242797452437,0.0916988954511148,0.410025633513018,0.0503526152464994,0.0182769948756402,-0.114726672373613,0.15244837519852,0.0095608446177537,0.124487010113628,0.323633002186458,0.103769171717442,0.0994088809003993,-0.0759931462655916,-0.386673534683047,-0.0144173638444474,-0.019644527331956,-0.121363768422145,0.213983464497421,0.260909412373791,0.152819980802622,0.134669508869884,0.487936802200926,0.386968244106305,-0.282446060887414,0.551073352811158,0.0533058999049294,0.548663158258485,0.266795847578516,-0.253661967142471,-0.0900269456858654,-0.057473218897949,-0.0725813647085523,0.125220584897632,0.0497027870939602,0.0360447270360536,0.119419407801831
mild,0.0994270915090834,0.136269092743125,0.205242110456124,0.211385071208963,0.323624442389713,-0.0550645989386151,0.2344507943198,0.222152980125224,0.333246614792844,0.192936524171461,0.198911055934769,0.139980589426183,0.244649243101906,0.282079731897191,0.277309127145097,0.0144152032498027,0.196867755276533,0.164996077107278,0.0835282558325217,-0.0770525440249298,0.181124328293518,0.25129928015894,0.132380725414899,0.208450089198133,0.15860080584865,0.335830321954404,0.367895251715967,0.180288120343414,0.392457806981159,0.382017190072937,0.2449581083033,0.270333113576328,0.307442154922679,0.193739142026369,0.172006024299589,0.109171666562955,0.211772153132564,0.0118796336412166,0.265487914027427,0.263176262352855,0.131974132064141,0.179968539687084
