group,B7,CD107a,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD49d,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,ITGB7,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.0987396402953882,0.0543862356460409,0.0923342411810037,0.0487610961397878,-0.262181284434064,-0.588108662676118,0.0546743952632668,0.0847387280554612,0.0137866738315213,0.316544766973092,0.0137645070842993,0.354053154482227,0.107120087332531,0.150070271817182,0.0707132551945031,0.177899196804707,-0.0541143610589393,-0.055242970599283,0.040756004719118,0.440182256741116,0.18010235198012,-0.0077656033140717,0.0511901716477328,0.505594659284518,0.636269473862125,-0.289665992254088,-0.0449822661986566,0.411597549189916,-0.0190550385651283,0.164825649554422,0.24784752989099,0.138653734325844,0.613943217932834,-0.0209945043932277,0.333276671854502,-0.0054922802041514,-0.112066540098121,0.0660552463244517,0.0056879164495625,0.0417018582678936,0.0325172281083812
healthy,-0.733576226267357,-0.734084213512839,-0.718049922268461,-0.717358152058475,-0.265824647096733,0.257015344909831,-0.670196292995123,-0.724734899333022,-0.747963320991417,-0.386119742243182,-0.705262981337151,-0.730492033418511,-0.769808052625466,-0.741825379105695,-0.724251385953893,-0.755154061289133,-0.733027438270419,-0.662862129713017,-0.716756131240234,0.109604255808953,-0.724444092876959,-0.659621590693993,-0.669727288772157,-0.653870989703956,-0.291942533450033,-0.580242085508394,-0.721724028486737,-0.299360817972468,-0.687637886364026,-0.744018828811436,-0.731337572731741,-0.676384288849661,-0.501972060912229,-0.721851168246054,-0.731060182500237,-0.68862037802822,-0.656065282871164,-0.741058180028583,-0.746498225461583,-0.684660891097141,-0.680636536178473
healthy,-0.0309369214631469,0.0007686843826474,0.0051966077942787,-0.0287382670620818,0.25226125983177,0.274148107475385,0.0645922995838296,-0.0189857804743284,-0.0474165158412762,-0.0010730279274629,-0.0999904275011985,-0.108419436378564,0.0796322963910812,-0.0993366538008664,0.07112374188539,0.0372058487098067,-0.0953825338709138,0.0546676761451937,0.015432856015444,-0.0593468424148075,0.0152595106920618,0.130417942568234,0.0583111689123888,-0.109493155628958,0.000332129123408,0.23673152431003,0.148287106708902,-0.239575398514638,0.0318829473979317,0.0833143005867835,0.0464708100163994,0.0539229532560473,-0.0919738024690201,0.124438639907665,-0.008901842620562,0.16724539357266,0.206011620567362,0.0926068270015392,0.0257879335013803,0.0094865671182162,-0.0271683601132471
healthy,-0.0711967177519086,0.0746469730721235,-0.0557238695763888,-0.211136035744621,0.162241188307758,0.0616259793830984,-0.134105405020763,-0.0735072091095645,-0.13430283636148,-0.0251815158564115,-0.0360214157596214,-0.0650830415386496,-0.182095624740526,0.0236675204082826,-0.0201490631105858,-0.0173479751831643,-0.0416493242548545,-0.0721515708279229,-0.0579025775071889,-0.089216642000002,-0.035001745384425,0.142979395803634,-0.235808914332874,-0.0582867082571103,-0.08283414632539,0.368657206908458,-0.0307198672516614,-0.270339621497852,-0.149678456093753,-0.0586536112907817,-0.0622001593209102,0.0072833945581904,-0.0208947216924743,0.0779129208774601,-0.0484170014781349,-0.0733843871928048,0.0637382953762026,-0.0569265713186192,-0.0070097097746915,-0.298472871435202,0.1693740910605
healthy,0.0801176495443651,0.101258252390539,-0.104929284936152,-0.0216380815430918,0.16785641685876,-0.135286046765466,-0.0319827138386786,-0.0013467251942258,-0.0466927499692914,0.134577022792923,-0.194101852197869,0.150977544275473,0.0651152070254632,-0.0574069529295045,-0.0252973261183259,0.0865694068582099,0.0525661981764733,0.165567257222291,0.0981362355863346,0.307421489180079,0.18441192865071,0.0978538116111249,-0.0549489680627446,0.0465053455519837,0.165560116749839,0.215522298000953,0.0659562683681084,0.121246146564586,0.0021284720796122,0.0920401420375445,0.0488006926677037,0.0461907958883258,0.0319402378030501,0.0820378649259732,0.0582300316068085,0.052283431763131,-0.404524227956018,0.0134302859679471,0.072925704531993,-0.0439409990605777,-0.100901494289156
healthy,0.119420311389044,0.0572408301369508,-0.0921083621851845,-0.143612498768433,-0.0202799889818565,0.106829924681381,-0.0488902667251774,0.041065751372662,0.0093978337372922,-0.0511214328381801,0.0152336140737648,-0.00757299226378,-0.132635022532378,-0.12017497913634,0.0158256557083285,-0.13013707311853,-0.005471038619007,0.0535055405013212,-0.198371537020527,-0.100640103972086,0.0757039444010953,0.13838563928462,0.0476086287604893,-0.272887654498721,0.0290404031540402,0.341114142660152,-0.0061215209197587,0.262323043764305,-0.209681953465096,0.0378718992184954,-0.139400328709324,0.0737953498065367,0.194175442556078,-0.0281822358317895,-0.0609976932567707,0.245334554402603,-0.072049689983593,-0.245691123884752,-0.0793654700399247,0.226814137909667,0.131581331729727
healthy,0.0448221187861503,0.281189673439544,0.184722194357244,0.134849331389011,0.19287212810899,0.0389460530195874,0.185821487685018,0.275379343750415,0.145022119897867,0.323921625756215,0.15002403991321,0.113259194831758,0.172868275232056,0.177013873239621,0.172146494221455,0.287467067738226,0.117015766499349,0.221220481359797,0.123179772958047,-0.243878340869104,0.0957726984696954,0.152258935791284,0.263168769153081,0.0054317033361098,0.139753148861651,0.598494522772596,0.258372384237601,-0.0350065241840787,0.0860647566880245,0.216020074699482,0.123601455837359,0.168325597986803,0.186121621017227,0.301914069433485,0.172426573867527,0.105824856623265,0.250725885368707,0.121591485044614,0.169931335934112,0.195132202693431,0.0657289449425288
healthy,0.115009068629713,0.120735829782106,0.229495251587927,0.152022955249226,-0.111441970455101,-0.452210391903339,0.0907292889604809,0.0424132911695363,0.0179582545813094,0.411885611650746,-0.0080140027092273,0.309630026062345,0.107207730919347,0.0541838884564864,0.120556781835258,0.0973070574651157,0.0861629377190484,0.0701698761493693,-0.0449490193612868,-0.0074839631061365,0.171301354784091,0.108221513314019,0.0853033446706401,0.345665021743444,0.472492047055541,0.21831861992784,-0.0030012289048977,0.241847536014143,0.182292629491937,0.0626428262181366,0.130653581200595,0.0601161565269472,0.569376716600372,0.0187097856618196,0.345308086698987,0.0449486609932566,-0.1417383026416,0.0953733014468739,-0.0538700962007848,0.0610841737339831,-0.0318368042442789
healthy,0.0911291344489961,0.0405166397753236,-0.0107142129651115,-0.0722469529977954,-0.224763791810578,-0.462245698532881,0.0634853779570235,-0.0179023283075307,-0.0287340427252695,0.0487247540726516,0.0877293848518762,0.330386399899452,0.0488811694374999,-0.0716705930613212,0.0517867085436445,0.118391107971693,0.161008244977783,0.0078073355902395,0.0726334881856749,0.116603509593883,0.161325617639291,0.106250110525145,0.136489082742636,0.225877507328403,0.193014241031337,0.0359544800482409,-0.009493200286967,0.355899509547365,-0.106975907150771,0.0097871180214579,0.170061144197422,-0.0006089750108732,0.497055830076609,0.0302591946844524,0.126576831681597,-0.0120157529307643,-0.0091662206286296,0.0577176089312096,0.0548222892328106,0.0427408986701801,-0.119845914638278
healthy,-0.0207755160222422,0.234241104743739,0.172243762207161,0.167872969983764,0.286342959098378,0.406412466075741,0.390535488610485,0.18651689391419,0.0164669694648837,-0.0100966387665094,0.273089444847368,0.192414297818509,0.063014261124214,0.255300161827194,0.196839597763144,0.260358347910598,0.283829563532784,0.537350421796091,0.33934204962695,0.403368688187889,0.288802779138687,0.383459609517852,0.144839371481492,0.20833370357592,0.0507030559169036,-0.0317697925392178,0.303247461932831,-0.119454227695373,0.132921839903789,0.49834892968314,0.104794686177467,0.264538077944021,-0.0765660869257338,0.135140359523985,0.284371429567154,0.416215558595699,0.432832384107477,0.146258607523326,0.251179415699795,0.134638381816433,0.146983805293401
