group,B7,CD11a,CD11b,CD11c,CD122,CD138,CD158b,CD16,CD169,CD1c,CD2,CD223,CD224,CD244,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD335,CD337,CD35,CD366,CD38,CD4,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD82,CD88,CD94,CD95,CD96,CD99,KLRG1,Mac,NLRP2,Podoplanin,TIGIT
healthy,0.161504394199508,0.0386293960123429,0.203878410309849,0.266312080694963,0.389070321822298,0.0661083995736016,-0.191456241541484,0.108934506247138,0.14610475627597,0.039960188934219,-0.0786442008300008,0.059090853365836,0.067460711532615,0.246027283990643,0.146631079550381,0.0759580531139125,0.0646156667514488,0.110256444338178,-0.0578548248435133,-0.0258153815805571,0.334723735520198,0.181097016519486,0.401140124654482,0.118501906342915,0.166069520796757,0.238880843061634,0.0698529769253044,0.189405385614024,0.0254205400818511,0.156850138532906,0.173842680060885,0.118573098090112,0.0683142882884345,0.0977985947039493,0.324035450588353,0.297694000317711,-0.164264773239453,0.153364703462473,-0.0049831218034193,0.200877009111576,0.272072007554681,0.145457704216852,0.147691374582832,0.151601938668177,0.112339712106729,0.304771872740839,0.0678981612569842,0.0578972238422724,0.24634609615705
healthy,0.135156675391535,-0.152730815573564,0.190773013090159,0.305522860689023,0.419413754385729,0.187409778929253,-0.0976072457600649,0.228844011796726,0.145416685134155,0.164405108095939,0.257550074109069,0.133395551532581,0.126157920958829,0.245555279780155,0.174235434726681,0.17433376881573,0.170661129502224,0.169971752996197,0.118602960709718,0.128608766086489,0.0616425031156637,0.426121580260764,0.307810475222702,0.17855258304561,0.18958255164262,0.599263427843945,0.100843039550446,-0.0615633378849638,-0.0839672202250375,0.0621372651778212,-0.0304797092568665,0.140224117471895,-0.0188059174379601,-0.155329774906399,0.059467928754176,0.0260988085424343,-0.234472030452915,0.068766413024399,0.114830047858724,0.15446147490928,-0.0785405237541939,-0.0068502985558606,0.0053063829677396,-0.117067375268797,-0.261218436660227,0.134780695121401,0.112319734443167,0.122709839158361,-0.0607103185036658
healthy,-0.0144122470308801,0.0619196250358077,0.148334044430493,0.233511195147472,0.287145776699499,-0.0007449440429847,-0.189673231561329,0.0472983929753911,-0.0083614331022321,0.0073994790958941,-0.0048622030552732,-0.117910290904374,-0.0481994471412419,0.0306655548466525,0.054700102585153,-0.0953074657991946,-0.0317384557366982,0.0683250793418505,0.0068601630241299,0.0738723421484913,-0.0616305150105352,0.549097002508354,0.107731348204373,-0.0947908898735183,0.179362821188584,0.2938679611019,-0.0729953102706392,-0.125415144071499,0.176759323354968,-0.0964272998761901,0.16420321088173,0.13895394990564,-0.101990165903438,-0.0746143703310207,0.198659432168694,0.281827219157704,-0.106711045864636,0.325635915624026,0.0367101849129161,-0.0543386316343906,0.30200654967013,-0.0551408844203988,0.185261894285345,-0.053165150738092,-0.0549211560144974,0.0665956080448535,0.0876595815496243,0.0201550051915641,-0.0157688081643135
healthy,0.0259216277828548,-0.327971656497664,0.0961327639010804,0.301512683958584,0.464172598926561,-0.0048374353319163,-0.105711002247052,-0.255520669287959,0.0975658541689887,0.145321764818743,-0.13878715717441,0.0129785942934635,0.187326545088643,-0.0262605187146884,0.0310322407910943,0.100967098738258,0.0366791309754067,0.0067641747853669,-0.0312919308076721,0.0240699845859301,-0.0412130443343516,0.343381730757718,0.355029817103828,0.0462270002448452,0.106484254728298,0.511635789380178,0.0323196935433408,-0.176831992786697,-0.222893863332778,0.0481145100416036,-0.160717072067119,0.274170043274569,-0.0435891321051451,-0.200133788771632,0.17588762933316,-0.0454986291084239,-0.628801865221087,0.0849759615663458,0.13877568476553,0.0061620366912122,0.0712077228602619,-0.301879703998284,-0.0428437664355212,-0.39427053539716,-0.454987539515405,0.0636363982171593,0.0287525075255852,-0.0350386844700098,0.0417965027376801
healthy,0.0749560210377922,-0.131621649948596,0.0026629635370256,0.0098798928781674,-0.027748123882286,-0.0517018371315929,0.0503746108702453,0.225175417495317,-0.307632977191868,-0.12622703595331,-0.330891754203573,-0.0366017306781284,-0.333462590348476,0.131268209598593,-0.140437536514992,-0.0461539164005817,-0.137329566007329,-0.249851636773349,0.0312206223460865,-0.211222289474497,0.0998578686117751,-0.0662762163826345,-0.190243017347397,-0.0657947718096316,0.0821969638759976,0.402565615688333,-0.225732412101139,-0.167700029032362,-0.271422071199396,-0.0213229684257654,-0.359070095171057,0.122705655901811,-0.14014426597782,-0.15163224834568,-0.307537618543683,-0.324349224169468,0.054907041230413,-0.264827785254857,-0.198547995056446,-0.166070841156504,-0.304633315514071,-0.185011787204927,-0.274705177820405,0.0731147510853007,-0.307391963295328,-0.098602321259047,-0.198875055937233,-0.0847407314188481,-0.253587483405782
healthy,0.256932934204638,-0.100184172279261,0.290299084022232,0.127045030708718,0.207601985442848,0.103626690817399,-0.338845786053913,-0.443580828874316,0.0824473185021943,0.200847860736034,0.484723585895819,0.147250297839134,0.286201172110944,-0.147244319495919,0.186594625343968,0.0798754828215045,0.0908353561964951,0.321622328969903,0.24119975229847,0.0490903867300934,0.0960132420640219,0.0689977351464004,-0.398333621667957,-0.0666446615363442,-0.211936166515845,-0.166459823960216,0.0453154420738069,0.0139673361328554,0.0077743177404565,0.0384090903502541,0.230408883418339,0.494489722240431,0.220737079510178,0.263116826350648,0.677555989372244,0.581518920668959,-0.0035708460009224,0.337054033552791,0.23152946652231,0.184708683499621,0.602130039900418,0.0696534099344229,0.391780638619028,-0.189369944126303,-0.0862080944727655,0.261419909115799,0.220459665212749,0.29551917506475,0.115499340038678
healthy,0.016390319279719,0.0029312449950739,-0.0158888100365414,0.0891624112177742,0.236856455824966,-0.107960612750782,-0.224641310577958,-0.0756862898030694,-0.0543451706175479,0.0431858759871071,-0.221174548008459,0.0821767190793908,0.102452315960378,-0.0775162719986732,-0.0992985793214138,0.0249849924404836,-0.121052166895441,-0.215611123930833,-0.220407633098899,-0.0715815729617611,0.132043467666029,0.355646030336682,0.282246309914704,-0.0084553677326959,-0.0663022662565068,-0.0518399443805556,0.0337880942113129,-0.0372934751253335,-0.0810659210328187,-0.146981923887395,0.0655825544987017,0.200819729487043,-0.023267952920363,-0.0015617880870836,0.2025756553435,-0.0869737128080521,-0.337116407807717,0.450043042890175,0.0297263857369709,-0.0657969753156546,-0.0366018920286199,-0.155091332952996,0.0429397949346187,-0.299342868329811,0.0410885402524695,-0.0750418127759331,-0.0291129882605108,0.0537881334114141,0.0534308460577714
healthy,-0.0633005574090942,-0.0743358959807928,-0.0303445505403463,0.18407756894693,-0.0103467441399237,0.133262316953919,0.0122410890936222,-0.0656119333857329,-0.111539494194263,-0.139801935010603,0.100954809795324,-0.0168501744691551,0.151745399855855,-0.0640148881942326,0.0627459972202704,-0.0759157751534297,-0.0219699288068394,0.102698246874977,-0.128722733047712,0.0294740153144378,-0.230333452660459,-0.195989727631817,-0.0649559213097123,-0.11314322417412,-0.082359468512336,-0.121356162749669,0.0643590118367218,0.0146702625024695,-0.24642501622263,-0.0249530960144116,-0.0889309200043669,-0.166814038466613,0.0735635289685503,0.223162917123271,0.11489404109198,0.193358910502088,0.275205201036806,-0.125856989415476,0.0961486397750365,-0.065182449593236,-0.174505457296851,0.0125277633780402,-0.138646441144614,-0.0761183637725529,0.266465348676246,0.109084481241798,-0.0845711603300431,-0.194472231528222,0.088846395639166
healthy,0.0454197925490705,0.201615894053083,-0.0543876851675107,0.0564854787940056,-0.0341306118228261,0.0038394626010305,0.118158777753933,0.397768181121561,-0.035832446150016,-0.0994984707939876,-0.325276402611734,-0.0931740831877965,-0.182945156467386,0.164991227665553,-0.0502054842518992,-0.0521379676957607,-0.0219980892408607,0.191205873139516,-0.0547397500322372,0.0157641883699761,0.140588221376741,0.0297893436172464,0.150273210394787,0.0272380169373365,0.256827399300187,0.530166672389443,-0.0428804021940278,-0.0071348728513122,-0.11323137125936,0.115967948894179,-0.0174937189495616,0.103422341955654,-0.126506107464007,-0.0958305921024224,-0.371019470606188,-0.443804892230612,-0.009829264188166,-0.231166963659146,-0.103786485316884,0.0139799608604287,-0.316950459827806,0.108181000844472,-0.251371492449288,0.186118708435793,-0.0880745750457019,0.0565455284140803,-0.0254775643173182,-0.061561451591905,0.147547409491708
healthy,-0.330635366421914,-0.196825207349639,-0.11228155438783,-0.0454340424497605,-0.152302194328414,-0.165580180028011,-0.339024090497594,-0.394339374578271,-0.200324600086002,0.104472349075847,0.251581038250244,-0.0813077914082994,-0.0314038764813966,-0.204300391832886,-0.0118509086084582,-0.0991155118059726,-0.197834777040538,0.0012369986056894,-0.18456586612809,-0.301125660834796,-0.183928631220102,-0.246620438653345,-0.068653157350304,-0.0477066364762067,-0.251252976916922,-0.311841400769694,-0.214611512389644,-0.108400679297651,-0.223930467951971,-0.0854724664863441,0.0080584566203217,-0.16136767162657,-0.0957038566748738,0.0708463260624606,0.10728582476013,0.182580492671489,-0.255567484337659,-0.0476620374277031,0.214923923435504,-0.17315219647245,0.455013749562336,0.0400422220580948,-0.126343521977033,-0.271318332330501,-0.184969129890283,-0.345489795367296,-0.197601363502441,-0.236396085347943,-0.257872181578983
