group,CD11b,CD11c,CD158b,CD16,CD2,CD269,CD303,CD32,CD326,CD335,CD337,CD35,CD45RA,CD54,CD56,CD57,CD62L,CD69,CD94,CD95,CD96,KLRG1,TIGIT,CD11a,CD122,CD158b,CD16,CD2,CD244,CD254,CD335,CD337,CD45,CD47,CD56,CD57,CD62L,CD94,CD99,KLRG1,Podoplanin,TIGIT
healthy,0.199664761065183,0.149953413637527,-0.378101960586839,-0.577507774343961,0.470716406197514,0.143296466235903,0.140150808337801,0.0454178826021336,0.0889925530843695,0.469790802798019,0.176356140150329,0.065865175980155,-0.127589159128708,0.567116322697362,0.602362550126503,-0.192609355013997,0.683184507295163,0.0379954694584884,0.601865729343205,0.0704027637470602,0.462136832550175,-0.156097679248302,0.180042272650085,-0.244828996666819,-0.0616748285773811,-0.453034166701313,-0.708948038346289,0.361726479165165,-0.369747923558093,-0.113983297488371,0.319963878394487,0.0684352523863474,-0.173403689405136,-0.340879688622964,0.411696287230254,-0.17971186908422,0.492309505989503,0.629450415629574,-0.636404254616535,-0.153518753372368,-0.0737827982338024,-0.0528696786563817
healthy,0.276860453132663,0.07657284637348,-0.0116288100125173,-0.29616926919124,0.124483781674146,0.268597333571701,0.316735834643525,0.234701728711074,0.285546696611485,0.0106867036678909,-0.0706597913621618,0.290289521205497,0.221858271385443,0.414058289390574,0.185520471625268,0.388910417394362,0.597211625316983,0.271128034268843,0.516703632824014,0.363398926643863,0.451042146206334,0.531874183828772,0.374149064011956,-0.153223208062606,0.142684315156518,-0.353229158228986,-0.349675342637281,0.31165985675237,0.0079221951757669,0.178819377569769,0.373233992035476,0.172102677458257,-0.023984403287135,-0.0488091536866655,0.0437487008825335,-0.15537390284052,0.280080355268649,0.399255476074965,-0.254680903653065,0.0004474847010262,0.173821922854565,0.0933159391212835
healthy,-0.132918662630681,0.0163826638382942,-0.172104391145511,-0.603375511233513,0.284804571102739,-0.0376707930709923,0.03853818642838,0.0017615370935736,0.0404990554600097,0.27885603733873,-0.0580793779206355,0.0290379539596155,-0.091836207701808,0.342607171695966,0.308483366618898,-0.343100054398607,0.495575321601928,-0.0225777236529543,0.363534993051345,0.0228958167621172,0.378987313204103,-0.43257453288545,-0.0796913237917969,-0.0638940125545445,-0.0459475192806494,-0.124390938469825,-0.498660543124319,0.317945484943387,-0.238160320595553,0.0230215208429763,0.455944989057648,-0.120041464381658,-0.195675261010266,-0.214524887145153,0.584338810792279,-0.301930591155755,0.533965739793291,0.562517862255087,-0.390845767226791,-0.522355822945371,0.0308054366333449,-0.0632571387414535
healthy,0.087852057772922,0.157477585839236,-0.252094665986602,-0.373141151418214,0.342339910301139,-0.285611977679372,-0.251835540465854,-0.166102114326956,-0.117033528427637,0.510838995898575,0.240083931604771,-0.228245483251698,-0.326128461333258,0.40193539873801,0.628950450161541,-0.596572559875701,0.415347529354825,-0.18563071938821,0.493673295324325,-0.409262160392895,0.0960134668187081,-0.276101030400905,-0.23213225941306,0.242185742098837,-0.175257073150718,0.269126745818586,0.113190518401369,0.148960208592568,-0.153938114284352,0.301278229412764,-0.206715569110409,-0.0954322809588783,0.3529736407009,0.127632693170849,0.0352732998711945,0.566783150544966,-0.051731525016323,-0.159572050601826,0.25012753336066,0.375441190553671,0.277868763608617,0.116250929869567
healthy,0.312285159246665,-0.0211381944604699,-0.05745180832287,0.298660455157166,-0.216478896725695,0.0496626111207941,-0.0756432448475225,-0.0256151552061353,0.0368321423023743,0.165944344241178,0.0967001040466562,0.0843861262941566,0.339017888502021,0.134640824309012,-0.0092107754219667,-0.0578564495704738,0.0724972781717991,0.0727282942763963,0.180531605370132,-0.0167443533383686,-0.105341501662967,0.224407600909908,0.280237666593644,-0.0200393676208698,0.148407263076753,-0.433546153266421,-0.537285632944958,0.0707335461985275,-0.0946306388825839,-0.0103156696550832,0.329349851825559,0.452077784090174,-0.222039607786031,-0.135330622000117,0.172159536381088,-0.235495351285811,0.445073473658517,0.370752277667437,-0.361427707884562,-0.0286258257479672,0.153973990153883,-0.0726590977767031
healthy,0.327180271607069,0.0966853374272574,0.0071092498688789,-0.0398502695943396,0.231448987082365,0.0691249011062548,0.131530296344737,0.0699927773303121,0.0454204429550795,0.179880801861869,-0.0964828163137316,0.0046961948239703,0.0648681305414082,0.417392812701374,0.302780436285772,0.267185525878343,0.111887271385448,-0.187176096064588,0.516089032895091,-0.0263584122991737,0.12984357456794,-0.0029859959331388,0.174546193207822,0.0365025069789323,0.262698931505199,-0.216242270575004,-0.392494778393035,0.269850063392735,-0.203431229321885,0.214710335926255,0.112283237792232,-0.115635061247308,0.157486230200574,0.108128958347035,0.469457833929741,0.0716968380312329,0.248979039275961,0.341210760923019,-0.173141648642356,0.0471663905407693,0.0063811433197929,-0.158302534774068
healthy,0.0539818220087664,-0.205870568400787,0.035975259677908,0.151851970655877,-0.1306463618872,-0.0678682543512279,-0.0048756457777328,-0.0201855796811804,0.0316221580739882,0.012595536254883,-0.0618665445982459,-0.0201340542034824,0.265766729659858,0.0240520559007514,0.0225476216743222,0.0950390307789951,-0.0649940110894587,0.199898467017574,0.326716372525984,0.171145240556001,0.0486432432112486,-0.108419580923729,0.244397677308491,-0.0847861146919236,-0.217074043263272,-0.197587113698178,0.152328403295596,0.114802574142254,-0.0365496884119281,-0.0102495971220293,-0.008400357018454,-0.0908998339969433,-0.115230695372248,-0.0115569992029164,0.228027331030244,-0.0377415693941746,0.182749714111133,0.409357031491869,0.0348477328646061,0.0931545554714267,0.0453008215990336,0.121120296096889
healthy,-0.0225671725331766,0.106795913111806,-0.0494865275435416,0.247174712001319,-0.147705857441083,-0.194029440916377,-0.0842262563395381,-0.0657832508008755,-0.148608437930972,-0.121616831385212,0.34588452965181,-0.07431620017337,-0.0012644044890838,-0.183467375293548,-0.249401153282652,-0.29001728296053,-0.22431949665449,-0.0870509862549525,-0.0645507454932091,0.0860391464723143,-0.173253653009999,0.144257467465725,-0.0723517131306384,-0.0613973213007177,-0.0909849608711197,-0.0695568582419421,-0.208251477049832,0.212230377639147,0.147552848538065,0.0688274298595599,-0.0034292044028984,-0.0294192291879849,-0.172358985420613,-0.0268994926055208,0.0867326966183445,0.187714997214288,0.454401881760653,0.22909546000204,-0.077314995606262,-0.0358100982983814,0.0684687349128294,-0.0441759842822372
healthy,0.138667545651926,0.0962453123235755,-0.140383176782113,-0.45211763970065,0.333141256990118,0.0261268358064552,0.0475522958382747,-0.0440941530168535,0.0674784661332879,0.248754457643094,-0.0519564277801593,0.0201172855644102,-0.0047415624773656,0.453895951557741,0.492272355954458,-0.0561911419291846,0.607354114527691,-0.0997781837603317,0.628505817062551,-0.0774567787218798,0.260422002517339,0.113641644775162,0.0016866992478521,0.0075482427023793,-0.33079575150711,-0.119895020645048,-0.206647442628722,0.385752886598239,-0.260276844824203,0.0800968774400949,0.0428916400814057,-0.197454390874831,0.098148341628179,-0.000388013498452,0.155491286748798,0.0800198038344225,0.170608625308498,0.230234701736388,-0.0243509925778677,0.0396614349750409,0.158361508932464,0.0211044341855651
healthy,-0.234465534312791,-0.106934213967203,-0.300746056822718,-0.1579214897005,-0.0643499330080343,-0.174533855338799,-0.0314567445226289,-0.122301538487909,-0.362713118230179,-0.12361808865851,-0.289299623262226,-0.154077006224182,-0.0573084930717608,0.0784406728007747,-0.113104847892722,0.056604888427402,0.0388874363949879,-0.431189299019181,-0.240292095611827,-0.0983764981004027,-0.223366781192888,0.115709445979749,0.182197605373593,-0.126624558795017,0.0211988535521863,-0.173132353718387,-0.163459605066312,0.364813163547287,-0.083192776251309,0.323413721549393,0.147657552319463,0.186157647188306,-0.037907823323793,-0.0840775914325521,0.436855208805418,-0.159942116847976,0.266376771667072,0.653912998582422,-0.11642896506525,0.0597541238333752,0.146855751511494,0.0904910778920239
