group,B7,CD107a,CD138,CD158b,CD16,CD197,CD1c,CD223,CD224,CD244,CD254,CD257,CD269,CD30,CD303,CD326,CD335,CD336,CD38,CD5,CD56,CD57,CD58,CD62L,CD70,CD82,CD94,CD95,CD96,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,0.0079452247818146,-0.153931452355715,0.0841273010118825,-0.149065475626023,-0.450176500850403,-0.137323524819824,-0.00950928200394,0.0941324254154357,0.266932414805023,-0.331017538933057,-0.020307796075452,0.0111825995706117,0.0553322969887864,-0.0189526734179228,0.131093275423299,0.0491325543667076,0.16265125555995,0.0598512773051985,-0.0540092823093303,0.0229179170045474,0.354409647005877,-0.213984851339663,-0.168568481951157,0.408715021493121,0.0192594019029692,0.0975526672123861,0.428119421345829,-0.0946624684740534,0.212407847472268,-0.32906427637218,-0.008407855552845,-0.0150229106940858,0.0989650271413874
healthy,0.691595097938602,0.709670001008835,0.672275615427618,0.158365063038519,-0.24396368250134,0.658542272334278,0.723020119492481,0.653778394545916,0.659703802221706,0.291404332238796,0.670509826329472,0.67189844459466,0.654602011154823,0.670022214758047,0.675585157119741,0.670242892907773,-0.25599881922624,0.659943996724815,-0.173287621512921,0.656034824016287,0.0447109854919457,0.66002371517982,0.674448659546786,0.255204096138402,0.679809838106308,0.661572681566272,0.416712129235961,0.69948067709123,0.69304596774282,0.672013772067413,0.659999662011131,0.699607557973581,0.684879136973443
healthy,0.00502989717666,0.0343247588458952,0.0491333059082027,-0.181458355296774,-0.578915017953357,-0.0418446850474682,0.0219675374572041,0.0437808837690045,0.196778737211564,-0.140511609644094,-0.111130044197157,-0.0291036161585325,-0.0998386433187969,0.017128071049648,-0.0407592117572336,-0.0464746535907092,0.224402936516027,-0.0838141696403268,-0.107077865845128,0.0036447842602827,-0.0717653348183563,-0.306744397564671,-0.171511330089595,0.135920648541722,-0.0912082496532063,-0.0004815291504953,0.0889245868392374,-0.009643431717729,0.138375135850953,-0.303744732439956,-0.0655902548092464,-0.0854331349859437,-0.111897047157803
healthy,-0.167874092813522,-0.201089169845765,-0.105955114387078,-0.200330411040717,-0.546062688937693,-0.124852697274173,-0.130151096255009,-0.0903420088045628,0.326237584105225,-0.115359289889339,-0.266489820519848,-0.166881796190934,-0.259674770512109,-0.206356832858719,-0.120674637919497,-0.14327279823178,0.345371415332373,-0.122971764541889,-0.318494049754876,-0.149146472742611,0.494559416675053,-0.529081136018834,-0.296576119889106,0.330555852460039,-0.130183784791013,0.0624629621477365,0.556725273551876,-0.28428400997364,0.157564578567764,-0.0111439634843219,-0.204161135595938,-0.208317118858911,-0.143612074222643
healthy,-0.0713776403622695,-0.0387494340008872,-0.118072195514066,-0.0430356141496449,-0.512581324872569,0.0030190777137201,-0.0625435550933882,0.0443644732493072,0.145625655559821,-0.186669971427316,-0.172600274019643,-0.0612143902061296,-0.0138410554149145,0.0769608279430332,0.0890440603464762,-0.0679466729242382,0.0283958249663884,-0.0984915232911642,-0.0903595901651109,-0.0776650460216896,-0.119303524367743,-0.244343177251962,-0.0661789059006586,0.151074274411792,0.0912439547759085,-0.0062593343231069,-0.163586314088816,0.0187367163853137,0.101034358335987,-0.0304935328085057,-0.0688391919134752,0.0541140226369119,-0.0780732727975591
healthy,0.260518228568521,0.19743268145553,0.161639269576327,0.175604680713159,-0.418514086735359,0.251310942631227,0.387173243427564,0.197016625763003,0.334328986333765,-0.251923252310771,0.11105274817902,0.197855815539741,0.181193988937085,0.0246341647089532,0.17285839773093,0.083425773839164,-0.015896059871493,0.113426260440569,-0.491817549191391,0.051752440410793,0.172439085463761,0.120266395925136,-0.0225990550354595,0.376507857541703,0.120073224160581,0.183532725148416,0.272560384982551,0.017496597541111,0.365546782217115,-0.153798079936063,0.118246845790656,0.243108015604423,0.148225307812085
healthy,0.119524350035246,-0.0048046258499517,-0.0082254049835952,-0.417195208917842,-0.199752230419895,-0.0274721260936316,0.0300702663033879,0.0128825736593016,0.134705294584392,0.0180451558664564,-0.12933833960781,-0.0794229900339728,-0.0789346149791879,-0.204733653618448,-0.0945248282046639,-0.0448051472439793,0.207002257552753,0.0831751640957698,-0.105909994560069,0.0358398267226966,0.243344859375333,-0.376891875406283,-0.0816968239984242,0.352121643874667,-0.0897045071751521,0.106752698271889,0.0399415485334418,-0.14713986000733,0.120120066788684,0.363125959065777,0.0118191499944096,0.0348815964385797,0.174350061314571
healthy,-0.124640187371104,-0.139833552017218,-0.16243608389059,0.0890634436336264,-0.119559952906019,-0.253985155652132,-0.107102588510945,-0.0669492772913716,-0.0670630554320147,-0.0679401619597606,-0.145001869797035,-0.023573836831586,-0.0407606561938794,-0.115302678221975,0.162541336353626,-0.0715635481685085,-0.241726498264425,-0.151631131380392,-0.038578944746269,-0.288482923638163,-0.330682043455093,-0.137655390589959,-0.114339659992883,-0.383874483701762,-0.0524117771410446,-0.0582223223009522,-0.228608223276717,-0.0986896989582156,-0.0737740748189755,-0.0845080037620391,-0.1355174534431,-0.198265054876234,0.0178126035069534
healthy,0.0245149000264777,-0.119218080478085,0.0092359345213346,-0.459746718213556,-0.393102002091415,-0.0909440398281914,-0.120881618622091,-0.10257861281231,0.10226411342543,-0.281499112554633,-0.0281626875492905,-0.0205108477269032,0.0085162508984886,-0.134268527172263,-0.0073178667251523,0.015881594441564,0.418014851036963,-0.0955573462693914,-0.054926814735849,-0.0468914671304236,-0.0462965545511162,-0.362338593014042,-0.153924102544652,0.294347640358062,-0.0439721245629445,0.0607049634286756,0.0904028226221693,-0.127211980324216,0.131922940989042,-0.0724794570802232,-0.0222689815379195,0.0504976987319442,0.107781896923491
healthy,0.125806335216709,-0.0786856202888857,0.0560202820170192,-0.137528312869971,-0.431913357290934,0.057319486141502,-0.0128467991350551,-0.175846089288028,0.15591718011893,-0.538562864984401,-0.176299591440594,-0.16230664369769,-0.0401760737589263,-0.0834675472970048,0.0159448972098457,-0.110315929948132,-0.349140926155125,-0.070456654470326,-0.293780593424607,-0.138855142413568,-0.381109152880623,-0.302948884608514,-0.411003704318502,0.0502718742961292,0.0366839945652537,-0.112202800302645,-0.239155821391661,-0.346538982475838,-0.309537346012478,-0.173025149811332,-0.230604921026848,-0.0458934942245426,-0.214193031892736
