group,B7,CD107a,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD337,CD35,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,ITGB7,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,-0.028854389669893,0.0976109700439095,0.120426266124975,0.0069496223610381,0.0129607414622362,-0.0689829758386521,0.0740462617962607,0.0699246023977944,-0.0075874012998226,0.039786100067839,0.0837994272792449,-0.0682385439710698,0.0888988044565656,0.0833815410258469,-0.0136386505248258,0.0616715504205597,0.211704659423509,0.0104376319657059,-0.118219867159755,0.0910100460135256,0.143423680031002,-0.0042287957158447,-0.0082181831797043,0.121686606189711,0.0533634574852704,-0.19827268941876,0.0766760467879049,0.0498998295715943,0.0716553485661955,-0.0195265668878872,0.121906762411346,0.353378571386975,0.468172659946446,-0.044487159071285,0.0593455258158014,0.177918197560194,-0.005047916775737
healthy,0.72962118200586,0.731454116822051,0.745154471132943,0.684850199806778,0.146260478759431,0.144240699847702,0.650095801725965,0.703973873690072,0.773622377756273,0.660836234314322,0.662219363106163,0.733766100942837,0.742362070952315,0.705659949247002,0.708781249191564,0.69892560758155,0.686938275823698,0.743919357457855,0.152448544349102,0.709776456519331,0.223742723779817,0.655574822915509,0.0660564637233417,0.479834351438753,0.698548675572079,0.326355570708724,0.692825941046559,0.708724355133361,0.658931753797023,0.699271893777538,0.110136397138312,0.675014530733525,0.445366526986524,0.720546066758638,0.725358741117842,0.674405101714918,0.561822945212751
healthy,0.049019363147217,0.0407831791969869,0.124003490013578,0.130638065393988,0.074403310122784,0.211747037662165,0.0385388324805606,0.0910000269331898,-0.147455192765889,0.0176605214762269,-0.0693639780512267,0.106577968707801,0.0413950484754854,0.201912915939464,0.197175161827147,0.0364382467417498,0.10013554846945,0.176159526645077,0.164038923875835,0.115552545699679,0.138301383309837,0.152655319700615,-0.169325931183289,0.171408303019996,0.165319685841424,-0.0516509988155992,0.113592442721554,0.153148002305602,0.118135936278314,0.110975266653164,0.0132002852772458,0.0183997337086482,0.188788966608948,0.143287277881713,0.146579522216261,-0.106929386058113,0.0943969330162995
healthy,-0.308007240620555,-0.321126599484917,-0.291992358654685,-0.260195562477969,-0.384282530015946,-0.157251692406142,-0.267582161851408,-0.265282375850184,-0.163231881137117,-0.327351743152215,-0.201970113467174,-0.204180824995462,-0.208928887753161,-0.260363158260652,-0.23769642379616,-0.197253742282629,-0.260770770459629,-0.336374615917348,0.0812053664405597,-0.273136637255808,-0.102849890784214,-0.349157326933899,0.176449026810252,-0.245956421852733,-0.298956276909378,-0.0392476149853534,-0.309381303316552,-0.227226585199421,-0.339357410438911,-0.278257946203985,-0.101773140761711,-0.208285995673087,-0.180983576241755,-0.37155613516392,-0.297839167533127,-0.2653351293443,-0.121039406383272
healthy,0.0285067567295669,-0.0355782097350829,0.157171197179548,0.123415744993392,0.0698171047823931,0.140841408521391,-0.0152640977618869,0.0155660605527133,0.0595229234876427,-0.0353072467512986,-0.196564049227351,-0.106361091552091,0.136168152673491,0.065890899691474,0.0002568622034644,-0.0120727620706777,-0.134220097653534,0.0029058727939601,-0.0314587463153593,0.224214094648975,-0.166692898200267,-0.0475349424864836,0.285972988473664,0.136996046808219,-0.046997857142453,-0.120805261697747,-0.0588850883889081,-0.248057061621038,-0.114122706387991,-0.111190182218005,0.080909974528969,-0.0763825611175032,0.271671320553372,0.220780270042324,-0.0695875096257882,0.033360402083985,0.0069125854181378
healthy,0.221095784814116,0.0318775532143153,0.0789445580340821,0.0531571506500624,-0.392615309079669,-0.294500467786966,0.0967389406497689,0.0553297754352701,-0.166590727595438,-0.0715206622029399,0.139541693516209,0.218110229599343,-0.0427674686604674,0.151418310789563,0.287589375646834,0.039361946882487,-0.0268857082747943,0.123121596594356,0.0432555524623717,0.0700219538128607,-0.0302993325460153,-0.117099573039001,0.385935808677127,-0.0444540065708056,0.0981934224970919,0.143223619439889,-0.0228253279202011,0.279205674477131,0.183792976950147,0.0417934300872491,0.408799456033217,0.181146907473254,0.309100731466344,0.2241730670251,-0.070455949178327,-0.156477702676582,-0.0182144530114986
healthy,0.0636589290113557,0.0076406759471328,0.0044001098014715,0.0445256409182598,-0.136803153796385,-0.276899846146248,0.0249237005695294,-0.0289144720062892,-0.0032825148988615,0.0850330900979158,0.122709008820602,-0.0333074803670439,-0.0038344558443675,0.0012218951929114,-0.142196519804379,-0.0321689773166303,-0.110505484089776,-0.0026243907509181,0.127778649962204,-0.0075143926562687,0.274207418583869,0.0120951576979724,0.24852840762155,-0.0619984464482366,-0.11994624564911,0.521989022936915,0.0556447886232217,0.0320654394169494,0.128968131977543,-0.0193826259647874,0.290457207891082,0.131680078047345,0.0339171316807231,0.0205425033375116,0.0787044642558743,-0.0966638010950653,0.275698114147332
healthy,-0.225737452858187,-0.145477905271686,-0.246386800089066,-0.0517507847661975,0.353987152549095,0.119640549325763,0.0449935314766574,-0.0587781037779242,0.0391091267153439,-0.0501505956646403,-0.135707504451982,-0.12258782726559,-0.053133577588005,-0.0732231142287012,-0.150994047047842,0.0393859301958373,-0.0368628705375318,0.0436236750298857,-0.215480767969085,-0.107796670107511,0.070211495927578,0.0544307074280671,-0.339515165965282,-0.154085285168144,-0.0340388835775659,-0.369959851935854,-0.117739614808123,0.119069214040726,0.026261747663254,-0.043963282057396,-0.402160320714353,-0.15851788294136,-0.0302105123531915,-0.0350280822563682,0.0054864536197504,-0.154073890986155,-0.104775546175973
healthy,-0.104811576436956,0.045364889489003,0.0282266042774325,0.0032018507193701,0.232624968220015,-0.0811236697772617,0.0206329432861337,-0.101367832834597,0.0047457016293967,0.074211854341904,-0.0096730762935093,0.0366979530934439,0.102026602539729,-0.0727394109542139,-0.0905007630544371,-0.100928723295903,-0.0408556255054457,0.0146976340445921,-0.0787354480147289,-0.0445784384165044,-0.194557093157777,-0.0794159367681777,0.17744365746645,0.303821125144292,-0.067618325840588,0.202920871977567,-0.0082013352495239,-0.0149651488449398,0.0273694987218165,0.0229790295387317,0.12188168953199,-0.0807550628164138,0.25455997425243,0.120377357733861,-0.024624315779431,-0.0531410711212904,-0.151907362736197
healthy,-0.191024587253392,-0.232699425016734,-0.106711409094872,-0.0790176955702035,-0.0522904506291167,-0.40093399195233,-0.205076826000451,-0.229887448444165,0.193801920783858,-0.275473710430358,-0.198085306365107,-0.0847062751268304,-0.0100035981777186,-0.117645633025017,-0.0431243307017947,-0.185639829872805,-0.175453604184112,-0.16380453287911,-0.140961394352004,-0.124137915019146,-0.164887122939598,0.0124687799880995,0.0214178172923978,-0.566552760015906,-0.314252754416401,0.195321578521715,-0.0568633769083932,-0.1496834156318,0.198875963291128,-0.0555806943887038,-0.0116959353940337,-0.242046841459049,-0.558458071427844,-0.0810564572921808,-0.337512692951793,0.0304859953840635,-0.452498186980878
