group,B7,CD107a,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD38,CD49d,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD94,CD95,CD96,CX3CR1,Mac,NLRP2,Podoplanin,TIGIT
healthy,-0.0517878784511185,-0.133132705693632,-0.007879563886058,-0.0285482654968377,-0.153730210794471,-0.452369498357425,-0.0849262816359319,-0.0909151678649509,0.0142105674825497,-0.0355583178967281,0.232658820919386,-0.129641013235735,-0.0914048431886419,-0.0395229087067471,0.0396456788450117,-0.0314093235565997,0.0394140291414972,0.0764718020713599,0.1211218434501,-0.0564361782552263,-0.0991951817388414,-0.0243288982107228,0.0941090484324062,0.0141576373246559,-0.253717084009549,-0.18734098281969,0.155603246738765,0.0095216131802285,-0.0761740417750039,0.0351741659274095,0.178423184052527,-0.104567490374175,0.108762958994731,-0.378608889262135,0.0252367979794677,-0.131812435570345,-0.10534708563571,-0.0095680464242633
healthy,-0.703899182004006,-0.713607909902251,-0.707474981388175,-0.676604639418268,-0.309594046684908,0.155104519670764,-0.651604100059345,-0.690287954298378,-0.719884866281643,-0.669975625005867,-0.655098842318557,-0.672359326382223,-0.68879844446845,-0.708485374202453,-0.719516368352536,-0.691042911790363,-0.694829763627988,-0.726841703754736,0.265427001463039,-0.66676277867804,-0.112123187857094,-0.583850603122369,-0.509033460195784,-0.13272698542405,-0.748741882259233,-0.704305674784453,-0.11122104111978,-0.651214487607227,-0.707515766404176,-0.685066538127825,-0.264637303477504,-0.714005163450581,-0.657893096637224,-0.661649199135352,-0.666624525848074,-0.65010799542931,-0.704535948428112,-0.666130218986504
healthy,-0.0947558231498733,-0.117014596902809,-0.094778282869975,-0.150921887188853,-0.155822407092511,-0.165660264240085,-0.0589592334187449,-0.202307071109434,0.0831635777279417,-0.0729086687712391,-0.108133625517922,-0.250177811943019,-0.106999741919446,-0.162723814018403,-0.115264823607247,-0.0746018269104775,-0.0902463736489432,-0.126836671943689,-0.0064677882006113,-0.148227582032341,-0.048477376327352,-0.243897526942528,-0.218367409902905,-0.173381113356649,0.0947580579274428,-0.259424879016152,-0.0806283279038014,-0.158204663086673,-0.105476559887834,-0.282285587049352,-0.140858168057911,-0.308975427279666,-0.226890971663237,-0.198472430378315,-0.161251276012151,-0.041562726329253,-0.201117786304482,-0.143769536050525
healthy,0.144360133667964,0.0223022376739994,0.075662606280944,0.144930312859307,0.0600766504291033,-0.362788004952143,0.159322217236208,0.139322849537236,0.257543475075558,0.0998717836011818,0.268223600080484,0.0985811784419722,0.16543799561598,0.0630683199160892,0.18082068894464,0.0462463433356294,0.106575136397666,0.119851745857173,0.361291518792657,0.112164867281125,0.430331538928308,-0.0776007135960932,0.383926901646576,0.261311798092979,-0.635446053528851,0.0029092434482436,0.241217461397069,0.218098407383186,0.142057424708651,0.218114330460589,0.181479750027359,-0.225693005596574,0.0477248419046295,0.0161940884679438,0.141902202265359,0.119618821469064,0.0125843914150113,-0.0193904106811445
healthy,-0.0741106820072236,-0.128132707791338,-0.150370311485953,0.0215374201934658,-0.40384260528688,-0.0103672994558719,-0.0945462580209995,-0.148843093328809,0.0518271369967898,-0.0557189822159841,0.0265722768745684,-0.0525155406265449,-0.0256343141393116,-0.0451056482745664,0.0216259455471682,-0.114724720009966,-0.142376981780757,-0.122139154142304,0.208721149618127,-0.114588071246651,0.281672287402068,-0.10400670913019,0.0510412632614487,-0.294031718637715,-0.578611584080347,-0.0435918652340001,-0.0452418479142553,0.127898783220724,-0.0275985830615391,-0.0934722382705974,-0.0310905787088928,-0.0845925982148787,-0.1828414773791,-0.122645679410016,0.0247646378961583,-0.0590512766645854,-0.108310010773377,-0.0227868020172005
healthy,-0.120991839094798,-0.198997649606075,-0.093210448114114,-0.0898543936916999,-0.155410064819248,0.171679431723102,0.103795933732809,-0.186577889760372,0.0523286660935086,-0.0735055758106675,-0.375876987606088,-0.229265641098138,-0.0719651089188917,-0.218448754745284,0.0171106151692882,-0.132967998254561,0.0250326327868702,-0.134363367537222,-0.179087122000174,-0.315857662041805,0.0806830144076849,-0.268111332322374,-0.411509612952732,-0.29754253826778,-0.0456795935456985,-0.154351394929897,-0.109916862512882,0.0385382332177538,-0.279581022992849,-0.157357703028805,-0.379371457808246,-0.27433030314242,-0.162425675747444,-0.106345534190965,-0.39436006951839,-0.0140338717499898,-0.229533036183543,0.120595691642065
healthy,0.151023711081757,0.0247718729187722,0.131051018702474,0.0408583217820864,0.0946127565464528,0.0920302188975192,0.148942753456413,-0.0201022381378889,0.115108557976992,0.0580420858016252,0.0161355783606792,0.0327754730756814,-0.0291451211458031,0.135808065301976,0.111133819826632,0.161704499037757,0.0387550150590841,-0.0079755585015318,0.127812460833496,0.0497187394132395,0.230324642365506,0.112471147652527,0.18832506798213,-0.0513889987382877,-0.524007166751614,0.0163884023534306,0.0610855537261278,0.193245721800096,0.10701856822655,0.112179238535596,-0.0371290160509605,-0.080433231437316,0.0783310779096982,0.0639004078973888,0.0410211171297432,-0.0479350884391862,-0.0139348266083929,-0.0132995317717048
healthy,-0.13227668575395,-0.0196740822505334,-0.0978297382638787,0.129443961895771,0.185274313014351,0.39748703482511,0.188664790985841,0.0439720033504105,0.0076756066149538,-0.143513984691351,-0.285866381875815,0.0062712692550832,-0.0219922943502858,0.0523545100371979,-0.199658169109047,-0.151890431534544,-0.0333849471226296,-0.13417429446386,-0.436706587737922,-0.120405107593482,0.0703296861682957,-0.128092727297438,-0.456100454326586,-0.417275737596607,0.175755203464493,0.0410260178990008,-0.215381238753604,0.0967941207041667,-0.0046006610655726,-0.0541319233776893,-0.348682841865318,-0.0500177337901865,-0.20866252581303,-0.0081002542956105,-0.172778702574408,-0.1517267660533,0.1481196474723,-0.335740787749515
healthy,0.0053703367344985,-0.0121344079192973,-0.0395726881764803,0.0111759341328267,0.209380711102252,0.298539288796303,0.0039286194214685,0.0113336017317935,0.0183153217117942,-0.063949561037761,-0.148801668156964,-0.0623060123398762,-0.0825320081791288,-0.0176438323514743,0.0049281986802158,-0.0549077960900685,0.0162328466849803,-0.0164188309226713,-0.248944623610801,-0.102347488667192,0.418720312748308,-0.0247367876248857,-0.39820903855037,-0.493327160697956,-0.100042757229833,0.0267910306957533,-0.383215412536455,0.072959272245896,-0.0467603210724056,-0.114044490059019,-0.68767649455487,0.0853182966428343,-0.307967000891505,0.11074616321775,-0.0493057736973323,-0.0357723372275225,-0.0230632466704093,0.0299676145488608
healthy,-0.0970097831825658,0.137637740072101,0.126496859133865,-0.276754744185586,0.113028287687277,0.223935824860979,0.140303812712303,0.184235607970233,-0.0809359024476999,0.0152939799577991,0.0945405123849801,-0.100715397282116,-0.0369056356382849,0.111382866882797,-0.202987205681207,-0.0654338394461622,0.16020465739541,0.0715884559872994,0.343154578036068,0.0211000990552346,0.323326878726736,-0.0218278321802571,0.0015830178322399,-0.0270154619712078,0.128385830979049,0.0543861234447924,-0.0504106031662117,-0.0207954013747274,0.0306172575863197,0.0883302411480625,-0.283735361848979,-0.0395029616926267,0.0967491580156332,0.267317962626488,0.107866681099961,0.0204041082043789,0.0932790415124391,-0.0169734967328683
healthy,0.1724802536167,0.079252814319424,-0.118481110598929,-0.130994465313289,-0.0155383402345848,0.140635955282262,0.185102407623436,0.0777004181564861,0.0093927724034769,-0.335581653414491,-0.115789876917464,0.0296046452013273,0.0060527051198258,-0.0993146131569852,0.017323510338126,0.0009712143110185,-0.014530583887506,-0.0801022249982541,-0.187005394604637,0.100585150062188,0.321763021647587,-0.141409141415988,-0.187043034409585,-0.339263817020086,0.0987501874923284,-0.0743125733997686,-0.0370146197712425,0.121844485862242,-0.0289083573732614,-0.391358886539627,-0.380371684832529,-0.0729042460169757,-0.294188678408327,0.0454068130792316,-0.0676758995330188,0.141422397089299,-0.188978041290348,-0.0531676341282535
healthy,0.101335719385762,-0.136363759513948,0.121838531807691,0.233077823855371,0.164878540821339,0.217694698395272,0.108876770040418,-0.0458963015344399,0.210286651071794,-0.0502031413255438,0.0800803592365801,-0.0819269555385604,0.0609429556842653,-0.0804085595642285,0.115728875101732,0.0158904900359803,-0.292259065775248,0.0547690931938304,-0.301749609396568,0.0238969846605147,0.274659430453736,-0.235684366692951,-0.407164156580437,-0.241871365379585,0.230328198396526,0.0911957489371378,-0.296034768773346,0.122372476552529,0.0325514762172456,-0.192490925520994,-0.441856960792741,-0.036192675633946,-0.126061290967327,0.0475291091349767,-0.0067278448223778,0.227535568491936,0.0271092997660865,-0.286080397658684
healthy,0.20959014266506,0.31765545552122,0.184214837792473,0.143448960619825,0.159696867426695,0.0741933741560955,0.0989353133567112,0.0916342142494005,-0.0777271785965655,-0.0489426656444009,0.0196651811019561,0.0151036053051129,0.160380943773156,-0.0315567921368832,0.226718238404239,0.212131431641367,0.13557232010593,0.126768522943933,0.193346685915419,0.0734802019957938,0.327215060846818,0.295009056593001,0.173733943035851,0.324247186396443,0.129429945698797,0.294287926869934,0.131283999010931,-0.161974006854512,0.0097248319153413,0.0606368229161055,0.117452975726743,0.208248331040917,-0.035814209742959,0.270051520835898,0.073282019858816,0.110305938873894,0.108133121334218,0.0890194038686378
healthy,-0.0095058735478401,-0.0367834488646427,-0.0623933618638748,-0.0047408140933544,0.206270162431262,0.680936571694811,-0.0657314176341582,-0.0243768024516035,-0.0846295712416082,-0.0768221805137049,-0.31388846458269,-0.0367148409362438,-0.04239288753924,-0.0954094152205128,-0.040295263457457,-0.0624720473952552,-0.0058762495342282,-0.0846978562456811,-0.307397141618795,-0.14786006719405,0.341018999766742,-0.125597862365365,-0.495071279664884,-0.569077683819506,0.0373744754712922,0.0192726077942851,-0.536548276123945,0.0060097907928645,-0.0940655346070469,-0.190966293454278,-0.730479578924252,-0.0520471144057114,-0.31004002687235,0.246222489356843,-0.0706319312291339,-0.0831226008888071,-0.053114416067633,0.0597168923382501
