group,B7,CD107a,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD38,CD47,CD49d,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TIGIT
healthy,0.158854247806423,0.11081666793395,0.279645319742007,0.092192855260166,-0.021556768850593,0.0308000762522415,-0.151877974423619,0.0526577970630172,0.0859778279767531,0.233369147612997,0.0081476671665068,0.0921940626359582,0.267729136919763,0.160910186563602,0.087228680050141,0.0695559760917585,0.102358445681083,0.129041851803642,0.136223419255052,0.0396967277598532,0.0424229258769368,0.379939594956014,0.1223367082727,-0.118298172446724,-0.0311297463340418,0.12175706763295,0.038187552236896,0.403386558266648,0.496584867131876,-0.0318982911431158,0.0264750823455603,0.423567826554338,-0.0538722439948612,0.0182006288185397,0.08980318106008,0.131109843952693,0.546934823067,-0.0406271634337659,0.256750753292081,-0.0986029155991026,-0.136817148641674,0.0790648962952563,0.0847825525532699,0.172833380241013,0.30973594147877,0.107238777313196,0.0258987907685558,0.138223061934324
healthy,-0.65988600011289,-0.663648412304935,-0.0099123955115626,-0.636907785068987,-0.628239174324245,-0.16616922226786,0.353217198805015,-0.636148471132238,-0.678230263136596,-0.212305020759083,-0.632152487672077,-0.661733446214186,-0.422935660334301,-0.31329002320787,-0.670998476696858,-0.635120461160193,-0.641986381572013,-0.643094354282755,-0.642982779265459,-0.607138600882268,-0.654842521470311,0.184794349350344,-0.623557746515633,0.109989049024737,-0.273954833694668,-0.608069825708989,-0.614688747364027,-0.559756375846754,-0.0761959800159691,-0.5744534922348,-0.649108409312251,-0.281271123462234,-0.611287581497755,-0.665513161756074,-0.654354060167687,-0.60607640836113,-0.398844242483143,-0.673926483812324,-0.671434179349522,-0.181505568308875,-0.566522040578442,-0.617278308647327,-0.496526744644697,-0.612690817178595,-0.608654654990416,-0.629167343166691,-0.668649670382447,-0.64607954905251
healthy,0.0337661695785491,-0.0751681936045647,0.242974028507795,-0.0410229237995726,-0.0031356049912957,-0.319087906052055,0.187713720346604,0.0363978491453233,-0.0822380209366075,0.0411391909878209,0.0227298844399087,-0.0841870498856204,-0.223252591575133,0.20581376756735,0.0692516104193369,-0.0362740898865698,0.0006228440996132,-0.138890031108338,-0.0250970539714656,0.0617890550020228,0.0110684444892131,0.498947290978833,0.0244939386328506,0.167800137506906,0.0001275915814948,0.108030381652864,0.045068132031943,0.18122399578353,0.0056160083847711,-0.195947015089656,0.02122035483822,0.172298886816049,-0.0134539650845715,-0.0995406141538,-0.0610942950810382,-0.056093616794173,0.150932777102548,0.030283481216639,0.119342879372235,0.108310936148475,-0.0065484673682327,-0.0026793162440288,0.0511563017601356,0.0697011222695276,0.0454966586576613,0.0533338678466584,-0.0259807290830902,0.170402552486301
healthy,0.333086284867361,0.305115999027646,-0.395620179581866,0.213677873552157,0.27986956364565,0.279050640723105,0.523031459656596,0.240568431519492,0.157582011014168,-0.268852064472676,0.263167384724848,-0.314392812484134,0.0998639875743214,-0.064465228971439,0.332923507548359,0.200221696160905,0.321081470528916,0.292321287485953,0.144917649929157,0.251315808606876,0.192733256190248,-0.446913298720982,0.108039689189883,0.046725948488897,0.0277904751673248,0.0636704944744363,0.127612754371703,-0.29632138404379,-0.409322122561655,0.625115972200209,0.31251442158683,-0.371281631313583,0.223874778627075,0.160700995579192,0.0204790518952908,0.197509316627215,-0.479545626090554,0.399591389452687,0.0194172400524168,0.304144015352125,0.541523593548331,0.166040055131816,0.308095945724288,0.212850589259693,0.0961543715280837,0.233988504809692,0.280730572589232,0.252987052644497
healthy,0.0672475909376515,0.0366524993564702,0.537239229041956,-0.108284653845047,0.152314591314411,-0.294669438135307,-0.325501410181436,-0.0713524678004845,0.0302711235840917,-0.0948901897178565,0.012577423868944,0.463436793440705,-0.21358886836431,0.141514340365073,0.0541036065117401,-0.0247963175999421,0.163536489169108,0.0274496317119227,0.0027937482482782,-0.0735945042551662,0.0050508980493327,0.358854935802991,0.102272867392933,-0.131100908002449,-0.0799536222399592,0.16749750094262,-0.0687950585415377,0.359016487963006,0.0674942095180677,-0.4539706491131,-0.0446104420104051,0.285816151463485,0.15936533325819,0.169090981297548,0.260020957027041,0.0860981919366408,0.297060215011145,-0.0302701197855177,0.175237602797356,-0.222421896238959,-0.139450788287889,0.0831270684772304,-0.0941149380843487,-0.15257114165669,0.162189270268199,0.113037142533338,0.140529249236882,0.0114626365025668
healthy,0.187311887702469,0.211378629161623,0.113952210409992,0.116354252621634,0.189425518048402,-0.285510889657694,-0.429329838430265,0.178137215175639,0.218171386600627,0.266092458074084,0.222366124849644,0.241913651232816,-0.139155709208296,-0.101756823889379,0.142239330466032,0.0149203800439525,-0.031963916961513,0.135401298472109,0.211163439425654,0.0154449813493499,0.213378494403587,0.0888322441429077,0.130693410362399,-0.0815457337621139,-0.0290173609361062,0.169049995986281,0.147173121412786,0.607616271240803,0.468342909923054,0.0658639518729465,0.0129752089532248,0.0897867394363948,0.0812211760725828,0.0311232861093743,0.117302584816842,0.195911803278964,0.645965495589698,0.0312320320294832,0.383015818562137,-0.237629145882985,-0.187276583389773,-0.0194211288700547,0.31352130304762,-0.205524479770076,0.275275493282989,0.131067509001511,0.357411750306846,0.160088567360149
healthy,0.048478473540421,-0.111252361665361,0.068922699714778,-0.0991653961152084,-0.159390068446967,-0.321839700201541,0.0013784904427278,-0.0988797742132708,-0.0353834848162771,-0.0820885513537085,-0.0180185848353197,-0.108349011075938,0.0485561420526265,-0.0864091913151238,-0.0692609582952999,-0.0402379766693026,-0.139024004401506,0.187523776364632,0.0531090242206342,-0.0373101673115076,-0.107989220644288,-0.273402861976109,0.0408298237414819,0.0966269409404446,-0.223578511452649,-0.219453873588419,-0.192619164441248,-0.163880133871061,0.0866410766252117,0.0252807100402287,-0.0939750231367026,0.00702827233029,-0.321809823927416,-0.16192315260117,-0.201939220278307,-0.0503000219529875,-0.0639380147675974,-0.213592374026544,-0.0515700541031365,-0.0569320998634502,0.019336511902027,-0.163618306145353,-0.0403382270873581,0.0995222828581002,-0.03435507045332,-0.0157447434564962,-0.188023796213104,-0.126100455599843
healthy,-0.139222479451826,0.0163252318161047,-0.166702402102906,-0.0925043158487941,-0.109488017770173,-0.0685341344554216,0.109333879168816,0.108375459422131,-0.0129194940944712,-0.0536288615291197,0.0676821920818706,-0.132149796282761,0.0997281600509203,0.198295727614725,0.0091321403597654,0.004656088841764,-0.043830057878615,-0.0899161735552844,-0.122042952101673,-0.128922186984478,0.0833167286099181,0.0407501629068436,-0.0251422786418253,-0.0274825082908259,-0.042537111845831,-0.112419221882623,0.0536996629008308,-0.0252789199610994,0.17928410156911,-0.029406506321647,-0.100282385561429,-0.183168336987287,-0.0002866643599024,-0.0566647811991432,-0.156544419808943,-0.139552524094489,-0.15911202502148,-0.0041568205981239,-0.0467810058185036,0.18083493820166,-0.062441370117861,-0.0320548862163245,0.0110021396865126,-0.0072768663239055,0.0143368929721157,-0.167027910917515,0.061827238425763,-0.0020851924454389
healthy,0.0056680972902084,-0.0482165102324559,0.36279982710832,-0.0162597810592358,-0.10423032845049,-0.181347919094599,0.408028834792692,-0.01890510225075,0.0948932997300848,-0.126071992534863,-0.0725629466981147,-0.185467650210435,-0.0056818796077191,0.117277945658488,-0.0882603200881318,-0.0047774421425383,-0.0429899664055633,0.0243011727733368,0.0487611698701524,-0.0200747325799097,-0.13785372497363,0.217924650558213,-0.0904050037795251,0.377395862501767,0.0307967971898699,0.004191730535575,-0.151774463634406,-0.0490590697314128,-0.187662831425486,-0.0630077994367078,0.0482610493071403,0.0564410988498802,-0.129033425123499,-0.0316592899202427,-0.112644876522684,-0.0783953879672316,0.0886767009370759,-0.0102477428978778,-0.102071628610385,0.196141009245324,0.100543431597573,0.0367323234431174,-0.0207460071248741,-0.11714626129272,-0.0233365862787262,-0.0721829284068551,-0.108583162711565,0.124516890439109
healthy,0.0665005850471688,-0.0126160790993282,0.20230690043198,-0.0650533279492184,0.169612541852406,0.0630385127043029,0.419371656031741,-0.0339406588150653,-0.0004591956465564,-0.0993912087270964,0.0571876937651037,-0.235435741965115,0.158425944993154,0.33689580319266,0.0518044104375584,0.0078760968291586,-0.0626105031587965,-0.0786048631229152,-0.0545469650340079,-0.231706234519091,0.0328005916683191,-0.0285292247502448,0.0158572521570043,0.454824927098841,0.288336932898566,-0.0790394595842785,0.129664137593285,-0.176818813434625,0.0858931270379588,0.303632105953444,0.252421623178224,0.0397284801698627,0.0793286724963986,0.0223334977453957,-0.176704789198788,-0.0454071675088224,-0.421822581552241,0.0437913655513495,0.0451324757489483,0.428533212286915,0.347305956168694,-0.0975632799729017,0.302170583886425,0.0248718840182734,-0.0003285191858458,0.179209667342233,0.0140544538553859,0.0675173687487972
