group,CD101,CD107a,CD11b,CD122,CD154,CD16,CD169,CD1c,CD223,CD269,CD30,CD326,CD335,CD336,CD337,CD38,CD45RA,CD49d,CD49f,CD52,CD54,CD56,CD57,CD58,CD62L,CD94,CD95,CD96,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT
healthy,-0.0846784768537761,-0.0265698203233513,0.0073529220732837,0.146888192789699,-0.0258877394029705,0.205895388854506,-0.0172522261083124,-0.0682501234050094,0.0020804943276209,-0.0860944007330034,0.0285627134454796,-0.150663450810917,0.240194359198082,0.0246533558749722,0.225972506525233,0.0697014645454631,0.214309732195163,0.194671346176554,0.0631778838809649,-0.120938940438265,0.135908674580983,0.108435959047352,-0.0664948094773662,-0.11400462452594,0.159413359163159,0.243445356789048,-0.0700754182416892,0.021307788239693,0.409042211192454,0.0526123967436065,-0.0856830442535595,-0.055406264262205,-0.140360934922501,0.24315887142664
healthy,0.623292322620323,0.661800733071993,0.58645243881022,0.0610314948136928,0.593737562127579,0.0291962389661284,0.578074338189116,0.649286746495292,0.597050969021714,0.60163958504518,0.617937517483171,0.62025578512873,-0.154778641250516,0.639225662569106,0.0079523962602673,-0.232407660469387,0.635763904905057,0.669456756508675,0.139088424527419,0.568358533925089,0.629536924518764,0.268801025691266,0.696772601286868,0.634429905172389,0.341551185965679,0.457570866999608,0.662932074106749,0.672631599946995,0.786504030232689,0.599581106008169,0.665875264319677,0.665631378678524,0.598873054489216,0.675960366336516
healthy,0.103468284927138,0.0081785694834443,0.212277429346942,0.0645189771770941,-0.0006616529195144,0.459907694682457,0.0209769445762808,-0.0068114226572688,-0.0335129267118384,0.0952616334072568,0.0163996904869438,0.0162279910913294,-0.0016633911135163,0.005477040929472,0.175438135139942,-0.151416171609906,0.270274299518823,0.181708003432365,0.359764055165182,-0.0150272356107791,0.0906153471694373,0.150532105126471,0.196244534285292,0.140387713065662,-0.0185367229149747,-0.0567588264481591,0.0958874806695538,0.047448894200483,0.375322373125268,-0.0040156409633776,0.138267497414306,-0.0177383980191831,-0.0398169942249748,0.143649175378175
healthy,-0.331213070210351,-0.214316971932959,-0.248810662930433,0.0440346711282504,-0.244208068270091,0.0698624818545867,-0.127527968525147,-0.0887379266402307,-0.0859613538873498,-0.0936499952407924,-0.287654918761247,-0.192700770009229,-0.0696778705217319,-0.234204662375879,-0.215336377836498,-0.0904726182762342,-0.221129100500845,-0.0343084257210552,-0.0415097197900115,-0.362542503731895,-0.0828077472463323,-0.0393281272578565,-0.184310941749092,-0.237389190831169,0.0161880643167928,-0.0112980396158576,-0.348205981214651,-0.177389727423843,-0.278201381636103,-0.192016958617876,-0.309209552892567,-0.228592510732647,-0.324187342682239,-0.0007482716106179
healthy,0.0972622065991791,-0.0162553422718792,0.0453817360687089,0.272020009900846,0.0657096747226473,-0.0726842432607159,0.0277903290398783,0.109749615008754,-0.0493293662788582,0.0876041114838021,0.0261757884332996,-0.139987352265094,0.5143601881772,0.0620943571624608,0.329368653175875,-0.123595287727873,0.134172748298659,0.0998024159985073,0.44845191032031,-0.0403351471114248,0.328718156225087,-0.249931968866992,-0.417473167475708,-0.073258215796431,0.134783598640547,0.0875372356457265,-0.146233109949749,0.156471253221633,0.109142055410432,-0.0547993261812688,0.0488184754914243,0.0390643572554829,0.0538244170310966,0.0490589309828751
healthy,0.0721535239303802,0.053363101172791,0.0277020360297468,0.166320617397223,0.0560136353274846,0.0132009174639634,0.102641299853089,-0.0291324888333843,-0.0232370408294215,0.187946268705972,-0.161270560402789,0.129898932186706,0.0544494335306157,0.0558055370927679,0.0905973344522754,0.110360560200042,0.143365588533665,0.194652659367693,0.312368760989798,0.208304314450317,0.107836207097567,0.0789201577082354,0.0309649844952871,0.235803099301188,0.455506798594705,0.135782996891184,0.277985517940152,0.237544047125256,0.0347054514399444,0.126008542923036,0.101097979142888,0.247743374431065,0.104366522829675,0.283455688877167
healthy,0.0078680708139334,0.185095173188693,0.200963373667491,-0.0565826638401642,0.141622052475207,0.251526721044691,0.131428877571629,0.186610088170724,0.120199085517114,0.151338630154422,0.144777689374371,0.0009200230148197,-0.114925782718032,0.129698575223218,-0.0960233399826019,-0.219397629584742,0.174179992151238,0.116383310293028,0.0562972569119438,0.202135741478796,0.130682184424778,0.0438196862051334,0.146546180713459,0.0974009059920427,0.124159176157225,0.577034602323237,0.184147824818185,0.111788582137001,0.495641224349441,0.134527630490834,0.0001962233679772,0.194708842013697,-0.025583601518892,0.074395674765192
healthy,-0.0916561499803575,0.0815864101139429,0.153747555626451,0.106872637475334,0.0660954805435704,0.354305085054316,-0.0193396917360168,-0.222776680160425,0.0649273250121962,0.0483884105161086,0.0122866314875895,-0.202522032528766,-0.444203515700024,-0.0139229905922523,-0.101710921727566,0.235342714337551,0.313246535605551,-0.0182741005334504,0.0553969523533017,-0.175365847030547,-0.344748404258125,-0.204676298208647,0.119575197159433,0.101896929527621,-0.310429002538773,0.0120688536862508,0.0195398400309606,-0.197471993540575,0.388511017084183,-0.0585324118002928,0.114380328514475,0.114401155903254,-0.0347525199515095,0.0885239431991497
healthy,0.112424601282373,0.11431686367523,0.0479527727403113,-0.334520052501665,0.0212112851341328,-0.509071898530263,0.0157348913631025,-0.0893573436417574,0.131984945461992,0.0799263772824593,0.111460099795655,0.0386559329357347,0.0079662300692347,0.212433809512088,-0.0619950150244411,-0.147200610705389,-0.142969341656343,0.106497909326963,0.0017339305481066,0.254283173138985,0.183463344874197,0.27845647037945,0.0807566107507254,-0.0029566944766601,0.413529863817253,0.330536446283486,0.0728243104965081,0.191889277284721,-0.119034183519216,0.0653816793511913,0.0420827876566977,0.109511421442452,0.0865276607766146,-0.102494650964605
healthy,0.229007262586419,0.250694253385837,0.317671518545907,-0.0670628250714553,-0.0484595020550375,0.280586484964493,0.115446015621339,0.105668393550599,0.05121402472263,-0.0385631969990121,0.156569899380819,0.134213257386649,0.199140146143346,0.234632415033077,0.32455694747857,0.063046307625901,0.225786268826844,0.145385142691419,0.0422507877019717,0.257424109507927,0.246343245255973,0.445541797651498,0.13304027639138,0.151606655260468,0.234573178200669,0.342257755895093,0.13609048492981,0.368863124535388,0.212091204997929,0.0495977518209888,0.0520252261506161,0.259548632882746,0.222271263360887,0.198332270699592
