group,B7,CD107a,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD38,CD49f,CD5,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,ITGB7,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.102949270751716,0.0990722646587477,0.175376813893631,0.115069215387281,-0.306329582267105,-0.500853508375381,-0.028246087497444,0.0522096335857929,0.264364484039721,0.120360583531385,0.457516121710099,0.0188943198714094,0.0891227972232982,0.0624123522159572,0.215266538267842,0.105536345217136,0.0537171946614332,0.132443574718354,0.0856407480567051,0.410111198871668,0.138584754579784,-0.350848512239879,0.193916332908048,0.132134204658734,0.412688879098079,-0.119392457814303,-0.0303434226654782,0.365777971346161,0.0525086665167871,0.071117398405351,0.121982823905033,0.163895026878463,0.575861573379505,0.0962626000758194,0.352390844319932,-0.0416413583987563,0.155419393150928,0.0462608126983563,0.0583833798569516,0.139861695130566,0.0831213470438998
healthy,-0.667244661501629,-0.692208706104253,-0.653304047607803,-0.61232508388865,-0.226161941370515,0.144250165111525,-0.662264914077371,-0.706236652736035,-0.138645831160743,-0.64127317176148,-0.633455823262937,-0.660485638804866,-0.635466268421609,-0.635728530829286,-0.604322017598358,-0.652490882438966,-0.618893851045799,-0.625489507989916,-0.657273368648067,0.269913373237734,-0.617433925663333,0.12283106390656,0.0623452921257428,-0.61899144049957,0.0568543206572557,-0.599789418703087,-0.663275298465647,-0.222162478820517,-0.640920256762427,-0.642397889544296,-0.641879411563179,-0.614317932995527,-0.27870799321357,-0.663355843677878,-0.637727333893491,-0.62200589410188,-0.60573294318392,-0.640477406963101,-0.66900306890283,-0.6062476800716,-0.617973755394214
healthy,0.062109705664536,0.034879915486179,0.0817275309479814,0.162371866950078,-0.144078421176889,-0.372084816898606,0.0824077890908086,0.116036503575673,0.535873668598247,0.0887056549641817,0.29544812211171,0.198744440197451,-0.045150283380743,0.160424345140281,0.0971472844288208,0.146963530304188,0.0235252989445009,-0.0665850263310055,0.0564685346896644,0.464979565721162,0.181454574771246,0.134774525093323,0.251141917358015,0.181601885282259,0.673773685978854,-0.0592066961572797,-0.0090285612760436,0.628680159972271,-0.0017561388456173,0.128284356376526,0.302257438792798,0.0440204563315176,0.685517309216184,0.158915245484099,0.516113673561662,0.093168121161647,-0.252218996665947,0.0951646407057243,0.155483952905759,0.176754855695026,-0.0059893280261599
healthy,0.177833192390378,0.145767981371179,0.249788048882469,0.15514806303493,0.0808710097312204,-0.252710255251703,0.227600404380482,0.287085295669442,0.347454534793423,0.229033074783969,0.262613250122468,0.245739182368541,0.221717416572669,0.167282025229932,0.229126406488652,0.15751790399823,0.158923797829624,0.105438492555277,0.217919116226113,0.405609489337152,0.154347630559176,-0.0398405726843201,0.250759860189729,0.12265126507205,0.514602121432274,-0.17429635170125,0.0655522307625525,0.507071581034161,0.180834379235629,0.22301056356066,0.201484627612706,0.0683968726720052,0.521047397989387,-0.0506029881287599,0.387955603657686,0.1920359574941,0.100857910638806,0.214883661118231,0.117280965111207,0.252000796458261,0.0474363299355403
healthy,0.058360331826286,0.023638470448166,0.0096511016407735,-0.0771349433365332,0.528477932652539,0.470451969674614,0.0343900472886964,-0.0304655461640012,-0.258993785438066,0.0341675516450348,-0.331295025618184,-0.0747111883234951,0.0463407896288611,0.0178365083769827,-0.105773681317857,0.138729296059493,0.0546983311841349,-0.0449198650819384,0.0945857501655452,-0.375182344253581,0.0648837799257198,0.321599026329462,-0.366978240322333,-0.0399106988738212,-0.356192281838738,0.441944756847361,0.0974419661449954,-0.442258469918199,-0.157368818530073,-0.0748009393015608,-0.212265351180263,-0.0234181900236009,-0.746383011308091,0.149296463400428,-0.31244858092471,-0.0331941508584575,-0.106556818391616,-0.0262423207230818,0.0957700890051053,0.0361450481782977,-0.0317849797931809
healthy,-0.0729062501483701,0.104783483262146,0.0783858616951109,0.137087850707436,0.115354564193392,0.115102999660217,0.228653976356655,-0.103296595888053,0.357760027344658,0.173548410256376,-0.0066294719161615,0.0731133816841703,-0.218491923068204,0.20779672080432,-0.208754023713688,0.100810103644545,-0.161966854494513,0.272635177667324,0.0314662009644816,0.282857020143849,0.153436626381345,-0.0052213275711528,0.32948772731581,0.0376107413787565,0.186948062973599,0.120145350297986,-0.0285545174345837,-0.0064285540437005,-0.103567298213244,0.0985021747675226,0.117389335417419,0.0215250036255688,0.303379035562665,0.206712613250626,-0.0099238671344224,0.215803014326666,0.0843717455526439,0.0226246997838621,-0.0581827831941498,0.012428379817885,-0.0379839861194987
healthy,-0.0568067101299016,-0.020340098410268,0.098170595550895,0.124449666055758,0.130811749251439,-0.0688312679075073,0.191654128157738,-0.157655411168804,0.149782318335035,-0.0889006985769901,0.14307854571588,-0.0226476800859545,0.0618407606626649,0.046476938973666,-0.007950350695765,-0.0162040764324174,0.0355283479737722,0.142376770056098,0.0294247510082937,0.370480714565851,-0.0830073145751542,0.241624657552154,0.163477386035409,0.122017178554734,0.0851330484823622,0.0012514515047703,0.0242637297018202,0.303844473640706,0.0440932237280903,-0.0492348960200599,0.110484513705394,0.0412997053880675,0.141498540162973,-0.0096317989170615,0.0558155351541946,0.0010583760302266,-0.151061784030678,0.0120659072139678,0.0496672094551767,0.219429154327585,0.0926348586421768
healthy,0.0888566307529653,0.0760165861718144,0.148328241511216,0.0240831429106806,0.103354969196809,-0.303782413373178,0.160402474331183,0.0290421250746255,0.214785132643485,0.0479329705842544,0.195390153268655,0.145293285654613,0.129096226119036,-0.0178790568595413,0.342531207441853,0.249484677448404,0.0664494680342249,0.0881959935692829,0.0253985085640708,0.356969482335555,0.0619315309592268,-0.15533071666262,0.28941448624901,0.159016986640523,0.222756318043775,-0.22479636778526,0.17737685994711,0.300282475852598,-0.0225135136147477,0.0634176046919358,0.217716682350316,0.0144526669890313,0.486975241613746,0.164851744649977,0.297435840379646,0.158231618104615,0.207789733725664,0.0674972580806713,-0.0982646230364122,0.00953432835584,-0.0050434868823066
healthy,-0.0524206797255873,-0.0647748215563726,-0.0033409011872156,-0.066762977254421,-0.473507486123658,-0.209927798104164,-0.100491119183101,-0.04367967357131,0.194479702377737,0.0252452484967813,0.228614658795737,-0.0148553634453548,-0.0282252148238939,0.016191641248264,-0.0782156476780799,0.0307559309733851,-0.0723817206287722,0.0283279404293213,-0.0562413830778232,0.230196002988418,0.0522839548373814,-0.143884854081622,-0.0695965301683258,0.135035460220683,-0.131515629211748,-0.268948647909246,-0.00477141835893,0.346039469652495,-0.0071241370085454,0.0638471315183076,0.152863873667968,-0.126813973673007,0.535068402975821,-0.0418321957568201,0.1891470672722,-0.128919061325601,-0.150950833156876,-0.0119790097173916,0.0703542514813825,0.003230255798264,-0.22052977358001
healthy,0.0378245206784401,-0.0277159755366098,-0.0095291791368085,-0.063618628338921,-0.356318225920672,-0.579849198978001,0.0004788959042659,-0.0629631984208522,0.278841102166302,-0.105722670978119,0.118780073994029,0.0316717265150023,-0.0390765553817134,-0.135001216457498,0.0987380818086195,0.0012558447014816,-0.0002332700075325,-0.119265412869406,-0.152321737636992,-0.14971001453171,-0.0148962065717313,-0.524292855114106,0.0786897486163789,-0.163308997945891,0.0978905179196765,-0.151137101765198,-0.223128249624208,0.247388257574536,-0.191655150436426,-0.0579175739915226,0.135304419350899,-0.0505950507059962,0.56201148139205,0.0563227492822283,0.0247205019949639,0.0967291806570786,0.0367131937813592,-0.139941383628146,0.0127853512497745,0.0726858215068312,0.0601219571617079
