group,B7,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD326,CD335,CD336,CD337,CD38,CD45,CD45RA,CD49f,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD96,CD99,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TCR
healthy,-0.0496091135865431,-0.0280117065386914,0.0155519246299742,-0.169019852253644,-0.0475520284689097,0.0616721454555706,-0.212049000132744,-0.369518047121298,-0.0560643224791778,-0.0095405576839926,0.23480812992489,0.0281070349790028,0.351204132270655,0.0137793529000961,-0.200832999111174,-0.0274006282758253,0.0679624685756059,-0.0334605388270285,0.0701422566612259,0.0444199769165914,-0.0484789136726368,-0.0626932788365477,0.0046711002189933,-0.0004575862001855,0.0714494697459425,0.0961309842191609,-0.0636077729536821,-0.210428851961519,-0.0923335721994898,-0.313106118926614,0.0635201518009204,0.179513748576144,0.463482253898481,-0.146902216395907,-0.101996339937569,0.18965009514108,-0.0379068291126915,0.0442957933147534,0.0838658139306668,0.07794300076266,-0.330769139871595,-0.13004885932703,-0.153822753200937,0.214400598930884,-0.0618987897798621,-0.0535631193716009,0.0623562879500552
healthy,0.656746100147222,0.635209152514624,0.555070544586493,0.349264542731585,0.702079832280579,0.640612531012264,0.198707100794458,0.258377431805396,0.623749938832446,0.709870315902883,0.28110672479673,0.615134341904183,0.591633282983432,0.258630306100539,0.505094669978236,0.651526913077621,0.665779241870122,0.63333784145785,0.620538474925674,0.573233441798108,0.252617866999915,0.620494518605445,0.534699156148628,0.685738149234184,0.17798667243493,0.595113335601962,0.227203277281366,0.487865680188609,0.452070108216582,0.366543898313302,0.0771960070831083,0.46878554039159,-0.0757653834652042,0.355849190287782,0.629973461365521,0.289031697053833,0.631823275298622,0.657520221088569,0.136352918638174,0.505309005068026,0.17732427966734,0.617609666111642,0.601871067082812,0.277768877193616,0.604525774784873,0.639181372743777,0.56040639218843
healthy,0.0168931063910667,-0.0198507998048576,0.0667570302355278,0.15112284548116,0.0329977748590165,0.103317737929729,-0.342183867881385,-0.486883463049667,0.0686833955018282,0.0971886830085404,0.390643832115906,0.0314129208525479,0.221745319736013,0.0876076856233202,-0.252806270867365,0.0135811870704865,0.0362635812106967,0.0076424759463784,0.0313227865801951,0.0968512158299853,-0.0732188745317438,-0.0016570039405319,0.031854402151789,-0.0014172833411266,0.496600961024493,0.112009079214603,-0.10570190709833,0.0681587165846934,-0.0661764039370282,-0.103667214095886,0.10360819748944,0.520577174875511,0.653542716428159,-0.351372653135755,-0.116150781926945,0.647416162596067,0.0582907214777672,0.0131571738480064,0.666508508943396,0.349051849143496,-0.25680991546688,-0.211168617576591,-0.0161736400538115,-0.442553836395505,0.0196538213756571,0.0483864965948265,0.0275013638460945
healthy,0.232071388239431,0.256328186808033,-0.0592550318652482,-0.414124125199922,0.281800449835014,0.125860093126346,0.205897892128307,0.113417526412679,0.210705879724954,0.135748237526817,0.172690922906965,0.24468814588191,-0.0368555179022564,0.235972622281822,-0.0554457829334284,0.220118961433908,0.164194280523192,0.256646955523018,0.249978758310138,0.146080168388948,-0.0294256948882803,0.270729327760069,0.244535647734759,0.177676323549021,-0.394102187427952,0.121767196087888,-0.214739763557084,-0.423776349256979,0.296629397442361,0.211399061133072,-0.136999799023335,-0.113180581573752,-0.110559333416467,0.684068163241071,0.27771491250522,-0.246812557782899,0.158717881249083,0.216453184406367,0.0228176378762908,0.251508563107343,0.202180529267568,0.189505647246669,0.174207894982104,0.638454393978558,0.206019079129589,0.280814177451241,0.14753182240676
healthy,-0.0861855909958803,0.0580542668424423,-0.228101665657119,-0.344392412722984,0.060648810769459,0.087474301962412,0.284372273824055,-0.0592141643043318,-0.0057782320929302,0.0620405456813488,-0.0242607461927317,0.0630152778305648,0.0812984100200566,0.0012509267507058,-0.175409938103906,0.0455369802741921,-0.0369833012719921,0.0333755598878185,0.0682681761640346,0.0685611199050755,-0.0745931360855968,0.188632721383853,0.0832487727092385,0.0003908603546805,-0.304207451386125,-0.0106413874523104,-0.266943682734636,-0.234209196903643,-0.0029730371670331,-0.238370004850308,-0.338569106779419,-0.171291039401488,-0.0561888426313273,0.110763831053621,0.0146546223957073,-0.334164653070916,-0.151635271607621,0.068767320002197,-0.365497481381495,0.0707598664784208,0.0871359662869949,-0.0819765616495612,-0.0270480941286115,0.138107270699496,0.0237799387449044,0.0292496883894378,-0.0617245581209394
healthy,0.0471695225450839,0.0255174609768764,-0.0608053332027497,-0.330724492468947,-0.0086253530687746,0.243347519786954,-0.18383930310495,-0.109612618078614,0.109856055928921,-0.0026180248091186,-0.051526444189891,-0.0431738638532237,-0.0237535385760095,-0.133431658448251,0.129501873507402,-0.0613234278178168,0.129580606642495,0.0350587118555861,0.0218250716375867,0.120145251491264,-0.19534843670821,0.0713756336848674,-0.165214970328815,0.179868335085857,-0.189352547381153,0.151400261969186,-0.0891691843198658,0.177997757587275,0.139650784815409,-0.163828250021514,-0.113645095946587,0.0771851855063584,-0.31744655073615,0.11532622126708,0.127842416544949,-0.0679524789566072,0.311340835679118,-0.155264062552525,-0.0626167391092817,0.0483921093547257,0.0922615565617523,0.152956426660195,-0.0222608569569366,-0.0393966285131962,0.116672953631779,0.259414545762431,0.104207184626882
healthy,-0.131562602523917,-0.0827740555356669,-0.316671922759082,-0.250427376665544,-0.192187411614748,-0.135049606829083,-0.15351157773863,-0.292504687241825,-0.120602902700118,0.0019087912519834,0.110765059890549,-0.038037628870345,0.0031857814754045,0.0262630810706128,-0.345048953766848,-0.112013005399529,-0.137581868482506,-0.138345939364945,-0.276440218769856,-0.105244338804653,-0.239401426784084,-0.0160356902498658,-0.121880755908382,-0.0800022367914056,-0.182363604687172,-0.0497807450008552,-0.442484862181325,-0.192380820288529,-0.0563007494232787,-0.460669066366513,-0.35482657454853,-0.253763407276281,-0.335031240804068,0.0131884923232525,-0.161841570502101,-0.170693519862821,-0.0822417567724424,-0.0494541906558576,-0.13191933531635,-0.0331901796596087,-0.13199652711303,-0.348391467377856,-0.110626283650797,-0.26161278283889,-0.033728178766873,-0.0648381452130159,-0.0325763955625349
healthy,-0.0562991704073059,-0.0169164976939935,-0.0582421946708677,-0.0660799105399511,-0.111623158485206,-0.219314385440746,-0.2728427506576,0.15923273456113,-0.0190442654919634,-0.202711052543215,-0.151772148908165,0.119351826598014,0.0101944323945523,-0.20768553075925,0.0386781498836818,-0.0410163656457665,-0.234908535927208,-0.173879525899836,-0.130154524984995,-0.0724982937297621,0.056531477287806,-0.10806330666293,-0.101669114728695,-0.0152431417201625,0.114012943361394,-0.0962491582054237,-0.0566318946800595,0.148358676629299,-0.187936119211457,-0.106303517211061,-0.0486468967536994,-0.169937971881484,-0.302265734790567,-0.215737591506215,-0.0790833581827448,-0.425690028361416,-0.0368933577406972,-0.001456848412272,0.0828188744479862,-0.275076044390226,0.0502069302520629,-0.15753259303921,-0.0718829637688736,0.197451911817004,-0.257123032067186,-0.0692587712560637,-0.115729345309416
healthy,0.0226741288228795,0.125069724640673,-0.138175198813506,-0.0057452682512649,0.120550935502448,0.0493377021979214,0.141894486007157,0.148438440090113,0.0982656623457101,-0.0409212835893943,-0.0430492965005522,0.0960649328494885,-0.0248482726043774,-0.236104872165947,0.264625411642094,0.0473267536385225,-0.0957419613304975,0.100742955938667,0.206042508378255,0.0599456754347551,0.0889557868824192,0.0737251650181392,0.0567060972211107,-0.0670789390033505,-0.0328665447070563,0.0035167681284401,-0.159728733432719,0.260300690266335,0.206150691687158,0.218519554778745,0.0584209933038533,-0.230278035464542,-0.508622756255782,-0.0088538835421243,0.124081362863773,-0.255764521218593,0.141219137872182,0.154263896461864,-0.253812288683766,-0.10658114970765,0.298768378317639,0.087668254404238,0.112756370117404,0.112293248488131,0.0269442244696316,0.124808057952414,0.261851035703042
healthy,-0.0549854067382375,-0.0352273817620754,-0.281741079678852,-0.181432475568873,0.0836155530182261,-0.112489457732357,-0.172194719870148,-0.633568918026377,-0.104085847992635,-0.229245417316898,0.236552281825415,-0.0009623762898615,0.123259992971279,-0.253950101769881,-0.172828262894545,-0.112990790190146,-0.229778829323448,-0.0492270577041894,0.174689796197952,-0.15068404218191,-0.237618164691242,0.0405889813106636,-0.225095993743611,-0.178332727610685,-0.252632442550055,0.038613438694004,-0.274407694603155,-0.372086788864064,-0.289622935488916,-0.40288755965645,-0.199391676210313,0.174790839238729,0.0051880609218238,-0.206136420032016,-0.278129098483133,0.126676799494041,-0.190063532514395,0.0276698202155345,0.14561396848496,-0.173557453715162,-0.393028681529528,-0.429419110870953,0.0962375010603829,0.0013432699658991,-0.1942065118801,0.0620231023404552,0.0383835554748641
