group,CD158b,CD16,CD2,CD335,CD38,CD54,CD56,CD57,CD62L,CD94,CD16,CD335,CD337,CD57,CD62L,CD94,KLRG1,NLRP2,CD122,CD16,CD1c,CD2,CD335,CD38,CD45RA,CD49f,CD5,CD54,CD56,CD57,CD62L,CD94
healthy,0.350936278817933,0.543113590355549,-0.315487988713269,-0.361661501322177,0.0362670649890297,-0.462408426677267,-0.295652205566276,0.244582718564332,-0.570491504522456,-0.564878074983396,0.362161255583301,-0.339744003143799,0.199656894108751,0.135820991935823,-0.534915885993072,-0.397547244523533,0.162474060273235,0.130473318813352,0.0712975060816094,-0.537476557707931,0.0835705841246486,0.52108069600434,0.474067633042693,-0.257694671688688,-0.231820529394941,0.226050216930581,0.0943190691456176,0.607283701989413,0.702975517909456,-0.205542061327036,0.623882601747327,0.828156105360268
healthy,0.361518918300256,0.580205538036829,-0.0472812183500737,-0.0415546774045671,0.496311222378636,0.0955723989995388,-0.0542138155449656,0.334804514962881,0.0229328315017109,-0.287124753091738,0.137487208801966,-0.536330326955128,-0.171971165806245,0.571253043106396,-0.157059441204791,0.155757383051023,0.523349718683363,0.315699842640259,-0.0164283589408269,-0.248738376627893,-0.315217001718088,0.173141476661071,0.277709881139472,-0.333861753112767,-0.0818685489336881,0.185817856390212,-0.166062840472843,0.035948707942739,0.402349198869811,-0.26147398369208,0.268406424327198,0.36010032261485
healthy,-0.0950076005354002,-0.402789580156754,-0.0124410106645603,0.222366258782847,0.0154456394624238,0.0602842133058634,-0.205792685144716,-0.193308018319456,0.206057036061589,-0.0210375348066093,0.114599797427244,-0.634399667665797,-0.318827891640012,0.412566648098285,-0.342114348689338,-0.318891586881005,0.104553658766809,-0.108349443376119,0.178151162720674,-0.405161438133306,0.182714192276863,0.554757267913029,0.416264116232816,-0.061731823197189,0.0310588660747284,0.229425446283347,0.188534832115479,0.59518591009412,0.724374822610321,-0.159591057275248,0.615400877946789,0.655288349485045
healthy,0.070376636146338,0.339733542441743,-0.0346033285419951,-0.644363593527728,-0.269851695124652,-0.362265055001972,-0.373183980190139,0.779609923325613,-0.392168145068554,-0.273203416373321,-0.167362180699497,0.607414302171258,0.510180766957458,-0.596668852459871,0.401252504914935,0.434967188297615,-0.0983266844414348,-0.18358835450772,0.217373639499401,-0.348162203080588,0.0265671075665424,0.509210347903249,0.422228010008475,-0.190261306454077,-0.218274289711923,0.149964471097157,0.0511772058466247,0.44413989796483,0.655724552755065,-0.105710869890567,0.45737382683517,0.638220154555766
healthy,-0.128231579379042,-0.093791351010798,0.14556447715639,0.0806821149303992,-0.280428268557239,0.0829105811241166,0.353165519358207,0.131577292126892,0.223167976445247,0.445667945200519,0.0133605175333434,0.499570871840835,0.557649146618905,-0.228502328453822,0.425909624624033,0.372430045084927,0.117025942441625,-0.0507590619442864,0.254768793556978,-0.257726315483292,0.0295320602670849,0.366827675509549,0.379150356650693,-0.408396978967703,0.179131206155422,0.478322955962621,0.244312952635705,0.526791491769087,0.487026633976742,-0.0533423503764855,0.297098230726554,0.581890766667965
healthy,0.105963524519436,0.368328098808438,-0.536182528193758,-0.0142487997811829,0.162618847356149,-0.421958654745486,-0.386048049348941,-0.358975938016461,-0.324303434053096,-0.424261117702231,-0.361900152066043,-0.160008855136037,-0.290914181971826,-0.163411596652383,0.0650539238197435,0.47821992440691,-0.374036498322407,0.0055660040410298,0.0874485498621272,-0.336270870830609,0.379287338911343,0.130826166812849,0.0604394702226527,-0.200450966524718,-0.065435708013334,0.267281833069979,-0.0027951893132048,0.556591115151117,0.444181234637201,-0.0100165256466553,0.24258091625732,0.445233052412862
healthy,-0.18080221091122,0.221667874593905,0.167902668874017,0.0667201632029991,-0.296979796312521,0.1478688556787,0.141087436879509,-0.0479151778794388,0.196925025494427,0.252059352057582,0.0736449868893724,-0.242122938317935,-0.162695261330339,0.0957471057975794,0.117645951594744,0.261227051761672,0.0785350887749333,0.0789766680660211,0.382998553067054,0.25521264267638,0.179515462093695,0.304454103470301,0.269586180314416,0.110734781328419,0.413414641118096,0.344014507351418,0.185047406859374,0.318652495052641,0.360225495110504,0.0428450364961392,0.391895299681347,0.451508758790219
healthy,0.0258807321782424,0.364705247058167,-0.146940399873412,0.0485290764861973,0.466872947813118,-0.335524031469352,-0.248732001824424,-0.161232248701907,-0.442239402572875,-0.231257166940057,0.369418525684834,0.027801513011211,0.216499216548663,-0.206506638378402,-0.172517007978416,-0.0395636220962278,0.0457764528891249,0.0490689482715484,-0.0324959011180171,-0.410131001154652,0.119006966974978,0.193563871257892,0.338591799004332,-0.402749249991589,0.0524485948845603,0.261989660975046,0.058116574798754,0.503295746859958,0.487171355131943,-0.021866459793527,0.478671474720172,0.575990143085423
healthy,0.239789496821313,0.162549547761614,0.104364209397277,-0.0313199848015717,0.17469035455643,0.0838647379541412,0.330748610823538,0.423845393695859,-0.217647854703608,0.282758517629101,-0.264728131830929,0.126297350251994,-0.0256719838070254,-0.0479242107649502,0.357015417942472,0.57350766959205,0.139267103851833,0.0472615630541529,0.133065212612358,-0.321053734355295,0.066985245570279,0.498457822599179,0.408696058091474,-0.287007864333338,0.131460527921682,0.21857144675866,0.221236324523614,0.528541631348533,0.511179999085036,0.0159991601170699,0.550615122069902,0.558475857604431
healthy,0.420190190934521,0.311012038766515,0.0544168374099509,0.309844826716463,0.496360514298134,0.104915576438344,0.397518102144879,0.303768750222429,0.0710205109278363,-0.0112858514649514,0.0647959497800002,-0.0151711165188652,0.193031501873255,0.317894351528845,0.0527863350663737,0.379831695897255,0.227354858623178,0.0455155106686015,0.0117562711805721,-0.286840295239117,-0.0830930540896626,0.400758230460282,0.0177281423582906,-0.410061450927234,0.0179706222332868,0.153519148941311,-0.0279410051209533,0.384835913444097,0.336839975146376,-0.0476376082752034,0.18371170620669,0.599380379429671
