group,CD11a,CD11b,CD122,CD158b,CD16,CD2,CD223,CD224,CD226,CD244,CD254,CD269,CD30,CD303,CD335,CD336,CD337,CD38,CD4,CD45RA,CD49d,CD49f,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD94,CD95,CD96,CD99,CX3CR1,Mac,NLRP2,Podoplanin
healthy,0.146358087229315,0.143296946759557,-0.147231999117568,-0.0548237517396832,-0.44760955629598,0.502761232129791,0.177042969280141,0.4587798965959,0.127196287756089,0.0244721855880305,0.134965924120129,0.126655695059802,-0.0743442436991839,0.248795707279147,0.123974905447696,0.199588266094349,-0.288501753649468,0.0505602569888139,0.0965792825246027,-0.281059024434768,0.0638693546185114,0.102687818566724,0.333221729724098,0.526858466935866,-0.0778645316504788,0.0036608277676379,0.370682230293381,0.0951114815261907,0.0997693715475411,0.194994293958667,0.360019030303396,-0.0216572666856937,0.30752762437658,-0.316615590557124,-0.245124346844418,0.204600414544378,0.161121251925721,0.155527445045574
healthy,0.0496351133176123,0.106324168272753,0.118857784806487,0.0740931164777148,-0.0243202108386487,0.235115862684159,-0.0381470865492661,-0.019830971618441,0.199575158333811,-0.0346645549494014,-0.0892926070275017,-0.0715167015780885,-0.0583077689502784,-0.0367746254331216,0.258748448754716,0.010202177290382,0.123079564959025,-0.155115348265892,-0.0156853744060963,0.0832978153604444,0.102732657610922,0.128953008652666,0.159122734301806,0.530447106481093,-0.0635584983310104,-0.0745946866578037,0.297579243316297,-0.044010392806133,-0.0298221586541655,-0.0014120941906086,0.481144493165234,-0.0517246794664342,0.0567636951264991,0.0597151151668107,-0.113314324046443,-0.0162364410099782,-0.0205135732378241,-0.0512997190710669
healthy,-0.0270355960592702,0.262395162721534,0.0956815859145966,-0.144337957210568,0.0644228610247573,0.161739998944284,0.064386131663992,0.0935740024151536,0.103894912315109,-0.0640736841515987,0.137394619927232,0.205816461088614,0.0988562762791233,0.103125753272268,0.0763722106554637,0.185369773265143,-0.150346014488372,-0.0021615532724938,0.188882897846184,0.261150691534574,-0.0435233932750042,-0.0345069371668605,0.173136581542979,0.241479854064889,0.134870101530366,0.0662580059178222,0.231724217129288,0.0394174249348703,0.178603899065161,0.129114508680184,0.306729595831277,0.0576003153293046,0.252626771488994,-0.0216755580331425,0.0857131600518754,0.256349402428629,0.0763452562999971,0.278474133953258
healthy,-0.095654656764216,0.336830354825153,0.542619629973413,-0.114814662630677,-0.356126037791512,0.433475406854714,-0.0050855588239547,0.399976452149305,0.0710644020856002,0.193194899404014,0.0481859369845095,-0.0281995958173154,0.0413798473912433,-0.0131587516360639,0.678370305741401,0.0995175565684476,0.504501973749098,0.193771697882463,0.0740852260779303,-0.308287988289644,0.0779013961105699,0.225557576520862,0.527608230060875,0.65082474759778,-0.472276092181452,-0.0676490589916998,0.418353895723467,0.016451252983522,0.0890491760379935,0.158817533003128,0.603726827612674,-0.206700503532734,0.262230853594985,-0.272548659641311,-0.25747368648416,0.197461797290145,0.078592290461649,-0.0650672222576773
healthy,-0.0671959779326688,0.0937581087408806,-0.0155397988718654,0.0544501443021157,0.0679236998283044,-0.0884583326530262,-0.0068693780610843,-0.0767454035762438,0.255690384271231,0.208234483870895,0.126356303361688,-0.0951347098866216,0.0009090828454901,-0.0172411343293655,-0.0347632128330393,-0.208635884587361,0.0602091716493157,-0.0283741661065988,-0.0353556331790555,0.1230458565963,-0.0642599040023124,-0.09876445131333,-0.0253711661484917,0.0335521708800965,0.295858259222395,0.0365169839329077,0.337093588842337,0.0465857835139098,0.0574059961563807,0.0008850323551437,0.296347044132207,-0.0075875859464493,-0.114596360563668,-0.100796395620857,0.1915323427105,-0.0151956036274855,-0.127202956232816,-0.0508294051791957
healthy,-0.0458410650143758,0.0873478187100524,0.0921389310821691,-0.184731839933467,-0.286587417829874,0.544072749341905,0.229245564381648,0.24600223940583,0.173014291445584,-0.242355218726592,0.210213702358623,0.269762954933375,0.225646237544988,0.300324271919785,0.0529893620869317,-0.002524481724437,-0.178601448927281,-0.139880565936373,0.293752199203529,0.156853021616532,0.492198756720789,0.436189466291007,0.293067179336303,0.568439141046887,-0.0386816432260941,-0.0581808671387182,0.373251737860397,-0.0015300956469527,0.0914548148805858,0.438177283515432,0.266534224776929,0.323558403058046,0.3999697228727,-0.0936954418507159,-0.221566448718883,0.379747056951116,0.327607292341322,0.127216520005212
healthy,0.0115089042308259,0.148408743567322,-0.145422355633521,0.492771214388575,0.206802250123722,-0.358761464394898,0.0574950694111851,-0.0619769644128363,0.314884416986426,0.0450417159097877,0.235160860566504,0.0344114361968554,0.225583351787498,0.0538590926671592,-0.296663952066205,0.0292865160037056,-0.0613207424707011,0.0841642265615955,0.06565343199325,0.114383748825377,-0.176831305080603,-0.21587937587074,-0.227717656536637,-0.0395400771084821,0.181116016651681,0.0217251930571181,-0.192941310009773,0.217964298478648,0.118921902283992,-0.039778712345455,-0.203622267597864,-0.0060376889743794,-0.102579381821389,0.0921942653325291,0.0383629506771662,0.0578036795175205,-0.117713469414935,-0.0487207709743395
healthy,-0.0887492667705224,-0.0492227650293652,0.353463562641708,-0.206447189843586,0.10792182989489,0.0603274226909369,-0.0757802997670569,0.11663504297393,-0.190420482248057,-0.0016688869545871,-0.107385910900838,-0.0640897726302196,-0.0768016326903642,-0.139250593706042,0.342852374796023,0.0166366393122805,-0.36380273411346,-0.0399445854111174,-0.0151203774921355,-0.10409403487682,0.005768799803502,0.0302662741750167,-0.0118400466710425,-0.121979522341984,-0.204341433289651,-0.0758819388465551,0.164296872091429,0.0252437326087583,0.0379707672543984,-0.0144359884033291,0.187608876963204,-0.0041781040434865,0.018629618565269,0.0901457272356277,0.0009855200254562,-0.056623136343486,-0.0782070136110583,-0.0006991902750184
healthy,0.135161967263644,0.0631279641213894,0.0782431498553226,0.148353451123989,0.118362004819125,0.188786806545188,-0.035597227547588,0.194397314637058,0.0785257494455391,-0.16693815508641,-0.0411738149150329,0.0905190945400209,-0.189698069024773,0.107782694998313,-0.10837392707128,0.026320526945405,0.0218464521298911,0.0345710895107043,0.169674316846174,-0.0758665808175012,0.0230399766976463,-0.10778675241226,-0.0042312109144408,0.40345659174169,0.10105082738359,0.0251506331525443,-0.0331162811290274,-0.0051914601370944,-0.000318323789041,0.0455427094298721,0.120009037315219,0.053450012323011,-0.0268233364206881,0.132432099800714,-0.0668471381468059,0.0799310772545221,-0.0403284258427238,0.0838852828084441
healthy,0.0052934829401036,-0.0599694305158143,-0.0300181913368857,0.343677532559225,0.397023230486318,-0.0606745154860399,0.30200408382654,0.0577589553852577,0.0719924299646221,0.0024373216562051,0.0581543490413595,0.303718420502564,0.0700055900571567,0.0412436721962441,0.140995602055542,0.196714018235565,0.0825972625683446,0.0510826238951835,0.24762793602172,-0.0993449367420452,0.229042849131199,-0.109828187152685,-0.153903560706309,0.100458949395777,-0.0351773589970532,0.0490499653360019,-0.143844497166744,0.0920877079697257,0.0941633198514992,-0.130740808376657,-0.3532616746588,-0.0663803830826262,0.0524989455048974,0.13965853689236,0.188669930137005,0.19458710092153,0.0031323630948403,0.146101149962212
healthy,0.259574489749104,0.125659996848702,0.296093556028148,0.359786568526992,0.140635955282262,0.194581482450441,0.111073778540171,-0.150414694833461,-0.0019017729794016,0.150531186228518,0.111723125192401,0.144545867043003,-0.0191591140825632,0.132501381003243,0.170521917493361,0.167219063964885,0.279624866880158,0.0440175882466595,0.15775373325788,0.35425300747313,0.160360171576513,0.0749371161130162,0.182255911097515,-0.225393421780947,0.264295186384257,0.224866723958756,-0.137442965490199,0.0285770490276215,0.0226379640674185,-0.0204448208161128,-0.0970056933472025,0.395511885186171,0.135633791630234,0.301961224845758,0.30169334459374,0.168194515015885,0.0435793268597213,0.28486945372612
