group,B7,CD107a,CD138,CD154,CD16,CD169,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD336,CD45RA,CD49d,CD5,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,ITGB7,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.100425786812793,0.0489349826922898,0.0984544692225949,0.0636674928702444,-0.574181280906354,0.0402689676662449,-0.0169124186808506,0.0763450168717246,0.0884744817955701,0.475163316658806,-0.0053681404624603,-0.0159070282039816,0.077153662631729,0.0681481072334711,0.0685886255192033,0.0382776394924666,0.108542835525564,0.165052766080324,-0.379650943097475,0.204928626274435,0.0781201323688847,0.53935494172225,-0.256365165383687,-0.137394097334238,0.505423180554883,0.099850713759013,0.0285123547134742,0.15635153644277,0.0714233978125894,0.80998109429517,-0.0445869525913405,0.415848746756373,-0.0408232470764706,0.0518622521782895,0.035502742061321,0.0155161466507264,0.075822736275567,0.143751851425965
healthy,0.783299493441356,0.794165145202127,0.777733161373617,0.730336420485142,-0.068651431965575,0.707983941745977,0.735084158964776,0.815481467246256,0.741637316645966,0.754632012073056,0.768680298144241,0.755954675029769,0.737200321302082,0.7542317718948,0.761798535125514,0.746793602783701,0.770314915626428,0.757812994799145,0.65314912552147,0.72888750548325,0.709706568886274,0.174907080961939,0.717522154474667,0.757731372619479,0.391230943935086,0.732737941266202,0.780762999399976,0.732876320652497,0.692198268565378,0.447710279965331,0.775983391760394,0.76261348288579,0.706841241276709,0.751152968030597,0.767900816475453,0.794332917607436,0.720869193648763,0.781192497370307
healthy,0.0757929008925991,0.206678357905365,0.0446882577277159,0.109796155107693,0.0584357217239616,0.03934700840079,0.204292891838982,0.181243154006815,0.108558547370814,0.131310584812174,0.0400855899737544,0.119378719590018,0.199220845331136,0.137052955708659,0.13405237256188,0.0946264615156673,0.0857812388419207,0.129206846501079,0.170531234819908,0.138015004562756,0.20720894378575,0.26792921124911,0.46760243213282,0.132170577431817,0.198906059367417,0.193925757563799,0.0864048320752608,0.131302576490636,0.113057720818622,0.108669084541193,0.134222342770823,0.0921522206439231,0.20840696372249,0.225331957567996,0.0547699474366867,0.0489408685837805,0.130016245226206,0.079277120829919
healthy,-0.184039939726093,-0.159336161245872,-0.13871359810526,-0.161789326429606,-0.374922527006611,-0.141357021427262,-0.0969871349916162,-0.124794650802032,-0.171553311826441,0.282248398132921,-0.170779385972625,-0.0959339577524872,-0.230189324572754,-0.172337625641355,-0.0668834727918509,-0.184696617870023,-0.096289865063325,-0.159658787069551,-0.327573749571826,-0.0651223892453093,-0.120745396738787,0.742236581108433,-0.434687790003462,-0.241306674908678,0.415820548270139,-0.135979588079277,-0.0940854865205727,-0.0029426707121384,-0.187813250533354,0.534290928905685,-0.31728416757593,0.103675871801098,-0.0874301253850109,-0.128234398660344,-0.18854144949945,-0.223170161355407,-0.0460864419564579,-0.246865640015073
healthy,0.0695807764366448,0.137137312404942,0.189716204631117,-0.134194315793762,0.564990728793137,0.0871906489257073,0.103911481233515,0.0689500580742015,0.0031852376920225,-0.188178067893824,0.111768380112954,0.0866492611690712,0.023143103241525,0.0556082514180474,0.0286066759158289,0.0564146985478467,0.0989687067501254,0.150603197122335,0.247673416681058,0.113603595747317,0.16810204931335,-0.0029609199216269,0.603407205324835,0.175433947054853,-0.193927160194995,-0.0183499892988763,-0.0266523482516173,-0.0158445316045322,0.0290624400983457,-0.197221081019998,0.234490741617404,-0.12240570171512,-0.005110259629209,0.0454198592759015,0.122562035444955,-0.001404608780153,0.0474867220616962,0.15058090524142
healthy,0.223480716307271,0.0399567976565408,-0.190140436238365,0.117459274303838,-0.024436698350905,-0.117054037442592,0.048838172738623,0.326743819717998,0.0323485117275446,-0.118486292074618,-0.196715967799336,-0.100005133484251,-0.0905305657902607,0.13410595260542,-0.0025567779909848,-0.0623358480437769,-0.0914709783348446,0.0290811142455547,0.0608428113655138,-0.0474637471997181,-0.0805255616699018,0.276291637737639,0.0190571209244144,-0.139889207405535,-0.0463540589210264,-0.110898305928314,-0.139599007151671,0.0148028070257639,0.286573029694314,0.360799519904072,-0.110882416597041,-0.0229461019466913,0.0433466540158531,-0.253238688686175,-0.0035822441324448,-0.0082774264761465,-0.0711255387135859,0.195339615686291
healthy,0.0489147561322058,0.136126967028213,0.117467567323184,0.0368505477228361,-0.0901168993738113,-0.101607540293872,0.152653227921594,0.0356031795906859,0.131643748931323,0.0730411332774013,0.0548364610293166,0.199966283883222,0.165248305515524,0.135299880167584,0.157458262597404,0.0891494992896058,0.0732553132752016,0.0309002410419072,-0.250776905184905,0.0392618505367141,0.183984630706763,0.0970268895501299,0.237058317924612,0.0301662684792784,0.345542568456028,0.0035288701606855,0.0595498364450718,0.0237257200219555,-0.0066695623567674,0.0745212715157705,0.0291243077115681,0.0366209759864731,-0.0299155161397989,-0.146642637382374,0.108426783275101,0.220330154485374,0.170720341049111,-0.255282518096612
healthy,0.0954385410070526,-0.0360639061373319,-0.0793529094580334,0.127949862335587,0.0903260195362355,0.0002892242187548,-0.0102948276732527,-0.128562027745078,0.03352698970215,-0.0511055119185565,0.0084843645392058,-0.182422505370515,0.0216155751164065,-0.16336216567887,-0.0318616954890192,-0.0622787311900592,-0.0296789670963243,0.0278277465260316,0.234758304393507,-0.0595729822392092,-0.0490233165766905,-0.11818119884721,0.127574923387565,0.0850142031553302,-0.191548055544029,0.0681984873570311,0.0848564534861658,0.0076608318817042,0.0912023092393218,-0.0702367980777286,0.0397230949871132,-0.16166719839691,-0.0054102360269996,-0.0285445868706567,0.105980212645182,0.0971842037251307,-0.0151032839902845,-0.202009012460076
healthy,0.0175927151608998,0.0770782229379372,0.0436332988579553,0.0582128154679624,-0.376423903129911,0.0379584365277336,0.181741224513302,-0.0107061505990928,0.111461961629287,0.251778173993012,0.0617641505755377,0.18707797076171,0.127093121908684,0.171945239748037,0.0943630463833485,0.0387294440124554,0.10703546025569,0.206356381523472,0.153819989361424,0.196287858284406,0.192329603484726,0.233881470501323,-0.0854158270563276,0.0205630558908759,0.637090866883365,-0.0442290357318639,0.166071221813006,0.172442192749573,0.0474585899709864,0.591248634318022,0.0263598465834852,0.346168394196159,0.158742126607385,0.146500127837791,0.0923947885060648,0.116555103517884,0.0952819624268911,0.0509279498665896
healthy,0.108283986160667,0.124721889914744,0.0648138153676828,0.214935672952157,0.535799881376081,0.288049297873055,-0.0336271996777276,0.0401529216523752,0.333450379352015,0.191525425005563,0.0282412003388696,-0.0116274461458032,0.218321743544129,-0.0408721401369532,0.204520805384735,0.284822679197243,0.209312981340547,0.158701233032356,0.378438660057208,0.391185142612546,0.092050235120958,-0.145026781952826,0.416978527077233,0.429317398947871,-0.304761315908011,0.295023341711472,0.272057921746529,-0.133337192872682,0.0216044559583998,0.248331449304877,0.265504412953823,0.169814259199639,0.181429771180709,0.453186774227694,0.220542860805992,0.0978495258961613,-0.0130654265931701,0.361656169418633
