group,CD11a,CD11b,CD122,CD158b,CD16,CD2,CD224,CD226,CD244,CD254,CD269,CD30,CD319,CD335,CD337,CD38,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD94,CD96,CD99,KLRG1
healthy,-0.342713837661182,0.0590205206740766,-0.0604440726619211,-0.133248790729456,-0.519740228469846,0.252411838130057,0.253467303898236,0.103202614195125,-0.289426051074163,-0.0076047564895509,0.0465612823895446,0.0997007223798465,-0.257857583772529,-0.024088839866297,-0.230174070386842,0.046660508312115,-0.166960803259563,-0.456931018522388,-0.228862874679227,-0.0895866973077151,-0.152866601016761,-0.037480638249161,0.0697352957662501,0.189699746005139,0.271691095754066,-0.0287985333810393,-0.112899957529708,0.241265623637769,0.256682094307851,0.091930494909486,-0.523611271878926,-0.449112629389824
healthy,-0.425662434318556,-0.455838830607942,-0.0976349653921215,0.0575623473502348,0.229634816873384,-0.210884670026284,-0.491637672442144,-0.467856453577004,-0.241286406353223,-0.470842163411518,-0.430811739028009,-0.495179253502525,-0.441681010040947,-0.0159117107578605,-0.119403722390498,0.255789991794896,-0.491998396335459,-0.511718851695514,-0.277187674669906,-0.602680640617386,-0.241918039822729,-0.521344103905388,-0.508780758462324,-0.553646930841141,-0.376930303650907,-0.455592848892897,-0.466980215910843,-0.380147362960843,-0.686266045467939,-0.567959914504366,-0.272548862451252,-0.582460861261071
healthy,-0.0051336214336946,-0.0325202275018801,0.290892778458608,-0.410660595418241,-0.278241645858497,0.141280968699274,0.0961636838597628,-0.0720449477741869,-0.110559483350666,0.0487482355660662,-0.0873723525704698,0.0521039639689599,-0.0942017838869167,0.596817825237135,-0.0134894542662857,0.327882256550012,-0.253046833205881,-0.0478281059858838,-0.176636165931654,0.215179962034367,0.0378094807991644,-0.10515990916528,0.0020835561892249,0.386195800291208,0.323286298415182,-0.305995106681983,-0.232312868428054,0.458108086347366,0.579029955893836,0.208686022277676,-0.292111237610291,-0.408147427925168
healthy,-0.327258708012454,-0.324031271814462,-0.114365071592282,-0.235758714135673,0.202768976789077,-0.442470247225395,-0.371525773592095,-0.179778195122852,-0.246291323085762,-0.384621265596207,-0.1567884103551,-0.354096245418053,-0.239154336968275,-0.304644366564994,-0.213794797190183,-0.0803509006805678,-0.280926842417856,0.034729933215501,-0.295151009812592,-0.106835283891019,-0.0889769369194545,-0.361730644897113,-0.386492656373075,-0.344094039483619,-0.424009748397182,0.0120697996081445,-0.259739310900709,-0.246203835392394,-0.362700531216881,-0.369048778410649,-0.0509207643413008,-0.185834532084944
healthy,0.126208301694487,0.0528373953720121,-0.133904492633252,0.156513696850327,0.508073768726088,-0.0240340515680245,-0.291770895849171,-0.136648703715686,-0.0210078052059746,0.0715997752556738,-0.0894967588985781,0.0117250751590837,-0.0967629697221248,0.0805756099891215,-0.0475054198419089,0.324812242793921,0.0794186762023944,0.147042660516126,0.0613965000595374,-0.120155662893303,-0.105064558313732,-0.0618619066667551,-0.0795513476631663,-0.175252274320979,-0.193826925856088,-0.0085549203077016,-0.0189519696333936,-0.18535939122222,-0.409889275660689,-0.253270180092225,0.270761222652237,0.180209884648996
healthy,0.0374530930981753,0.220359485091067,0.48512372426523,0.38409352266479,0.103904721379708,0.254017119624924,0.0715171870506266,0.214091454667472,0.192799248385354,0.213950451856463,0.181483149066077,0.0205447879321383,0.125080817697552,0.271738014534256,-0.0905071354965443,-0.0381622030954805,0.17915215731614,0.228001844972276,0.214370547532379,0.183759834994458,0.234151246141841,-0.0006253388490458,0.110913205487652,0.112042769767715,0.0417086336461272,0.0620812760245117,0.104548934968654,-0.106744428150488,0.0808148457351911,-0.0605886178176418,0.252453428688155,0.226989701180908
healthy,-0.0231207575959101,-0.0603829718024795,-0.0026712740067706,0.0647196390258634,0.0815569329211569,-0.141171415421462,-0.0118168819261505,0.0684749930056528,-0.0050821282568234,-0.0508861832149653,-0.110861314513829,-0.0246573588100255,-0.209564206543994,0.0019911577315401,-0.129161269203555,0.330814368735527,-0.0853203040534799,-0.0888347572329221,-0.148063576487756,0.0165052736971839,-0.141058853076184,-0.137957122701086,-0.0141002316884233,-0.0540658765646022,-0.0358952777701577,-0.0077251331938519,-0.112847994879919,0.120999119000391,0.348549888243011,-0.0577442032852358,-0.0552989522491163,-0.16885262766566
healthy,0.0210791893294017,0.005419420607616,-0.120077285121825,0.0254234166639446,0.0866427631539045,0.106180591839596,-0.0749546368395702,0.276216577363202,-0.0773062654389379,0.062885876831908,-0.0117751897694085,-0.0485826349177668,0.323419089674206,-0.343858771740352,-0.059599901061049,-0.148428170769641,-0.0433970299747408,0.190889597113444,-0.0885391661660929,-0.0175698743380976,0.0715819098720803,0.0288070112884497,-0.127554084211857,-0.117847586322455,-0.0153953324628637,0.483602536131868,0.0759909856668523,0.0691921144956331,0.0450011839508325,0.0097900796956678,-0.131160202700438,0.0654074462578064
healthy,0.107795605762133,-0.155950993136845,-0.198389368660694,0.285441570888606,0.293959859593693,-0.530925145044644,-0.189327427179262,-0.154028244679808,-0.0031204947545273,-0.109695639221205,-0.0324573398143413,-0.116270627254578,0.0012155921161439,-0.413714616582074,-0.19500341959656,0.105059597469784,-0.112295216255116,0.0409985389264929,-0.0380734099912669,-0.165979780717361,-0.14866714984804,-0.151432984918712,-0.0952018077777017,-0.425199989456755,-0.447919252994882,-0.0461731671143269,0.0638785601103372,-0.571059131032244,-0.566250419239571,-0.28361369082518,0.177421172167643,-0.201363930449996
healthy,-0.218238585834323,-0.234747241246175,-0.257895195026537,-0.328310755601972,0.0815721792496676,-0.235820641335088,0.0143197410165667,-0.142647249100316,-0.22831568003983,-0.0642010845740377,-0.092397248426999,-0.0469888849664659,-0.102292828068789,-0.270163890613005,-0.0934331900157993,-0.245498889060955,-0.280325112036411,-0.410319276003991,0.0456030009917629,-0.0225448982354552,-0.31552595107971,-0.0502920568812392,-0.130874052059942,-0.307635984349673,-0.170275913972031,-0.117351806258439,-0.176409118150126,-0.33694641376714,-0.239241255543553,-0.252678478291559,-0.0645521434931568,-0.0016940602117709
