group,CD11a,CD11c,CD122,CD158b,CD16,CD197,CD2,CD224,CD226,CD244,CD254,CD303,CD305,CD32,CD335,CD337,CD366,CD38,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD69,CD94,CD95,CD96,CD99,CX3CR1,Ig,KLRG1,TCR,TIGIT
healthy,-0.145678813820373,0.0709641420182076,0.0302136021477657,-0.143394100547851,0.352643991529117,-0.100283322262801,-0.317384522574505,-0.366848934521973,-0.196634874934598,0.0694678832679583,-0.135061459616245,-0.103770390604653,-0.0482475211305498,-0.0730748277524132,-0.0480168060586653,-0.250012169665275,-0.0249386297225717,0.400678030478234,-0.0846360746465808,0.0929391852182146,0.0016806529362255,-0.223106767276866,-0.194505396159378,-0.307077251837517,-0.286951557266074,-0.467560869590059,-0.105758893176961,-0.0861499767861799,-0.089610996631998,-0.430228184878758,-0.0499646274781196,-0.29889766245639,0.145195229925722,0.119438225007543,-0.0273814141613955,-0.326975330022353,-0.246231365929199,-0.1527668988445
healthy,0.192932149161888,0.296601898579218,0.394000408933056,0.198660742779613,0.586514996853233,0.455293922810264,0.0526061855823662,0.330787609915456,0.178769233987349,0.522821297117854,0.435637462027827,0.397509545841305,0.354250531276134,0.387700750914589,-0.0241939570672046,0.160336953816238,0.458600184401545,0.528199830540738,0.416789250359927,0.398314947270132,0.20138736725543,-0.0328949191854521,0.377332397904885,0.184039160359208,0.158632793823323,-0.26866609326205,0.31862076869998,-0.0929528569167372,0.449974821247597,-0.223496640663969,0.356915632836939,0.262434406015476,0.336904898720042,0.525825002546617,0.41613904301152,0.234085376371492,0.423346794186381,0.386650831516959
healthy,0.128819103482901,-0.380736331783481,-0.145695647453477,0.32296588734948,0.432557106597058,-0.0657777943028082,-0.400740981464735,-0.169251201233067,-0.128602661250024,0.341103086213456,0.0101371618890264,-0.0552496487517366,0.105029803043151,0.0833841067210485,-0.365796232710772,0.0203350488621997,-0.224792016821791,-0.0293011898902685,0.114138186204769,0.0567687664468007,-0.190319451870492,0.0203837971430261,-0.0618145015707436,-0.20307109082763,-0.458410893311905,-0.620984727789452,0.238613705685765,-0.638066900542502,0.140572324584453,-0.678801305743072,0.031354067780691,-0.384592812430265,0.31930889244769,0.212042336449718,0.134974642637084,0.302211167347337,-0.0991611220049427,0.0684415401454632
healthy,0.0348031560543402,-0.0132266791361409,0.244198238344455,0.0052003040042563,0.117807638699637,-0.166641282342765,-0.0977133571068773,-0.18083285286055,-0.184491944776028,0.249403125658945,-0.17772491716077,-0.049180087372725,-0.0149937279736818,-0.166147137719001,-0.193469776404854,0.002356528276337,-0.0724767576137769,0.147761287496139,0.0016039557220287,-0.0643068685143165,-0.208896098825064,-0.195773970929463,-0.028455725142884,-0.0693349100631585,-0.293863232195448,-0.262322638281496,-0.220676795861039,-0.330595527103741,-0.0772994497000969,-0.356823260854807,-0.16260097707927,-0.416357087990837,0.0923769244858783,-0.0410694114008644,-0.0702525412879161,-0.398646861487097,-0.0909388582473697,-0.287222334253592
healthy,-0.0282811994280056,-0.10855019748953,0.18659579488061,-0.0524800842934155,0.0785077316992095,0.0049273860742401,0.123512395791258,0.0919146216542901,0.206055810585211,0.120577272546791,0.175714144759713,-0.12616879572384,0.0951871402444003,-0.045259079894395,0.120203888158638,0.157333406032417,0.141471683561598,-0.190681707890254,0.079855746286724,0.102809133495171,0.198765654927782,-0.0251110534627798,0.0129918776559701,-0.0395496158372662,0.157719253902508,0.459823681004059,0.0728361397706093,0.345019888386473,0.0424216493585701,0.451091954946265,-0.0933045235252473,0.137137251887635,-0.0853567537697176,0.130291149370784,-0.0274397861826661,-0.0023599709369595,-0.00101259857975,0.217727558263896
healthy,0.0043270680147942,-0.136320975714793,-0.421826127704376,0.0414680371718559,0.181580119821074,-0.201541988623599,-0.361292626356804,-0.332706793455403,-0.168597954632025,-0.101584494388646,-0.210245037784181,-0.162786713000485,-0.142646789994774,-0.164894545036418,-0.0096589341659095,0.2483177251278,0.0530862492433867,-0.0045761635321885,-0.166396427388775,0.141274513637096,-0.201879339249659,-0.408176612302988,-0.167123690958249,-0.294223746259596,-0.642406490619542,-0.362163234386896,-0.0830902576867185,-0.239073740619277,0.0162593680286073,-0.656522490887883,-0.0704177509169714,-0.340426520066165,0.0110678020741879,0.0436801994740076,-0.328560343348815,0.141121099785812,-0.0851321254924721,-0.13873316049037
healthy,-0.270856954064737,-0.0925180692892605,0.322261393659997,-0.0725189256847485,-0.207848369632046,-0.128743463058523,-0.295844749326699,0.0038708160822608,-0.493740800025836,-0.0345971442941954,-0.155481838401973,-0.0797528588901072,0.0327692948618638,0.0339128023538471,0.276870120781179,0.220856559510864,-0.0294823556152219,0.245348199122183,-0.071840096049128,0.100259773737578,-0.0258400834846904,0.241517258599301,-0.0941031068787069,-0.182033660381268,0.103024595720627,-0.0618327680644847,-0.401774992895644,-0.167919291234232,0.0690861474970345,-0.335695159238959,-0.0830256935340528,0.0284967989162079,-0.252966315419972,0.0160057472333432,-0.100050186877655,0.002713960582148,-0.079228675050814,0.283820112135257
healthy,0.344647506717862,-0.069353111032311,0.186574951528459,0.112506268379285,0.603805809729465,-0.054694810757087,-0.0358876867644803,-0.387299531029125,0.0237971155474316,0.368972505938448,0.0602414860785696,-0.136174489687238,0.169089368553361,0.12373160468465,-0.216504991590366,-0.143284072242071,0.14336045349941,0.202698245947878,0.0302635904234628,0.205396380760522,-0.127715405178912,-0.123674063418306,-0.0352080254648636,-0.27692360143311,-0.246010756725729,-0.101662532414615,0.125625751514721,-0.125204003185151,0.0941623346530142,-0.500570770372675,-0.0044449657045712,-0.204983065713505,0.359352410170112,0.0885494654101804,0.114788819115809,0.149068699190358,0.0170785691990759,-0.0419915757014086
healthy,-0.115622701680414,-0.380097398617281,-0.016885739389914,0.331056008551259,0.230505028455977,-0.0351712970900679,0.01365455576324,-0.303351923847757,0.130473882607368,0.0383903997614867,0.031899565934711,-0.108776412389739,-0.112057517711066,-0.127650698906999,-0.496151530556636,-0.111925848355782,-0.136985792275263,-0.0295101283415628,-0.0090070993282072,-0.0340582143799373,-0.168294295892541,-0.0911135830400762,-0.158183468700635,-0.117495294889073,-0.357028973767915,-0.0237158951538764,0.305778782397435,-0.41343478434053,0.0866198895545683,-0.298941830891065,-0.098880118633058,-0.143626502094635,0.0891307989446665,-0.0917893190730048,-0.0735207602718645,-0.0910836145948154,-0.0684671635926154,0.0866081632824015
healthy,-0.189881252345819,-0.367276563255426,-0.270940643366344,0.305538407602608,0.0109825087792795,-0.0599838888088725,-0.383827208760603,0.020186301582013,-0.277728903193699,-0.360723605118357,-0.247448357815789,-0.0296985619405546,-0.0820377931471868,0.0135666250633994,-0.349765216744683,-0.223447241485417,-0.106162017981675,0.0240383795160384,-0.369132121177727,-0.22399005788832,-0.227216037990576,-0.20160732865132,0.034661215509091,-0.360071607098971,-0.579085036739656,-0.519045016040628,-0.0919103514266295,-0.332264314401857,0.197638938034005,-0.587094948387581,-0.26513634635517,-0.300294996167514,-0.197293770842571,-0.0512001678680853,-0.0523328953786213,-0.273043149183061,-0.0670320872136406,-0.297254460181064
