group,B7,CD107a,CD11c,CD138,CD154,CD16,CD169,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD326,CD335,CD337,CD38,CD41,CD49f,CD54,CD56,CD57,CD58,CD62L,CD70,CD88,CD94,CD99,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin
healthy,0.0075803117682925,0.0653311800156035,-0.0329735719908104,-0.0855876116364458,-0.0148823473098988,0.632605741248131,0.103345438225522,0.0536457220231228,0.0332258859009903,-0.079800458888626,-0.313140542518333,0.129046559752067,0.0438306940027376,0.0379654239430625,-0.0975655734087434,-0.0622802463167109,-0.117292157743357,-0.188845402818955,0.0342177170240504,0.315952544621274,0.0709922315359883,-0.0664377339507401,-0.387470494749868,-0.182881976926988,0.153516731784859,0.14397933859677,-0.309979679076344,0.0308831901349573,-0.0934313134377663,-0.270198719292901,0.438017198357713,0.272455469441731,0.247914371738163,0.0890709204134802,-0.0391903229144454,0.11520663096478
healthy,0.623280993437255,0.62555344672708,0.446276376168612,0.637199089676592,0.629415285500242,-0.223173407671974,0.583490129469129,0.61603012101603,0.645541554598397,0.605038099556436,0.605679767940456,0.665320532901124,0.65303880203295,0.642871913521864,0.646982766909458,0.618299637526346,0.64213678939919,0.025338822693358,0.141294260604992,0.173912835588775,0.539249611928173,0.0746801463325892,0.487464701678126,0.127147926485263,0.399980663538692,0.601731356070027,0.119659003130663,0.625099514121455,0.605811287326336,0.264332273139558,0.0842309386968473,0.559874970411666,0.608927278521812,0.357686670562968,0.604274404174981,0.616774488906985
healthy,0.10314840173418,0.019305091980159,0.169972374230932,0.0862643509421072,0.256065633631602,-0.192046237241253,0.122392342007695,0.0819769408719108,-0.0203031175205848,0.0817873911830285,0.188584077903937,0.230091322631869,-0.0572276620537583,0.170362713082312,0.0503021645350078,0.142478508723674,0.0980687251816924,0.458325398097442,0.179637068533266,0.180470568794095,0.142780100958766,0.479060218544356,0.401448486074804,0.450810030543963,-0.257032356102135,0.0033898548567964,0.336454941244324,0.135356459917064,0.0751252863685642,0.534977024842852,0.0061971648099616,-0.0553058072155412,0.0291998369705061,-0.12259829145879,0.215538813861696,0.227336555071042
healthy,-0.0159948515259069,0.037694164039526,-0.173409747905254,-0.0608567082368319,0.0300695785206097,0.623080037366239,0.0070237853340311,-0.0620945645588162,-0.0114157086826279,-0.0736062311669861,-0.424021187782155,0.0061251994298488,0.0141144128020933,0.0364660349600675,-0.0335005770610955,-0.0498450291868262,-0.0352364578062163,-0.153295353949736,0.0248685774981981,0.326199309598305,0.0934130514378695,0.0887337209585831,-0.351418041546855,-0.535686513234699,0.259532547161997,0.113230350830847,-0.333959936889623,-0.042437536483702,-0.0716276098140696,-0.430383794619728,0.346685854485009,0.289023539452947,-0.0694771249330812,-0.006036354605357,0.0127515124120022,0.0192600051647297
healthy,0.117743946963864,-0.0101313585888779,-0.117909858850832,0.0171585517663519,-0.1016437222259,0.529792030014149,-0.263799298300829,0.0144561176648058,0.0455665582481382,0.0244229296320398,-0.356462099701872,-0.0232282796537666,0.0121362848814181,-0.0025973912882814,-0.164145415752487,0.0884430676030235,0.0556450083371874,-0.165810509730063,-0.137579092130186,0.356911680603322,-0.0664410529063524,-0.172211569536318,-0.317157760491017,-0.32815093361601,0.128267138943182,0.0676190043706983,-0.387866756632822,-0.106195034058764,-0.123227645783706,-0.419993793558748,0.293150278037138,0.165927480859835,-0.0448686239961841,-0.18193834405591,-0.169720368332628,0.0458730913622936
healthy,-0.225913030545323,-0.131765692754311,-0.0054254105640733,-0.0887408774023444,-0.274651782194442,0.231473587417827,-0.0270329666384631,-0.084653363106644,-0.0702649211687471,-0.0973723683469584,-0.21398875954102,0.0200076692190476,0.0010450697229061,-0.132294666583005,-0.198361132457694,-0.161154727048792,-0.242009279456983,0.191658711507587,0.180608375692298,-0.00123031281849,-0.0594993003895713,-0.30442280721435,-0.443777391726773,-0.276897737365436,-0.193128298117686,-0.120384879345539,-0.0130853407753431,-0.003194292470492,-0.162171890469363,-0.693015900272051,0.0422548071091464,0.0167284259081281,-0.070609675677556,0.219667452755718,-0.10731977158345,-0.265058245632531
healthy,0.0556962337549426,0.100169024998862,0.0987923998330307,0.0163425878835661,0.0427683338632545,0.480542771621815,0.0077637963075611,0.0853899425980107,0.0812417527304042,0.0289109642938475,-0.0235982466467199,0.0582398904340996,-0.0655861354009486,-0.0384078722800368,0.0802367494465571,0.0022739086273869,0.055257131853035,-0.111784134443887,0.238120532590807,0.0369761161480531,0.0337348573817535,-0.184512898234049,-0.0674687286985611,0.29278812360833,0.29259517773224,0.151276183062514,-0.0197218087935624,0.137899445149224,0.108385928973546,0.117866608901428,0.217650479641556,0.160309875479256,0.0690077317147023,0.0264891300015865,0.0015910421293016,-0.0108970977449465
healthy,-0.214793995215354,-0.126554084765364,-0.161316712438175,-0.184941137935913,-0.0525815845216362,0.290340542488164,-0.0396237179694138,0.0600653735597787,0.0273362399132847,-0.125359324880793,-0.364647136390886,-0.0813050242643233,-0.137601140077203,-0.024972785197597,-0.125045281091429,-0.184468480014243,0.0775948740218135,-0.22909548733995,0.0023977344125897,-0.0878147351067518,0.0558332610958482,-0.0122618206838028,-0.305445398432567,-0.3873223201476,-0.216523757494929,-0.0893418971130976,-0.123048008748865,0.093826004278995,-0.135339044982297,-0.521760695556973,0.12051146954952,0.0722752883785183,-0.173234266974727,0.347411159293547,-0.0092368155201042,0.0308665739275554
healthy,0.0077418440349417,0.0487893269500489,-0.263707381632055,0.109379854080725,0.0235434026940728,0.381672234761249,0.0303434834212608,-0.0307843309810599,0.0601928641441316,0.0188633445611094,-0.147775423560704,0.0584139734872031,0.0308969811203885,0.0066787846046307,0.0452503148957229,-0.0127668992158284,-0.0309769874960291,0.326327376643706,0.290158872909873,0.0369217031366463,0.0430058966089059,0.367812751903713,0.0854114110906373,0.0352778367429552,0.0844957467133994,0.0354206502366626,0.119109936553891,0.0210254997470942,-0.00500478364501,0.0929708300253359,0.325705498978875,0.115121352874665,-0.03666795983898,0.256229477068988,0.0126219192713121,-0.005171273173799
healthy,-0.277379818308561,-0.151427208741428,0.316383156559366,-0.163612755251111,-0.371351462697622,0.162956914594646,-0.154377712535863,-0.0857746100531576,-0.297249088881347,0.0093983414253142,-0.153846106464765,-0.171413690523072,-0.112149713945517,-0.0763885886716805,-0.149122314672081,-0.200510763337935,-0.28361037625048,0.302515826233561,0.0540771698382432,0.176483548652918,0.128102189216375,0.0707048780885961,0.238351144416448,0.169192223615006,-0.0424451260537399,-0.0230265894710526,-0.132997633637173,-0.278683210996895,-0.0331760733948077,-0.204384121571561,0.285228816669948,0.144553632802427,-0.155160032728682,0.0929679710156722,-0.104347939299066,-0.0643726571643575
