group,B7,CD101,CD11b,CD122,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD224,CD226,CD254,CD305,CD319,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD56,CD57,CD62L,CD94,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.0928673755137451,0.0451017772369056,0.112483968794985,0.0280853765882564,0.0583314451614563,-0.588451210924947,-0.488140121888518,0.0834848597221755,0.045248359862225,0.0938216308422907,0.295628411061321,0.392225325418879,0.0601845524791359,0.0520411134914859,-0.0011933218050183,-0.0515900590803004,0.508466247090036,0.199687190157899,0.0508553903634077,0.0557352337877481,0.0403310536266822,-0.195675699357746,0.0241509047916616,-0.30831318139117,-0.211652187664836,0.0944994520035456,0.122935085352149,0.0584471685591382,0.522532953592208,0.623103795374766,-0.225269844373712,0.651420000742681,0.574431591334503,-0.0227087345684546,0.358693036965157,-0.485876247303209,0.0123409742180354,0.0883985164230533
healthy,-0.276530749029467,-0.0608365432723486,-0.169170168705486,-0.208889953925405,-0.255798273487762,-0.201605558663815,-0.500684769062328,-0.264808641988124,-0.273474419530408,-0.320023170607529,0.019003104516285,-0.186128824709951,0.0132865230597333,-0.276396936987277,-0.21226716117041,-0.237153587048966,-0.0200688374653355,-0.212896413526842,-0.0901816137869692,-0.261875771585856,-0.298478801292085,-0.514503596687128,-0.179654748178292,-0.116417010695805,-0.162149172034894,-0.0130096131392823,0.0283726025890913,-0.153073282277999,0.0071943331176246,0.321810342896013,-0.132309494887838,0.234802632951272,0.466631762786602,-0.180489296691277,-0.0711665968428788,-0.142793226809236,-0.241070395638142,-0.215588843701306
healthy,-0.0515092971861917,0.0766046215116411,0.162967553511316,-0.0177221727837757,-0.0485333305613214,0.176825923377422,0.573299698012789,-0.0349439795532174,-0.0306357110364234,0.011035233862135,-0.0985815156778356,-0.187338735835824,0.287435563254235,0.126251190728706,0.117022833101189,0.0305515092424086,-0.195567054071406,0.0349104175618376,0.0220802549479606,-0.0464119307015561,0.108591988072187,-0.038185273646092,-0.117917674919865,0.182212059292169,-0.003048122016281,-0.0152311261000659,-0.108333433150343,-0.0764131099893227,-0.138477955132998,0.0825081160545738,0.332270325579387,-0.13876220153263,-0.0841987479413632,-0.0213948926481566,-0.173648183081566,0.191017083825354,0.0389090241372789,-0.123018225863934
healthy,0.114350192090934,0.119044162743955,0.0869946874906947,-0.0162308284632055,0.0101690554438933,-0.0309659530326956,0.0365674895034853,0.0774858479053855,0.0860404105547698,-0.0023256751752534,0.159357242840065,0.0660980899423928,0.206690443219663,0.129021745564061,0.216741691248714,-0.0061839244250958,-0.308826004168465,0.0550087357417592,0.0437320883539822,0.0783721795665893,0.0839339772820229,-0.331556866763789,0.264753070246036,0.115398154127095,0.0832462769027165,0.344638863573116,0.115228897983279,0.235204837431558,0.201529156063791,0.036240373053627,0.293981259472519,0.124365919457061,0.245536804697152,0.311068923258467,0.24439969053423,0.271251652350674,0.154927086322102,0.0891155062223161
healthy,-0.026671732258892,-0.0230884396742485,-0.108344938535196,0.307771845463249,0.280345967335148,-0.0886822451364819,-0.199342029157847,-0.0116263042358482,-0.0705057541082573,0.0943237069135984,0.175717675828213,-0.0858032760256703,-0.192340249585197,-0.196074320898356,-0.0339649321642835,-0.259291914689576,0.0211643404063523,0.0534949931711768,0.128653406276038,-0.0991077653442896,-0.265636961965577,-0.0042429144495914,-0.001693804494109,0.102488491010102,0.0359992550838328,-0.177381453379708,0.231896604753741,0.0001851535602711,0.0769967035677587,0.155510147986204,-0.402109188244119,-0.18255080618788,-0.167820242379054,-0.0394770271776117,0.0369364432236634,-0.0500324287123773,-0.140988655866086,-0.0107523480218719
healthy,-0.0949313294013818,0.0507207092991528,-0.111144787819052,-0.251423976649329,-0.0063607513991779,0.0654656360742288,0.548025587786641,-0.0892540063385815,-0.139720610491682,-0.199534869570366,-0.296175801253946,-0.428126495979032,0.0482284903463828,-0.289429658170294,0.0817137907790119,-0.0359624172394139,-0.0564860460059083,-0.0470651864697924,0.542441486607725,0.112448274915069,-0.0980961685016199,0.23607002300149,-0.065562596578018,0.0853756007770411,0.216776755228558,-0.0335686069673785,-0.352741987517402,-0.13207457859968,-0.345282448352241,-0.372930856169597,0.0625427624780207,-0.350709956047989,-0.189248346308554,-0.0698880096419378,-0.355721396206928,0.361025430411869,-0.238623155440983,0.0227094876647922
healthy,0.0728360607054436,0.0739245559343667,0.233262762825437,0.0155712383136519,0.143781775916785,0.0687150753489391,0.278453654539283,0.0110957892994893,0.126713386169354,0.0954864195944823,0.294728215241365,0.138226392040046,0.463653439648188,0.228540117401466,0.155990237647559,0.115991010141403,0.0513659492822645,0.210683533456649,0.0534093426302393,-0.0867044117094299,0.22374192597842,0.0065086780605349,0.18604628360076,0.146951937396745,0.1066636047208,0.145693261280706,-0.0490512406975721,0.192818761535789,0.207241051675327,0.37254929781003,0.39035726713713,0.183240721090186,0.292958369439436,0.198043317724363,0.155104466046758,0.268737664018384,0.191200091322311,0.189501743821864
healthy,0.209537901027293,0.111764335609537,0.0485435180418395,-0.127517549491614,0.0797500765240871,-0.117315564624191,-0.524519887769853,0.0771357506790031,0.118472117491191,0.112842637861643,0.0533155729887647,0.252161328268806,0.0158340918648255,-0.005283785806261,-0.0963214008813652,0.0803894540182234,0.363333606007663,0.152292552174095,-0.0061158428429232,0.278191114829453,0.121334257836566,-0.383580180256953,-0.0340721164600133,0.0013982636378006,-0.309809290543546,0.244938978518977,0.0290489716344522,-0.0010866875966076,0.45904268329181,0.23664686787956,-0.130976228305679,0.426989487243709,0.461202042966577,0.0385443195516468,0.337095152194934,-0.264733021604688,-0.0805269282172662,0.0501041537057636
healthy,0.0544843364304566,0.114877959233868,0.211544320548974,-0.0137572577195508,-0.0426544534554964,-0.305127452273585,-0.335567698477224,-0.0135252917754608,0.0043098348793012,0.0636692620052352,0.30352432761871,0.178014118004314,0.119596470975676,-0.0125136951121328,-0.010308497612162,-0.0191667664219399,0.385030666320012,0.114113953058269,0.0455957273472544,0.0096292852109474,0.0459057368841327,-0.214466760846742,-0.0435888427618156,0.0321402434637074,-0.238510040339822,0.148053808230867,0.0779511683948561,0.0352258808639968,0.495490380556581,0.500420050684578,-0.058698486847568,0.661637207414584,0.575565080587193,-0.127221783713489,0.241799947013877,-0.221506154191869,0.0477363624130804,-0.115684094355375
healthy,-0.194931830117558,-0.123835277443544,-0.0674986885535294,-0.196501334416883,0.0606022278573342,-0.129471607211027,-0.440135328564793,-0.111355271702308,-0.206769837065509,0.246160903459814,0.281371717509314,0.144930712150912,0.0214017732628557,0.132066594836217,-0.214192225425023,-0.191616772072847,-0.191520380180376,0.0858076415422311,-0.0138587157188487,0.0729569584922409,-0.200159279607913,-0.309134414515135,-0.175199286889377,-0.122023163946913,-0.189540414518025,-0.057109189396136,0.0961337507192301,-0.0567056083859547,0.17739212259549,0.203819117070205,-0.167320907373214,0.230185877684312,0.485539372033397,0.1337365706361,0.0292688687861371,-0.371570928895685,-0.09409366818496,0.107120596936295
