group,B7,CD101,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD244,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD337,CD38,CD4,CD45,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD88,CD94,CD95,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,0.0992300780763572,0.0430180988875074,0.060303475914056,0.0928632872219021,-0.0525196587545466,0.124487856055976,0.0464532005693154,-0.442832728302444,-0.634176246569458,0.0411045547528721,0.0103663217467973,0.0717403122667366,0.501296374740237,0.0884668699988899,0.474450895007073,-0.261945563448787,-0.0168223879512376,0.0363318182108307,0.10335056010356,0.0967301556745456,0.127557730244904,0.0498758695238521,0.0034591654027617,0.120918588564172,0.361836143463694,0.163705272410941,0.0429464734400905,-0.182240031862622,0.0523419842022885,-0.0595898664668369,-0.405096601218703,-0.181949140368877,0.17550656653087,0.10732581023687,0.159153261942929,0.550112487973099,0.537772998432904,-0.293225526182166,-0.123987291199547,0.508686992099346,0.0715505261758773,0.0553898256436043,0.0792289487463431,0.794213224204349,-0.0655033123024231,-0.278924999745997,-0.0660184308605624,-0.117924986994733,0.0498339956649324,0.016212976322999,0.0224815151902954
healthy,-0.581077689640043,-0.578124035708791,-0.634549368634186,-0.420359904122677,0.0900417533621438,-0.594464069366753,-0.562081736669905,-0.178720406576829,-0.141323854790576,-0.551699517796875,-0.584738781024977,-0.599984389763303,0.0570536963299726,-0.556332070148717,-0.52779936688089,-0.330468868614697,-0.593779712873228,-0.608816703437454,-0.565148903329715,-0.607529050928566,-0.577505729343445,-0.565600296591604,-0.60581802027278,-0.582004113598733,0.37088824834836,-0.559174789483344,0.0893589001719943,0.0439797519538008,-0.412248715438481,-0.585177202130966,-0.493203036221049,-0.284489192553163,0.0448749721926634,-0.573712872220912,-0.447456564944873,-0.365112310696085,0.171837577483325,-0.670646643090082,-0.62081373840287,-0.0092662728743146,-0.560658402301516,-0.568366934316354,-0.555008629583372,-0.0794175366452804,-0.616588253176717,-0.615565392554985,-0.557690989277185,-0.694817386679912,-0.573512804125518,-0.609100424847815,-0.638047258163879
healthy,0.0406490372535043,0.007208282988997,0.0129283806490867,0.0953749536022249,0.162746150039974,0.0455915139186213,0.113716483908458,-0.387960800559631,-0.552397854300376,0.0714999397535296,0.0128012695942585,0.0820377881270618,0.405924627922019,0.083834936880716,0.246156521647479,-0.159995558347938,0.0616491912840514,-0.0107701802303735,0.0222293136910293,0.105135473877934,0.0902635933399358,0.0560723591822957,-0.140771774532246,0.0272119950863185,0.511977866600572,0.11855173143428,0.0686662523230968,0.0210492100017337,0.119401999173007,-0.0921572338628266,-0.0650446675872838,-0.108491363911779,0.219128865012616,0.0563391805380017,0.195282329689492,0.585578601172418,0.577291380086201,-0.341391839735142,-0.150029756131591,0.687150885966049,0.0074131946935201,0.0567309726270368,-0.0084956237533119,0.707235290552386,0.037401803737923,-0.278137773883398,0.0489225952686438,-0.387874282411948,0.026416797775281,0.084999514310173,-0.0013969014390413
healthy,-0.0967269486506952,0.0199527755355341,-0.132795586128887,0.241242603497156,0.49963296705397,0.004606908765619,-0.063020289700815,-0.166699424341074,-0.448958116332795,-0.0196015782582845,-0.074401339083208,0.0767562149076446,0.273533741621445,-0.0142788140803067,0.331173664926104,0.230445101697469,0.0775019068762023,0.0535715748419866,-0.074553682654396,-0.0577581388756386,-0.0568039055242326,-0.0268511971397353,0.0117497460368945,0.043293525412399,0.657744012964136,0.0324527719309575,0.596998938620552,0.214392881540788,-0.0102349283767038,-0.110761280489158,-0.273142399778691,0.0548320116431219,0.402109724329962,-0.0173396008627184,-0.0618980488737476,0.44287936946948,0.527030497643712,-0.62713053564458,-0.08676724656501,0.469004327183256,-0.033045800330264,0.0649104918465779,0.0043946715655544,0.606318612251876,-0.316930748542325,-0.26385152372406,-0.0096602226617077,-0.111120583756518,-0.014818016289082,-0.0796891789750421,-0.0904115624949278
healthy,0.0909481929335588,0.0329665349562798,0.0913838871601539,0.0509427479034479,0.243583472247335,-0.0510630866422196,0.167698521575837,-0.444700935869318,-0.517744655936595,0.123052506196163,0.0082890336517262,-0.0931485876557792,0.382881995899716,0.0031927274736628,0.390634340755234,0.0189152573982951,-0.0059836127033614,0.0381657143890424,0.0582521616670685,0.095829329553637,0.0104148653072742,-0.0480888522116812,0.0382909206028924,0.0364306407233778,0.38369831859597,0.0632124046760891,0.282971132729928,-0.329930001423129,0.0465906113417023,-0.0996407723019074,-0.224451332802797,-0.0671508700064091,0.462294191014734,0.0709489846749978,0.154828254648845,0.464708565917787,0.370969746331689,-0.326332419322122,-0.0993684048308047,0.559441174429817,0.222737411455762,0.16116651891003,0.121470627368585,0.641979104785722,0.0292151741818403,-0.178722890598963,0.0756533528183042,-0.0791054422726874,-0.0034129166606938,0.0539045108234191,-0.150628009741714
healthy,0.247977595419083,-0.0745263319177737,0.127648978506078,0.189044140013962,0.099046720090532,0.17670111060503,0.0951225006787491,-0.142573056868237,-0.356192255367136,0.0989836135068456,0.0695460671251087,0.176911633909806,0.347979753221861,0.232992188460491,0.248170680906497,-0.115385839621267,0.153308569544542,-0.0103301122610339,0.0098705200788241,0.177108422947249,0.135656889394017,-0.0185790959789259,0.12907048494137,0.280775331683066,0.0429485630819048,0.0915219960520999,-0.376528024119956,-0.0713356377501325,-0.0516045740592671,-0.0507143740298021,-0.0661451798532411,-0.0319574459648747,0.491960784033179,0.0450469997403015,0.140831034608609,0.642900499758741,0.425743833613868,-0.0202751425476104,-0.004377906453095,0.390521344581344,-0.0102734993438253,0.102202038708164,0.126971410696541,0.520926409635832,-8.3245057505286e-05,-0.176947215830385,0.014272081678036,-0.244064659837333,0.263438397447093,0.338305945013268,0.249998371553425
healthy,0.0161895270757934,-0.0568641000673858,-0.117527105978276,0.0077122783863492,0.0961054328645262,-0.0414460299162995,-0.0411589348178835,-0.047066506913662,-0.128371198954844,-0.0865926591530338,-0.0514558403314399,0.0273226787192268,-0.297466827743585,0.0683931216322804,0.0097827528332869,0.0886644654372552,-0.119809004681953,-0.0072229588089694,-0.024742946991737,-0.0187437061339792,-0.0487391824997707,-0.0588097479597572,0.059437862982892,-0.0498658022706429,0.118479476318584,-0.0444086388143738,0.214978362518972,0.0392746770287994,-0.135176961030313,-0.254482821445825,-0.0358317252254742,-0.170155589859193,0.0917038410482363,-0.0470696451917056,-0.12625445418746,0.0562055716889126,0.407068207858952,-0.23927505723411,-0.114812999712161,0.0437750099135199,0.257580595325576,-0.100668708306513,0.0155906860738422,0.201873273962905,-0.0581963894264994,0.18072233337329,0.143536778769748,0.0544404395863844,-0.16400247746307,-0.0585615596144784,0.0411204361011718
healthy,0.072532415149662,0.048866279910456,0.0524537300241303,-0.0856773039479788,-0.159809430302647,-0.0511125318596482,-0.013621095990378,0.184580856398125,-0.444850326852257,-0.200937654822643,-0.145296621561194,0.0318385144192695,0.0695419815118938,0.0213420667565931,-0.0004974978746964,-0.132641004656604,-0.0620082987922296,0.111739187998247,-0.0799891069939152,-0.195461581221987,0.0604281672209082,-0.207947950793406,-0.0250815907254941,0.0809401911222662,0.167982397532152,0.0813282344858305,-0.0672856119078908,-0.288357046561248,-0.233615642525134,0.0238377595801248,0.0323019866222704,-0.160651458187737,-0.0688550876028317,-0.181546990144965,0.0790321729714747,0.313682022925871,0.3356198639983,-0.262996887873223,-0.214750623148394,-0.0553198209890482,-0.0387014154805638,-0.0981833054393358,-0.0394534862323401,0.217958852583574,-0.0509018153667863,-0.0829883166951059,-0.0746151837787516,-0.450158370578099,-0.118799148545323,-0.0700909861309697,-0.0509623679428885
healthy,0.0762122282735407,0.076644094540372,0.000631744297622,0.0953591170890017,0.0075971266018074,0.0010206678795134,-0.0325997902690754,-0.339031183112184,-0.537026223555427,0.0318143540155896,0.0215605232206128,-0.0033008407951466,0.315690928998854,0.0130104262531953,0.27172495047362,-0.167569446550072,0.0160607196160585,0.0953843005435928,0.0804134387038456,-0.0692507797292553,0.119573388773981,-0.0290538209084391,0.0491368175184113,0.0292696635599937,0.483159872507173,0.12404386949411,0.185719483835048,-0.181995197288356,0.0266004507096836,-0.028843620513301,-0.0565609043430339,-0.187042404381992,0.151585036849214,0.118383095675164,0.0497070942382024,0.58608441984062,0.295250598319514,-0.214794002634166,-0.0426807434276136,0.661240192623973,-0.0896779356720129,0.059905189174349,-0.0771669257018159,0.558447668427738,-0.08733919531743,-0.152068472905195,0.0792056036991648,0.0842799650796884,0.0048288050575693,0.108132839034502,-0.146319612888326
healthy,0.115323908325619,0.131393508791732,0.0408716425403899,0.321308098958681,0.402718454311973,0.090287689218146,0.142199288612076,0.481318708762781,0.323511139138279,0.20910664394622,-0.123537728904091,0.120917960603682,0.164498604830998,0.0919026006534414,-0.0034310490579731,0.335259559283599,0.162638127350288,0.124063721497453,0.0756593624770384,0.0388844113429832,0.155473574043423,-0.0219792184875113,0.337104699029224,0.128433037392495,0.43868814209032,0.0274155414727428,0.30279116413455,0.59294100180307,0.111564865325797,0.351986593526776,0.461081388925398,0.204627314639714,0.153323148917684,0.177432829948079,0.101682781661684,0.124254064551113,0.11464078698142,-0.0261075956431153,0.355174683721093,0.110445521694394,0.264130298765829,0.252886689168623,-0.0999239061909872,-0.12854422493691,0.230948951122158,0.351291700191764,-0.188998124972704,0.0990682989499787,0.33911767829559,0.0561320652454887,0.136044758987498
