group,B7,CD107a,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD223,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD337,CD38,CD52,CD54,CD56,CD57,CD58,CD62L,CD70,CD82,CD94,CD95,CD96,CX3CR1,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,0.0352381394367144,0.19756627044824,0.142959586533578,0.126778197155059,0.0364225173447343,0.404514086307244,0.233203100117636,0.13325338571934,-0.018386755930338,0.0593397591172792,0.101158241950526,0.262180374588112,0.245631120653456,0.218558503673504,0.134393136235716,0.180255599841591,0.023832999402378,0.0056544580451502,0.0512107282111003,0.0957181842717306,0.0975258389156349,-0.208449907460956,0.0517982702638773,-0.036010737083035,-0.188638304383497,-0.06133352168515,0.139334832038908,-0.238547476894366,0.14090694429421,0.250966310245683,-0.0903604176851594,0.169001357848179,0.0442734024020439,0.323782376693318,0.308074285574741,0.0835194066748112,0.122843891434366,0.157623556278075
healthy,0.686035515331762,0.703361531745181,-0.0644476546751517,0.675853231858478,0.65998309990465,0.42826262196223,-0.0728354328899269,0.688434879382426,0.707997745464209,0.653369868969183,0.669651057202216,0.656316630285337,0.667481918229953,0.65600278252366,0.673658126435474,0.668097742992885,0.668670258511869,0.682552009192414,-0.341774625862658,0.646428880280814,-0.0569624392785547,-0.0747267111932741,0.558870543112705,0.527835138276396,0.165782513261249,0.719924517562901,0.693622968341331,0.0952751503481819,0.700824220669837,0.667800156732767,0.313887795725335,0.722836724316299,0.690102728572102,0.675114586984698,0.706760514749516,0.667426108795702,0.70547964398992,0.722873918403138
healthy,0.0134447284515599,0.0648670483840085,-0.220419429481971,-0.023692128341062,0.169675822662951,-0.054060202844695,-0.550915002387455,0.0749990814306763,0.154450943793656,0.0817182173418904,-0.0534025659997159,0.0621422464157204,0.0288288173642351,0.0135117546662031,0.0290351159735313,0.0073422804906748,-0.0843752864439445,0.0588726872564053,-0.0695009773524851,-0.0340769181020425,-0.0943488073261689,-0.489833467411226,0.145047159143388,0.29522949398053,0.440283524686611,-0.0527803868746932,-0.111269633715959,0.351465957882331,-0.0435663850249913,0.0702555251664403,0.394091533252638,-0.0255307199403997,0.31223862768112,-0.383950551875858,-0.139024342494434,-0.0471424803653054,0.0033392556102708,-0.179891232503573
healthy,0.247620914855309,0.181221777825352,-0.222115138724516,0.263398502018497,0.0514337688408112,0.124666733446533,-0.227365383552562,0.180979283320415,0.174214197202724,0.256115816702971,0.104540475579299,0.20270895692609,0.130040810117866,0.159246000114298,0.210921786126171,0.142345606402072,0.148283682686593,0.135610347027521,-0.217227289927051,0.0799386305538217,-0.183142593766217,-0.524160699043159,0.0965860270230688,0.163102037866207,0.0501124144584124,0.0423934150339758,0.0393459440404494,0.128931742229151,0.0901165378542088,0.15142575290594,0.305393275166659,0.116351255064308,0.275634896337097,0.005042638283175,0.38877663926862,0.191432644971641,0.189036252906562,0.0447213096018412
healthy,0.0087018486370454,0.0781075364824153,-0.417629540177429,0.104244648365851,-0.0426212480196369,0.522112681485083,0.171280759083491,0.0899148782713726,0.008421974140316,0.0985326545667716,-0.0585573182398103,0.06124036809885,0.0210504995453259,-0.0071381925821705,0.10455537718523,0.17031008586127,-0.0254379482785961,0.121909958541653,-0.500111434655999,-0.0344540093146244,-0.372754525700485,0.154793141138663,0.0704778335077613,-0.362181239711134,-0.3799123629683,0.449902692325307,0.154131198845401,-0.264547368037459,-0.0486646082281948,-0.0937979405033848,-0.612338813135621,0.0775738004304121,-0.154420213405184,0.24507029175725,0.0810272302262238,0.0515460043814883,0.132739727957365,-0.0758240329085228
healthy,0.117611869958804,0.142412101699649,-0.194891353001997,-0.0011250460524488,-0.0093421097237005,-0.221915700328444,-0.336293372394468,0.0070484803789574,-0.13439459270883,-0.190448076314137,-0.141863305359331,0.233219367163312,0.335574237264158,0.185776696741197,-0.0227623183452724,0.0390112674457758,-0.0537021876628184,0.184278982058656,-0.402448102700366,0.117537123429909,-0.106893279121033,-0.0822959245050956,0.362184858219455,0.0477617017761902,0.154660163048404,0.3697565641845,0.199677822948579,0.187850717688821,0.223883899364677,0.141513888796114,0.287446346483038,0.218442598626371,0.148592865528013,-0.0993785120834608,-0.062790787865333,0.100286440998467,0.0723522323346806,-0.026544139468997
healthy,0.203808659613405,0.347681099347335,-0.144958185703652,0.25361608314703,0.294506433756074,0.120605193736315,0.179406087074677,0.309220709503802,0.195404753376927,0.129917473255714,0.305739603195473,0.1744110902614,0.301653470886826,0.224839058658244,0.139011346253828,0.224116741236577,0.265504894347649,0.208731080210606,0.0078856950398755,0.174071801079909,-0.0565354819333794,-0.0475732998983807,0.354184893433678,0.180699340818699,0.241219705275883,0.321142966238192,0.309385061675919,0.241215344488678,0.339401763899149,0.200172373432622,0.211780624804342,0.282763887756237,0.25380541393185,0.326015902639613,0.246337276276301,0.23010272601038,0.353048180821139,0.204984773634118
healthy,0.107185574588253,0.048561643713098,-0.0710638351819989,0.158320610617727,-0.0190815943829791,0.344456697231129,-0.107725174630713,-0.076475149019538,0.132633009599789,-0.0798911450205586,0.0298060139131003,0.0899048742909892,-0.0292416658062862,0.0407174958331259,0.0426086758856751,-0.0253465793096011,0.167670011750926,0.128361616787055,0.281698769813333,0.0081028191469138,0.0878996474928855,-0.370259931310585,0.0673400281527,0.338901128342073,0.300491028749178,0.021822603426388,0.0291708382117583,0.121030427852673,-0.197522156551133,-0.117860685246102,0.11177697715635,-0.0179910600838061,0.254563340642852,0.0093706256241056,0.0295843709352183,0.196354233678457,-0.1449092123116,0.204145466575467
healthy,-0.0087163331263563,0.230474299832885,-0.126888733197228,0.141536255699797,0.191491683580015,0.460351010504341,0.442216961585698,0.185484161843516,0.051122274215143,0.152346954877608,0.140420154299629,0.176928208178272,0.076339400534023,0.230023383552071,-0.0553727899019099,0.10091561814865,0.209593837187286,0.0563284289886862,-0.350687775817812,0.0852172548679308,-0.0609594392565535,0.009341068716052,0.265101296224527,-0.237453844827131,-0.177062222488916,0.428565214890005,0.185034367706107,-0.201342883951331,0.148343765257288,-0.0302954638580419,-0.230934444860666,0.220150444780643,-0.0157526292159328,0.166249873870244,0.168902522852512,0.197585717643663,0.128812104868415,0.0758486665681844
healthy,-0.140789837037225,0.0611618607252566,0.209435793994637,0.0642064798930747,0.0224944638186514,-0.309679623765664,-0.0753950505724158,0.0296393028749313,-0.127816574270553,0.112294573930507,0.0055962623984385,-0.0161255918541871,-0.0391036822962174,0.0808143985634225,0.0166117940513222,0.0828022130441464,0.179243265919271,0.0188763005182226,0.0859639589896466,0.443273695443012,0.111125894248365,0.231724854901321,0.243082573593763,0.403806456871535,0.373369726472574,0.0921750996977897,0.106364572350899,0.344472454969113,0.239825159128992,0.157714850717618,0.0858869528971661,0.170877058346675,0.277553162211648,0.0230268466257867,0.344150898779164,0.0733392945836636,0.13452487619481,0.028015257088592
