group,CD101,CD11a,CD11b,CD122,CD138,CD158b,CD16,CD197,CD1c,CD2,CD224,CD319,CD335,CD337,CD366,CD38,CD4,CD41,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,TCR,TIGIT
healthy,0.262876471437162,0.319888753998855,0.272657880282258,0.272112959317982,0.1908139216096,0.120417944214504,0.407986437947726,0.261392560464712,0.105122478216795,-0.0756428740401833,-0.0550033934712972,0.207415010126836,0.0999511034743501,0.256417926410765,0.140178718803832,0.0420778372265409,0.259029580603313,0.13147080788588,0.328093449233584,0.194686095366054,0.272178921557001,0.220375133468118,0.0053937402658944,-0.21126851272716,0.284562677030705,-0.0971451452446594,-0.280013542498019,0.3308754070577,0.0382772445686571,0.469889123581436,0.433687266330405,0.219360947320529,0.248284863726227,0.138281427894849
healthy,-0.498543712061739,-0.444565462943397,-0.396295281574083,0.0567048826905321,-0.550514070318522,-0.31572017815562,-0.196238607513726,-0.515578958887777,-0.576610294436653,0.119329300276714,-0.465211813879802,-0.582163327771943,0.380444790291319,0.171526241874846,-0.386796195815357,-0.0383954385062164,-0.344032119534751,-0.455189675055709,-0.222920121973652,0.0962718562406508,-0.470494702172358,-0.369491915946156,-0.357578351396247,0.0706914015457256,-0.615930284621146,-0.0596343497912245,-0.309450845710757,-0.572963814873011,-0.473407413978624,-0.350149349804619,-0.567703739688315,-0.543964113770646,-0.484959149297566,-0.567115244854757
healthy,0.0536023791958469,0.0594519270904836,0.0968656261216,0.295599309070973,0.0774146403331543,-0.256263008992944,-0.470599320256027,0.13371146258453,0.132798803596946,0.479942516648301,0.291060492848729,-0.0366339730231277,0.575288212208491,0.0929626067547171,-0.0646863428758243,0.109107705608433,0.18621067944784,0.0515503956565457,0.0983591847471276,0.28130557535056,0.174072674867265,0.276127846732358,0.552532821307073,0.567856413732343,-0.421523300201021,0.671504400256561,0.642781266751091,0.128380632439468,0.478960791874421,-0.139539265454974,-0.206699968673681,-0.240739329348657,0.169024716491111,-0.0265263845244985
healthy,-0.0879635889598041,-0.0446459284749063,0.209548460551914,0.558868784794958,-0.139450295146413,-0.227149422896929,-0.135072186857601,-0.207440304031351,-0.0872019579797439,0.197397504732315,0.15574341423537,-0.0634223234519389,0.641757581212066,0.446562517229825,-0.0726475868270494,0.27974579298025,-0.105033110189532,-0.155522706167311,-0.0089949131724087,0.235360764528834,-0.158431443034856,-0.176582696753214,0.302173987931375,0.479035857173482,-0.517940067900897,0.392374453215801,0.414978373785072,-0.369102307333773,-0.0024660015270444,-0.202254252194411,-0.322157761247151,-0.314525421749419,-0.0916409081051724,-0.050704513809467
healthy,-0.0382517551529076,-0.053725835075722,0.0945643417062271,0.0923239802860783,0.0829518825293718,-0.387123562380302,-0.30879110193927,0.003912486694977,0.0164383647530064,0.286975297838092,0.289991359650915,0.0787141238505561,0.32844757411549,0.120519134728395,-0.0526222529297896,-0.350711541766486,0.0069979312919039,0.0668772168869255,-0.002547173779378,0.258507474696224,0.0448362686955326,0.0196309896605999,0.365014689628324,0.585288073656169,-0.193898757245592,0.530050320927338,0.68769826691234,-0.171000665556086,0.344720933015977,-0.304384472242129,-0.214252098847065,0.104394860173112,-0.0573957805911074,-0.158909468181326
healthy,-0.0177185171607651,0.0544799916660564,0.295879888472189,0.430252277299996,0.195750359751597,-0.123736649191634,-0.4413381730097,0.225543416731178,0.121431789018695,0.416516674183611,0.415430353757569,-0.034727520235375,0.0764553308279864,-0.438036195348942,-0.116539821791497,-0.239588417586075,0.0748117919596961,0.154335979704304,0.0412288649942136,0.47062193265128,0.157570321553548,0.326184372375308,0.516112305684633,0.427966198915788,0.16803402653917,0.403979465413659,0.487790005130478,0.0919176789508366,0.349312547660576,-0.168451648843037,-0.159650826163493,-0.113151499636902,0.03386316186033,-0.0542430413858913
healthy,0.101666667429964,0.0870769612700902,-0.166276433140993,-0.268594188007719,0.0060749189569282,0.364498692406796,-0.0927829413077873,0.0660426542930196,0.0961316151676024,0.0130920106979674,0.0262111383927327,-0.183431442350512,-0.0342935642367254,-0.172614951889067,0.0025054162650506,-0.0272015602271765,0.103776810661251,-0.0941424993160463,0.0781663234438191,-0.163914122565807,0.0502577123967985,0.0926664403756532,-0.123987435990747,-0.0970829097687379,-0.051033255641633,-0.371207678330796,-0.58780406224503,0.101788727276032,-0.05766269550038,0.0819539188287175,-0.142538082054489,-0.261513665178647,0.171131015999534,0.0113040791163386
healthy,-0.0930402024702685,-0.0457284247480333,0.0368847286773798,-0.197703773511823,0.175189112468537,-0.319493922012495,-0.106691928529586,0.0887300239544242,-0.0109436127205441,0.308897656121881,0.379642166834055,-0.103241570012562,0.402030459850957,-0.126770486520768,0.194234471066503,-0.186659644814203,-0.0613342527769253,0.0228362109554039,-0.195710906527009,0.157033642192423,0.0814232499187888,0.292910919809298,0.452527747725957,0.475244619358351,-0.0666811697700096,0.480654859329988,0.29937448526263,-0.0365764194496598,0.255811641245759,-0.0787051528039132,-0.0960210823473604,-0.120694435762415,0.0571829443291094,0.255865184351829
healthy,0.118657534034798,0.0451781692217046,0.160919694566153,0.00514177118417,0.0471196531450607,-0.430305045170704,-0.217149441302203,0.0476138896038752,0.0251765532085486,0.287522369822372,0.234466644517126,-0.0355751943522782,0.474401735599856,0.141870022812206,-0.0293920056975345,-0.109272642693771,0.173109874242819,0.0816560272229732,-0.0152178894092876,0.281203593091892,0.267911628679862,0.132242301310722,0.511864877104283,0.280032719641872,-0.204428444858972,0.6972019672773,0.457714177386668,-0.0061708667544141,0.340910973190372,-0.0315623619683427,-0.0824228266583185,0.213353419024844,0.0597062093800035,-0.0267240837828049
healthy,-0.105993920466792,-0.229766235274161,-0.15324857176084,-0.169906719509489,-0.0764301755721586,-0.0027868561600442,-0.450282859950458,-0.253867072450499,0.0691036053224787,0.24954965994769,0.0714120417921145,-0.233888603764876,-0.205896167591995,-0.187515340225457,-0.172233679091826,-0.425936174735516,-0.313356221292148,-0.386152130891527,-0.306855396802896,-0.141298973555142,-0.11027453447862,-0.0037038200859401,0.0925081393748419,-0.0657893909658914,-0.208800983277241,0.133240409159817,0.545232213960434,0.0322357862913179,-0.104869406072191,-0.322624423681687,-0.420935535798294,-0.202765317973534,0.0056360663735243,-0.12607293665074
