group,AHR,ARNTL,ATF1,BCL11A,CDX2,CEBPD,CUX1,E2F7,E2F8,EHF,ELK4,ESRRA,ETS2,FOXK1,GATA3,GATA6,GRHL2,GTF2B,HIF1A,HOXA1,HOXA6,HSF1,HSF2,IRF4,JUNB,KLF3,MAF,MAFK,MAX,MBD2,MEF2C,MEIS1,MYBL2,MYC,NFE2,NFYA,NRF1,PAX5,PBX3,POU2F2,RBPJ,RELA,RFX5,SETDB1,SP4,SREBF1,STAT1,TBX21,TFAP2A,TFDP1,VEZF1,ZBTB33,ZBTB7A,ZKSCAN1,ZNF384
healthy,-0.0597904877720255,0.0816539046338437,0.0633404287773966,-0.155184563501877,-0.136256017090327,-0.189876857874212,-0.174249909181456,-0.195051553262952,0.180093605605964,0.148473507102958,-0.0863658501909211,-0.0401582143566689,-0.0295641633498293,0.166461295471288,-0.1467211610946,0.402322701142658,-0.133810730174296,0.173448844236936,-0.0096548714167125,0.106998336715987,0.206672124931045,0.0105406466772049,-0.0517932551781115,-0.413038293037631,0.3411108163607,-0.0453897340567437,-0.121218094476645,0.185418517114021,-0.217783382401243,0.0723928572637475,0.0263364898508744,0.426843706861468,0.0965502926202178,0.0050734113152943,0.263553786728831,0.104161856508494,0.265505543977893,-0.121116284252169,-0.292316622058625,0.239285333504844,0.133779424187958,-0.227026014485258,0.114232387239605,0.0108705433735689,-0.222845481469373,-0.108343441826441,-0.0318558141648425,-0.0586500554125855,-0.141475435316691,0.153341719516207,0.12729803271402,-0.0934515261238294,0.184742413039336,-0.166375532853254,0.176494469479206
healthy,0.121260356319098,0.36010537888227,-0.0024361854482455,-0.0329891216008472,-0.0057008147068062,0.0221024911904122,0.0609617743753458,0.0006036685350709,-0.0510713839297509,0.0932222550919106,0.0370453749448201,-0.0240435189343211,0.0036405005971212,0.0119275232381974,-0.0580585828050868,0.0423397014791833,0.157436372230142,0.0067565388060467,-0.0015625321053013,0.0495475006069611,-0.067361646947722,0.237057476609895,-0.0330375121032304,-0.0380219724214292,-0.0758253724586345,-0.0135846891936811,-0.0489855425377898,0.0569826993100301,0.000261555238025,-0.0029765924473332,-0.0053829165420128,-0.0633836852218202,0.0207894664001926,0.0112617065065571,-0.10551411865331,-0.0131434489266753,-0.004068977222989,0.0442232331947881,-0.0106342204604528,0.0120832317076572,-0.0064515633308791,-0.011002815330701,-0.0707113671472029,-0.090226656350297,-0.0783657744284465,0.105884105197826,-0.0156042868905146,-0.058657320837039,-0.119026480547209,0.067881139070677,-0.16700858617609,0.14287484698712,0.0694804511387592,0.113405428656985,0.18280627602765
healthy,0.260230476975418,-0.0122049161344755,0.1571638847039,-0.123777540874818,0.0837737365000149,-0.015046839347962,0.368417717776316,-0.0251440091533848,0.205459366683488,0.184600159790927,0.178713433599703,-0.204211334830549,0.214842785282099,-0.141356246239996,-0.131232454203065,0.0262766015024566,-0.229225216352338,0.247685897887219,-0.477503917894603,0.0139635899279785,-0.142661653591874,0.17904047394366,0.250352940579937,-0.271284211099165,-0.0829027764261087,0.157337847216685,0.301134617679584,0.338319219538481,-0.137674804726022,0.21980645444638,0.125659457240044,-0.248965601015572,-0.185076146930132,0.26447373937501,0.0545567554278912,-0.0401701933217285,-0.0750843319365792,-0.0125950695272662,0.358846107541182,-0.185034148064908,-0.321737929846873,0.262284978841454,0.0740442288917984,0.250342842492123,0.144533471869286,0.311148937264538,0.261539326857233,-0.0110238988642986,0.160163246286477,0.0818238875440446,-0.246514978704855,-0.170914726281809,0.21856278313136,0.28811244493821,-0.229174955415267
healthy,-0.329684529684847,0.0040318583911148,0.152392157393001,-0.283191345047149,-0.365222923011724,-0.285429779435365,-0.317310234939541,-0.19980732186115,0.262641345613497,0.292347786495293,0.0092302030507635,-0.220850537958298,0.228333177039164,0.272089080342714,-0.355834641790162,-0.265446362912574,-0.324611515386757,0.258251444011214,-0.0600439154254704,0.261097126422299,0.280618744081239,0.357259131878139,0.228607123323961,-0.217647337907516,-0.231263090122793,0.25836428459821,0.0831413527181065,-0.327098588224582,0.160626080888262,0.2562060359433,0.0137393842749937,-0.182594941696326,-0.225426038065573,0.31125276840513,-0.16725666193182,-0.129572105348338,-0.164378149738034,0.037214896896185,-0.092957188684459,-0.249890149838878,0.151965928343414,0.24724097860072,0.241359984454151,-0.163588180517866,0.150504630602693,-0.262860980754486,0.234993659569452,-0.168820952854374,-0.183704929031751,0.0731129183852109,-0.115953546816737,0.324253424325052,0.129023150261494,-0.0222497599327586,0.364484390765411
healthy,-0.264828158243497,-0.356667568401999,0.421615093575958,-0.275795729022259,-0.112992581591039,-0.169490676613445,-0.312298999220185,-0.0381000389255027,0.385925775376343,0.379787365762487,0.365882883197237,-0.393551492511723,0.390697711248963,0.157270892156243,-0.306147403493995,-0.282742430848459,-0.383823999317573,0.245807101671806,0.0561962755831807,0.364836051992417,0.363388759773656,0.24436623705609,0.278707989010035,0.0134420589995457,0.24753368019052,0.385839209730683,0.253769943507091,-0.35797071585666,0.248315608773164,0.418873617020935,0.24870892736928,-0.0548156473632952,-0.369421398287419,0.152692013574134,-0.363369982635093,-0.0641388504855712,-0.171025617443746,-0.30000588679946,0.104009382482714,-0.381398480922983,-0.093053876173053,0.357638888521601,0.0648955900840475,-0.194830912151253,0.377089250817494,-0.380536041849141,0.258466080363089,-0.364753765207978,-0.165411373343197,-0.156953321006946,-0.366309534509037,0.36715936190086,0.214293834559361,-0.354633974786327,0.229560844343362
moderate,0.107085152368699,-0.0644404103455038,-0.106426462102178,0.0996149067964072,-0.137995610836002,0.116271918602419,-0.0086807525190423,-0.257480280307906,-0.0311765518862289,0.137328196195091,-0.163254855791537,0.0143057929076378,0.0545665996284926,-0.311776424330277,0.0793220119629475,0.0250956629357037,-0.0116230477824062,-0.188149858116248,-0.131635541904965,-0.0253006857338922,-0.0289060334509718,-0.224580664479455,0.144244443993554,-0.0956474975421012,0.0070754676310988,-0.107569355147399,0.0678014755796356,0.130401042928639,0.0009444135278254,-0.0593126592971952,0.304936514807736,-0.114561941221783,-0.0985439898399123,0.0822403151967361,0.074567227919854,0.121246993098885,-0.247340376171969,0.279140720827154,0.216189997408913,-0.0900791655870472,0.0725104566571764,0.06235092267886,0.180121252582933,-0.181111469076311,-0.0241817847182468,-0.185205381759286,0.360107277362805,-0.0440275553641679,0.0416654309978054,-0.0504203406991712,0.0732454851996179,-0.0503854432016072,-0.0312223548517816,0.0125500125614496,-0.205978117184251
moderate,0.006209019160299,0.0199037800070673,0.169188410450445,-0.182856004636105,-0.128013480251508,-0.122477464683591,-0.169730679668084,-0.0404182433412073,0.198813640570927,0.178148945324492,0.0578927351881312,-0.13711847101326,0.197704118756563,0.121101513371348,-0.148351014832427,-0.140677400346146,-0.0275168567810817,0.203139164440085,0.105860145940369,0.177319021791343,0.232631960542224,0.22860703868006,0.205477431849099,-0.160818301362685,0.1397550051466,0.222812304192544,0.148292895312274,0.225344109880034,0.0144427836676134,0.150104604843262,0.177962689258836,-0.124445292697389,-0.232923857057612,0.172595698410491,0.0072847553762851,-0.147589602136397,-0.226816609239665,-0.165081339147646,0.123260392380306,0.0148715498565925,-0.0168907540891091,0.22512876641782,0.189492504889003,0.0448631844460216,-0.0553477883537876,-0.116339181097155,0.229505459232087,-0.11093663591563,0.0097855114770454,-0.0392350979406863,0.125300545065641,0.133367260861796,-0.196141331012556,-0.136618292156627,0.0237904641898165
moderate,-0.0982517718844241,0.0721143798035282,0.0676699515025781,-0.227559713414216,-0.219093700551603,0.0482166472926065,-0.0859618892144697,-0.0567732101897627,0.0503931710586792,0.0518029271010554,0.132845208016791,-0.0066118139901424,0.0772881927863913,-0.0418748219375685,0.0319658236621044,0.0656903117565662,-0.0513235934319622,0.0902891839844976,0.0712396166257898,0.022278631434557,-0.0004477657671424,0.0074167954898845,-0.0019331186273478,-0.192210309103557,0.0438469850752237,-0.0531080106264371,-0.0543491276136557,0.0443952696880512,-0.0307728892620737,-0.0126512520738634,0.108238859180503,0.0341838841412702,-0.0416837530573408,0.202493968531119,0.0479906875733806,0.029413808009671,-0.0459371124780631,0.0286669779082591,-0.0201951499058125,-0.0643910433710174,-0.202340282692675,-0.0388501184901369,0.0774684621212148,-0.0127401406398824,0.135586631080929,-0.22689595673899,-0.0390170960767707,0.0248580613176317,-0.0340326905056117,0.20596477627717,-0.0679831383192993,0.0392629934182812,-0.0196510189642943,-0.0011588742952944,-0.0455499903120364
severe,0.280620965467233,-0.188445392313946,-0.0393171289793458,-0.0285305711487079,0.106148380107082,-0.0077374706470929,-0.037900691080467,-0.0219344134175978,0.046018426154616,-0.0110186830326232,-0.163968514005617,0.0392436656074275,0.0509335436089476,0.021659721463714,0.121655863531534,0.179466752260659,-0.0770803333484419,0.0526529286047557,-0.0909528291315621,-0.0692524895465045,0.0358614492048036,0.0487802851943742,0.0642559193349796,-0.0789918100140581,-0.0373700789803779,-0.006398068609483,0.231420663782484,0.237970444106388,-0.0766953056022517,0.0413026319545962,0.189409704621195,0.0567241807715789,-0.0525885155391922,0.0033343666967767,-6.48460945756956e-05,-0.0792021322052796,-0.0141645305489423,0.144851300735535,-0.118926351758987,0.289338012694256,0.0923195769512919,-0.144331709223806,0.0025847285223211,0.0495332576922236,-0.0414919305872757,-0.0641440246382293,-0.122375016463531,0.158993681850504,-0.163342245796735,-0.185194665170874,-0.0532058633504232,-0.095990493796344,-0.102642187498268,0.120460919972391,-0.0475471051734549
severe,-0.0354590713412804,-0.140644749870563,-0.161813082602918,0.123327767349652,0.369241475112021,0.35777326628214,0.294946033973917,0.159071269744472,-0.0003766789627957,-0.171353053885154,-0.112545011734382,0.135733829923637,0.188572663612962,0.118042730881854,0.238564624324966,-0.0173413257191874,0.159178892305271,-0.390354715343014,-0.157865640819333,-0.19021134522322,-0.0296922957918114,0.021369484423371,-0.0703403120287482,-0.16664712929213,0.278196632339123,-0.021896066238708,0.284350336619083,0.0910294681213554,0.194948019119329,-0.0614922000659327,-0.273442021349548,-0.0583711458027675,0.0898123082075594,-0.356658604045295,0.21387805883126,-0.0766413567193255,-0.250296764672997,0.188913468388825,0.161551713526692,0.0303277813889091,0.171678484009474,0.0420099541194263,-0.247109086919813,0.350920015356988,0.0624454284615792,-0.0133849153888696,0.0423366654647084,-0.114783304754805,-0.130497479852391,-0.0481739081670813,-0.262820699575476,-0.0919083857012122,0.0344494692233107,0.0386057500236834,-0.348303762152808
