group,ASCL2,ATF3,BCL6,CTCFL,E2F4,E2F7,E2F8,ELK3,EPAS1,ETS2,ETV4,ETV7,FOXO3,FOXP1,GATA3,GATA6,GMEB1,GMEB2,HES1,HEY1,HIF1A,HINFP,HOXA6,HSF2,IRF1,JUND,MAFK,MEIS1,MYB,NR2C2,NR2F2,NRF1,PAX6,RARA,REST,SP4,STAT2,STAT5B,TAL1,TBP,TFAP2A,THAP1,TP63,ZBTB7A,ZKSCAN1
healthy,-0.136509228272485,-0.127611050436455,-0.468858866865716,0.21039159461704,0.0310914039988914,-0.387850066298602,0.299641173274072,0.421915421529905,0.484654875331119,-0.0404544179099029,-0.224393498933389,0.288701347006839,-0.0769205054673433,-0.464972342716433,-0.261442275741585,0.272522841850422,-0.0896667999444798,-0.437271322042028,0.237664871399017,0.35350086379797,-0.0818969084274075,-0.0312026805465526,-0.0008218154489211,-0.0891256749833944,0.522811682443686,0.283123314107056,0.484303157259669,0.499978944963177,0.460340292004332,0.0699350741515139,-0.276437777033151,0.0767695060858834,0.508624843344817,-0.411990500512973,0.527702852303414,-0.171673406528802,0.183099114080975,0.363863262116936,0.450008146174683,0.200710008840266,-0.396804277006149,-0.119987949258851,0.245729921985772,-0.30270509277906,0.0378377091165552
healthy,-0.0042156825983619,-0.0180726122149829,-0.204286081860793,-0.27260056325014,0.0483333294139335,0.0902882478237965,-0.0924287246998317,0.0220196727434146,-0.200152469318721,0.0624255238523978,0.0781924365719153,0.0201941652675842,0.14684586288353,-0.0534326583438272,-0.0283207847398992,0.151558496311263,0.149938384486814,0.385747306346766,-0.164298399138283,-0.104154799723519,0.0607473575865665,-0.0473853741570035,0.120000895814397,-0.0125619306824796,0.0974395687180335,0.106153989409341,0.153137071946989,-0.19035866902045,0.161904896309512,-0.112027350829096,0.0761590476882359,0.0361952202092498,0.0344785648110105,-0.0707478365072993,-0.0446498392568035,-0.0796567475958052,0.0765240930534172,-0.117576361122622,0.141540817559485,0.0480637451156931,-0.196397052595404,0.0651147114223233,-0.0049658999375462,0.0441379337957782,-0.213776780241352
healthy,-0.210458336880369,-0.107397655102511,0.328015054324119,-0.0962024170492126,-0.37291669680022,-0.196914850851853,-0.028590851494252,-0.109003229406174,0.0233724454433776,0.167633215549562,-0.0584020413858053,-0.0803625729089948,0.0980329246451645,0.0815618310492432,0.0002242383387599,-0.137279498602868,0.0385367947531986,-0.213049355288458,0.0636843831613674,0.0572234002002569,0.0687519842964022,-0.287375561842693,-0.257705910819923,0.150947149661937,0.160791861356794,-0.0042948128105478,0.416090684802693,-0.159824486044127,-0.0034724511343102,-0.0416033930264474,0.131486597634509,0.222672840109849,-0.0586223416545664,0.179067285965734,0.124202789694808,0.225607165561371,-0.0561654492776155,0.436535522678665,-0.323040576961999,0.121094725860983,-0.218150314192895,0.334668539412822,0.0773701030121956,-0.43431862092047,0.406052081073184
healthy,-0.130853153783778,-0.152649486758516,-0.0716779099671493,-0.104544542036676,0.0922595158448566,-0.152636864807583,-0.0002738002540901,-0.0052775431301281,-0.179586354231916,-0.0101042701025462,0.0326785160641312,-0.0259714600422606,-0.0731089912952692,-0.0081087149329312,-0.0962896463646492,-0.113700574686511,-0.0425884294648257,-0.159488568570312,0.221599770392826,-0.178070681264753,-0.121618937029347,-0.0768417050263239,0.0400798204000127,0.054860587629631,0.0385923804821866,0.072875558269283,-0.18539548540501,-0.0541666053007687,0.0700619383008324,-0.061201497176381,0.134729380438816,-0.107458523616935,0.127917192990624,0.110713501343069,-0.0622669464796974,-0.0487496421528582,0.0246030958619861,-0.0950261480237291,0.0141927409606742,0.0577785303180607,-0.0118896305085308,-0.105494138084188,0.0965428455115314,0.104243327394125,0.022789797857234
healthy,0.0826308086854079,0.0432018307948479,-0.0782413122592449,0.0830835200126824,-0.0825905910030313,-0.033622831786247,0.164107908843005,0.0685941071815279,-0.0759349131821783,0.14836840931016,-0.097992340008778,-0.129489075393149,-0.032131042942427,-0.0797119569656383,-0.200816441443714,-0.148280498730095,-0.0441075772147659,-0.0272346639721499,0.0132093936446252,-0.0172140218942394,-0.124375281201077,0.111563198864369,0.130115102087185,0.103108403570205,0.0456842588442338,0.11721303104851,-0.263233999879892,-0.0406025339884362,-0.101615804560019,-0.0384293621019017,-0.0469796079445159,0.0398020745606447,0.0761191733242985,-0.0306010904439671,-0.0636380740655336,0.210387391494652,0.0407694719303699,0.0325348355812677,-0.0199806752787365,0.0681417241372787,-0.0594703027052879,-0.0378881227815333,-0.141044268943645,0.198574643346027,-0.163617747650787
moderate,-0.269669472594049,-0.0809811868995702,0.0688780870909339,0.0539405899455894,0.0221663262584134,-0.19337954805807,-0.119111642409537,0.015685153135736,-0.129697112148125,0.118370681845925,-0.0045975263886761,0.149656179378189,-0.0916559289952198,-0.171293566921012,-0.0413665784534528,0.0646889817358148,-0.199764753396906,-0.0614707132637415,0.138448034949096,0.0201510027977462,0.0487427069556735,-0.0208674134631661,0.0522064744096664,0.261994281695672,-0.038710725830868,0.0922696764500188,0.138939032912935,-0.0357625062389062,0.136829973477353,-0.14551840562838,-0.20648696188365,0.0378224658781043,-0.307759755543338,-0.0616671124492772,-0.156318129023916,-0.104060323008939,0.206757010763761,-0.0123128898477313,-0.270017634786589,0.267009156353611,0.097007806801067,-0.148053740568932,0.11424406714075,0.160487148098696,-0.176415568407425
moderate,-0.129170300034214,-0.181006739053057,0.120146939424881,-0.140620885166853,0.0933974036661798,-0.140363922779987,-0.0641531673967625,-0.0760221261339603,-0.222011399172804,-0.036606060408306,-0.0912922989961299,-0.070905206456609,-0.0844494441706402,0.0972699098814612,-0.0130484536107993,0.0259089102962482,-0.245194993401206,-0.0667867543422015,0.187561731929766,-0.154789943217429,0.129401294985692,-0.118287345053039,0.034613551549814,0.0607528947318401,-0.287567693333963,0.0158014935693487,0.0415743839659488,-0.0452695162976291,0.0577609909019975,0.053415843638724,0.146799294023876,-0.139283407676336,0.104067335746665,0.0264160200233558,-0.117871275917855,-0.206494057918608,-0.103719965091789,-0.199237297910884,-0.0704788374674538,0.0446483072332135,0.223223086359431,-0.0932235567448527,0.23607130406424,-0.0347720259742181,-0.0054213485126691
moderate,0.060333067787052,0.204133280911435,-0.18762819263189,0.0414813004594426,0.115537302579251,-0.0940516280788859,0.13661782538467,-0.0556220211553859,0.0930669662672611,-0.136877257239229,0.06212550605492,0.1123230429786,0.0825389183771851,-0.0134500254987386,0.148690672045079,-0.0849201321851093,0.0968455743827008,-0.0152281444759328,0.0824791142808418,-0.0424019466186435,-0.0592987096136771,-0.07917220044642,-0.33411369391321,0.10920817610145,0.0696338682352654,0.0489989280631651,-0.118965509228791,-0.0599329699594029,0.0968354666481076,0.098264868781835,-0.0020923010608007,-0.0439534838787059,0.0392466488031203,0.095037974512943,0.11441113248332,-0.0346990105473782,-0.0980096484833557,-0.104684964870975,0.0602277788850391,-0.121805782649492,-0.0743583918463892,0.0911936661226472,-0.0265429110418493,0.155850317381958,0.0990625375034849
severe,-0.190212038476831,-0.33088330713911,0.150778773574546,0.118665623637055,0.215158200041233,-0.121160341762181,0.0489636704465443,-0.203799539360036,-0.067993825843071,0.0944482127407476,-0.196674119497817,-0.0545461088406198,-0.189089363251408,0.0967227869828972,-0.0587775706314708,0.0619560430303594,-0.14840003940511,-0.186785326567839,0.163356762777574,-0.162676392996345,0.027793214040522,-0.147288841080653,0.124227039125582,0.157277302976669,0.0505483939892764,0.138650336101008,0.128989215380349,-0.0719234603253615,-0.205652549022496,-0.188543982653177,-0.163293043196979,-0.0581821602910357,0.0976381837360664,-0.048032045485583,-0.0345286796155026,0.128678059021855,0.0529316625108889,0.163655357461855,-0.156845281182868,0.0308384762845399,-0.168687837514592,-0.13543404850669,0.185709838978711,0.0712201150467373,0.0857182179853554
severe,-0.413068380379789,0.511256006579156,-0.156389230664758,0.230807052445218,0.254382581331391,-0.500983848609979,0.405553391063912,-0.0164838286449275,0.102605786327893,-0.677428489898927,-0.285344440240241,0.0752476742216073,-0.0927569174333477,-0.0049495230094471,-0.0540369031444706,0.445132849431372,0.178074754533807,0.361494016107188,0.372349000674566,-0.292550647252436,0.032274183699501,0.0402497732850385,0.35483589768403,0.589025402947505,-0.0074982636077612,0.140975847339264,0.091182127684566,-0.164472894056584,0.0784422844717911,0.451060183069148,0.041450164490605,0.581521992968016,0.0613357448477701,-0.175375482562447,-0.0805921812611818,-0.509436764173292,-0.212533573031863,-0.131973556593981,-0.22366903485842,-0.0472617047644996,0.500712377501324,-0.1938458106944,0.465297620454784,-0.0240399889346293,0.0673634327342426
