group,CD47,CD3,CD117,CD45RA,CD7,CD194,CD45RO,CD62L,CLEC15A,CD27,CD95,CD57,CD278,CD11a,CD244,CD54,TCR,CD2,CD226,CD29,CD81,CD18,CD28,CD26,CD193,CD49d,CD305,CD99,CD82,CD224
healthy,-0.0057033961705119,-0.252232411702862,-0.0740345551965936,0.237913329900123,-0.0288808567057693,-0.409342192291743,-0.387271308131308,0.0481702661598833,0.0951734604545264,-0.0554391437774813,-0.490881873331002,-0.060283692356103,-0.383857688571025,-0.0760922404649447,0.0459242022106802,-0.0113853992463142,-0.168341175100799,-0.188480865443685,0.0785346549317239,-0.176027933444922,0.0079066907658935,-0.0201978025412053,-0.275987998023233,0.238231273496467,0.0671715052897147,0.0320694358946238,0.0782035246090713,-0.241300006861422,-0.23449696554425,-0.21394314886288
healthy,0.46393904443998,0.2040471496319,-0.0496669916463892,0.197173073458239,0.115014058403917,-0.0412903929391782,-0.14937535216469,-0.123468549976535,-0.0089428914191055,0.234311174401968,-0.189748072242055,-0.106767130736767,-0.0940053367428222,-0.0177527694303839,-0.130290121038385,-0.119065435102272,0.1439212286387,0.064279612340538,-0.0557483463168912,-0.0291653888218336,0.204376651140524,-0.0916356065790796,-0.0709768758524903,-0.0762173550775099,-0.0615004111754057,0.0363882121922115,0.0962758921603378,-0.0930425803286806,-0.138591549361237,-0.140548754693594
healthy,-0.0255625131278622,0.102152734391401,-0.0783322605256635,0.302773352886651,0.206819966909169,-0.387428565911731,-0.378917806275855,0.379199615744465,-0.107062074804601,0.204000450466777,-0.450685188688448,-0.0866499947347184,-0.0122504227455671,-0.138005773734171,-0.175384693702925,-0.261874146014657,0.281316723602924,-0.156113098749691,-0.188635984762154,-0.115688170611555,0.0288046260499811,-0.0411393500477667,-0.0754259580243069,0.239619636853348,-0.110682263500229,0.0689067396266778,0.215111738743788,-0.259079805843985,-0.0652405170783959,-0.190831353270538
healthy,0.0586253265884502,-0.049638041167283,0.0006045454641162,0.055286604985408,-0.0281968148494396,-0.174693080720281,-0.168307515498265,-0.488730021332153,-0.197119716143233,-0.0602882759752593,-0.255674748442998,-0.0311474583374546,-0.253777754734424,-0.136853985700533,0.0307519774430381,-0.190524395386551,-0.12595876223829,-0.153081094964708,0.0549396260558225,0.0021937767874207,-0.129059069308504,-0.157370623263449,-0.307928255867763,-0.30339039712519,-0.0616018930339836,-0.423592503494148,-0.184669169218578,-0.205054844676756,-0.35888147011655,-0.0862681353875806
healthy,0.20235945794134,0.267205764485254,0.0478014024948278,0.550159554840383,0.428844948496275,-0.347790406073065,-0.496595883514679,-0.185949111963484,-0.0415019892409258,0.142374163621508,-0.546122403881695,0.0459879869151462,-0.0817687770625731,-0.210787689224307,0.0381270655136993,-0.183730500055931,0.293624072573022,-0.0462020814553028,-0.168900180585189,-0.261367589293775,0.255566384986791,-0.246937829020322,-0.137932418707704,0.293419769677116,0.033648841877443,-0.167731451406066,0.391163111765936,-0.491163372930624,-0.348833531816309,-0.338118264246996
healthy,0.20069763292716,0.255652149269171,0.0199100361584961,0.650932068434965,0.517312764919265,-0.392522061895564,-0.666290579032914,-0.132036501877541,-0.308655743903388,0.334418107722844,-0.684713863930528,-0.181797535760647,-0.309933003807197,-0.266108038391199,-0.176855594335887,-0.310887838200874,0.330196697006954,-0.0656681314023971,-0.249128397347421,-0.281380749032379,0.253042222283043,-0.465320608180139,-0.091087181304508,0.261970842367732,-0.020688862160167,-0.247773068180041,0.346523137242934,-0.338828367587678,-0.386069670696291,-0.328160983245473
healthy,0.0120532358045921,0.400011788506369,-0.0237611171334211,0.219440538067217,0.030839593307339,-0.202125926991764,-0.367164155547816,-0.0397916459580899,0.125705933363266,-0.0388118948463726,-0.244588796857253,0.0140798462861156,-0.11291359146578,-0.0847865527777655,0.055705259987172,-0.0640329774079816,0.133119839126792,-0.0960408220269797,0.231970567423273,0.0780722420098122,0.0741928759472128,-0.0111531774299732,-0.128588684931876,-0.0092804648520774,0.0,-0.0565976396602623,0.116902223545591,-0.149685048855598,-0.0189168946115997,-0.0634359407043254
mild,0.27096659761216,0.286498852166042,0.0054157250756109,0.511373316748563,0.624003818316722,-0.331886183311508,-0.555287617359574,0.258816198555897,-0.504928639019311,0.571605794904918,-0.726676994049312,-0.310788482310472,-0.167783986426482,-0.454433720430457,-0.426919810646537,-0.47211213308601,0.450480968191983,-0.27150193083363,-0.499200714467112,-0.39866035125708,0.133819089741098,-0.442818207724176,0.165621332553605,0.407918525007275,0.0330256475047122,-0.433677135341746,0.380740393968724,-0.567138398065906,-0.135419732658457,-0.259451350810814
mild,0.199618955232213,0.256427938763926,0.158001528314958,0.645315239645267,0.485214257965484,-0.247802857893036,-0.627568303870676,-0.0468910494130746,-0.160008312590284,0.169377308912196,-0.708633990100024,-0.0671807541976158,-0.26842717389338,-0.266028523787862,-0.067008070500891,-0.265107613044726,0.316020106050348,-0.0830030539454534,-0.213421887485507,-0.273822918909385,0.0135411639313399,-0.290769839948325,-0.216713127924752,0.207751630307085,0.193372600792986,-0.444670045732064,0.146112509936483,-0.389539282931139,-0.363112390001236,-0.287706915664311
mild,0.414890806643341,0.294556013892186,0.0,0.268592235830418,0.17630302909934,-0.336975226095031,-0.313878529081089,0.136516016435604,-0.150588445810492,0.22633455642151,-0.469756183129589,-0.0807369358188866,-0.148017676197652,-0.180070080662832,-0.0110137951484494,0.0007347759394877,0.339553551715455,0.127619215102634,-0.0007912250725926,0.0,0.0396429969827258,0.0,0.0242604628957516,-0.0087501266075048,-0.0718796966315711,-0.254980533964667,-0.0300555960230728,-0.210603004871769,-0.347472873499675,-0.338661340828711
moderate,-0.0561150825611072,0.221754603360538,0.0547214381889063,0.668772913071427,0.455029881620888,-0.479762864971071,-0.564995269158241,0.400068578705838,0.0570298893741278,0.215007646390719,-0.731589226995762,-0.0037472455195365,-0.290356237936959,-0.242500510582332,-0.0317249326638018,-0.0693553267052198,0.350557159548066,-0.210280052492634,-0.172707735845383,-0.102716385831811,0.0983069241484935,-0.172625431260609,-0.17147872675104,0.189919186760795,-0.0122604574297952,-0.17281140942604,0.163275787625554,-0.370010487958526,-0.157448764023978,-0.301780613388909
moderate,0.038073256389156,0.275259283574057,0.0287934286614773,0.691939795053359,0.438370680049819,-0.292232372340566,-0.646894970163683,0.443942988345282,-0.112769603094628,0.279383313691317,-0.620291928812999,-0.0280505121456975,-0.168277660656838,-0.311050988329413,-0.0242586031557935,-0.149663500188978,0.337174944563661,-0.265545817570649,-0.0980152625965534,-0.163373315936777,0.0644164005136091,-0.164376682915295,-0.277986829350086,-0.111140707122169,0.0164926828319163,-0.246047065697209,0.281915078418765,-0.536913427372538,-0.263908031494942,-0.25094192677662
moderate,0.221072979018455,0.272524513464549,0.0457955870906003,0.636463436911281,0.587221753195769,-0.258419906248291,-0.696223952426901,0.461914588670698,-0.186507813448694,0.40821517472062,-0.676412852656519,-0.189439104534544,-0.345824338777996,-0.223699075653151,-0.0490943495563115,-0.258748875571474,0.372461354196587,-0.169063218791321,-0.0968050371473038,-0.0176844945985482,0.106903841172783,-0.213436821482744,-0.0584598130320608,0.274313464079819,0.0118265242456957,-0.14865991692024,0.263553953990172,-0.283136416744142,-0.22531403754838,-0.357522448546342
moderate,-0.0923823928729309,-0.269784181852333,-0.158173953308288,-0.0868489182488023,0.164566782208996,-0.123005889119016,-0.208269946754697,-0.0166968416177941,-0.401402718666876,0.231228680177001,-0.233680212848996,-0.486818755153545,-0.230796498767742,-0.396679748195693,-0.207258535391862,-0.280550737707143,-0.263614196053263,-0.40421419581959,-0.109883593454227,-0.0366606104486601,-0.204044606837381,-0.231858769684861,0.100377085414686,0.0463814024110012,-0.191382983746006,-0.436883993987845,-0.171133204761992,-0.413485722756392,-0.129894014420999,-0.033623288833561
moderate,0.261560594733989,0.0594519773556933,0.0697741214408231,0.0429860896036555,0.0281550661481563,-0.127029070605703,-0.141286268692726,-0.53583625479178,-0.0113760532675004,-0.106116722869305,-0.186176249975913,0.0017199075540689,-0.174931730034739,-0.139572139432486,0.122351721249429,-0.0648641078987665,-0.0553366668799582,0.0474913042354284,0.211019205239547,0.0873746873963909,0.0503216953706436,-0.0849126943011548,-0.214815529921777,0.0500594298798915,0.122452198988518,-0.0336154380779056,0.0896179718256477,-0.0481312065819081,-0.119767165131616,0.0107640271891543
moderate,-0.179112505845725,-0.175072951409309,-0.038575609510127,0.231428286371545,0.0483574869279372,-0.249336730111678,-0.386430807121309,0.501150441758983,-0.105397302177485,-0.161121892113079,-0.437720657089992,-0.0550005410115049,-0.334147656633143,-0.355806297592846,-0.133389665640825,-0.195386282693467,-0.128536856504147,-0.449131416395321,-0.0444971223487559,-0.0475633250835954,-0.17453972930514,-0.0724774771983889,-0.407226916647525,-0.22611237236175,0.0117911580180358,-0.102525092780662,0.0214431311740794,-0.312734405231399,-0.148440392425744,-0.200474077224181
moderate,0.0736832681824164,0.347833843258709,0.172124234081754,0.44172337202997,0.369597242796251,-0.130378815993656,-0.24691606263863,-0.0529265776790433,0.0617491754900137,0.125942030232253,-0.475310925907894,0.044432945855076,-0.0675562514785553,-0.0034378781241097,0.0709994855591538,0.0668921326477733,0.387942810697112,0.152202931519621,-0.0381042332577321,-0.0495699168172325,0.259825770033817,-0.0427411071805729,-0.0406813223541138,0.240901133108758,0.156040759255438,0.0005330215614876,0.17809258483405,-0.101686245795237,-0.0560591917022402,-0.0718523866671372
moderate,-0.235721744252631,0.0061974905407211,-0.0939165519650316,0.461622353212179,0.358258690257608,-0.267601459797011,-0.588224947033682,0.14393120321925,-0.104340602530426,-0.10675603266324,-0.643474400713613,0.0012660004394595,0.0186192916437419,-0.372692460623709,-0.0813776407846924,-0.170494365422624,0.108858573367466,-0.387685687440516,-0.204707000942519,-0.170002633651123,-0.113384643541228,-0.195818184195448,-0.399719358725999,-0.188422734445561,-0.02268306789157,-0.292880876564799,0.232722233079851,-0.566617067995774,-0.247875400817962,-0.340289665319365
moderate,0.164027824426469,0.283205184850891,0.15144865993454,0.554901331410375,0.292201941491977,-0.118269247198104,-0.280627472313744,-0.220656122406388,0.168453529094438,0.174144438815757,-0.34127222685715,0.26712260822751,-0.249086106019799,-0.0209224677641042,0.0299132398026317,0.0494232599982729,0.2466887472827,0.0988283049777319,0.0787638252220268,-0.0709261766583492,0.118847652522369,-0.0476101119178928,-0.123710433830103,0.264963461118701,0.0545402594558719,-0.181691079839451,0.196089525343392,-0.0652013972957263,-0.20996775485443,-0.0268805966609887
moderate,0.0560046446047944,0.263921669051026,0.0400111724339626,0.721689963361964,0.424140806958643,-0.487448441067936,-0.721366873005327,0.145717193036077,-0.186274502725115,0.211940623201698,-0.817730201656228,-0.0349102189975072,-0.326459505059738,-0.332598527202161,-0.0015172301607864,-0.298303819473426,0.390435844549942,-0.145282905460668,-0.2466995437792,-0.43378886616235,0.206574639143536,-0.409786661694755,-0.227208148316376,0.0714397873047405,0.071617879389444,-0.280772871279447,0.30608394561544,-0.661495624224306,-0.401746901811262,-0.492801416736691
moderate,-0.178568174973467,-0.216395863183526,-0.15970085216085,-0.189139882337546,-0.190458503544209,-0.100419077341316,0.0056134608320715,-0.224686041085677,0.156389271931192,-0.388823401104448,-0.051327592927151,-0.0044909891051109,-0.281398625538182,-0.0263842064753427,-0.0545167942338968,-0.0289409384270999,-0.211341543054395,-0.0950449643953338,0.0799235246969328,-0.0117683714224916,-0.193753670915491,0.0516263770587293,-0.240357928778344,0.171835191215501,-0.139281249430321,0.0577321590195038,-0.184759328413573,0.0206652648320555,0.0897999433731772,-0.0330448408379738
moderate,-0.111275545527525,0.209393048875848,0.0211443418883691,0.446993256475907,0.465052883640708,-0.26668775708168,-0.309998730333528,0.3443742725946,-0.109955835535279,0.36812428945269,-0.37185571652139,-0.0413814219704927,0.0382863620115938,-0.0641273908770404,-0.162933006383879,-0.221879070979086,0.343297294751672,-0.0893920515623915,-0.36081650595929,-0.325103390112756,0.131476764274727,-0.178633518564161,0.170332154910674,0.121009458315176,-0.002924189693071,0.102024498994575,0.0798630382196677,-0.256510674194765,-0.229210876265552,-0.179247411767078
moderate,0.242062722568439,0.265707127206516,-0.0076278306702122,0.46011316958238,0.315462892386917,-0.411329570404697,-0.452534906117114,-0.118894763969372,-0.0063082254697184,0.0831713864818116,-0.554453770641745,-0.0165926093303117,-0.204784624839826,-0.219608048269982,-0.0008414999544907,-0.164308779858107,0.311138475081883,-0.023309247711417,-0.147929124548657,-0.257007060386452,0.31746845033774,-0.340026245844024,-0.206333099319914,0.397021611266258,0.0262939215636511,-0.176101488550416,0.274002873843624,-0.352310125185255,-0.192962620283094,-0.344029162480932
moderate,-0.0692085270244661,0.0859146698901663,-0.0658665604241046,0.441810838694648,0.333153638214145,-0.297322710851782,-0.557570180033601,0.323749738898469,-0.153199822537594,0.120409129564711,-0.645260369451837,-0.0504103550505599,-0.203110398711783,-0.415538407676695,-0.103052244133498,-0.17943873947375,0.2122186060998,-0.270376315414856,-0.198546372927882,-0.168502996527632,-0.0127722359233167,-0.283559107864966,-0.252607349155362,0.11563197642699,0.0604268369738571,-0.201479924377077,0.268315950037545,-0.53509012175748,-0.173445397052966,-0.183449659696126
moderate,-0.20762252610925,-0.364404150443262,-0.0052442308520439,-0.445110704921116,-0.474978079076598,0.157278379097342,0.422881374933372,0.0555989356426058,0.377387403402597,-0.363575065736993,0.360822413049142,0.227916511438894,0.092333073862868,0.179196690430291,0.148017028763677,0.250274410489894,-0.443383637831718,0.0561939980681065,0.156172681883338,0.199689906440802,-0.106979701139785,0.146326549383164,-0.115440783030069,0.0559117315263613,-0.0641533265507232,0.488553723818351,-0.110162581954999,0.505335168056428,0.235180227838087,0.259969264169428
moderate,0.173840495699599,0.102842473747426,0.0,0.672093769851732,0.262456499085665,-0.370359438602828,-0.509684667345531,-0.0924633190458487,-0.327836271915867,-0.0118392175976911,-0.517663656326364,-0.192907760572174,-0.328115632133767,-0.186784302421046,0.0838444636453878,-0.488513251215032,0.139966412732995,-0.329913970971527,-0.190616752217207,0.0,0.107512481261789,-0.170880121980771,-0.275795694397561,-0.121355114921908,-0.0388363913592661,-0.214938776275472,0.117655540710912,-0.566749162521169,-0.299264614051503,-0.159980702467547
severe,0.131076613025456,0.077425186726218,0.046251542275165,0.411031229381521,0.269223358322422,-0.0544619460967896,-0.585630324108366,0.409748499842366,0.0111856954047657,0.0365146028011779,-0.509871586213726,0.029415765473798,-0.493269670946953,-0.274455706772278,-0.0112825451353241,-0.0299521356719707,0.19554203791324,-0.0683710149178104,0.0545925159560234,-0.10890251396802,0.0635663179904955,-0.114120237090715,-0.166505916722028,0.246663539061588,0.026105674752685,-0.0423497973004447,0.144177913218361,-0.248925810816247,-0.163591684527924,-0.165504983713892
severe,0.359412680930194,0.402442905200835,0.057700152212219,0.492807036881369,0.60404139723048,-0.259824292979852,-0.446591628746747,0.411790903427955,-0.17123303620551,0.395628713267147,-0.614941913030751,-0.0343544297176896,-0.166886358330868,-0.137616495327732,-0.0139450944075654,-0.187914172889467,0.49730835746481,-0.144177699034116,-0.28984494406159,-0.181778940711743,0.260909534008257,-0.220759020849264,0.103419120856481,0.0377744074796557,-0.0306464109564331,-0.53899871347782,0.268285947130287,-0.404457461313513,-0.213839035156748,-0.342296241492995
severe,0.133018689842383,0.041643912169493,0.0727149468511941,0.331805974722549,0.168689182028852,-0.0908062692442204,-0.386493228143741,0.283518199009682,-0.0703640930828847,0.0004481773638381,-0.360098958720025,0.052960748729694,-0.151271832560089,-0.122239131139081,0.0344447188724583,-0.0579587914609699,0.136710861511347,-0.134656207825503,0.0371120881429953,-0.0418637436335427,-0.0996138394327995,-0.0086184915822738,-0.182300355695086,0.0639958878260387,0.0889483290514855,-0.177023850127302,0.120046222769712,-0.112447441299819,-0.0968041150954032,-0.365061089874559
severe,-0.278093576064836,-0.275296364357941,-0.131318048476427,-0.0985962815294217,-0.300125196101651,-0.0278277832494132,-0.117506584438955,0.0641455729718391,0.0700366317158962,-0.166705881288535,-0.13302891813567,0.0407736920653596,-0.239330115008796,-0.230907542371575,-0.0745002969745895,0.0100818645007539,-0.223820236674209,-0.211076835332276,0.0252173180524636,-0.113358073917182,-0.208592662911747,0.0350641283472459,-0.221174708036278,-0.195635092923116,-0.101620947565083,-0.132044007170801,-0.301215000704255,0.0476353031262671,-0.111541407028463,-0.23470005885103
