group,CD52,CD3,CD56,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD5,CD62L,CD197,CLEC15A,CD27,CD95,CD57,CD11a,CD244,ITGB7,CD54,TCR,CD2,CD81,CD38,CD127,CD45,CD26,CD305,CD99,CD150
moderate,0.0329388061136136,-0.0824548615811247,-0.016327958754298,-0.0372111005096965,-0.147789802973233,-0.339087368319975,0.117321214483065,-0.0478013194286132,-0.0386274800227321,0.0078900090592851,-0.398718816120695,-0.0779174551985159,-0.0801153236044437,-0.15971471444082,0.141583500914768,0.0603815201434747,-0.176969101479746,0.10132246632243,0.0480320619235735,-0.194236284115817,-0.0636942742273528,-0.133589504880379,-0.0989174901094175,0.0690948165377053,-0.304586973484537,0.0181319066241143,-0.319730938121203,-0.191694600879593,-0.171910710800012,-0.0574633085486268
moderate,0.124827062737762,0.433933934306924,0.0449287762574601,0.698218232693691,0.550032776295976,-0.215125638511,-0.256734524199885,0.158368882875426,-0.502109467696775,0.209379468639163,0.417856452878251,0.158624164715059,-0.123922848557969,0.32480222274518,-0.451978639980843,0.0567781533165904,-0.0867597333591433,0.0292954236684403,0.0133772294647372,-0.193522928218799,0.519571963407265,-0.14647920630944,0.0930877894153871,0.408105960419352,-0.126008133396635,0.237479296631298,-0.153960421752956,0.378337700134759,-0.463617481860514,-0.147029700162282
moderate,0.187781253012169,-0.0236660029191391,0.0230713937465836,-0.338403842598206,-0.307745432177794,0.16718667838144,0.170840507123696,0.0697906514933359,0.476022684892704,0.0456186145722778,-0.587747036228155,-0.21623619902185,0.120943204330817,-0.200391291094856,0.430889417124498,0.276049873271345,0.186593936529186,0.239151866727045,-0.117672337536075,0.17492860441627,-0.148317163963125,0.210577419387931,0.0858950259646905,0.0046356680101882,-0.254734652129455,0.18704372713659,-0.405349178890421,-0.116452662493272,0.114835024492663,0.149740020199992
moderate,0.452590030492825,0.406149458040068,0.301740578211388,0.125471077065602,-0.0933449314134885,-0.0876970016649535,0.284034840851045,0.445866687775575,0.437495713037276,0.410876632987324,-0.118539988418922,0.0738108964730222,0.472417826170412,-0.0159409067612355,0.455635562749424,0.583737380536053,0.560514736619864,0.20738594532613,0.14900096859646,0.244991360985767,0.39205088436504,0.516088061895704,0.267702800549982,0.125403618293772,0.0759041503194195,0.403146117631536,-0.231105067245299,0.0881890288025971,0.594111153129703,0.18950439664916
moderate,-0.277812474151766,-0.472471327603107,-0.195619104785069,-0.566419451986661,-0.381520297976792,0.169426886695318,0.204036416379221,-0.333227483709447,0.185058990328846,-0.233210474559693,0.0786084475466078,-0.248731354702387,-0.17887094792799,-0.294681577922388,0.396557627900531,-0.152283251314557,-0.0046226045715447,-0.0833701627425373,-0.161190848638464,-0.00336979101583,-0.470546904590593,-0.0773790884873443,-0.345550541967726,-0.0644211278317943,-0.181346654815567,-0.185928311608448,-0.30724561509613,-0.128908418924305,0.172277333532182,-0.0562486536836744
moderate,0.314061904145861,0.243581548806141,0.0395583979009958,0.0181743371626099,0.0253443892217645,0.220327796032823,0.165200516160294,0.31215723315588,0.198517442122513,0.367735221609653,-0.537707372141511,0.0364001246185123,0.0813876750470762,0.133587250332101,0.285110494223887,0.112931629707453,0.294884724505175,0.196926818236754,-0.0321605045369187,0.127611413534489,0.117420259992592,0.381138596136809,0.234426454327391,0.076219799502249,0.197321530343072,0.335581279374078,0.244673094011853,-0.0217487491222377,0.179642598728574,0.188812510479704
moderate,-0.153229268379066,-0.348268842045744,-0.14874778143725,-0.445126596653848,-0.299585440603145,0.237327889963806,0.202106007019417,-0.250669086685285,0.252814344256293,-0.21182798005129,0.074641587150096,-0.305434933534817,-0.0840655520111575,-0.122587233651332,0.481175006359161,-0.0764973295143833,-0.0585476838910885,0.0186914548225072,-0.192054614054863,-0.1007493745717,-0.419993679499163,-0.149875623686054,-0.218659048697487,-0.181391201040325,-0.356956356501061,-0.14204753517562,-0.258272232309078,-0.226998534439819,0.119613214786002,-0.0566208507392094
moderate,-0.130578555378939,-0.0720574371084307,0.0134383191634152,0.0300862662514092,-0.204652880065583,-0.154217855800936,0.183523203270972,-0.0683482135354164,-0.0175573499037323,-0.0806655588629786,0.34808080313405,-0.0460445743696156,0.0321289489730264,-0.167556853258202,0.0186776635327047,0.0011541508635968,-0.257833642479156,0.0563806236927428,0.0314915142191309,-0.0381782849916628,-0.0467536345597664,-0.145548411457458,-0.13150323005238,0.0642729976261831,-0.452170518401368,-0.0835164770466727,-0.377701801920904,-0.221579052691533,-0.0550991926494516,-0.11199615782692
moderate,-0.144778278092348,-0.207986407923145,-0.0909214494742164,-0.19683088418453,-0.212710249934141,0.0837119246284348,0.138969138723524,-0.191616378544373,0.106049566551948,-0.14822938035061,0.0593254119233499,-0.171072899112114,-0.0959063876211518,-0.345663936601406,0.0788533830345614,-0.240218877718611,-0.185105818588683,0.129588269195464,-0.10930615564365,0.0244214883607983,-0.252930315689611,-0.105003385918807,-0.0632323145389413,-0.0663095333385799,-0.0862064248884246,-0.142539156656015,-0.114572383919685,0.0241960138423297,-0.196248043739887,-0.0217494252011753
moderate,0.187271536646889,-0.109201641770759,0.0250079284948225,-0.580062480440124,-0.272479171087078,0.411626347278044,0.517602270219538,0.0356144616915474,0.692941019248671,0.103051778537253,-0.33968364354147,-0.159326591083852,0.124333202412767,-0.131499795767224,0.672780105303698,0.0727468726971722,0.377631196380077,0.0259446683443622,-0.471450985558253,0.205297846747231,-0.300962123834437,0.221613285828082,-0.161843566101688,-0.245183612442112,0.0831518656820035,0.120450468857427,-0.157907466489592,-0.233620421223118,0.463559336883475,0.178776931134447
moderate,0.151165371978156,0.0449101720920514,-0.0959080617909392,0.0669742982741157,0.0729343192597573,0.257920754235934,-0.0612926700366097,0.0218161746363892,-0.0409599768191749,0.0777614840387906,0.214953160136717,0.103526020399032,0.0184790687155588,0.128719644188949,-0.067799272991658,0.0318690628623834,0.0078808329556147,0.186552896641618,0.0956361412663238,-0.0035940442310952,-0.0280492432094576,0.119969561406412,0.243473531641695,-0.151615379453741,0.268816821919831,0.13264041829809,0.0260989562577336,-0.0606516669503284,-0.146755392994359,-0.0823834732226227
moderate,-0.0682987085662995,0.237056739963067,0.0447188836344097,0.511050571826279,0.266705827910184,-0.0012846280480726,-0.133750426636205,0.0842427831667763,-0.39661626732561,0.0808825166316404,-0.179251892800821,0.153187529204196,-0.0417529651252392,0.159693062845617,-0.428417088486038,0.0738314434480874,-0.192147461365848,0.0522854741709792,0.0201851203910316,-0.21771922010726,0.199171962932722,-0.0786102980319101,0.111276817431982,0.175873216527599,-0.229023038471232,0.0829049782488008,0.0353720480394076,0.110155711002016,-0.348280536593741,-0.232358834260705
moderate,-0.0392320195645249,-0.272719383542252,0.0184029081336094,-0.481945918850438,-0.348258268381845,0.345663081518905,0.439995541840323,-0.119167309133254,0.41771663663793,-0.0643737025513558,-0.0747563654134378,-0.145970481918234,0.0402666707915302,-0.0598737249960671,0.550258497218633,0.0235870116123183,0.0964768611132795,0.0051077774044857,-0.26047635013077,0.119696067499665,-0.335513943908581,0.0355676651295204,-0.24560862580385,-0.394609489440373,-0.0365048321975238,-0.0185072391449296,-0.350030056365637,-0.0571991024876965,0.387352479738338,0.19545642394181
moderate,0.269308500489318,-0.0462666682952077,0.0501501627399459,-0.474972902038143,-0.202434194606216,0.453978625491058,0.392068101932562,0.206550608950429,0.583320060461077,0.274409465723955,-0.61200654833729,-0.204506133438424,0.100839989437644,-0.0764024625025689,0.568925704173084,0.0458974225957801,0.364666124553914,0.0222606303165665,-0.40769031128139,0.221099565049273,-0.235420238826599,0.366507604519987,0.127975116136338,-0.250920367873461,0.131270793541889,0.191263430013632,0.126324265606028,-0.223782180174201,0.539085060953402,0.182313042890368
moderate,0.0091867012360413,-0.31528666866276,-0.0159280531402304,-0.738060928139179,-0.553772516339042,0.267036198241145,0.189723594126639,0.0560070402500823,0.671082510491411,-0.0103376444912431,-0.349217509647213,-0.282416746096275,0.279779239528408,-0.360092204626242,0.575392764153392,0.150334912299404,0.321350249899705,0.0842515744167606,-0.348417802064019,0.236451917386272,-0.474494302144587,0.279652655713701,-0.108616275009994,-0.476069653600316,-0.147804924471445,-0.0205563192884262,0.0659043699858851,-0.295640799400205,0.566680032245015,0.312609346609861
moderate,0.0679395201855018,-0.551995506890521,0.0,-0.386720272132688,-0.418460481171406,0.159005942130371,0.13725496625535,-0.264561281854123,-0.023583224880739,-0.243652247219949,-0.0144555739433114,0.0,0.21242981670439,-0.412055654685564,-0.0520362234704349,0.251694054760434,-0.0115973746204026,0.172348899570273,-0.153814387488438,-0.0338063603320978,-0.637705036593815,0.0967171072189547,0.0837009921232717,-0.0719474048274235,-0.0546573973422977,-0.441838933355886,0.0555307015289323,-0.163939927035842,0.152159391382058,0.0
severe,0.0776628405987492,-0.145548634622388,0.0653542577425728,-0.457996312579436,-0.309948550768563,0.110555673002324,0.0779172409754837,-0.036068577571988,0.556922453128718,0.0470564820943183,-0.396530483554283,-0.161070729002588,-0.0173509639985502,-0.248139306533914,0.441272577767287,0.0389661040697947,0.146305906071655,0.0144903288544802,-0.152866934829028,0.0634762029078034,-0.295041189356375,0.0216005455516437,-0.177536973887305,-0.121851195126967,0.0204343982953982,0.0097752376683945,-0.228217333868658,-0.282846106749164,0.136619298551199,0.111324518415452
severe,0.0110988996524229,-0.315236416004924,0.06109701557053,-0.463892894442403,-0.450853306061707,0.134285239634469,0.238516136777398,-0.0852932079046755,0.37042241167991,-0.113715714901261,-0.157985069096514,-0.202381286457398,0.0380920129892739,-0.29586175372586,0.410517727854634,0.0413848282784255,0.100821027742656,-0.0302938613851731,-0.0697695093715475,0.0995167337420886,-0.402216274024419,0.0244099096135395,-0.201694407823718,-0.102445374747188,-0.0348977623059507,-0.0878268501730541,-0.122063458842291,-0.339863485013961,0.198611031365785,0.0784108782564166
severe,-0.132167083095422,-0.258227094840008,-0.0720854949467503,-0.358186285622971,-0.181203269820032,0.258958281256706,0.220295710908218,-0.193336381513363,0.182376866951881,-0.248012257141023,-0.10813266114867,-0.139929186431389,0.0469612631305425,-0.196684871554891,0.173188581431069,0.0172148875588747,0.0070349611536981,0.0698506072490714,-0.271548977796686,0.214706087367265,-0.195562668012458,0.0832017815597859,-0.115324177758859,-0.0801428579354462,0.0012666145607233,-0.0971156113722557,-0.0831586517728109,-0.234328028687297,0.197878764184236,-0.0393848532837162
severe,0.0667197136985841,0.0949604248604217,0.0219769017100691,0.224682859228615,0.161467536180211,0.12438704014805,-0.0184959764167786,0.0563830303628846,0.0339089253636775,0.0839900048915391,0.114737917513076,0.0159200535567041,0.261803153801723,0.0236424879177323,0.102235609937099,0.114109898072515,0.122512644361652,0.158143462556676,0.0246253196487823,0.11495463952543,0.0759837107644224,0.127478402352338,0.145681145662791,-0.120070043011294,0.273930903428004,0.0743721969664732,0.0968768300555179,0.153551753853621,0.134610935492172,-0.085538740884609
severe,0.16806377802958,0.0137266946951947,-0.0920176177609015,-0.573830065927337,-0.126260361096397,0.294409242001881,0.481145473635603,0.190778237772345,0.56105000725822,0.2445813136737,-0.0820060635348897,-0.156405104458489,-0.0734653694159054,0.0871316887184442,0.578551394180994,-0.0827184845817405,0.114649763142745,-0.11672722646991,-0.236344028465515,0.0355204374960682,-0.133465166122507,0.184020798520552,-0.105582152630949,-0.322152272743844,0.178191519151095,0.127135932595544,-0.169227130913645,-0.3336836101632,0.353226589256088,0.135231149575694
severe,-0.464711017998096,-0.646089198267885,-0.033903103068165,-0.656780413281771,-0.667957703637768,-0.0285069730989508,0.245662274044474,-0.513115633215853,0.414743487123369,-0.462440981569788,-0.190609011310537,-0.260250768902202,-0.0147163002016212,-0.644493403123026,0.474017751123531,-0.100610977125498,-0.0736090672760655,-0.0539705110395994,-0.0399748312080817,0.198053937381174,-0.659302613085649,-0.331616184951963,-0.633115637479155,-0.354644335104858,-0.3122705551193,-0.513403077171829,-0.340530693434208,-0.549507685010623,0.118673501346692,0.073660701331988
severe,0.0018560917347176,-0.364942109172475,0.0053228094016739,-0.608232072257283,-0.444604505429108,0.169132960992335,0.218029253167139,-0.255237877694048,0.434350434578808,-0.212410750032903,0.0160330805935193,-0.197790758204775,0.131700715856942,-0.342272264362417,0.427545312447311,-0.0143536481629376,0.0509258062572098,0.0823318332146944,-0.108356861313816,0.159161843753255,-0.374385720200841,-0.142233309876116,-0.361590924709184,-0.0921639407779413,-0.230598565845237,-0.16032943033853,-0.164088769815773,-0.162640921632712,0.331844902791018,0.0995125071561508
severe,-0.0830844045806689,-0.159565122546783,0.042144284724022,-0.30997528448494,-0.374066972583009,-0.0115340501695425,0.486669324688822,-0.129545106404496,0.394501379912397,-0.0330484247718842,-0.107817955640924,-0.117218087365738,-0.133967075196811,-0.253272705765881,0.479198614679875,0.078697375669216,-0.0323120833718406,0.060159582707707,-0.185622313080599,0.0260029563552652,-0.219281676690279,-0.0820393342331615,-0.248418435786509,-0.0281084653734252,-0.516741881603046,-0.0807178445498133,-0.547611909365374,-0.372293085571966,0.202757877242104,0.088327089063604
severe,-0.0983268983268983,-0.354697554697555,-0.0365079688829484,-0.853856420800142,-0.721392351565532,0.0648528068693078,0.70935646087433,-0.132046332046332,0.701177922661659,0.0398970398970399,-0.556520050550569,-0.483113758017858,0.184360037159902,-0.573378033173842,0.75067826846215,-0.0518610647452288,0.0010298661515391,0.198646301274867,-0.341129712446069,-0.0592299002048335,-0.408247761657664,0.0764478764478765,-0.0903487418632525,-0.568354553518665,-0.130278068169702,-0.186498488062358,-0.36192435098728,-0.451726400822,0.53981358630986,0.60385242153252
severe,-0.399647820944253,-0.492818521402687,0.0,-0.340644631435371,-0.352664681279318,-0.0459203636441887,0.275901112112095,-0.271528673929572,0.395791429373969,-0.454303551918443,-0.425927309595194,0.0,0.145939021232769,-0.483285995943011,0.476787055786202,0.237375721961185,0.250674376710745,0.295537977692954,0.096507089766225,0.373931008001971,-0.435073682893267,0.16398058314655,-0.0203326587131946,0.10195438937675,-0.16780457262755,-0.07023108224248,0.267113565868121,-0.0090398755666367,0.447655520732346,0.0
