group,CD52,CD3,CD45RA,CD7,CD194,CD44,CD25,CD45RO,CD279,CD5,CD62L,CD161,CD27,CD95,CD278,CD58,CD11a,CD235ab,CD62,TCR,CD41,CD2,CD49b,CD18,CD28,CD127,CD45,CD71,CD49d,CD99,CD150,CD82,CD224
moderate,-0.380241838093211,0.13105599716579,0.496075736880931,0.157471256576216,-0.518033795997382,-0.0771240839566113,-0.239791129697774,-0.506269431451213,0.100721121311305,-0.209906098757602,0.320998958465547,-0.0057403493083212,0.0225541881603738,-0.532420429511363,-0.367913332077986,-0.128491721921062,0.0665489242424872,-0.0087567761488875,-0.0447485686369341,0.173296310652952,0.0252912402583431,-0.0290561707368568,0.0364308764805324,-0.0342146228026931,-0.388207257953934,0.0063464623451234,-0.12182469882543,-0.0549843188805805,0.222330331480584,-0.212518416534984,-0.084432863011364,-0.171003422365626,-0.274394175558292
moderate,-0.190333928237207,0.0721147166810213,0.28665793328307,0.0910734154607548,-0.103841815003506,0.0159272939946563,-0.0244357485935537,-0.244606054194746,0.0195965842888023,-0.123168972168279,0.440442535308614,0.0391370707290626,0.294495566495113,-0.200227856911641,-0.0994486281158518,-0.0679155095690292,-0.265033949240795,0.0272041196356562,-0.0847133721721895,0.207527234709769,-0.198779856977906,-0.15286413650948,-0.10776846357603,-0.025113994275303,-0.122723961059627,-0.206339094997843,-0.0291030845007275,-0.023729688388316,-0.0527324724939091,-0.131372667470092,-0.0872987657794272,-0.0862463629594774,-0.162978848840301
moderate,-0.147776197924419,0.0686360685391268,0.36195760784578,0.326421239522361,-0.127048358022102,-0.0366030658752895,-0.0349091842281679,-0.451752031915924,-0.192952809230073,-0.0609960263181192,0.775800535793022,-0.0764012614079328,0.230650554362681,-0.388229251926787,-0.315437366364208,-0.255756358806334,-0.140538280716402,0.1138632469757,-0.0262747118549643,0.201508951494783,-0.0310615155122974,-0.201683055921852,0.0002330688856802,-0.0981021319291669,-0.108953555546298,0.0666578129937464,-0.13343713868007,-0.132550964094172,-0.030620387107437,-0.0623531857360497,-0.166757483796332,-0.0263774074065846,-0.231466791840356
moderate,0.0298964889608312,-0.0400517771776778,-0.12140004555099,-0.0283227052214163,0.0924687447672466,0.0222999057706352,0.157990687962942,0.103795863493712,-0.0316033453657779,-0.0314309763118806,0.0718324005053882,-0.0734706497226591,0.11605898485651,0.102748811389502,-0.164889193501296,-0.0374021308893695,-0.0227159949919497,0.0858873073155517,-0.152037812268136,-0.0621437455361129,-0.17785941039932,-0.0436587941360649,-0.0379393468664018,0.110385765420185,0.0908224940220934,0.0675762119499129,-0.0328515429987596,-0.0091658367566121,-0.0672542801602173,0.0619215676679835,-0.0011181183295058,-0.0263418368931621,0.0180897536305114
moderate,-0.399550105340666,-0.146389768384149,0.218304907891514,0.0843200823033948,-0.164576878396314,-0.145093542995874,-0.102963607011326,-0.418124183600075,-0.153534403961113,-0.243417275896015,0.342357673221533,-0.100975946570796,0.0234663400396304,-0.448049257800396,-0.251082135631939,-0.182857528560017,-0.218632393666342,-0.126344660680274,-0.0368402153632985,0.028799462023888,-0.157440975025865,-0.352629835450075,-0.0864998364080721,-0.157888589793397,-0.248949299721628,-0.0633697227777373,-0.270822975286269,-0.180940367045205,-0.101000258786065,-0.319221287851312,-0.179413290757411,-0.109583375567476,-0.128451823080398
moderate,-0.417610114405368,-0.246418010027177,0.0991471066379758,-0.112715775923401,-0.257426573195409,-0.189280128416777,-0.0607838694146832,-0.385931868129434,-0.128602924121855,-0.315084427235841,0.110151679289503,-0.142704347858903,-0.249571966582687,-0.407761286939401,-0.427731888682013,0.0652783097236714,-0.456502148767407,0.0416575027861594,0.0496172621698135,-0.288997669272185,-0.0441101209376376,-0.513802039827994,-0.0611423952060854,-0.121108942424321,-0.42321147295901,-0.269356467828408,-0.429696307788528,0.048593674851239,-0.192879821765436,-0.483507573509904,-0.14252113024048,-0.158519848340063,-0.182643642098072
moderate,-0.271349174164833,-0.302885502109291,-0.244807653256373,-0.0224546614404985,0.0926594070462737,0.0771396967321969,0.0281420761241438,0.110980396978004,-0.0537247363492258,-0.226874278685246,0.633044535019295,-0.0285917016600355,0.0588942718164998,0.14104556058732,0.0902632999805973,-0.0014936420111787,0.0090430615943378,-0.0640557090426422,-0.0809434695997882,-0.285089654558168,-0.282755146991674,-0.189222251077613,-0.221895300353106,0.0714324503616573,0.0039160307181385,-0.25699867756676,-0.205640816427265,-0.0491120662008262,-0.0188653746884574,0.167729263594789,-0.0873378383854368,-0.0233550804782889,-0.0558175055579676
moderate,-0.422234011002527,-0.197848159214228,0.157169816585691,-0.0241242293299326,0.0530242934738608,-0.0304571666083,0.0009641158752484,-0.297150440086914,-0.0457068095051279,-0.308762964551855,0.470189513260506,-0.0923615066353408,-0.203357907370981,-0.244751679662918,0.16918717428635,-0.0127125893000628,-0.245523252902174,0.12544143940354,-0.164978963271242,-0.120069193094094,-0.25977932763864,-0.344754617667556,-0.197550342915626,0.0031850840347063,-0.269652533881449,-0.355472009735377,-0.374610956497743,0.106286120210517,0.0723967885532893,-0.174027292497591,-0.0950447690164128,0.177360559879416,-0.103144123655207
moderate,-0.160869927135695,-0.0276209065334874,-0.0196398650761953,0.0682239238502135,0.0184300640104015,0.0551188414194666,-0.202422789039425,-0.120351338371603,-0.143955645882616,-0.0661324613281021,0.587550930005733,0.011429175878953,0.0795627560871432,-0.176908060595496,-0.128746210611569,-0.0234861958592075,-0.0864551263831118,-0.0389437318282621,-0.100586834957084,0.045699500086762,-0.015273077123496,-0.129055772872343,0.0360511481889073,0.0157911548674627,-0.0408713033696239,0.0833621225008972,-0.177522448530916,-0.180755933230686,0.0911890310231953,0.157532961077421,-0.154179499315436,0.0378969085387394,-0.243690923548395
moderate,-0.164446923992575,-0.061436999895495,0.148210074136702,0.0645113315434798,-0.1931484052137,-0.0849413617664025,0.1081076257966,-0.300776078859326,-0.214150227304934,-0.190258128492726,0.745659760427009,-0.0181547874401757,-0.0101840424636384,-0.24952294848978,-0.218688448480837,-0.113475704370005,-0.161792751124413,-0.0562505357636086,-0.074978723877242,0.0375129863248376,-0.129802994659797,-0.184124398732496,-0.159959405854765,-0.0912797954413766,-0.179820377113535,-0.0590007314353826,-0.197843947375584,-0.367204223369253,0.0034077240340869,-0.0794187753806317,-0.13873763568362,0.11185819993639,-0.128184004156859
moderate,-0.10915576032206,-0.209021375116581,-0.268318872658471,-0.408060470828098,0.11705096989382,0.207976166527215,0.111769029947443,0.331467708311292,0.160174230886211,-0.0982878124373486,0.0985671971814163,0.120908436884846,-0.380944159818414,0.39393167680561,0.0752781562577618,0.0883412075449578,0.189594630121904,0.0394293572255205,-0.205019690051761,-0.199891945317936,-0.228230014732164,0.0415346904206467,-0.198667336659062,0.111874063527509,0.0256037448239588,0.102942286219809,-0.116997817199626,0.0083648968402011,0.220245318675957,0.439505719506953,0.2355537767982,0.256761641838144,0.245199243853601
moderate,-0.163139217378737,-0.17327766802682,0.118146186720088,-0.116773817013592,-0.0168599013862059,-0.040085810956259,0.0052387830100421,-0.136163183352348,0.0513270294830569,-0.189380520526964,0.0954697710872302,0.0405764239934043,-0.167907645371021,-0.158020757885915,-0.326212830608153,-0.0177566505794114,-0.11934075132802,-0.0418013659018969,-0.36299980363894,-0.156655905424936,-0.334306542993122,-0.204493433487118,-0.262606951233589,-0.0120564525362414,-0.203902824386376,-0.0531111948275916,-0.238435482516825,-0.026541201811269,-0.0394151227733628,-0.192396787003714,0.0328892448293162,-0.0086875151468991,-0.101297180868437
moderate,-0.257514547975291,0.0106562236714825,0.317636163352896,0.17466553233289,-0.22683740194999,-0.0903458215289728,-0.0905992830115732,-0.423398428120917,-0.114321375999234,-0.163594296150095,0.617505142654284,-0.111925758851644,-0.031693145052491,-0.4985376378754,-0.0810530565331051,-0.256292701031409,-0.150162247320869,-0.0933160549120313,-0.014171512674746,0.128319789286424,-0.0434141491188163,-0.247985761078499,-0.0684604819316335,-0.204508511351764,-0.213406874306861,-0.0388550916796082,-0.20257063648162,-0.220979393018974,-0.0245144324315943,-0.227415349040598,-0.226733837339952,-0.0394234161821912,-0.261899674446063
moderate,-0.344094437008575,-0.0103840849515502,0.315588572249802,0.0422211096505282,-0.164970378895981,-0.241483066966728,-0.0790780911794989,-0.426483736435528,-0.0585172733465694,-0.293596847348163,0.541099965890852,-0.142504146403078,-0.0966926170654382,-0.364862034769559,0.0627092182316939,-0.113233127647299,-0.302278313640872,-0.0786676343965983,0.0699957876032524,0.159755465898968,0.0492665121981809,-0.341872371394073,0.09036878975724,-0.120658084856235,-0.265066194539301,-0.430023824534858,-0.19531234625784,-0.149641131285689,0.0369305674776156,-0.388224642586712,-0.220765740267525,-0.096389343827554,-0.251171598402953
moderate,-0.294970689302688,-0.0507524392157266,0.351535827532041,0.158944223368977,-0.062305519507088,-0.315853346294126,-0.104297635035041,-0.501101231063624,-0.205167969696897,-0.239633560189887,0.522339720659256,-0.174759670100573,0.0877464386606618,-0.455334708695459,0.02801902133124,-0.0910746710209024,-0.329195239283312,0.0995099674920341,0.131328689586971,0.0607021351979452,0.0743771694083805,-0.449724006477649,0.2373843390957,-0.172743807334047,-0.226026461834365,-0.173874736495685,-0.179720274737626,-0.13112992383168,-0.0182300718538601,-0.325639038504068,-0.314453915450104,-0.186524789501302,-0.265433271007214
moderate,-0.223695424364595,0.173910045709206,0.559793443103547,0.166530623738937,-0.453170358929272,0.100974617534092,0.0008312784354692,-0.3150711928165,0.0116509174077798,-0.074998041681021,0.0382331025120378,0.0,0.185356898689868,-0.295635167287854,-0.532326126096116,0.0,-0.023965571723128,0.0,0.150304941015846,0.240245574887829,-0.141486510252731,-0.426435203070705,0.283767785651482,0.132043730621505,-0.239819747895775,-0.248805736511265,0.104769937393294,-0.0252010896312859,-0.32510735692826,-0.571074426932335,0.0,-0.515291477374311,-0.286150327869571
severe,-0.141274278182906,0.0525771000398278,0.369666270994006,0.038536517858722,-0.0712835405113751,-0.0323297703538211,-0.0198260164508995,-0.441325286869627,-0.2614909888144,-0.0587431304317313,0.17883624329499,-0.0181253634925397,0.0123508006314886,-0.463519160667671,-0.478072364184746,-0.0007915121624563,-0.212354260494136,0.10623881851116,0.107506261654864,0.109910002564507,0.0718476992475461,-0.0332917366918651,0.0081901416428345,-0.132159268606455,-0.268111274964462,-0.0020791824738748,-0.113103792420204,-0.259785664006556,-0.116824125602738,-0.252158039709885,-0.105375257319285,-0.206299655221692,-0.128425985327881
severe,-0.264140053076572,0.116701609919611,0.341213586040062,0.0348242866249951,-0.302643340726871,-0.135741458784046,0.0265935863268442,-0.274145408085035,-0.0307442124275189,-0.181542680114144,0.317333389376709,-0.0275986061590541,0.129303481719311,-0.357066799948869,-0.254089489683778,0.0241347110233616,0.10109403494799,0.0548108388579736,0.0220532259407403,0.221745890370757,-0.169129554024421,-0.258442980229935,-0.0455586103190919,-0.0646229038967423,-0.166778967875915,-0.357586050936675,-0.207175750292587,-0.0070799303351183,-0.188649390134086,-0.211908077999119,-0.0843110075083965,-0.193551126433109,-0.261297442352721
severe,-0.163321316262785,0.308709978945054,0.649236668757961,0.345380076628304,-0.30502438906373,-0.180598437233718,0.101087283745922,-0.619287452925179,-0.153081246324702,-0.0682679095629107,0.386213151470096,-0.0696227143932553,0.218907489883673,-0.58650528399935,-0.340101425332795,-0.132839366514539,-0.183804825715811,0.0752486179857334,0.0641869542903994,0.34086274396675,0.0120848630591495,-0.209903673712332,0.0850205350451566,-0.144573375863728,-0.205519560876833,-0.0174555583910252,-0.0191515016987714,-0.0058189139172008,-0.273475626536443,-0.284994429119311,-0.204884321450954,-0.325264119525468,-0.465105322001786
severe,-0.176812930185076,-0.235512045170535,-0.313890290007424,-0.216573299330205,0.160511718326498,0.107921258441177,0.0411004148455727,0.168851532212388,0.0595147871072384,-0.225559112356862,0.068948299457939,-0.0408439276816087,-0.313672090146257,0.257173838217135,0.112671475762437,0.0218938091528941,-0.0900919932286888,-0.268106105277522,0.0391068982551857,-0.229152542882999,-0.178053870771066,-0.062433587598465,0.0061482702953423,-0.0116408269548958,-0.0239075658710543,-0.174444593484828,-0.16566177866983,-0.0404589123944787,0.0391322707681381,0.231345400476018,-0.0272442488510489,0.135861197053457,0.124578422869732
severe,-0.138792492831622,-0.0450602363178494,0.399009796008191,0.0800504356314459,-0.329566874573577,-0.0679663482376174,-0.116586691610843,-0.378498949370274,-0.0786674945053248,-0.149238507117357,0.054395511520969,-0.0194174894382364,-0.0308212260084534,-0.572429375420723,-0.225160200353981,-0.160124374047956,-0.0613837712673606,-0.0658847755766431,-0.0201029435827556,-0.0082548169032689,-0.125804187957515,-0.14247169021151,-0.0209381531798848,0.161054972357314,-0.263791779373817,-0.108188268001067,-0.115822549145627,-0.206889271314555,0.230496691482238,-0.117368527498521,-0.165343712783911,0.153614866223988,-0.172524040143157
severe,0.250693276600309,0.304353257390518,0.334926130924582,0.287010515823137,-0.185328326707157,-0.0275534151310963,0.0574168651594534,-0.210963549221716,-0.0992850404830562,0.318526839853278,0.226750024952667,-0.0795380905675731,0.443592893540888,-0.318208293112893,0.203276310543558,-0.374324105040545,0.0833832552894041,-0.446863336442268,0.126476191477824,0.334514922837766,-0.0074020580051861,0.12424095085329,0.0433608804862322,0.0358673353907191,0.144549266887764,0.244794397968692,0.266110804623717,-0.450019597218001,-0.241037253869913,-0.0209349631309626,0.0292600113610342,-0.209468553445329,-0.318798927698385
severe,-0.278311836676737,-0.338283366365788,-0.13113705896737,-0.17250006433575,-0.157007673592151,-0.0337093373428051,-0.197036907238498,-0.126628327312029,-0.050024502776918,-0.342347193935045,0.459907014931775,-0.030302226188339,-0.228588078798426,-0.0917125920019546,-0.141317757071693,-0.0318585624658072,-0.164790625595473,0.0141103507742689,-0.146863417869489,-0.294438621514146,-0.225371422333663,-0.277329037193825,-0.178599787619878,-0.0261994455522202,-0.215790829330569,-0.156905862272435,-0.346389095439459,0.0504254440937226,0.0311049868473204,0.0496619275190235,-0.129972018002891,0.0370249340823778,-0.015627420239236
severe,0.102022235941047,0.286586578636098,0.451479811685011,0.324746310658567,-0.428396947864937,-0.0053846560836693,0.0093035032138382,-0.396697181691335,-0.222552019193982,0.0444476117763015,0.583793042666831,-0.233740592251359,0.250135431612349,-0.515888929684,-0.0879601462141434,-0.338376592130131,-0.0359283623778547,-0.0764694991828586,-0.0007225247751737,0.37627693172267,-0.0004562657188163,0.0338618710267736,-0.0119553219963313,-0.168683012667231,-0.0527536741616233,0.165852443451847,0.103132741097712,-0.574413817841662,0.0474437181395494,-0.158460843082545,-0.189394598387256,-0.0411298378052373,-0.209722383232255
severe,-0.243500643500644,-0.0594594594594595,0.362342164070819,0.340206468048053,-0.554830120543457,-0.509687887690757,-0.338530779003212,-0.556559976112692,-0.442146964560132,-0.223423423423423,0.464533265335599,-0.420063353485841,0.154505387409065,-0.545799422448377,-0.286340443940445,-0.251797608913277,-0.310504644689052,-0.195271179738464,0.443378110104754,-0.113144423843254,0.426179986128806,-0.3001287001287,0.439154336332667,-0.142571733481032,-0.364736164736165,0.050463441425418,-0.169122852528598,0.0131998063313629,-0.439504405020709,-0.562940680481402,-0.426852764370761,-0.280856301021695,-0.227600777705957
severe,-0.48803915046194,-0.243929476155169,0.157037649919236,-0.101884968806239,-0.0774325323965456,0.0948613154037462,0.124079399690449,-0.0909176423988669,-0.006003880721756,-0.296524769534071,0.289191821692095,0.0,-0.121260404490221,-0.0906516439220737,0.015929833320235,0.126223751703132,0.0365682999878218,0.199384780309791,0.22654617114885,-0.149212715237933,0.195139682224958,-0.218148626901412,0.249595531048808,0.0,-0.271660290901307,-0.225830248219857,-0.195278786990782,0.175863502953272,-0.121591422575328,-0.138781869669413,0.0,-0.149322534232448,-0.139165768702685
