group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD44,CD25,CD45RO,CD5,CD32,CD62L,CD197,CD161,CD27,CD95,CD278,CD58,CD11a,CD54,CD62,TCR,CD267,CD41,CD2,CD226,CD49b,CD18,CD38,CD127,CD45,CD71,CD36,CD49d,CD99,CD150,CD23,CD82,CD101,CD360,CD224
healthy,-0.357516880068809,-0.332797088122849,0.0259637364763828,0.178297086390779,-0.176010362179802,0.0316309226553027,-0.183901142681273,-0.335570685113316,-0.310855222854617,-0.354065771266619,-0.389552666917042,-0.455279902561267,0.0524066483845039,-0.0962234693900026,-0.0353328935823848,-0.0905002329984448,-0.409005913174293,-0.311185294863115,-0.308899420278776,0.0167843264829405,-0.436096269574285,-0.134116852885345,0.35138973373084,-0.338184853677568,-0.0334473423923628,0.199940206510092,-0.319827216840186,0.231616052221873,0.0828169183188149,-0.217850735153521,0.0480586051772957,-0.0849789922522186,-0.359138009814165,-0.011845882135136,0.140968884270141,-0.174258898657414,-0.392033713331274,0.0222958037551006,-0.0673236143156787,-0.370310296253084,-0.0872096268464999,0.0478108347521943,-0.350025317322492
healthy,0.0485304075985321,-0.501141290122241,0.0770047263024842,-0.772507342301528,-0.550107563865429,0.386468103906955,0.196825702098138,-0.233365936533485,0.150612791666598,0.105506899491958,0.693251312505755,-0.213128417027356,0.0195163051628638,-0.732326585770639,-0.230381393409914,0.179463869611976,-0.415544547653498,0.590659382770592,-0.112517879831809,0.244429080960442,0.240100596245725,0.288504277689635,0.0370510047130234,-0.646817659705188,-0.0683329058695687,0.0312739676780087,0.179771002452978,0.382173394217691,0.051924269000342,0.143239075545855,-0.293184769017473,-0.0003051205837757,-0.0702525801617892,0.0962024870899135,0.0134686151884803,0.259131767075305,0.446207187753721,0.228530593387114,-0.0297584668020226,0.195698269485946,-0.220526800053876,-0.0957001191852607,0.492424261485689
healthy,-0.207851760454706,-0.245541444624089,0.203679274307692,-0.238473666765536,-0.398142182536766,0.162724484144889,0.237817432927022,-0.162552014134219,-0.143576202568356,0.0760768774516232,0.238053856057647,-0.0704202904066835,0.19008709641795,-0.268750530020982,-0.209332687470683,0.106456162420016,-0.385570552252763,0.297316557015309,-0.194524753136383,0.354557482620212,-0.0535475626360661,0.260720026140177,0.270085584290468,-0.38997886915628,0.0971561083796385,0.165018675137545,-0.0127831138925968,0.338666690817455,0.258040874214913,-0.0870941734979121,-0.0896845341759538,-0.287764306238504,-0.175948507593687,0.177578839831119,0.23645602781188,-0.0013316211811335,0.149369096376292,0.159763004137829,0.186839612612435,0.0324603551374566,0.0877059253543465,0.0120348835088211,0.107706698213164
healthy,0.151747466898322,-0.122342328660288,-0.0434133905651213,-0.223800319860754,-0.0529430724102387,0.0393553421905783,-0.0249430405952687,0.0132740211574492,-0.0477608349189137,-0.040917135047759,0.281726170638862,0.155143286298353,0.0359866783565456,-0.346088954618495,-0.0473494716752703,0.192597416835937,-0.0269945329376565,0.101481619400934,-0.0120608870685707,-0.0877163551240877,0.1043836174805,0.0214687819443564,-0.018743279653742,-0.166014214194346,0.0915931882936782,-8.18631739358592e-05,0.136872758655888,0.142385672832558,-0.0283550471886556,0.0489147666223637,-0.0660043352206963,0.309596084172223,0.0372394317257966,0.0098880271040649,-0.0265591354217805,0.0591081098534821,0.138287934193438,0.12749056306732,0.0328365182249857,0.0636938176417519,-0.0747362460059786,-0.0795417792791352,0.242624052392684
healthy,0.149534928419995,0.148219502139186,0.100571272485433,0.194266231817859,0.103034362375243,-0.13352925406549,-0.153995223622037,0.0801506635180322,-0.0858733909621137,0.0558388554200267,-0.201081848450855,0.12941147949478,0.111085780937,-0.58700922828026,0.194512750185241,0.156372142253693,-0.0469682997789015,-0.209220942544217,-0.146596423452251,0.064905928312598,-0.0829543015706834,-0.0595655905388958,0.0622757475628572,0.0931233697400451,0.197525109914352,0.0401195005077823,0.0605847697618651,0.0268706453874418,0.109668576245579,-0.154432242121022,0.12422778100735,0.0790061661951677,0.0535688032867258,0.095462656759333,0.0919818741808686,-0.159639887095736,-0.331026995120519,0.0259056379995635,0.146102063806187,-0.308265485983971,-0.0731573670309297,0.158914089036463,-0.188908784448838
healthy,0.325011104559499,0.120981562701545,0.0168099865875919,-0.129997085075043,0.0341819579156836,0.254762012249829,0.20813476177623,0.173937884244167,-0.0824921938882404,0.128550628498206,0.0473499100418093,0.200272365634663,-0.018190567291513,-0.706630917166392,0.0315760739907755,0.13163125715773,-0.01595607640211,0.0659078119970218,0.10894156900018,0.0453562641005914,0.0230503851609003,-0.0937343483543662,0.243315653204521,-0.0157178027918179,0.0366918497080632,0.256101702232284,0.181761074812704,0.0895259970030816,0.24269928645372,-0.137775880716329,0.0448527945575485,-0.105776246860499,0.16458874161597,0.053464698646289,0.199597602839706,-0.258212397653824,0.0361293425927256,0.0453206185987659,-0.0340734612016167,-0.0607674323270473,-0.136283417682967,-0.0488042502147487,0.0917884156663561
healthy,0.294853834786937,0.16046382206202,-0.138052011421145,0.198026254882994,0.276988671935576,-0.143641281224273,-0.315892861394477,0.16696067279724,0.0,-0.0257008001647208,-0.17988679587771,0.128163480717952,-0.107167487479307,0.068022841073352,0.0101833359143233,0.0518865210872665,0.158513250110482,-0.234863981657173,-0.106937706154532,-0.0450976304777176,-0.127096310757397,-0.265007822490901,-0.19960038312066,0.192643846342776,0.0,-0.0448676848255529,0.0513726109893905,-0.240605127881291,-0.168413841921074,-0.101348438385408,-0.0172229624154592,0.168385231720391,0.221386920832046,0.0,-0.236224953114264,-0.0650603222762707,-0.196717568112746,0.0,0.0,-0.276163662065391,-0.0289671678113523,0.106618614062966,-0.0856141238006763
mild,-0.0765402429104106,-0.373988398344104,0.0491491503626785,-0.135623589849076,-0.104323244764322,-0.109754510397161,0.201340818780113,-0.271797333312918,-0.0494667625689316,-0.289584500119755,-0.0100570014391909,-0.18250657579036,0.110652929856574,-0.407419980717,-0.0280705001235843,0.150085621776363,-0.253639600187438,0.0371970165970905,-0.0083771940152439,0.0482520210976144,-0.170466510896425,-0.0216953743669554,0.0419901068564633,-0.354466990818143,0.0712171870698532,-0.0656671268278304,-0.160169703940049,0.101182044636919,0.0086514594084017,-0.1439937360761,0.117146202166812,0.135977505724863,-0.227540429146932,0.262139647738449,-0.0222119021188004,-0.0709001231018362,0.0515541657283782,0.0648954962883877,0.0780570088948117,0.188310985807672,-0.257283158651151,-0.0268654578259809,0.160555476030321
mild,0.252700737113754,0.230828261475632,0.138277000199291,0.262855714072607,0.349502361895359,-0.147770941517457,-0.014694685302626,0.145365697404123,-0.215841205570444,-0.0581313652499049,-0.257890874344545,0.1786730680576,0.0557120961802791,-0.518494648768911,0.227691366557098,-0.005559401353199,0.126228204521606,-0.316577148971734,-0.134973618801936,-0.102195437234003,-0.0675643035182505,-0.0686462283388599,0.152422791327109,0.252681048005677,0.115211000854995,0.0785723142522474,0.122792398466136,-0.0552945382663483,0.161572975162723,-0.149742007263095,0.2834217607304,0.110478105129135,0.20949928443522,0.0891300844282794,0.0670934417146612,-0.319683474583128,-0.215072430336223,-0.12465512526216,0.137272902717253,-0.242263133221891,0.0430254669615161,0.0792957064585604,-0.0267410539430399
mild,-0.118314775230432,-0.282678762788252,0.141657818896062,-0.244785018760872,-0.0295136550070062,-0.138959706193042,0.433426661195238,-0.295242813181302,0.0,0.0,0.336662392094146,-0.146343442029341,0.062303075860197,-0.0770433507361717,0.104751325347364,0.006161842667492,-0.209291769197045,0.402004863437006,0.197137183641642,0.0,0.144401650581875,0.0237360213899361,-0.0843819731912686,-0.444588028100555,0.0,-0.107382074811557,0.0673937447272048,0.122812878113607,-0.0158427062409942,0.0,-0.106062916156215,0.188464992927455,-0.12827706120777,0.122552204164563,0.0452476528197165,0.20200777321045,0.267752650711006,0.0,-0.0219068395005957,0.330903043707502,0.0403544073571695,0.0471485407450806,0.285575400561119
