group,CD52,CD3,CD45RA,CD7,CD194,CD45RO,CD62L,CLEC15A,CD27,CD95,CD58,CD11a,CD244,CD54,TCR,CD41,CD2,CD226,CD29,CD18,CD28,CD38,CD127,CD26,CD49d,TCR-Vg2,CD305,CD99,GARP,CD82,CD224
healthy,0.283411083539991,-0.106762012133797,-0.515091660976704,-0.299729821123671,0.532631063516909,0.756051688123909,-0.393614335014591,0.0690845569840352,-0.119927567969637,0.800775016022686,0.296829058575102,0.349358764401931,0.0767622298049095,0.23316346221467,-0.205406267869729,-0.306837765216119,0.360397416439706,-0.118495956602053,0.15383279950052,0.119602795291368,0.399223779812472,-0.056445909491271,-0.261477132784364,-0.0458572305528769,0.186855493035459,-0.0182499541987736,-0.249427760362601,0.549384223983798,-0.0822455129884362,0.32754689040888,0.505913967942838
healthy,0.156047840696611,-0.324634568201498,-0.556737607171032,-0.396847922306841,0.305345633920512,0.661901947358101,-0.322445468397967,0.0748182005481417,-0.243772937465458,0.601201138634077,0.12054232655817,0.198244188656366,0.0370446546748407,0.223169383589519,-0.417082718044825,-0.115831221097134,0.223485464965473,0.251203868277979,0.222465289875664,0.209573275413719,0.21980216419608,-0.226416280515012,-0.132512895540921,0.151468660257855,0.209626092957146,-0.0491132394877592,-0.327093930790564,0.529828547190063,-0.0015427553427325,0.271681871386607,0.386610343046526
healthy,-0.109504559829742,-0.415837971174071,-0.685492472987118,-0.571463900216192,0.370792528805631,0.724781769309444,-0.401557379718347,0.254481250048718,-0.466578701313384,0.706228638626429,0.45000904534611,0.262944626283067,0.0718703484167794,0.269342908551993,-0.542555190022028,0.0103373955347881,0.142603764249148,0.263667892796529,0.446185355130011,0.297976285106641,0.0436505896168113,-0.536409647149301,0.0789764434719817,0.0635944530653221,0.348258210940231,-0.114222154630133,-0.43637920829201,0.614610612696553,-0.0386425898362668,0.447402847361325,0.407579179194737
healthy,-0.269730074862139,-0.201938006841527,-0.24196150500709,-0.345030604730713,0.0574494351681216,-0.0115636950649267,0.142475946389544,-0.134043336104592,-0.147980874081781,0.0922678410915967,0.046483105473349,-0.163997030438974,-0.0454376559216939,-0.0701532835610064,-0.182942762835974,-0.138379495474652,-0.143059776308586,-0.115133230191691,0.0349012828906106,-0.0841906117515782,-0.172914155291229,-0.128241764581673,-0.37132462415478,-0.424479343843035,0.12073243455312,-0.0370759302537929,-0.116171050213635,-0.154261351011563,-0.149950944705931,-0.0648427894644883,-0.145928284882595
healthy,-0.209913899707864,-0.531489641731075,-0.717540387280699,-0.564212742455836,0.364475140322144,0.610337124195863,0.0722617693081628,0.161546619393045,-0.313536072479688,0.629702904456748,0.20662453409662,0.158421660415638,-0.110803990852643,0.247882848606542,-0.575011871772822,-0.0510184330946409,-0.0170868955751258,0.318884777100299,0.323799532349376,0.261850076491803,0.050264211484633,-0.518949898243058,-0.066961457343415,-0.0829870147075642,0.233648781505973,-0.121737037987991,-0.538602310915381,0.587974459022337,-0.0342548128595343,0.437284032564032,0.480932927968827
healthy,-0.247328130280593,-0.312897824785937,-0.397792281378955,-0.355267243740633,0.358784594059228,0.526294230138258,0.310181016926401,0.221428789788598,-0.205122905321268,0.597460923380365,0.291258770827397,0.267067753095623,0.119120743321831,0.241153872092614,-0.318240021849045,-0.174817478859468,0.0463667959278731,0.116832370626414,0.0492000456460119,0.385080781734932,0.0767864395266887,-0.268537880924643,-0.0530810181559747,-0.0361562826885165,0.346957498063467,-0.0073066410705771,-0.131241984964315,0.366185472028389,-0.133950232157865,0.355955563077833,0.283824634892043
healthy,-0.116928584785904,-0.556362018648089,-0.421982113746737,-0.385695123093657,0.370785858920684,0.373192836740365,-0.389182476678517,0.105623227846643,-0.159085356808975,0.235019628507366,-0.0043642868204242,0.0595613205946597,0.0987556985215031,0.235142752704697,-0.798221188514844,0.0450410490385627,0.133600448889338,0.2458313522707,0.107167487479307,0.112986536573206,0.223104838360357,0.046892072759804,0.0190708699926052,0.102895108291013,0.069738441910292,0.0,0.0385241970971483,0.336736905545593,0.107167487479307,0.368170574754688,0.179802601841568
mild,-0.215064397223583,-0.292230736018301,-0.460616796761318,-0.644480976643501,0.270588025492973,0.478340337077526,-0.0621174810490276,0.51191731874828,-0.540953031224328,0.635985372491682,0.34888742458985,0.401203307083588,0.41220657311966,0.510529800092234,-0.412384079776983,0.0260496467759209,0.229811224575397,0.502330726692757,0.415454863149133,0.44087456843948,-0.222963878469151,-0.263594366780174,-0.394317306424783,-0.443492084277785,0.417178290587714,-0.0784264334458421,-0.341280376279195,0.562860148626552,-0.0012476958080645,0.112323164168288,0.165456626119151
mild,-0.265894447445694,-0.329254602419156,-0.490908557905728,-0.510075066308047,0.16860149880893,0.444225996453825,0.321913327253008,0.059650151773243,-0.214723944687445,0.542552760450369,0.204002394538606,0.119342830301479,0.0065240206497921,0.171496520939884,-0.324583128933323,-0.115400123153936,-0.120163434816003,0.113816850589146,0.206270441812808,0.230584965935081,0.0646568383592678,-0.279973070301613,-0.267088041349437,-0.362918123749235,0.332713702186708,-0.0804547511926126,-0.149233573662422,0.276666787631772,-0.121939941709186,0.309830102411822,0.173037229223062
mild,-0.304930714957181,-0.198134482533121,-0.383584146483643,-0.209589998397631,0.270088440002305,0.261959038203399,0.141777251675762,-0.187167990121733,0.0898098719936916,0.348797371042955,0.0,0.0363181318579826,-0.162208353718807,-0.0654201362915227,-0.308164994973927,-0.0090732161586358,0.119885368765618,0.254427071685247,0.0,0.0,0.0481647302028269,-0.0440406215913645,0.242581566041803,0.254779792844823,0.196939764208907,0.0,-0.0721509848293555,0.349468375765814,0.126660099276225,0.308845995921478,0.168012485564644
moderate,-0.0030138601767239,-0.152147023247454,-0.336290425572317,-0.390331150289549,0.119458084134383,0.385416686721737,0.0028080341797003,0.259529673090875,-0.326475394197085,0.40061840109711,0.157279609234945,0.56636189277118,0.112490896455988,0.3128006913933,-0.285571872647987,0.0394770817933719,0.479352570957138,0.350626008180551,0.245905972477786,0.308494419669086,0.104318100336377,-0.112950127371084,0.0563093784500695,0.0871684330849516,0.538769881116124,0.0133288122719442,0.0651780367064242,0.466332699089012,0.0249972415739319,0.18581763657417,0.250245504019686
moderate,-0.212163400876008,-0.250847134232785,-0.294575632699115,-0.271745443314079,0.0231175329483105,0.188416940496516,0.267701424628239,-0.0755243927037245,-0.089082131812925,0.192598360327089,0.0318068986455871,-0.0439511801199733,-0.182579649666954,-0.10405205727163,-0.183232688173226,-0.209395402543064,-0.0882507650215215,-0.0356939604618341,-0.14161984333239,0.150561456960728,-0.0397400870930675,-0.295119126552664,-0.212123497241761,-0.0088644544692636,0.109096901132345,-0.098719473251582,-0.142202288701648,0.210089589497826,-0.106334412786596,0.0618663541026347,-0.004610068120925
moderate,-0.272452209548382,-0.329223169051822,-0.33918139576651,-0.378568104385698,0.158816892452635,0.209408837854763,0.236847420686997,0.175466092153329,-0.422219140125326,0.22476259496312,0.194853557886194,0.0850612813797768,0.125820310923187,0.150149791890801,-0.292028422694632,0.0033406340010089,-0.147155559322876,0.19478530271522,0.132670377489051,0.146753614495696,-0.277597231549376,-0.164356244030777,-0.328442627245682,-0.459994490090828,0.128475011135576,-0.100096725893287,-0.180190103081591,0.129110500569693,0.0085374266982443,0.137704391307065,0.154270071218221
moderate,0.0005695730510085,-0.109272653824,-0.310207231954651,-0.308791193146855,0.238149159714254,0.376480409814809,0.264631704233167,0.03676572416603,-0.0286426333409715,0.489890665312445,-0.0013477429284147,0.173635102861392,-0.0320469388037828,0.111731790742022,-0.0139509639493968,-0.157707397872693,0.0571252790486067,-0.0140671358938875,-0.0549204056361772,0.117344951113474,0.268319239921753,0.0583176099359613,-0.14776084691747,-0.219415193513188,0.135694361590084,-0.0364158731689463,-0.12011774460199,0.182725317877394,-0.0808531206488462,0.09820924750153,0.115399874530345
moderate,0.166007913240545,0.0735551126383527,-0.239843274558822,-0.158116357546408,0.297197663829847,0.398403815673353,-0.253416529969334,-0.0027640662108775,0.0420045668489416,0.542146624675031,0.132453745686,0.254270022161423,0.0477651958707605,0.212931878553598,0.0154521866740145,0.256325686044509,0.291717733393917,0.191001497371708,0.116063671109824,0.17997324568876,0.349661218196813,0.0689440768892267,0.11705387880467,-0.0264115588525122,0.153860728575596,0.0913335540493168,0.0520448326331402,0.388316217431975,0.122864581507169,0.03806015234085,0.21337939210452
moderate,-0.248151531590894,-0.297185603927613,-0.385105887572349,-0.384897297006371,-0.070938955036342,0.0614714414590277,-0.236428121750234,-0.0451127454913641,-0.326479779626627,0.0762879559756661,0.053573467443798,-0.143577454512796,-0.0461713329551973,-0.0934752192384743,-0.419001830872855,-0.0192732124859686,-0.202146324199135,-0.0040193512150748,-0.0237092711052718,-0.0785458233062924,-0.18034987307968,-0.117783350853741,-0.212242840546014,-0.256847476261641,-0.0908050441479561,-0.0550284283403213,-0.222649896924302,-0.148855551214671,0.0181019818119235,0.0232658697939054,-0.0513946993584671
moderate,-0.269564127464497,-0.427273242560148,-0.540496345722301,-0.340595997323857,0.127877444116392,0.260771588178555,0.259282527470635,-0.0797810712590584,-0.174635569034075,0.380066300884762,0.0579351464824558,-0.110317818187578,-0.124276970324842,-0.122157721513615,-0.47298085140665,-0.161140050344837,-0.223426561363653,-0.0024858714485923,0.0592871528806989,0.0134329237022833,-0.0272084592066258,-0.173902507191134,-0.376538487530169,-0.309236938273495,-0.0698157198026093,-0.147280276019194,-0.201295399855191,0.130885724854746,-0.074078402519481,0.0541352729833505,0.019981646825222
moderate,-0.0271081765872492,-0.259254593468265,-0.411285259676926,-0.461931539921861,0.0406500883440193,0.450421024493089,-0.451586968465861,0.180782283205708,-0.250468299460979,0.528531269338847,0.298311188746557,0.166507933878197,-0.037827150323686,0.234918076473392,-0.402493937021492,-0.105016760083132,0.171519736770569,0.348779818374802,0.154005353839238,0.191432300673356,0.0583340118794503,-0.304851082047488,0.0740825510482941,0.194884967252164,0.403756856185477,-0.0497886458428858,-0.342537437136256,0.348590787807605,0.0189322686587027,0.135601862226229,0.306549501280281
moderate,-0.237282678925833,-0.417800480214196,-0.573878073664891,-0.46805130461045,0.164608707854092,0.237237639612845,0.175180209814871,-0.175365664767963,-0.266499509662505,0.265111855509401,0.0182371103406688,-0.0676029328765903,-0.159853315690678,-0.186318559201123,-0.424743427416519,-0.0141178499715509,-0.240929959849132,-0.0939988883257908,0.0991243224475799,-0.0450416480448191,-0.0845792538137662,-0.0581389874950381,-0.217127983090414,-0.390076342829452,-0.0189664230555294,-0.147294869576419,-0.324072644726468,0.0136549116419813,-0.115851629896722,0.170532633660215,0.043723788160905
moderate,0.0506931710092934,-0.162326661914985,-0.402083914176844,-0.326053843491306,0.308585175959939,0.395541676059704,0.33203013701507,0.062926128824123,-0.180066260511627,0.50795176978923,0.176020032704598,0.268471382117109,-0.0040844791905655,0.208204954014548,-0.150910702906217,-0.0124744667501523,0.0374885126820963,0.153295278571384,0.334431410125836,0.363789874726437,0.116621697315554,-0.0907511529313026,-0.0369508062819172,-0.157547431327523,0.360499452175977,-0.061167403956206,-0.190951911961256,0.448805871446733,-0.0635498832888521,0.393591870453266,0.224930030258329
moderate,-0.0670023924154755,-0.224463857010378,-0.365680939972336,-0.321348386067558,0.313640351036051,0.35181614850524,-0.102524021069127,0.0388213666668476,-0.360703458928033,0.329344466393249,0.322742996767847,0.112178593665932,0.0271717529504333,0.243322826500205,-0.279063440532251,0.221923405305674,-0.0040759224889113,0.285934947863925,0.242214142795841,0.0423974597317486,-0.0076260168845001,-0.158170267814723,-0.0824564949994296,0.0478968820868948,0.260807521650598,-0.0767929651783759,-0.106709538421607,0.356401164261291,0.162570065582868,0.24173061788755,0.0999807782199666
moderate,0.0264020070672484,-0.356415018158766,-0.682656637821609,-0.520042500272642,0.288741457897245,0.487059766538632,-0.0404570127811817,0.0023567058296241,-0.36469607586356,0.489517839290292,0.0773698780615768,0.0721693726217745,0.0427330714553027,0.214966484158593,-0.403764294081044,-0.167919515059533,-0.0454175401767429,0.0762141276354703,0.0120774509152063,0.11567993572078,-0.0319533093020845,-0.239362944265722,-0.0786830490130689,-0.334485441588444,-0.0972095305031475,-0.043721917801154,-0.233396525821892,0.355950040429762,-0.0960706873338129,0.342951758688385,0.159860882644167
moderate,-0.198579390366415,-0.272413283810384,-0.30615831594365,-0.228729212970792,0.276317152870379,0.254479839299169,0.477142973607597,0.131720336223203,-0.0307070129822402,0.318649957171211,0.0641851243191232,0.0192353079251356,-0.0325748718250249,0.0571983590765565,-0.282853401855822,0.0045430804439269,-0.133899973060163,0.0273525726616631,0.207808122865786,0.0197103105280814,0.0325696013923584,-0.0810955342236347,-0.35234024109743,-0.380176584207687,0.330395642953149,-0.118461260378589,-0.206570215896705,0.316718873416102,-0.045175723939709,0.196074652501138,0.153045222316996
