group,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD44,CD45RO,CD62L,CLEC15A,CD27,CD95,CD278,CD11a,CD235ab,ITGB7,CD54,CD62,TCR,CD2,CD38,CD127,CD45,CD71,CD26,CD49d,CD305,CD99,CD150,CD82,CD224
moderate,0.0207165902841239,0.425135966207089,0.142507265108687,-0.319201873368506,-0.240778394731449,-0.201804850278855,-0.148583702227155,-0.594161984665066,0.312463075614168,-0.0940602397746354,-0.0155247282793621,-0.444724681149836,-0.0384343224166404,-0.276585244920395,0.24321297240625,0.250069041166523,-0.147581863287198,-0.0174114225952761,0.136288844319495,-0.320560016086194,0.183227461090404,-0.360399618073409,-0.232523858614058,0.158620627059037,-0.0974760301694477,-0.0064232178762599,0.157725390866615,-0.452904510098441,-0.154330513755613,-0.119794037615944,-0.293709847010496
moderate,0.0420104681636108,0.272770445350578,0.123780022168339,0.0188635431007333,-0.138403609070532,-0.0502758124077895,-0.159665946983501,-0.30824075318458,0.639273681879493,-0.0562573265799102,0.0676354939484815,-0.332559596388913,-0.200249428532412,-0.241353876269352,-0.0796333495415713,0.0956982752324221,-0.116661665586666,-0.031137346472037,0.0714168487533327,-0.19648236382882,-0.0314717579054766,0.0228193375135566,-0.173797868052843,-0.191655260488123,-0.0299802432079738,0.0503575568738834,0.0002122270281891,-0.0735504408167705,-0.163192448482085,-0.0617379660392778,-0.219610810725587
moderate,-0.286622833953147,-0.202640551830318,-0.22922375409803,0.036425914583357,0.0705893044499691,-0.304061646555351,-0.101116756506785,0.016992911789985,0.760615388537643,-0.0561517017673921,-0.246394880495538,0.0580534732803748,-0.0266566414277026,-0.117960090055108,-0.0829367979865809,0.0856970044758259,0.0291636099527201,-0.037044123322494,-0.209265968446364,-0.289946343801094,-0.145036404191245,-0.262667007351393,-0.346125157919812,-0.220821947772397,-0.234651874618517,0.0559307207401019,-0.190824484371986,0.122536454224183,-0.0249427485917572,0.296726934844604,0.0501309585977203
moderate,0.0444499364513855,0.255168403503573,-0.0904016569876397,-0.125665944263887,0.0903727837764329,0.0105764597755324,-0.102417005848749,-0.191679173473812,0.0246874206251648,-0.209145808151493,0.0516276455512489,-0.0840102815771303,0.230501686018041,-0.119000703743288,0.234133198938175,0.172625207081323,0.0299382161005936,0.0761839403536249,0.0753987051292355,-0.125667026453944,0.327210538905262,-0.161795078494495,-0.0322907822203865,0.185458731330944,-0.23184135880903,-0.072888518745883,0.160131272729304,-0.128875105378527,0.0488743279868706,-0.0433936565331482,-0.135185649754761
moderate,-0.242099664699777,-0.349205757310727,-0.229610086030351,0.419253883015769,0.165540359340439,-0.193706841679871,-0.0139351847649801,0.207628640103794,0.124460192282562,-0.0328784920082493,-0.188124137183694,0.209031259466756,0.0528497257029994,0.0052857018936599,-0.0505885032254291,-0.224501805634521,0.0028244824228747,0.29935965269949,-0.283508289211719,-0.0349072812750107,-0.183147559871242,-0.172552017163873,-0.135186615326854,-0.0120121118402201,-0.312171901618504,0.0536366084187583,-0.186932502402122,0.176826119385429,0.0090176421078501,0.136820896694948,0.107519978816075
moderate,-0.184547805871927,-0.354881425388034,-0.341378978668317,0.351848888873845,0.275841775264663,-0.0930140504681146,0.0187773608874373,0.190030262180589,0.170712176228759,-0.0537322352570386,-0.0541461032668528,0.382289745541145,-0.0721534943304726,0.121118961127563,-0.0309827443181002,-0.298999189060507,0.0920753479514916,0.0275520158263118,-0.210451986247711,-0.0017441067038849,-0.393997537037758,-0.172254939230105,-0.0438728665283282,-0.0281625826850082,-0.271194693064373,-0.071791315103573,-0.162384213012514,0.295382302704557,0.100947609697976,0.15758803124032,0.206794434240985
moderate,0.306798835371023,0.587931501731284,0.419632498159114,-0.323955913827854,-0.385908677275239,0.040358334049583,-0.172993885814792,-0.692363765908767,0.351356191909087,-0.0415308106247397,0.179557472580607,-0.656758770622665,0.121930417188232,-0.218976677939984,0.0225628500086077,0.402533418941857,-0.261746672163112,0.0414230140586472,0.447221335216346,-0.175921811233606,0.408658215705006,-0.236231095972969,0.0730504123258051,-0.252230053782164,-0.0181015031797396,0.0163021652601375,0.391724034542719,-0.579007171710021,-0.255668028290452,-0.313696458878982,-0.427365523332887
moderate,-0.0133605284503808,0.178816269986871,0.0715758369381581,-0.166087810547646,0.0927895600657934,-0.198171878707426,-0.107352585444927,-0.207006004921899,0.557125565904585,-0.238816114811582,0.146209132196595,-0.173088527190449,0.306817828488865,-0.160230051245579,0.0399314183658392,0.139876835123242,-0.214136686843083,0.0052647629070038,0.0107356780699982,-0.282929740208642,0.182467176714177,-0.383856281483409,-0.0817623007437891,-0.126310572703515,-0.440092373975876,-0.0374491810310071,-0.0681439010731869,-0.149353041162334,-0.275857751986227,-0.0395032140676016,-0.086849022248491
moderate,0.509706191461319,0.368352820227661,0.19585483977284,-0.195023564830639,-0.396654677073832,0.200566204247687,-0.108741895805945,-0.451400905561828,0.0754191211971959,-0.157839211334646,0.471533412471048,-0.353631887108316,-0.214747725798294,-0.214428799627987,0.0,-0.067925954354346,-0.479256207580471,-0.164428111585731,0.526762841813033,-0.209947993766773,0.0598099361268622,-0.0890990449826497,0.256162687348156,-0.0769924972391026,0.0182962427002841,-0.285366937898965,0.243685016570695,-0.415860995804758,0.0,-0.203558986557676,-0.217477052171718
severe,-0.0666686149116074,0.295714519973106,-0.0303515970943228,-0.15227436415713,-0.115247246445816,-0.151106621896053,-0.127665925237771,-0.34992821169151,0.296539396671437,0.0207517598108261,-0.0497994355144837,-0.409388005365218,-0.0338862438782887,-0.173989788679846,0.0505648362728181,0.092148203526084,-0.030773128518553,-0.0808712252582378,0.149306311810909,-0.255710792636325,0.0680709046523166,-0.251760396878218,-0.27076835708168,-0.130945718360044,-0.150529517369806,0.183122308266745,-0.0221477450830452,-0.208924174362321,-0.108305983881509,-0.13296072756286,-0.120018270496541
severe,0.289726851128729,0.534299437668369,0.397508446324837,-0.174599248543742,-0.359476873697099,-0.0066064640287097,-0.22070261553228,-0.592551413921369,0.428309219267728,-0.12556467494072,0.299504939394587,-0.699241847748619,-0.227639485390712,-0.275607651123922,0.0584519864619285,0.112812955653778,-0.265767140243849,0.194390349299453,0.355301169555965,-0.347795958843212,0.142167301305996,-0.211577672262341,-0.0636644085665573,0.0352245270736692,-0.161540513765021,-0.440048451514429,0.23531751069909,-0.494902271261418,-0.188942288617392,-0.243187693706499,-0.345269326087278
severe,-0.104663555302271,0.167362031104691,0.0360062731575276,-0.111389930910038,-0.161525537315852,-0.162299364301853,-0.0546462742853526,-0.279466498598195,0.24020703060534,0.0047774643629345,-0.0902727351798514,-0.173674506594772,-0.368340937407294,-0.145552000835997,0.0799240414247025,0.0784065333224525,-0.0786231890579262,-0.104255422001251,-0.165533985648571,-0.153232833838535,-0.133765674001488,-0.0980174337601754,-0.213016557106999,-0.173003465370432,0.0624549124865165,0.0621294251449912,0.158534243428734,-0.0523400262378923,-0.151833295917151,-0.0303716881388172,-0.0514932658012987
severe,-0.143579592086469,0.113542016064453,-0.317237120233804,0.0219925931356927,-0.0551621257843432,-0.0388539109104553,-0.123465900042862,-0.334762382840951,0.118504641852705,0.083387985426071,-0.154867987845588,-0.330303593169134,-0.282261966584294,-0.33092286627296,-0.0593065592799453,0.0185967506274373,-0.0287043424154749,0.0983769668909134,-0.139921803945117,-0.192098133615796,-0.21263055170499,-0.209760366413158,-0.190363981306719,-0.145852789547167,-0.199760941604443,-0.0065856226644598,-0.163848983608223,-0.128194456235784,-0.183413432041728,-0.0583782425859609,-0.109800641887151
severe,0.0533220107977361,0.526482856382968,0.186775066387959,-0.205682709795926,-0.304897052452892,-0.196933227852297,-0.261641639829593,-0.508083446775064,0.513806500880927,-0.0346180528645105,0.0719301310415466,-0.580992827112699,-0.130145456088583,-0.178009113402119,-0.0537201760765284,-0.013855322611543,-0.0573807905257756,0.0186650589488507,0.231015433273954,-0.273150254383819,0.200130843562222,-0.367737811317723,-0.138512176007895,-0.248151433868975,-0.225773087255851,-0.0929410548947843,0.15147693236041,-0.291586000299066,-0.383798273704361,-0.056135199946252,-0.392748945114636
severe,-0.183290802471257,-0.113091768631978,-0.102677453129563,-0.341268878001319,0.0054944479179309,-0.15033295993662,-0.177783149188498,0.0027265501623709,-0.0031225022577509,-0.0597190905193222,-0.119889927699428,0.0588750027646763,-0.0798515170436554,-0.0622016077471201,0.537833159274144,0.113154891735034,-0.0411924872956444,-0.305670138515922,-0.127154465438774,-0.0865361338007732,-0.0468487743413407,-0.120071761924324,-0.158953530147805,0.435674607595026,-0.244071181267397,0.183427381465887,-0.0364416570409685,-0.114044271154754,-0.0045886283947397,0.0238115994783135,0.0612190807489921
severe,-0.102166919113389,0.0770131549141813,-0.0907027491669387,-0.249686010159251,-0.14609318882932,-0.11777547472957,0.050917847461729,-0.0369020600102776,0.535131405640991,-0.0930959798689768,0.0207915820198681,-0.0059018139497363,0.141469161060641,-0.0880960114408092,-0.0431630366153137,0.118578539968669,0.0418436974490107,-0.277424108615688,-0.0752676881787064,-0.0818113355433128,-0.128119767530414,0.0970969437999425,-0.131213526755021,-0.0178542045250814,-0.0430570264411945,0.208860824315454,0.0857848806326771,0.0228385750483562,-0.0194761100784555,0.134117425996406,-0.0999339504510367
severe,0.134229778287393,0.0685989446852023,-0.0943153784441914,-0.0832053915746717,-0.0941769033583959,0.0380530566934458,0.0316093403886381,0.0193511167424974,0.541726303107833,-0.152829884696392,0.102975639143806,0.0351533290842309,0.359317134234523,-0.0114895791169602,-0.057209346735772,0.128006899414198,-0.112951698763766,-0.0046092032612963,0.208386791342933,-0.0128872971288205,0.261026568638151,-0.361461314535626,0.0558073122249319,-0.300977688414205,-0.233627380792187,0.191184320407059,0.0806950838599719,0.0375100576267339,-0.0087067838133445,0.0465211682367441,-0.0097219831983822
severe,0.180952380952381,0.549015784664632,0.339433271529762,-0.0653716293242623,-0.754762304952596,0.0087516087516087,-0.492516167125372,-0.663008963161931,0.385482121791484,-0.0866293938052442,0.302411298471512,-0.501721901792027,-0.198711505200795,-0.0839340913504402,-0.005895868953456,0.412167887858841,-0.0104921537505705,0.419347693450221,0.213144506875561,-0.256113256113256,0.0809644709525883,0.0007723996136543,-0.023553639279097,-0.0612606396404278,-0.0467582494851518,-0.205646932163259,0.355628123091449,-0.68211323633005,-0.466294676924302,-0.28469104024919,-0.211955552397201
severe,0.15364928311617,0.538324156288217,0.155564740877383,0.0535172054129112,-0.263792760558285,0.0406152807345733,-0.104467524558556,-0.515561749918597,0.298794800192209,-0.385866736923079,0.174949775501884,-0.495520491065246,-0.210617524534461,-0.318571993765622,-0.185612979184853,-0.0727084857539215,-0.196216698762183,0.164873581328724,0.224697404546165,-0.434503193085783,-0.0917355861476969,-0.301584600951566,-0.268035500366364,-0.1944967232374,-0.165788245980983,-0.285428579606431,-0.0487803913426729,-0.429961000026725,0.0,-0.144850216506008,-0.154179174403051
