group,CD47,CD52,CD3,CD8,CD45RA,CD7,CD194,CD45RO,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD62,TCR,CD41,CD226,CD49b,CD81,CD18,CD26,CD49d,CD305,CD99,CD150,CD82,CD224
healthy,-0.232683094346683,-0.0533643614084437,-0.134064487262462,-0.0278385648113209,-0.0154372977770846,0.0326767063120271,0.235778027280989,0.10138978278571,-0.0600559404702072,0.220537485868598,-0.276732534497533,0.248158143054316,0.0201766530120762,-0.19787271280237,0.235874921311972,0.132567191221579,-0.078791742661531,-0.268806508443964,0.0320884859635279,0.0704550786982093,0.0455576117237184,-0.115607970851491,-0.0970566738769715,-0.0911759724802029,-0.0398734821108888,0.0569093717767225,0.0420846392974553,-0.000654536560912,-0.0031483664600661,0.10208923259123
healthy,0.0584125060253274,0.203497785289351,0.150272691566415,0.0573915158266615,0.199707851922391,0.014386169178182,-0.035953143217487,-0.0981797756745894,-0.258089596226761,0.0095870294720663,0.0301378561629794,-0.0335535382049295,-0.0487026923543295,-0.125769206764201,0.109067417010347,-0.133923564806725,0.105217020279064,0.0990594502284647,0.180224844661279,-0.136896976355587,0.095412760038499,0.083294007194884,-0.165633982773579,-0.305576697276368,0.0212198104960452,0.0681000886481047,-0.207226662616099,-0.115450648504137,-0.288670599818061,-0.14470154053754
healthy,0.28730292077152,0.348300048956177,0.0398692062050098,-0.0919753333024549,-0.499671151761061,-0.0131249869612069,0.358172418502164,0.594797469714389,-0.469319159062452,0.0673440708638344,0.0477409130875302,0.516120240982765,-0.0509233990424064,0.389211819442767,-0.118732104448414,0.0481017019349172,-0.115403306045003,-0.115205983917665,0.04097115364097,-0.0576580187907941,-0.0497928089265541,0.21685881576941,0.285731284939904,0.0569262470232079,0.111382517603065,-0.250286346897713,0.490524634770375,0.176698077590991,0.221113148950638,0.331375893359198
healthy,0.099840367159125,0.142934947467659,0.0643066756887402,0.0028782040945363,-0.0254769567722217,-0.0595649124105842,-0.269128692865438,0.0146607518152665,-0.511258219963016,-0.0626253047096192,0.0656032964079242,-0.14309415229379,0.0410076547522077,0.104646667657254,0.0298243381206915,0.0239312161859079,0.0646748077305691,-0.0549534695575958,0.139960374050679,0.0594721770316201,0.151329386164136,0.0972857148867083,-0.0390358022159687,0.12687465164717,-0.147924410765996,-0.0560379436074098,-0.062026032976125,0.0642102563589693,-0.254645316095072,-0.0436420766933574
healthy,0.106291538712046,0.323880796176799,0.179832405240643,0.145385594618186,-0.0408816329612839,-0.0332996736564086,0.305644697231887,0.099718475399264,-0.0398454320903463,-0.214879719663054,-0.0020226867501122,0.231758464979979,0.0898681585457043,0.0426240382131264,0.0680748033597886,-0.122323552894416,0.0004761272403265,0.0913405918265962,0.0100143836948676,-0.217120383443841,-0.0167297907880137,0.118835351261245,0.0045073910832795,-0.53325054397229,-0.162074675341356,-0.195778999525255,0.142796038431643,-0.0452276127785496,0.125297569956077,0.0258807798923377
healthy,0.0624027311555574,0.119572043037305,0.0191318972155157,0.100617385768648,-0.170308074753814,-0.216934331509373,0.300574963714948,0.251220654987459,-0.570902946097266,0.217733876920821,-0.25937660965133,0.2644724831821,0.213146323343427,0.145115730446588,0.150219813455504,0.143489293139603,0.118013165349146,-0.140319144187652,0.144873559029407,0.315218687760595,0.187907432377923,0.0153893155578198,0.147067085380383,-0.204808217503221,0.0238862299521466,-0.17362919538496,-0.0107805066637823,0.122351671133063,-0.0221538961508672,0.111345174287653
healthy,0.175199931636606,-0.076596606498212,0.44381950417019,-0.166507986123504,0.35815015726082,0.369128637422427,-0.462361890159857,-0.402059894823346,0.606577254580153,-0.22435764290961,0.228073359707059,-0.33815301026662,-0.0779237550403043,-0.16588226001388,-0.27586804841478,-0.150985377370533,-0.13422195988405,0.670757449012203,0.0647429794038944,-0.111903216305413,-0.0807658395026608,-0.0450976304777176,-0.0955293892915093,-0.104903895688052,-0.0554721162980592,-0.0471401016615438,-0.227742153508488,0.0,-0.062846583988695,-0.142010882640897
mild,-0.21904836282856,-0.213063586494174,-0.184429195848712,0.27312351602658,-0.305795491082622,-0.531583483232858,0.191583160969028,0.425211606991588,-0.181719021908652,0.614490553449367,-0.566585404601039,0.589067964007002,0.396600327284241,0.508268912373585,0.559133664352439,0.549658077103991,0.121739684472528,-0.343136037179202,0.116375105638848,0.547143104275501,0.142016712063717,0.0627547239610721,0.50121479863299,-0.529910632801214,0.311741564055178,-0.233271055666087,0.596156924128953,0.089253551957544,0.0488255411121515,0.13246051768937
mild,0.235235071874947,0.308745964736762,0.137326081213896,0.0821182071598585,-0.141316374685862,0.0853604651376207,0.159986593844918,0.220103134776744,-0.572388113098683,0.136559730894769,-0.0698729584429512,0.297317699998272,0.101061136711852,0.27080581181884,0.120079828715016,0.183783214470227,0.001485737494206,-0.014407617937613,0.0302973519641584,0.0441902916918286,0.0799211947042511,0.0629282771671472,0.147898637074959,0.0058400184837849,-0.135542033052946,0.0886001908331047,0.137944486537881,0.171358116453175,0.0144043306936425,0.119592146407465
mild,0.190949298471569,0.135553556916743,0.532128080591001,-0.192523964012451,0.399520885541711,0.175843515415155,-0.325034440742739,-0.355142610350625,0.0399539431247908,-0.0815526951074969,0.150892813144054,-0.408529453996218,0.0205321260231604,-0.118069968226683,-0.0694360363023566,-0.0951472147443807,-0.118840178092781,0.576775754682935,0.0792021852143663,-0.145030988619797,-0.0908456702850929,0.0498404092928008,0.0,-0.085230362073464,-0.172039990253453,0.0473291000203131,-0.224362034170113,0.0,-0.274843634247413,-0.244727967778196
