group,CD47,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD44,CD25,CD45RO,CD62L,CD197,CD27,CD95,CD21,CD11a,CD235ab,CD54,TCR,CD41,CD2,CD81,CD18,CD38,CD45,CD71,CD26,CD49d,TCR-Vg2,CD305,CD99,CD150,CD82,CD224
healthy,-0.21256788783402,0.0380393711052235,-0.184099017149516,0.116303443604675,-0.297626981358918,-0.364750983761148,-0.155541002812295,0.465165912186562,-0.133424619889051,0.0896610614158261,0.171489379288215,0.465990458859686,-0.468495544795316,0.0275951476851553,-0.116313387165177,0.649952813319692,0.0161986092995232,0.0880052860104478,0.0319628735458485,0.241586525678883,-0.271577602173755,-0.245625086393372,0.154683350417687,-0.0697324497583784,0.026246709082982,-0.0778535196282433,-0.021635201185674,0.130994453136737,-0.131408223623106,0.169497142080747,0.115157270088893,-0.199298977814181,0.303939730115368,0.111153253753833,0.148042222914139,0.279846941351246
healthy,-0.100923726606536,0.19338246978041,-0.249553737736312,-0.0500448120778152,-0.41996645147919,-0.420207210264464,0.0460183190115203,0.190869282904149,-0.100931161316819,0.0940003025809154,0.0923028166475851,0.396636121926483,-0.664322440317932,-0.125794523759391,-0.268814675049976,0.454749358558826,-0.0941350487180656,0.0903784647575908,-0.0893668241419548,0.255214474003933,-0.339414612424461,-0.0668731053801272,0.112968893711049,-0.0070860381420516,0.0409564812807194,-0.162712698566283,-0.0109461554379907,0.0653858739367408,-0.0039225875468317,0.308494817918432,0.0553385140350876,-0.269688888518424,0.284295396909851,0.191436237037275,0.0699448097947466,0.31666315901189
healthy,-0.25232168989769,-0.32381733929471,-0.0675764769019109,0.158391717772415,0.418081754647044,-0.0636604775732831,-0.143371546793945,-0.201865229353721,-0.167798302315256,-0.278097900566467,-0.0418645827675932,-0.469023947368831,0.303636996150377,0.124291056082316,-0.135383326484732,-0.392962154361855,0.0398355146073937,-0.360030671407576,0.0775035110581058,0.0178240785575838,-0.0046279156277546,0.0510897927171745,-0.266952986306137,-0.20900343916859,-0.29772043049138,0.204956110963092,-0.241285934518586,0.0085333024609183,-0.154229484008574,-0.220080153828474,0.0440314833044756,0.136638377412063,-0.389014839735604,-0.146397230619823,-0.195689747635019,-0.270941714814575
healthy,-0.0491798327164857,0.231701293683061,0.108878443934617,0.0716471909458924,0.115969753023332,0.19778405374481,-0.17249347309047,-0.0059506470585126,0.134703258121559,0.0853022892061668,0.178556347121388,0.0927414436200505,-0.156290262413828,0.0714143676127231,0.0991819283445196,0.145343557440518,0.114373586927619,0.203792758076812,-0.0262149280785335,0.15324799128845,0.0848779782969849,-0.12700016408078,0.165063432994574,0.120820234598881,0.0785547898600539,0.0680572284727612,0.162683762959221,0.159324712752607,0.0637082499641328,-0.0553906595699147,0.0136617547151595,-0.0428265319509187,0.205625334769393,0.157145285527284,0.0243549414271255,0.0923478288602252
healthy,-0.065955662888537,0.0068561537695589,-0.23522925316337,0.017674903772472,-0.319865537320961,-0.313932402623907,0.0861397989066879,0.0647315819249432,-0.090924739503144,-0.0015500695893708,-0.0243976886757759,0.268097318693159,-0.846305150090363,-0.0410910837974113,-0.29501002315859,0.284443986623418,0.0691051812151113,0.0851018420207986,0.096007161057455,0.213677131873719,-0.30204329279598,-0.0684253274678785,0.114717316086635,0.0372306936202718,0.0701108188308964,-0.199700806683266,-0.127358863428475,0.178501600900312,0.385236160692038,0.113972999921574,0.0206804344235664,-0.272490798034261,0.169744134539188,0.26754055908966,-0.0223579263478724,0.274307245653726
healthy,-0.151007701639382,0.025077303340796,-0.260505382630066,0.0011869918110769,-0.625916285040553,-0.377364762973217,0.0945368353950959,0.415204472396924,-0.0305242846331724,0.341869987110586,0.0337291585300018,0.658327837204804,-0.115149669860772,-0.141232867967141,-0.250469320708715,0.714957738470647,-0.0130604830650578,0.336603438563921,0.0120060510723798,0.260138603207419,-0.397059838379941,-0.214603096450579,0.180430183316659,-0.0227132907956491,0.420937408177704,-0.345084694387567,0.026103510138624,0.111430700141029,-0.130397344401078,0.338318820013895,-0.0037886987692609,-0.362126468111885,0.429956603234261,0.261797883235961,0.46964609483551,0.366534485807016
healthy,-0.107728595028845,-0.281608477872417,-0.0601416603898414,0.13687361458439,0.0682949306314739,-0.191588723518857,0.0577447529738866,0.217335931850259,-0.0963589288031056,0.0,0.0897103401976103,-0.0856918370475304,0.621739728590987,-0.0402484228994684,-0.215432826022942,0.0046516172943495,0.0,-0.0999708677269964,0.0,0.0410153870586498,0.0430946092087716,0.191809823107777,-0.257314542306613,-0.0577055701811655,-0.0538262041185662,-0.0488299123595326,-0.163459417116688,0.0,-0.29492371890449,-0.102613569619016,0.0,-0.147351645484101,-0.0398388712925699,0.0,0.054239383250379,-0.0180739771024658
mild,-0.111590986189502,-0.0365454552597783,0.0500441269223794,0.10400449721985,0.223891699370827,0.0839775794596843,-0.273245272591937,-0.459574537452651,0.0349514305853858,0.0304081556517236,-0.442178893347067,-0.14494760936463,-0.362464918346488,0.108183533629017,-0.144507369421648,-0.243017770619985,0.109012636225761,0.223301930525262,-0.0418319970481378,0.189234292471968,0.111740691112356,-0.202992976367216,0.0499185755623896,0.135239554482254,0.226368393879633,0.0673223615542307,0.104750392706239,-0.104510634217869,0.0870523341786904,0.257180697430341,-0.0205348067949142,0.156343756721333,-0.101624225056721,-0.0358934035494373,-0.18895167819679,-0.154784234940334
mild,0.141760727866448,0.0294731696059562,0.168840275302052,0.0206929778024384,0.391849313693556,0.287244665203763,-0.184758045382076,-0.0747810309972481,0.0440620541618309,-0.208727640578823,-0.148691709233156,-0.454931917079971,-0.193267943330116,0.182991351290899,0.103301920214449,-0.445205356977075,0.0113813489331338,-0.212675985185517,0.0515326484537132,-0.255291539367049,0.265546920361615,0.225278341999067,-0.0830034361077104,-0.0300376068992439,-0.266484188490056,0.37490226700684,0.0476947646515461,-0.0852422599255762,0.0147568495290308,-0.364522817515963,-0.0489633461440309,0.0375915073130632,-0.412358341407186,-0.279539689034586,-0.356785842182118,-0.167738090435256
mild,0.409992568452024,0.0722623607222932,0.0863413486343146,-0.0195003294032303,0.196782030598251,0.219552861022863,0.251584173398819,-0.244977163780208,-0.032066893782594,0.0,0.0,-0.238074516865412,0.0878841029402012,0.0732574628246273,0.111470357130854,-0.28520501486193,0.0,-0.172814748356474,-0.165926890113789,-0.0530417948672517,0.205992212199806,0.457962161995623,-0.0501134172112199,0.0236789257462111,0.0,0.120220613144779,-0.0732719117401668,-0.117075010682348,-0.0331962432722246,-0.321852814902007,0.0,0.039745610460549,-0.22359108135568,0.0,-0.24160391203824,-0.246121888339273
