group,CD47,CD52,CD3,HLA-ABC,CD45RA,CD7,CD194,CD4,CD45RO,CD5,CD62L,CD161,CLEC15A,CD27,CD95,CD57,CD58,ITGB7,CD54,TCR,CD41,CD2,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD305,CD99,CD150,CD82,CD224
moderate,0.161441679702802,0.10926821544813,0.0533824241618078,0.132006281275898,-0.0052717049109195,-0.0572042054449592,0.0601667804337154,0.0477149551157909,0.0737809227574283,0.131234707173157,-0.342356680587901,0.0573237562555578,0.126706460093779,0.0671901075802279,0.229071821418399,0.0833084272123714,0.130519967490754,0.0257288732578715,0.149980316446964,-0.0110189972360971,0.224311372321177,0.185699218657649,0.151062351576728,0.0515044332083874,0.110269015368529,-0.0128282474352337,0.0463918349130181,0.120770308627457,0.095511618277994,0.155206262486312,0.0747054013257907,0.199306647408102,0.0741171315498411,0.15028614732567,0.0463066835643053
moderate,0.0259521252024356,-0.0773710731219122,0.0743609446010711,0.0201341420576002,0.388802981258415,0.221581099764168,-0.115421215926973,-0.0652617085607114,-0.249330387834314,-0.0882332179935024,0.53856239261402,-0.0333050946195844,-0.00807491429447,0.054824016360734,-0.277338412209474,0.0811089704508967,0.116872182815917,0.0414359957053292,-0.0610247654514943,0.0866801648469089,0.0063851277825005,-0.144695968682083,0.0597337625955705,0.075636436589489,-0.17185793865713,0.119497654624383,0.0252236949762092,-0.08746186535013,-0.0030478579898628,0.008317914541756,0.109131986724689,-0.0962308699624217,-0.0407656372613705,-0.0752308249648665,-0.0762171165788567
moderate,0.0283833198836004,-0.326819046078191,-0.197557319191274,0.118430944859203,0.112133667170916,-0.0622942738301514,-0.207666728139771,-0.26923688279877,-0.40080459446478,-0.31241843105963,0.142870719955227,-0.0998388432571972,-0.12947582303098,-0.0236038943750249,-0.465801542328704,-0.106952070102776,-0.0254901510760967,-0.0719731045591206,-0.0720628360222376,-0.137897770889401,0.023205860761302,-0.360121895181847,-0.230546807723433,-0.10750315519054,-0.269500023346982,-0.002446427100176,-0.314981133754444,-0.233959432531001,-0.127741632552402,-0.113893448705424,0.133411515094295,-0.27291383523095,-0.14284519681819,-0.186178182971838,-0.111518545359959
moderate,0.222209082321134,0.115388769573326,0.147302059288282,-0.0302452545131771,0.196011461604998,0.0388305531874047,-0.239140276665082,0.0777714543544436,-0.194313201181923,0.0304157311823366,-0.376785424091775,-0.0064718243833177,-0.0613106169828456,0.135201088223147,-0.0428163514251153,0.0850950883621045,0.14027725045681,0.157091666594071,-0.0317797145886353,0.126772998397505,-0.101444898130225,0.0433551690219317,0.0524478264175302,-0.160794140038741,-0.0058725955826353,0.048034180035556,0.0309188496074517,0.100863518858258,-0.160154034735414,-0.0106960817796623,0.042241319933212,-0.170836219231088,0.0398891140534967,-0.324802925419472,-0.119703779076981
moderate,0.18684847589535,0.0106932364788959,0.298597102721295,0.0158171314408311,0.497013291652012,0.408864165568288,-0.202686519332567,0.135153967846576,-0.367297856568318,0.111244192195458,0.196384265222397,-0.0367851838427702,0.111871962644189,0.1678504887695,-0.422480334101824,0.181465105447113,-0.0760031412563548,0.0785952943341662,0.0402548952688472,0.325736129749608,0.0076465174624566,0.107385169819816,0.10689117426634,-0.0678817382356506,-0.169276389915834,-0.068341303134932,0.218725333685625,0.103194472615876,0.41495647041695,-0.088541492751853,0.300859574714741,-0.0168125114019757,-0.0435129853576429,-0.153906943697517,-0.16080292239354
moderate,0.166485827662089,-0.0735068256050042,0.322115711357168,-0.189380356879104,0.754170467660922,0.443921727329002,-0.562441401063168,0.1369733110975,-0.777091720737038,0.0235841248816764,0.227621199232608,-0.169113910526742,-0.1216436878678,0.272739914292255,-0.760513970629333,-0.0190005723826387,-0.273861785261822,0.418362193293627,-0.250000239992967,0.447027287911497,0.0584892357460799,-0.0581175852556367,0.341199410094367,-0.332486193409652,-0.15624946139056,0.194598345733553,-0.048876995610945,0.0657235090876458,0.234269889593999,-0.0555097244860185,0.352513919731033,-0.556918784639475,-0.281170924398415,-0.394121036622408,-0.432983432234947
moderate,0.296836687651552,0.17851247659423,0.262990623812371,0.182005278319991,0.443189457656493,0.291310617710902,-0.204250193949996,0.167457408220311,-0.390510274426465,0.180361603320728,0.0204489346142747,-0.0647190138024428,0.0419631951266174,0.418757287584015,-0.431811122321755,0.0942781930913556,0.0047975305321355,0.225503148417243,-0.20440347700103,0.281494303441584,0.258924984983415,0.0847602739759044,0.189282972076122,-0.0462796810882498,0.027634617117053,0.15841376708347,0.0834686150964463,0.151543746594879,0.147542629466698,-0.200652596457692,0.206974342787696,-0.413628586817731,-0.12241252284197,-0.109251856721005,-0.138110551866163
moderate,0.137136120273614,-0.208309753093224,0.177587408797369,0.115573036375998,0.72654545256487,0.378788588028796,-0.295945182368816,-0.0202797784066615,-0.646277713052363,-0.004075061071283,-0.0813572233502943,-0.0705064113219183,0.0199244310351209,0.220790032708134,-0.606646542665996,0.0759859171292941,-0.0539355708549033,0.305052188427636,-0.186240123037738,0.199439622468441,0.177507614000558,-0.162655683051344,0.105009203522537,-0.194322403696343,-0.24189771603736,0.206487038485365,-0.0894381815568743,-0.0100097121666309,0.114989808245374,-0.0416796825690299,0.306035414634465,-0.493602118437722,-0.215980404265588,-0.433589687797943,-0.235127777351646
moderate,0.114157787623529,0.0080882780171844,0.168735511365345,-0.0481525514726276,0.472819407677237,0.216828767662577,-0.41623685767587,0.0217223068879171,-0.377881268288471,0.0019169482450792,0.150804304849305,-0.140114538143715,-0.0112557051709188,-0.0241101009510077,-0.562513256373014,0.0008097683603864,-0.240552544192866,0.341150266179556,-0.220986314046831,0.17894182843077,0.0205549192714733,-0.136106769637817,0.248307722512274,-0.417514358898363,-0.275327983495978,0.287619843339057,-0.0217263804816171,-0.0355362830571838,0.0242258794218076,0.0428692387936638,0.219396608439414,-0.367959584827057,-0.242348298491821,-0.283950408621716,-0.370444323674353
moderate,0.116675341620355,0.0346246663812574,-0.0600262473185038,0.122486681548792,-0.152079776137274,-0.101583351719209,-0.0483485291067081,0.0641334698641204,0.115980941272886,0.041489210136177,-0.51661912977661,0.149684912604073,0.0274499207688686,-0.0019056912855084,0.0961239177763335,0.0197946242901156,0.122882909018976,-0.0329464134998595,0.0315804615791758,-0.203071771781554,0.20589438016053,0.148027048897306,0.0525071611703711,0.0481627753609234,0.0011693348889696,-0.132868930918307,0.134051237727238,0.028314450281368,0.255569783282565,0.161279339589437,-0.0960761317624092,0.0725456053499983,0.108858480884702,0.0915568804796424,0.281468194897067
moderate,0.188967356111499,-0.00232913906517,0.210961432398407,0.0650904129693086,0.320847206006141,0.12624469670183,-0.317736606704542,0.0101124829749292,-0.346444565947837,-0.0070982336259649,-0.37399533230674,0.0335289815168562,0.0401003288516438,0.0057218671305041,-0.283901525693833,-0.0846059833685072,-0.0243420160871014,0.240727677721987,-0.0573660414445194,0.26396056751442,0.147843074523647,-0.0491654352596793,0.102414356789031,-0.14974362932917,-0.0761564921978512,0.162149377846613,0.291253749627066,-0.0156726890966331,0.144094126324944,-0.108783895496118,0.0137220953656108,-0.298337419382979,-0.0756594882359694,-0.169788677243832,-0.140065337753085
moderate,0.055763285951206,-0.0806142875557804,-0.0100959295184401,0.0,-0.234620864554818,-0.0838107062810779,0.112477110239307,-0.107333090834367,0.190619541283099,-0.233461525551166,0.296702836611105,0.0,0.170236493060913,-0.235394175213647,0.355521800585154,0.26080934249941,0.0,0.0936388649549326,0.25223175020935,-0.0845893787920216,0.183694385066106,-0.203243037743649,-0.0294141924652268,0.104858256670018,-0.210260083847646,0.0458445353930839,-0.160455422999057,-0.0489231048983736,-0.394658699165958,-0.143866961052236,-0.0035037385560128,0.173119095625414,0.0,0.13195317791799,-0.131250046308242
severe,-0.102536080848823,-0.198473712997254,0.0124310936214201,-0.0733035510389528,0.395129396225937,0.0049922907420016,-0.104040656779614,-0.113989974719842,-0.382094813739127,-0.0861571438397207,0.229806870861675,0.0265335289500596,-0.0355968032539391,-0.0419873332915001,-0.431813698539445,0.0069687487016476,0.0100070674595518,-0.0207752290882578,-0.0561670314485371,0.0459485577262063,0.0619352592289363,-0.214623816260012,0.012884240540338,-0.125082690222144,-0.279653008122726,-0.082017166681123,-0.0981955810912419,-0.210792016954194,0.116868624328485,-0.146719966912696,0.0287286878205653,-0.235624921210345,-0.151510080583326,-0.180904748793146,-0.126370373279363
severe,-0.047480472747482,0.116366281925792,-0.162330654266227,0.147629161277145,-0.263313327828518,-0.260132663625796,-0.0805765175057229,-0.0367394660370394,0.219606692439241,0.115247966855668,-0.514081468466732,0.0917086308340805,0.270322236763688,-0.211006602706853,0.158850066223095,0.0679304801367094,0.101389198016178,0.0502944364177258,0.228230112224767,-0.323754077161125,0.209337508117572,0.216763216896555,-0.0138706300661158,0.138387425098926,0.0825662341845285,-0.0050650411438117,0.323974171330643,0.189476849880692,0.212534342165618,0.0721576299630103,-0.0960166494410357,0.0996029151848849,0.0730038652674919,0.0778388551911484,0.138504361536558
severe,-0.0217634248069206,-0.318870959521176,0.0288460126107472,-0.103219113412067,0.293721246979335,0.128701468778351,-0.262398479537367,-0.15856833849847,-0.340896543228107,-0.302009081130596,0.40241960578874,-0.125506183800143,-0.0575302324074146,0.171921163905058,-0.447717469393398,0.0165610284274728,-0.139377615361651,0.140872286651725,-0.103276499680073,0.0461554804850393,0.0679719482626846,-0.217742131039222,0.069285434070808,-0.0484315510365724,-0.187266390482286,-0.0343844379779475,-0.120087980672324,-0.203190757130481,0.0946046159805912,-0.108191177483561,0.234227492724758,-0.0621188230255007,-0.259885872762786,-0.101688290968245,-0.272236885562081
severe,0.0448605463257357,-0.0645735630179827,0.117591884600588,-0.104254059587445,0.353066535623431,0.168516603637086,-0.190493214022619,0.127086776376669,-0.332254018439654,-0.0266267430946234,0.0557116272387588,0.0690876247960239,0.0488894911388294,0.226998624911963,-0.240834208856141,0.10078829838965,-0.0286437243266821,0.266983367025308,0.0151020195098822,0.190015909802025,0.122350548594526,-0.0103960636242863,0.074777553620562,-0.11941383783643,-0.131624818631991,0.0443904592018098,0.303907251035064,0.0088016257101742,0.254544511917898,0.0855130491454772,0.157514565916619,-0.171173565154272,0.0338423936534687,-0.0454392244401396,-0.0817014830112199
severe,-0.003968565186012,-0.124765796194494,-0.201367909360564,0.0055420865176981,-0.359860387740244,-0.203203355618363,0.111570449982993,-0.0058174645187688,0.343925329441053,-0.00157589428248,-0.17501569648325,-0.0138228218660817,0.151708896590837,-0.1241347305311,0.225453621342181,-0.128355460359075,0.106047218079007,-0.0386385630590582,0.0386221140279637,-0.250228331901125,0.000720444857082,0.0649662687470716,-0.0684992900906563,0.369141082745129,0.0003849158913441,-0.232125103327737,0.264918711185047,-0.0597525407283629,0.181417187629577,0.203092413546515,-0.17936894921711,0.318000915935379,0.175072576785545,0.199461579802899,0.342331397364516
severe,0.363703752931752,0.479986153465687,0.738733538729159,0.12356862613112,0.68595399158201,0.707417640777034,-0.338377152257919,0.555935392056969,-0.380556635944939,0.491756371416227,0.293871997740395,-0.0627480015210141,0.133783871371599,0.743968251892318,-0.428625904367554,0.125267332805203,-0.338395909653869,0.0757158433604416,-0.0953399175264109,0.752008601870061,0.0062898164605449,0.415043403419883,0.706275039443519,0.11040933195746,0.335009174039673,0.420617200023976,0.403617259553681,0.615566385101041,0.433700971876563,0.0049686094946631,0.642832750019495,-0.0313359393583055,0.0088234997238388,-0.339805127984881,-0.273953180878831
severe,0.0059380124454636,0.11308881178055,0.163951196175218,0.0212909403059477,0.329034723731236,0.292686457560513,-0.159603351485416,0.0932592977406199,-0.197555562942244,0.0456907193613286,0.571843922909594,-0.0485875784495284,0.0468769571158049,0.209924953643539,-0.0970770210918377,0.0751391132615179,-0.0756578232319897,0.220040314324646,0.125756804631329,0.197486468350387,-0.195082553841465,0.112628543462668,0.101979442542569,0.193707807676181,0.101439935700653,0.236808884841474,0.242429104125318,0.103899090818816,0.177755891507769,0.141472001254656,0.355398051571232,-0.0409788823074818,-0.0126487233617157,0.0505863351675154,-0.0963816736370953
severe,0.442380462547613,0.281203427991535,0.443839407895399,0.0264401312624424,0.567929993033778,0.476853017753776,-0.569207103866944,0.247299607861861,-0.490446500175707,0.140203034041656,0.05466188149566,-0.223767987905678,-0.0732911153562003,0.403474403404378,-0.719845209135458,0.0546425185919436,-0.339945779094951,0.109316000667568,-0.236001094571564,0.488360661757011,0.116923514773967,0.0686293870498777,0.441665381273981,-0.262343737872628,-0.119172271416875,0.216617327521295,0.166285610079114,0.232804557831239,0.302953793003459,-0.379853867416356,0.328314922511142,-0.390503193146083,-0.375082279086834,-0.431711721408303,-0.442435865915956
severe,-0.123560074906738,-0.168597168597169,-0.235521235521236,-0.421026548338952,0.221339613511749,0.255928047554331,-0.346109708248202,-0.107078507078507,-0.286267196247955,-0.145173745173745,0.571467903148001,-0.475173128034715,-0.27198061396063,0.0069876808375959,-0.519679410207577,-0.204527074088996,0.0263072128715364,-0.224685692955032,-0.447439588975942,-0.284794050903863,0.411987250829776,-0.0954954954954955,0.0185397707291645,-0.0179575084155498,-0.378893178893179,0.373558846177289,-0.280381059756532,-0.163202265605983,-0.0609665573397559,-0.314270696331544,-0.0300548975989509,-0.195628008345156,-0.428319612358289,-0.343746024352604,-0.26149876587493
severe,0.101830554693294,-0.231256852884599,-0.140104963366282,0.0,0.305532606316964,0.110283378535951,-0.344247436237128,-0.15655266540276,-0.449253027425962,-0.0862369886309477,0.0631104587719977,0.0,-0.201883284466026,-0.0497426238397034,-0.635092907019847,-0.178523021670892,0.0699245221527324,-0.0872672306153163,-0.0361672223174377,-0.161376889190244,0.310310586127482,-0.3126329633247,-0.166629080789645,0.0,-0.0388355903776233,-0.104450679455568,0.186399818245443,-0.381677315892013,0.173578942661192,-0.408861092349294,-0.0637813442757151,-0.401827809628471,0.0,0.0091421309650175,-0.0719777417150837
