group,CD273,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD62L,CLEC15A,CD27,CD95,CD54,TCR,CD2,CD226,CD29,CD81,CD28,CD38,CD127,CD45,CD26,CD193,CD49d,CD305,CD158e1,CD99,CD82,CD101,CD224
moderate,0.0513132721853124,0.13811317437489,0.229593535301759,-0.0483333392108217,-0.257634881232855,-0.258919851986973,0.106005583986407,0.158842707493453,0.400022493681368,-0.466129870421683,-0.0285325079366694,-0.302119854483267,0.2934768673701,0.130452734795633,-0.189395290905526,0.343714934301878,0.222695106961434,0.153835382235537,0.0943480518506744,0.214591312456833,-0.138117354824922,0.0882498270817035,0.0818812780441455,0.274398652431161,-0.0339204800862181,0.116126730559215,-0.0949068001716483,-0.0342593645447911,0.176027174555084,0.0210307766587984,-0.0038627607240611,0.280249988345876
moderate,-0.0003475341355133,-0.0102025707563359,0.0380463088302647,-0.211071502743071,-0.535760295959379,-0.365316864406047,0.22818093585631,0.215913953113401,0.460207326874257,-0.602158472953739,0.139943593884594,-0.271528910469506,0.37377672354681,0.176018074058986,-0.327395864380858,0.278971287378814,0.186284921342218,0.169991650123457,-0.0106161854671294,0.198006109182791,-0.252468515597166,0.242819808564531,-0.0883407019374608,0.286598593533067,0.036174298628863,0.222394305478784,-0.239276209302555,-0.0134692562273711,0.348959843474047,0.262659269353334,0.0688592391082489,0.238171246576544
moderate,0.0378105765125104,0.13178796920633,0.0679743273653607,0.136423991588443,0.107565120486495,0.0814413285859995,0.034496629755209,-0.119942907938594,-0.0786993643281488,-0.288401229202002,-0.0873965732330818,0.0775652426278215,-0.100188002462841,-0.0403696797119921,0.0504486373174646,0.12578453755067,-0.0354367744201728,-0.0452752052397583,0.114190604926329,0.152212095757297,0.008217074110033,0.284786121860527,0.117437249669596,0.391887230684201,-0.0100646967683843,-0.144404668623458,0.0010069127453065,0.0302851036120766,-0.12082036175243,0.0222132859903703,-0.186639427108886,-0.0505403321775755
moderate,0.040541820427108,0.0409051033352976,-0.0117136002132272,0.077971040429691,0.0898528940492971,-0.0253317979868372,-0.0392686521727636,-0.0833914492123609,-0.100945464671387,-0.117895324380976,0.141077362697141,-0.239268715817226,-0.133668771369501,0.0777894199709663,0.0415317544116125,0.171077221652205,0.116154502724808,-0.0524747252984829,0.117708129785573,-0.202071201663814,0.0087896561947946,0.143294984825147,0.0564418305212415,0.114152009398402,0.134904010033143,0.127915529466208,0.170276058029122,0.0645604297814725,0.12973822778914,0.0620390146414701,0.0754694621195142,-0.0882739020040804
moderate,0.15276832594399,0.214742879896776,0.220816302165329,0.12086545782655,-0.0940794589344812,-0.0902114385372094,0.107019940164592,0.196644899843528,0.139980246271953,-0.335289164584399,0.124833308777019,-0.0293362771732247,0.21173747319792,0.0259838155940446,0.0347578436590987,0.243404345264708,0.143200046616819,0.149619689063393,0.105881076463054,0.0473428230857972,-0.0311541401090199,0.102994699901436,0.157403226206896,0.134531535148746,0.0915039062850727,0.0957303520762416,0.0253755405539717,0.0285754691230171,0.160987791124965,0.0759567194385067,0.0561143393719601,0.0979831295055257
moderate,0.132515477570014,0.215357147442755,0.249438862195583,0.275576863752404,0.218364041596918,0.142024497552107,0.189226632264461,0.107233256146959,0.0330602547762653,-0.243766631372752,0.0660853578446815,0.21473427543595,0.0854306137633089,0.0816722810305697,0.234199314026014,0.296992332325224,0.0568501425682461,0.0873550962047643,0.243561828889444,0.246287312682531,0.106584188159071,0.183925159900723,0.262156570744439,0.205526429365454,0.0784748320528964,0.0925726120462788,0.0829192546696483,0.0311512436259598,0.149030198035017,0.02589687198658,0.097859058603185,0.148235055860361
moderate,0.159429224456755,0.145799875688155,0.211340290224813,0.292547993255562,0.100598997270083,0.033847791689572,0.0425054539381259,0.0289326600671477,0.0718313354214479,-0.41073054993719,0.132081916265783,-0.0234778247759255,0.0240769639620597,0.0855265858389266,0.164320114407539,0.303689374972342,0.0978003864362572,0.0093730184958344,0.206074106331987,0.121116823114733,0.0832235230527025,0.266648952137197,0.205591609288634,0.177809354981553,0.154649055396545,0.140603704692805,-0.0203070976068453,0.122403002459395,0.0112441801923203,0.0974431232096068,0.140857367300936,0.0772387206309241
moderate,0.116442949887027,0.423558213218855,0.374038859688998,0.332920313781702,0.105204109995023,0.307020329218715,0.0871991786773252,-0.0940356028836731,0.0112168147242652,-0.431253303861524,0.0113088486507073,0.291331536731242,-0.0773780097899082,0.0503006156837018,0.26235901935973,0.2400083991652,-0.0383692084129018,-0.0321856690562284,0.134493161893521,0.154114143086419,0.139645337680022,0.315473813388804,0.380472076469492,0.0189644593547354,0.0802382363906627,-0.245383784067256,0.161645038887783,0.0414917885834444,-0.0185280311015781,-0.301458181596815,-0.128087484504187,-0.0691332162937699
moderate,0.0934474339195126,0.137462393910544,0.164060153260011,0.286311872321753,0.29076588497822,0.222399338348425,0.0609036596832585,-0.0896681179143514,-0.0666255648035919,-0.262517759502402,0.190584585523942,0.13568786184992,-0.119467463595057,0.100676251753944,0.165302358508132,0.207136459368459,0.101427474653144,-0.0816233014567637,0.189676702837936,-0.0196072668580837,0.0755873642321131,0.116448873831798,0.205485325965438,0.170339537953223,0.134445718934543,-0.118214770458107,0.225523024085707,0.106088568139841,-0.000664656281779,-0.0811569928857917,0.158657968837966,0.0367674518642631
moderate,0.0820018378146162,0.239775913723421,0.0502675789837858,0.257330718404472,0.387126933748463,0.330410367082467,-0.0653438123639551,-0.323563797291934,-0.344312540187121,-0.392465950702004,0.0180651181187076,0.229630133567562,-0.360821435087436,-0.127707057591827,0.211170809004056,0.133613385471993,-0.0613709886045982,-0.217534132348578,0.319067822327373,0.0028296800537927,0.0028770651352246,0.223943813772251,0.203877882941792,0.365594006861095,0.101813553065884,-0.14354385113002,0.229303283293523,0.0886897179166546,-0.267580900408692,-0.262136839760952,0.128701392584412,-0.163431877432824
moderate,0.227154859449521,0.191772081366657,0.0174039639572433,0.122311719495555,0.303189017745969,0.14330360704945,0.0115665433450786,-0.0608102286539577,-0.170044624434526,-0.0860239761982488,0.0272990975687667,0.112353553699951,-0.339608445958877,-0.132935224716611,0.187548675816341,-0.0317594115048585,0.119815359450774,-0.021868509504987,0.0270318135915297,0.0266541742683223,0.397458678517681,-0.0896608176887505,0.062679473575083,-0.0507126760698301,0.115309193268733,-0.143173401799806,0.141350517392966,-0.0810508008689059,-0.277925162698929,-0.159865518390861,-0.0630326532707939,-0.143094370857719
moderate,0.0104975137977369,0.185579696658897,-0.168540090245397,0.0740189981260705,0.0900120887495098,0.020509670435519,0.155858323370515,0.0590240011410867,-0.0941337911720007,-0.377288795778389,0.0457514284756287,-0.0786120352492347,-0.0341513122281528,0.0777661597162094,0.0059957101611011,0.0654110334240969,0.12130738218185,0.242338260472036,-0.0284815448749439,-0.148639269730313,-0.0160527747048429,-0.0108884790858309,0.0192993584558328,0.103161041833563,0.0945029080927954,-0.0107419179544487,0.0209775405721828,0.0693289887813873,-0.0423727322608145,-0.0305234995212469,0.0931359389134095,0.0198093355379078
moderate,0.0574556795835728,0.31803952498544,0.276803188545745,0.107123733851709,-0.160476608165826,-0.0084852994478187,0.0710891240109197,0.073681012959935,0.296955347054256,-0.653321485280958,0.0579529825112522,0.0214751256012682,0.224469411296351,0.104488356510494,-0.0756690891413687,0.31809701105864,0.171650824018945,0.17336114482815,0.124073596318181,0.08655673734402,-0.167226195066197,0.169653736502526,0.252433191366223,0.35131387715823,0.02092530734859,-0.178568537496586,0.0101324750999804,0.0440307166816104,0.121371745359277,0.0074318847078148,0.0492104980852615,0.194052380648103
moderate,0.064105014598146,0.130002110413189,0.229305103003,-0.0714278919066882,-0.405773886485604,-0.288734576322386,0.31414227244758,0.341754870788107,0.521461159337375,-0.631940284955209,0.13062069220624,-0.081757268286553,0.50158142785541,0.214660257382114,-0.288836361267398,0.296245441208282,0.290196485281641,0.184912384288945,-0.0045189598486336,0.2340686087087,-0.200118219772084,0.147054649142314,0.136549607023319,0.103797996460545,0.0083233849438511,-0.0028097178785901,-0.302729469263641,0.0088005563280032,0.378573725492999,0.124835570580826,-0.165816389935116,0.335014874371066
moderate,0.0041853746811142,0.158149113047758,0.215543838311037,-0.0660217098377704,-0.369941693133457,-0.160893007881499,0.286478740151993,0.0173371395060462,0.414981374492051,-0.455151411409792,0.233708523180599,-0.146125729389499,0.342486117412305,0.254159070644493,-0.149035195537705,0.322162575728517,0.223500429266984,0.225531637665501,0.011035883784515,0.190421697326022,-0.212293402778328,0.29862709066031,0.085630799941384,0.448055201779265,0.0253500434122083,0.142908863333837,-0.0578434731721996,-0.0468182986421275,0.296741924088369,0.154830707164417,-0.0161884407466664,0.284048444634579
moderate,0.0,-0.264232319931156,0.152143326456819,-0.216318928031299,-0.157347250979306,-0.281878894248604,-0.0174516525159478,0.296471090556456,0.375896548483978,-0.26182912804364,0.354971952947611,-0.273555889649796,0.0941322289425014,0.195486980282788,-0.256462113567377,0.499300747627624,0.0300001239269539,0.0,0.0157045472036565,0.232179895299792,-0.121862135547804,-0.0786168043964556,0.104411944877301,0.322093564778141,0.116509174077798,0.350085269202158,-0.130233962126998,-0.0893237001263121,0.576670916009148,0.0291954632096483,-0.0091802902142833,0.194562602015394
severe,0.0641429342216054,0.150754165318609,0.268567656319396,0.0936704270484348,-0.0615969171581894,0.0719950519787914,0.101702602969592,0.0969424407047217,0.269406363004872,-0.236493330159075,0.0500504614250438,-0.0291016670163235,0.224964881516187,0.0867946192751939,-0.146958713031999,0.161146218088426,-0.0180000909977204,0.252525210422533,0.170218302826277,0.103631781733427,-0.119460471445928,0.114520289481744,0.22758954701034,0.0413931721714933,-0.0296749015228788,-0.0212726168320002,-0.0026293656680903,-0.0318243107142221,0.0767064557960441,0.0772138994227175,0.0695860152267683,0.239767117288561
severe,0.0423872625839967,0.0608135906999405,0.0600416465764389,0.0076417330646982,-0.0965552195663601,0.0070239020869134,0.180325945592625,0.0840234147622468,0.0487646175467568,-0.253263743170669,0.0133083791605822,-0.0310209408290672,0.0727020530289462,0.0715977812657866,-0.0994007111499844,0.0423901891247783,0.0639215240355994,-0.0332838670336958,0.0248479760411321,-0.0689484026308771,-0.0339994553736056,-0.0257298546138273,-0.0612191440278103,-0.132712346179006,0.0549782512307875,-0.139335595748257,-0.0853195191799309,-0.0673600776099907,-0.0836995494802795,0.0874228690743018,0.0385812844329945,0.228295396216846
severe,0.0941416658789078,-0.0082109535870537,0.123574485626728,-0.120724110993255,-0.339276239018454,-0.0242237457939887,0.270311281394242,0.28733777314779,0.368553010513096,-0.220611142540618,0.0457787833973396,-0.19224966038229,0.267786963522319,0.109960395249145,-0.202880118868772,0.118710402678711,0.116704920230169,0.0745738151438369,-0.0165951671707912,0.0437958762856438,-0.0214054854422427,0.0978449157736019,0.0475962808266228,0.0554113498710655,-0.0825464403234691,0.0475341761168343,-0.194113430671613,0.106825276005667,0.0369410046441126,0.21680179797894,0.0895408025124435,0.27263733560328
severe,0.000619354757718,0.146698052928685,-0.0851675425492905,0.0764302144961651,0.398347185839715,0.137508815281525,-0.0232905870833653,-0.311535357809057,-0.48556617538959,-0.116117894125501,-0.084795596860212,0.161259846071848,-0.444056116503965,-0.0677795630919949,0.0817236856436085,-0.0543622818208287,-0.0385509063504511,0.0438159017020757,0.0680818395207601,-0.225013472596083,0.169284090512891,0.220317535824695,-0.0168223271792133,0.287486545895934,0.0507680819015378,-0.0648379462420883,0.159466451728314,0.0111593933612263,-0.345743851054015,-0.0714423020854385,-0.211691083164084,-0.178402614187335
severe,-0.0050159509027848,0.215199225651876,0.192050468791207,0.135834519041372,-0.233179394256152,0.0106065480355011,0.302277048079256,0.0971869222117724,0.204278144190974,-0.475838434010238,-0.0343088880634797,0.0937959079863045,0.190806323704761,0.0142820420356361,-0.0070625762827513,0.267448988477056,0.0203806556065096,0.153695818940838,0.111584813187754,0.128449828892362,-0.179024821503451,0.368389172576338,0.184341566772124,0.325650773692661,0.0162169444905455,-0.0549699756682068,-0.0871081350831065,-0.0775646220341484,0.103473956816741,-0.0593230511420639,-0.0225638018001329,0.29070681439473
severe,-0.0179950487563212,-0.176501512525136,-0.0015594913661951,-0.328730031615057,-0.647063642549422,-0.458477814256213,0.298558369484098,0.553240799054099,0.708244494359073,-0.0761462810855928,0.0582703948444279,-0.440814729202415,0.760752279127657,0.464678764517815,-0.37421199405221,-0.016906416252383,0.335746610969007,0.240687091069741,-0.415216859773761,0.169398396063653,-0.377610615078347,-0.0043986768975175,-0.173447118621258,-0.0561266903290513,-0.145205548385161,0.099185043084205,-0.444986792792714,-0.144754582563835,0.514858184389818,0.684500212980297,-0.0177560641080888,0.539547377074482
severe,0.0966423997215478,0.246918968516312,0.163486886607755,0.145120613979769,-0.0708900431713727,0.0683954910957429,0.290054912488848,0.0824507753615802,0.0747689765580219,-0.455038548856908,-0.0244989726465294,0.144155651604997,0.0961271638924394,-0.0490791945318322,0.0708572663545413,0.185793877856039,0.208679897645935,0.260848207738087,0.118889038626913,0.0992441757379531,0.0062575723688023,0.0965301007412545,0.189391235240715,0.127013487109853,-0.0235389622927465,-0.0330601316224713,-0.115883631808081,-0.0573600903304438,0.0230053811283034,0.0100806283010375,-0.0477004536924405,0.053684321245925
severe,0.0338597242949922,-0.0779421506593161,-0.0942788752515441,-0.319180075087547,-0.454982835534752,-0.170731048967242,0.306113629633095,0.334850910608567,0.285828145360569,-0.369702015930627,0.284686183118408,-0.335366443920107,0.314869257614455,0.2097116158822,-0.473262124587156,0.0752141785657505,0.378518454708238,0.184307311149189,-0.129189424234968,-0.0529392657464758,-0.373417520219009,0.379853437783028,-0.138385984555476,0.177499648865674,-0.0095151442753802,0.0199509261043419,-0.17290650245512,-0.0596435503809065,0.28810107768063,0.320480751396488,-0.037124722666616,0.402029848404083
severe,0.366935944927934,0.341077290107142,0.176576576576577,0.25019305019305,-0.148981231468754,0.0064433043190919,0.0765263121057832,0.103408148126632,0.222086797681747,-0.0908369503997829,0.27673829233895,0.0711708233458842,0.339015992208713,0.0575376173418383,0.250773404099058,0.125868725868726,-0.143387447364612,0.102544067646078,0.310475878830657,0.31016731016731,-0.277897854094693,0.268022665938062,0.161400347846927,-0.14337474289646,-0.411618427766093,0.077249424517737,0.381168336501716,0.353987971965501,0.0048975022951499,0.25692752824213,-0.39833072016882,0.179175080321711
severe,0.0,0.106696132970955,0.183698193556089,0.48031078595501,0.0260692919859504,0.148171399220492,-0.0433315308826389,0.216478813176672,0.0722536424402504,0.161809200443322,0.0685674346662951,0.246358680368348,-0.0092066575294824,-0.0590172926699915,0.453210512332579,0.0034622224363943,-0.105692044839653,0.13808925660039,0.0675666968816617,0.196730176644386,-0.17911803590179,-0.0011919227086839,0.222510419919015,-0.0598088638252636,-0.160213728947661,-0.0311197219325418,-0.0902895784252249,-0.106869076847258,-0.116331413005699,0.0230814916280547,-0.0862878048011993,-0.207568387076528
